CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,test_resp,plate_updating.started,city_text_updating.started,street_text_updating.started,test_image1.started,test_image2.started,test_image3.started,test_image4.started,button_d.started,button_f.started,button_j.started,button_k.started,key_resp.started,key_resp.keys,key_resp.rt,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,n_targets,n_lures,n_dist1s,n_dist2s,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TEHÉN UTCA,stimuli/objects/006a.jpg,object,1,stimuli/objects/017a.jpg,stimuli/objects/017a.jpg,stimuli/objects/017b.jpg,stimuli/scenes/113b.jpg,stimuli/scenes/113a.jpg,target,lure,dist2,dist1,0,0,0,0,0,63,63,28,,,,,,,242.58015598915517,invalid,243.62764262221754,243.62764262221754,243.62764262221754,243.62764262221754,243.62764262221754,243.62764262221754,243.62764262221754,243.62764262221754,243.62764262221754,243.62764262221754,243.62764262221754,243.62764262221754,k,2.371379680931568,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,OROSZLÁN UTCA,stimuli/scenes/054a.jpg,scene,2,stimuli/objects/014a.jpg,stimuli/objects/099a.jpg,stimuli/objects/099b.jpg,stimuli/objects/014b.jpg,stimuli/objects/014a.jpg,dist1,dist2,lure,target,0,0,0,0,0,64,64,52,,,,,,,246.0182952620089,invalid,247.04020286351442,247.04020286351442,247.04020286351442,247.04020286351442,247.04020286351442,247.04020286351442,247.04020286351442,247.04020286351442,247.04020286351442,247.04020286351442,247.04020286351442,247.04020286351442,j,2.127317413687706,None,247.04020286351442,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TOLLTARTÓ UTCA,stimuli/objects/117a.jpg,object,2,stimuli/scenes/045a.jpg,stimuli/scenes/045b.jpg,stimuli/scenes/120b.jpg,stimuli/scenes/045a.jpg,stimuli/scenes/120a.jpg,lure,dist2,target,dist1,0,0,0,0,0,65,65,58,,,,,,,249.18458975851536,invalid,250.21415029466152,250.21415029466152,250.21415029466152,250.21415029466152,250.21415029466152,250.21415029466152,250.21415029466152,250.21415029466152,250.21415029466152,250.21415029466152,250.21415029466152,250.21415029466152,f,2.2806305047124624,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ÁRNYÉK UTCA,stimuli/scenes/088a.jpg,scene,0,stimuli/scenes/088a.jpg,stimuli/scenes/088a.jpg,stimuli/objects/038a.jpg,stimuli/objects/038b.jpg,stimuli/scenes/088b.jpg,target,dist1,dist2,lure,0,0,0,0,0,66,66,42,,,,,,,252.51511180214584,invalid,253.54298232868314,253.54298232868314,253.54298232868314,253.54298232868314,253.54298232868314,253.54298232868314,253.54298232868314,253.54298232868314,253.54298232868314,253.54298232868314,253.54298232868314,253.54298232868314,d,1.4801725167781115,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,DOBOZ UTCA,stimuli/scenes/030a.jpg,scene,1,stimuli/scenes/060a.jpg,stimuli/scenes/051a.jpg,stimuli/scenes/060b.jpg,stimuli/scenes/060a.jpg,stimuli/scenes/051b.jpg,dist1,lure,target,dist2,0,0,0,0,0,67,67,21,,,,,,,255.05674778297544,invalid,256.07859442569315,256.07859442569315,256.07859442569315,256.07859442569315,256.07859442569315,256.07859442569315,256.07859442569315,256.07859442569315,256.07859442569315,256.07859442569315,256.07859442569315,256.07859442569315,k,2.5123489256948233,None,256.07859442569315,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KENYÉR UTCA,stimuli/scenes/071a.jpg,scene,2,stimuli/objects/055a.jpg,stimuli/objects/033b.jpg,stimuli/objects/055a.jpg,stimuli/objects/055b.jpg,stimuli/objects/033a.jpg,dist2,target,lure,dist1,0,0,0,0,0,68,68,17,,,,,,,258.6209239512682,invalid,259.6781578361988,259.6781578361988,259.6781578361988,259.6781578361988,259.6781578361988,259.6781578361988,259.6781578361988,259.6781578361988,259.6781578361988,259.6781578361988,259.6781578361988,259.6781578361988,d,1.7924571428447962,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FIÓK UTCA,stimuli/objects/012a.jpg,object,0,stimuli/objects/012a.jpg,stimuli/objects/012a.jpg,stimuli/objects/024b.jpg,stimuli/objects/012b.jpg,stimuli/objects/024a.jpg,target,dist2,lure,dist1,0,0,0,0,0,69,69,31,,,,,,,261.4909839257598,invalid,262.5390997249633,262.5390997249633,262.5390997249633,262.5390997249633,262.5390997249633,262.5390997249633,262.5390997249633,262.5390997249633,262.5390997249633,262.5390997249633,262.5390997249633,262.5390997249633,d,1.7316566370427608,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ZSEMLE UTCA,stimuli/objects/035a.jpg,object,2,stimuli/scenes/100a.jpg,stimuli/objects/120a.jpg,stimuli/scenes/100b.jpg,stimuli/objects/120b.jpg,stimuli/scenes/100a.jpg,dist1,lure,dist2,target,0,0,0,0,0,70,70,27,,,,,,,264.29150878079236,invalid,265.3323681782931,265.3323681782931,265.3323681782931,265.3323681782931,265.3323681782931,265.3323681782931,265.3323681782931,265.3323681782931,265.3323681782931,265.3323681782931,265.3323681782931,265.3323681782931,k,1.3223946206271648,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TÁBLA UTCA,stimuli/objects/118a.jpg,object,1,stimuli/objects/042a.jpg,stimuli/scenes/084a.jpg,stimuli/scenes/084b.jpg,stimuli/objects/042a.jpg,stimuli/objects/042b.jpg,dist1,dist2,target,lure,0,0,0,0,0,71,71,78,,,,,,,266.68764259666204,invalid,267.7268135417253,267.7268135417253,267.7268135417253,267.7268135417253,267.7268135417253,267.7268135417253,267.7268135417253,267.7268135417253,267.7268135417253,267.7268135417253,267.7268135417253,267.7268135417253,j,2.608067985624075,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,VÁSÁR UTCA,stimuli/objects/060a.jpg,object,1,stimuli/objects/076a.jpg,stimuli/objects/076b.jpg,stimuli/objects/076a.jpg,stimuli/objects/080b.jpg,stimuli/objects/080a.jpg,lure,target,dist2,dist1,0,0,0,0,0,72,72,40,,,,,,,270.3655631337315,invalid,271.4014072418213,271.4014072418213,271.4014072418213,271.4014072418213,271.4014072418213,271.4014072418213,271.4014072418213,271.4014072418213,271.4014072418213,271.4014072418213,271.4014072418213,271.4014072418213,f,1.894049869850278,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KESELYŰ UTCA,stimuli/scenes/027a.jpg,scene,2,stimuli/objects/101a.jpg,stimuli/scenes/044a.jpg,stimuli/objects/101a.jpg,stimuli/objects/101b.jpg,stimuli/scenes/044b.jpg,dist1,target,lure,dist2,0,0,0,0,0,73,73,4,,,,,,,273.32099311985075,invalid,274.3727884348482,274.3727884348482,274.3727884348482,274.3727884348482,274.3727884348482,274.3727884348482,274.3727884348482,274.3727884348482,274.3727884348482,274.3727884348482,274.3727884348482,274.3727884348482,f,2.2340411245822906,None,274.3727884348482,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,POHÁR UTCA,stimuli/scenes/062a.jpg,scene,1,stimuli/scenes/064a.jpg,stimuli/scenes/064a.jpg,stimuli/scenes/006b.jpg,stimuli/scenes/006a.jpg,stimuli/scenes/064b.jpg,target,dist2,dist1,lure,0,0,0,0,0,74,74,38,,,,,,,276.63608395680785,invalid,277.66324010305107,277.66324010305107,277.66324010305107,277.66324010305107,277.66324010305107,277.66324010305107,277.66324010305107,277.66324010305107,277.66324010305107,277.66324010305107,277.66324010305107,277.66324010305107,d,1.8875613436102867,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LÁNDZSA UTCA,stimuli/scenes/041a.jpg,scene,1,stimuli/scenes/116a.jpg,stimuli/scenes/116b.jpg,stimuli/scenes/116a.jpg,stimuli/objects/100a.jpg,stimuli/objects/100b.jpg,lure,target,dist1,dist2,0,0,0,0,0,75,75,32,,,,,,,279.5711766127497,invalid,280.61298395879567,280.61298395879567,280.61298395879567,280.61298395879567,280.61298395879567,280.61298395879567,280.61298395879567,280.61298395879567,280.61298395879567,280.61298395879567,280.61298395879567,280.61298395879567,f,2.6183088049292564,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KULACS UTCA,stimuli/objects/045a.jpg,object,1,stimuli/objects/073a.jpg,stimuli/objects/073a.jpg,stimuli/objects/073b.jpg,stimuli/scenes/002a.jpg,stimuli/scenes/002b.jpg,target,lure,dist1,dist2,0,0,0,0,0,76,76,51,,,,,,,283.26676355674863,invalid,284.30588069558144,284.30588069558144,284.30588069558144,284.30588069558144,284.30588069558144,284.30588069558144,284.30588069558144,284.30588069558144,284.30588069558144,284.30588069558144,284.30588069558144,284.30588069558144,d,1.5483025088906288,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,POLIP UTCA,stimuli/objects/039a.jpg,object,0,stimuli/objects/039a.jpg,stimuli/objects/101a.jpg,stimuli/objects/039b.jpg,stimuli/objects/101b.jpg,stimuli/objects/039a.jpg,dist1,lure,dist2,target,0,0,0,0,0,77,77,12,,,,,,,285.8821130283177,invalid,286.9207350462675,286.9207350462675,286.9207350462675,286.9207350462675,286.9207350462675,286.9207350462675,286.9207350462675,286.9207350462675,286.9207350462675,286.9207350462675,286.9207350462675,286.9207350462675,k,1.4459347538650036,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BICIKLI UTCA,stimuli/objects/027a.jpg,object,2,stimuli/scenes/026a.jpg,stimuli/scenes/029b.jpg,stimuli/scenes/026b.jpg,stimuli/scenes/029a.jpg,stimuli/scenes/026a.jpg,dist2,lure,dist1,target,0,0,0,0,0,78,78,47,,,,,,,288.3881107866764,invalid,289.42124509625137,289.42124509625137,289.42124509625137,289.42124509625137,289.42124509625137,289.42124509625137,289.42124509625137,289.42124509625137,289.42124509625137,289.42124509625137,289.42124509625137,289.42124509625137,f,2.993665838614106,None,289.42124509625137,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ASZTAL UTCA,stimuli/objects/016a.jpg,object,0,stimuli/objects/016a.jpg,stimuli/objects/016a.jpg,stimuli/scenes/046b.jpg,stimuli/scenes/046a.jpg,stimuli/objects/016b.jpg,target,dist2,dist1,lure,0,0,0,0,0,79,79,56,,,,,,,292.4325103703886,invalid,293.46732349321246,293.46732349321246,293.46732349321246,293.46732349321246,293.46732349321246,293.46732349321246,293.46732349321246,293.46732349321246,293.46732349321246,293.46732349321246,293.46732349321246,293.46732349321246,d,1.219045640900731,None,293.46732349321246,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MEDVE UTCA,stimuli/scenes/063a.jpg,scene,0,stimuli/scenes/063a.jpg,stimuli/scenes/063b.jpg,stimuli/scenes/063a.jpg,stimuli/scenes/101b.jpg,stimuli/scenes/101a.jpg,lure,target,dist2,dist1,0,1,1,1,0,0,0,74,,,,,355.49529571831226,355.49529571831226,358.4944155700505,invalid,359.5386251285672,359.5386251285672,359.5386251285672,359.5386251285672,359.5386251285672,359.5386251285672,359.5386251285672,359.5386251285672,359.5386251285672,359.5386251285672,359.5386251285672,359.5386251285672,k,1.962905129417777,None,,,,,0,0,0,0,294.7041682321578,294.7041682321578,space,60.733976745978,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LÁMPA UTCA,stimuli/objects/009a.jpg,object,2,stimuli/scenes/039a.jpg,stimuli/objects/005b.jpg,stimuli/scenes/039a.jpg,stimuli/scenes/039b.jpg,stimuli/objects/005a.jpg,dist2,target,lure,dist1,0,1,1,1,0,1,1,55,,,,,,,361.5276478473097,invalid,362.62639486417174,362.62639486417174,362.62639486417174,362.62639486417174,362.62639486417174,362.62639486417174,362.62639486417174,362.62639486417174,362.62639486417174,362.62639486417174,362.62639486417174,362.62639486417174,j,1.8350410722196102,None,362.62639486417174,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SUGÁR UTCA,stimuli/objects/098a.jpg,object,1,stimuli/objects/019a.jpg,stimuli/objects/019b.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/042b.jpg,stimuli/objects/019a.jpg,lure,dist1,dist2,target,0,1,1,1,0,2,2,3,,,,,,,364.4847902338952,invalid,365.5177858341485,365.5177858341485,365.5177858341485,365.5177858341485,365.5177858341485,365.5177858341485,365.5177858341485,365.5177858341485,365.5177858341485,365.5177858341485,365.5177858341485,365.5177858341485,k,2.3836367540061474,None,365.5177858341485,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ÁLLOMÁS UTCA,stimuli/objects/001a.jpg,object,0,stimuli/objects/001a.jpg,stimuli/objects/001b.jpg,stimuli/objects/001a.jpg,stimuli/objects/107b.jpg,stimuli/objects/107a.jpg,lure,target,dist2,dist1,0,1,1,1,0,3,3,76,,,,,,,367.92891917936504,invalid,368.98690352216363,368.98690352216363,368.98690352216363,368.98690352216363,368.98690352216363,368.98690352216363,368.98690352216363,368.98690352216363,368.98690352216363,368.98690352216363,368.98690352216363,368.98690352216363,f,1.474813874810934,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MÁRVÁNY UTCA,stimuli/scenes/036a.jpg,scene,2,stimuli/objects/029a.jpg,stimuli/objects/029a.jpg,stimuli/objects/108b.jpg,stimuli/objects/108a.jpg,stimuli/objects/029b.jpg,target,dist2,dist1,lure,0,1,1,1,0,4,4,71,,,,,,,370.4866671562195,invalid,371.53523640334606,371.53523640334606,371.53523640334606,371.53523640334606,371.53523640334606,371.53523640334606,371.53523640334606,371.53523640334606,371.53523640334606,371.53523640334606,371.53523640334606,371.53523640334606,d,1.646354116499424,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FEJSZE UTCA,stimuli/objects/079a.jpg,object,2,stimuli/scenes/101a.jpg,stimuli/objects/083b.jpg,stimuli/scenes/101b.jpg,stimuli/scenes/101a.jpg,stimuli/objects/083a.jpg,dist2,lure,target,dist1,0,1,1,1,0,5,5,48,,,,,,,373.2044170387089,invalid,374.2464473750442,374.2464473750442,374.2464473750442,374.2464473750442,374.2464473750442,374.2464473750442,374.2464473750442,374.2464473750442,374.2464473750442,374.2464473750442,374.2464473750442,374.2464473750442,f,2.118911223486066,None,374.2464473750442,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HEGESZTŐ UTCA,stimuli/objects/052a.jpg,object,0,stimuli/objects/052a.jpg,stimuli/objects/052a.jpg,stimuli/objects/067a.jpg,stimuli/objects/067b.jpg,stimuli/objects/052b.jpg,target,dist1,dist2,lure,0,1,1,1,0,6,6,66,,,,,,,376.39586759731174,invalid,377.4838304668665,377.4838304668665,377.4838304668665,377.4838304668665,377.4838304668665,377.4838304668665,377.4838304668665,377.4838304668665,377.4838304668665,377.4838304668665,377.4838304668665,377.4838304668665,d,1.3300515972077847,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZÚNYOG UTCA,stimuli/objects/084a.jpg,object,0,stimuli/objects/084a.jpg,stimuli/objects/084b.jpg,stimuli/objects/023b.jpg,stimuli/objects/084a.jpg,stimuli/objects/023a.jpg,lure,dist2,target,dist1,0,1,1,1,0,7,7,63,,,,,,,378.8378499764949,invalid,379.8708514869213,379.8708514869213,379.8708514869213,379.8708514869213,379.8708514869213,379.8708514869213,379.8708514869213,379.8708514869213,379.8708514869213,379.8708514869213,379.8708514869213,379.8708514869213,j,1.838392786681652,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÖMÉNYMAG UTCA,stimuli/scenes/093a.jpg,scene,0,stimuli/scenes/093a.jpg,stimuli/scenes/093b.jpg,stimuli/objects/007b.jpg,stimuli/scenes/093a.jpg,stimuli/objects/007a.jpg,lure,dist2,target,dist1,0,1,1,1,0,8,8,15,,,,,,,381.73759955354035,invalid,382.79087028466165,382.79087028466165,382.79087028466165,382.79087028466165,382.79087028466165,382.79087028466165,382.79087028466165,382.79087028466165,382.79087028466165,382.79087028466165,382.79087028466165,382.79087028466165,j,1.6880622506141663,None,382.79087028466165,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PULÓVER UTCA,stimuli/scenes/091a.jpg,scene,1,stimuli/scenes/042a.jpg,stimuli/scenes/099b.jpg,stimuli/scenes/099a.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/042b.jpg,dist2,dist1,target,lure,0,1,1,1,0,9,9,7,,,,,,,384.49719814397395,invalid,385.5565310101956,385.5565310101956,385.5565310101956,385.5565310101956,385.5565310101956,385.5565310101956,385.5565310101956,385.5565310101956,385.5565310101956,385.5565310101956,385.5565310101956,385.5565310101956,j,1.880508029833436,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SIRÁLY UTCA,stimuli/scenes/013a.jpg,scene,0,stimuli/scenes/013a.jpg,stimuli/scenes/013a.jpg,stimuli/scenes/102a.jpg,stimuli/scenes/102b.jpg,stimuli/scenes/013b.jpg,target,dist1,dist2,lure,0,1,1,1,0,10,10,40,,,,,,,387.46180406212807,invalid,388.4971542917192,388.4971542917192,388.4971542917192,388.4971542917192,388.4971542917192,388.4971542917192,388.4971542917192,388.4971542917192,388.4971542917192,388.4971542917192,388.4971542917192,388.4971542917192,d,1.7082036472856998,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KANÁL UTCA,stimuli/scenes/005a.jpg,scene,0,stimuli/scenes/005a.jpg,stimuli/scenes/005b.jpg,stimuli/objects/113b.jpg,stimuli/objects/113a.jpg,stimuli/scenes/005a.jpg,lure,dist2,dist1,target,0,1,1,1,0,11,11,14,,,,,,,390.2377522587776,invalid,391.2992071211338,391.2992071211338,391.2992071211338,391.2992071211338,391.2992071211338,391.2992071211338,391.2992071211338,391.2992071211338,391.2992071211338,391.2992071211338,391.2992071211338,391.2992071211338,k,1.7544375453144312,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÁRÁSZ UTCA,stimuli/objects/005a.jpg,object,0,stimuli/objects/005a.jpg,stimuli/objects/087a.jpg,stimuli/objects/087b.jpg,stimuli/objects/005a.jpg,stimuli/objects/005b.jpg,dist1,dist2,target,lure,0,1,1,1,0,12,12,47,,,,,,,393.06950184330344,invalid,394.1191925778985,394.1191925778985,394.1191925778985,394.1191925778985,394.1191925778985,394.1191925778985,394.1191925778985,394.1191925778985,394.1191925778985,394.1191925778985,394.1191925778985,394.1191925778985,j,1.3823401685804129,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KATONA UTCA,stimuli/objects/004a.jpg,object,0,stimuli/objects/004a.jpg,stimuli/objects/004b.jpg,stimuli/scenes/083b.jpg,stimuli/objects/004a.jpg,stimuli/scenes/083a.jpg,lure,dist2,target,dist1,0,1,1,1,0,13,13,32,,,,,,,395.52178973145783,invalid,396.56815083138645,396.56815083138645,396.56815083138645,396.56815083138645,396.56815083138645,396.56815083138645,396.56815083138645,396.56815083138645,396.56815083138645,396.56815083138645,396.56815083138645,396.56815083138645,j,1.8454706724733114,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FŰRÉSZ UTCA,stimuli/objects/044a.jpg,object,0,stimuli/objects/044a.jpg,stimuli/scenes/038b.jpg,stimuli/scenes/038a.jpg,stimuli/objects/044a.jpg,stimuli/objects/044b.jpg,dist2,dist1,target,lure,0,1,1,1,0,14,14,42,,,,,,,398.43114194087684,invalid,399.494502030313,399.494502030313,399.494502030313,399.494502030313,399.494502030313,399.494502030313,399.494502030313,399.494502030313,399.494502030313,399.494502030313,399.494502030313,399.494502030313,j,2.2141799461096525,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,BAGOLY UTCA,stimuli/objects/056a.jpg,object,0,stimuli/objects/056a.jpg,stimuli/scenes/073a.jpg,stimuli/objects/056b.jpg,stimuli/objects/056a.jpg,stimuli/scenes/073b.jpg,dist1,lure,target,dist2,0,1,1,1,0,15,15,61,,,,,,,401.73447238467634,invalid,402.8162306789309,402.8162306789309,402.8162306789309,402.8162306789309,402.8162306789309,402.8162306789309,402.8162306789309,402.8162306789309,402.8162306789309,402.8162306789309,402.8162306789309,402.8162306789309,j,1.4054417237639427,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TIGRIS UTCA,stimuli/scenes/048a.jpg,scene,0,stimuli/scenes/048a.jpg,stimuli/scenes/048b.jpg,stimuli/objects/084b.jpg,stimuli/objects/084a.jpg,stimuli/scenes/048a.jpg,lure,dist2,dist1,target,0,1,1,1,0,16,16,44,,,,,,,404.23843553848565,invalid,405.2854447774589,405.2854447774589,405.2854447774589,405.2854447774589,405.2854447774589,405.2854447774589,405.2854447774589,405.2854447774589,405.2854447774589,405.2854447774589,405.2854447774589,405.2854447774589,k,1.495381660759449,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
