CityName,StimuliFile,CityImage,StreetSign,LearningVideoFile,UpdatingVideoFile,Cue,Image,Category,CorrectResponse,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlockLearning.thisRepN,CityBlockLearning.thisTrialN,CityBlockLearning.thisN,CityBlockLearning.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,CityBlockUpdating.thisRepN,CityBlockUpdating.thisTrialN,CityBlockUpdating.thisN,CityBlockUpdating.thisIndex,UpdatingTrials.thisRepN,UpdatingTrials.thisTrialN,UpdatingTrials.thisN,UpdatingTrials.thisIndex,Test4afctTrials.thisRepN,Test4afctTrials.thisTrialN,Test4afctTrials.thisN,Test4afctTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,learning_cityname_text.started,learning_city_image.started,load_video_2.started,learning_movie.started,learning_end_vid_key.started,learning_end_vid_key.keys,text_countdown.started,cityname_text_start.started,Phase,fx_cross.started,plate_learning.started,learning_city_text.started,learning_street_text.started,learning_image.started,learning_skip_key.started,learning_skip_key.keys,short_break_key.keys,fx_cross.stopped,plate_learning.stopped,learning_city_text.stopped,learning_street_text.stopped,learning_image.stopped,learning_skip_key.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,learning_phase_test_text.started,learning_phase_key.started,learning_phase_key.keys,learning_phase_key.rt,text_countdown.stopped,cityname_text_start.stopped,plate_test.started,city_text_test.started,street_text_test.started,test_question.started,test_key_resp.started,button_image.started,test_key_resp.keys,test_key_resp.corr,text_response_test.text,written_text_mouse.x,written_text_mouse.y,written_text_mouse.leftButton,written_text_mouse.midButton,written_text_mouse.rightButton,written_text_mouse.time,test_key_resp.rt,plate_verbal.started,street_text_verbal.started,city_text_verbal.started,question_verbal.started,text_response_test.started,written_text_mouse.started,plate_test.stopped,city_text_test.stopped,street_text_test.stopped,test_question.stopped,test_key_resp.stopped,button_image.stopped,long_break1_break_text.started,long_break1_key.started,long_break1_key.keys,long_break1_key.rt,end_learning_text.started,continue_updating_key.started,continue_updating_key.keys,continue_updating_key.rt,updating_instructions_text.started,intro_updating_key.started,intro_updating_key.keys,intro_updating_key.rt,cityname_text_intro.started,city_image_update.started,load_video.started,movie.started,end_vid_key.started,end_vid_key.keys,cityname_text.started,city_image.started,plate.started,city_text.started,street_text.started,fx_cross_prediction.started,key_resp_update.started,button_image_updating.started,skip_key.started,key_resp_update.keys,key_resp_update.corr,skip_key.keys,plate_updating.started,city_text_updating.started,street_text_updating.started,updating_image.started,skip_key_updating.started,skip_key_updating.keys,plate.stopped,city_text.stopped,street_text.stopped,fx_cross_prediction.stopped,key_resp_update.stopped,button_image_updating.stopped,skip_key.stopped,key_resp_update.rt,plate_updating.stopped,city_text_updating.stopped,street_text_updating.stopped,updating_image.stopped,skip_key_updating.stopped,long_break2_text.started,long_break2_key_resp.started,long_break2_key_resp.keys,long_break2_key_resp.rt,end_text_updating.started,continue_key.started,continue_key.keys,continue_key.rt,instructions_4afct_text.started,intro_4afct_key.started,intro_4afct_key.keys,intro_4afct_key.rt,updating_cue,reinstated,street_text_4afct.started,test_image1.started,test_image2.started,test_image3.started,test_image4.started,button_d.started,button_f.started,button_j.started,button_k.started,key_resp_4afct.started,clock0.started,key_resp_4afct.keys,key_resp_4afct.rt,test4afct_resp,short_break_4afct_key.keys,short_break_4afct_text.started,short_break_4afct_key.started,short_break_4afct_key.rt,n_targets,n_lures,n_dist1s,n_dist2s,end_experiment_text.started,end_experiment_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,MOCSÁR UTCA,stimuli/scenes/022a.jpg,scene,right,0,stimuli/scenes/022a.jpg,stimuli/objects/007a.jpg,stimuli/objects/007b.jpg,stimuli/scenes/022a.jpg,stimuli/scenes/022b.jpg,dist1,dist2,target,lure,1,0,2,0,,,,,0,13,13,73,,,,,,,,,,,,,,,,,,,,,,,,,Test,1743.5503821000457,,,,,,,,1744.551121499855,,,,,,,,,,,,,,,1744.551121499855,1744.551121499855,1744.551121499855,1744.551121499855,1744.551121499855,1744.551121499855,left,0,,[],[],[],[],[],[],2.771774400025606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,HAJÓ UTCA,stimuli/scenes/079a.jpg,scene,right,0,stimuli/scenes/079a.jpg,stimuli/scenes/079b.jpg,stimuli/scenes/079a.jpg,stimuli/scenes/050a.jpg,stimuli/scenes/050b.jpg,lure,target,dist1,dist2,1,0,2,0,,,,,0,14,14,77,,,,,,,,,,,,,,,,,,,,,,,,,Test,1747.350269000046,,,,,,,,1748.350893399911,,,,,,,,,,,,,,,1748.350893399911,1748.350893399911,1748.350893399911,1748.350893399911,1748.350893399911,1748.350893399911,down,0,,[],[],[],[],[],[],1.7737994999624789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,RÁDIÓ UTCA,stimuli/scenes/098a.jpg,scene,right,0,stimuli/scenes/098a.jpg,stimuli/objects/030a.jpg,stimuli/objects/030b.jpg,stimuli/scenes/098b.jpg,stimuli/scenes/098a.jpg,dist1,dist2,lure,target,1,0,2,0,,,,,0,15,15,43,,,,,,,,,,,,,,,,,,,,,,,,,Test,1750.1501891999505,,,,,,,,1751.1511208999436,,,,,,,,,,,,,,,1751.1511208999436,1751.1511208999436,1751.1511208999436,1751.1511208999436,1751.1511208999436,1751.1511208999436,right,1,,[],[],[],[],[],[],2.0635855000000447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KESZTYŰ UTCA,stimuli/objects/090a.jpg,object,left,0,stimuli/objects/090a.jpg,stimuli/objects/090b.jpg,stimuli/objects/021a.jpg,stimuli/objects/090a.jpg,stimuli/objects/021b.jpg,lure,dist1,target,dist2,1,0,2,0,,,,,0,16,16,13,,,,,,,,,,,,,,,,,,,,,,,,,Test,1753.2338536998723,,,,,,,,1754.2343965999316,,,,,,,,,,,,,,,1754.2343965999316,1754.2343965999316,1754.2343965999316,1754.2343965999316,1754.2343965999316,1754.2343965999316,down,0,,[],[],[],[],[],[],1.3169212001375854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,TIGRIS UTCA,stimuli/scenes/024a.jpg,scene,right,0,stimuli/scenes/024a.jpg,stimuli/scenes/024a.jpg,stimuli/scenes/024b.jpg,stimuli/scenes/046b.jpg,stimuli/scenes/046a.jpg,target,lure,dist2,dist1,1,0,2,0,,,,,0,17,17,27,,,,,,,,,,,,,,,,,,,,,,,,,Test,1755.5666779000312,,,,,,,,1756.567356100073,,,,,,,,,,,,,,,1756.567356100073,1756.567356100073,1756.567356100073,1756.567356100073,1756.567356100073,1756.567356100073,down,0,,[],[],[],[],[],[],2.6426925999112427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,TOLMÁCS UTCA,stimuli/scenes/068a.jpg,scene,right,0,stimuli/scenes/068a.jpg,stimuli/scenes/068a.jpg,stimuli/scenes/068b.jpg,stimuli/objects/048a.jpg,stimuli/objects/048b.jpg,target,lure,dist1,dist2,1,0,2,0,,,,,0,18,18,38,,,,,,,,,,,,,,,,,,,,,,,,,Test,1759.233408599859,,,,,,,,1760.2340754999314,,,,,,,,,,,,,,,1760.2340754999314,1760.2340754999314,1760.2340754999314,1760.2340754999314,1760.2340754999314,1760.2340754999314,right,1,,[],[],[],[],[],[],1.2640004998538643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,BANÁN UTCA,stimuli/scenes/034a.jpg,scene,right,0,stimuli/scenes/034a.jpg,stimuli/scenes/034b.jpg,stimuli/objects/111a.jpg,stimuli/objects/111b.jpg,stimuli/scenes/034a.jpg,lure,dist1,dist2,target,1,0,2,0,,,,,0,19,19,70,,,,,,,,,,,,,,,,,,,,,,,,,Test,1761.516781900078,,,,,,,,1762.5176097999793,,,,,,,,,,,,,,,1762.5176097999793,1762.5176097999793,1762.5176097999793,1762.5176097999793,1762.5176097999793,1762.5176097999793,right,1,,[],[],[],[],[],[],2.0677292000036687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KÖMÉNYMAG UTCA,stimuli/objects/048a.jpg,object,left,0,stimuli/objects/048a.jpg,stimuli/objects/048b.jpg,stimuli/objects/025b.jpg,stimuli/objects/048a.jpg,stimuli/objects/025a.jpg,lure,dist2,target,dist1,1,0,2,0,,,,,0,20,20,7,,,,,,,,,,,,,,,,,,,,,,,,,Test,1764.6168923999649,,,,,,,,1765.6172044998966,,,,,,,,,,,,,,,1765.6172044998966,1765.6172044998966,1765.6172044998966,1765.6172044998966,1765.6172044998966,1765.6172044998966,left,1,,[],[],[],[],[],[],1.2657534999307245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KARTON UTCA,stimuli/scenes/003a.jpg,scene,right,1,stimuli/scenes/001a.jpg,stimuli/scenes/001a.jpg,stimuli/scenes/001b.jpg,stimuli/objects/052b.jpg,stimuli/objects/052a.jpg,target,lure,dist2,dist1,1,0,2,0,,,,,0,21,21,59,,,,,,,,,,,,,,,,,,,,,,,,,Test,1766.8998660000507,,,,,,,,1767.9006419000216,,,,,,,,,,,,,,,1767.9006419000216,1767.9006419000216,1767.9006419000216,1767.9006419000216,1767.9006419000216,1767.9006419000216,down,0,,[],[],[],[],[],[],1.5849104998633265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,HEGEDŰ UTCA,stimuli/scenes/104a.jpg,scene,right,0,stimuli/scenes/104a.jpg,stimuli/scenes/087a.jpg,stimuli/scenes/104b.jpg,stimuli/scenes/104a.jpg,stimuli/scenes/087b.jpg,dist1,lure,target,dist2,1,0,2,0,,,,,0,22,22,62,,,,,,,,,,,,,,,,,,,,,,,,,Test,1769.5166958000045,,,,,,,,1770.5172363000456,,,,,,,,,,,,,,,1770.5172363000456,1770.5172363000456,1770.5172363000456,1770.5172363000456,1770.5172363000456,1770.5172363000456,right,1,,[],[],[],[],[],[],1.2922185000497848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,TRIATLON UTCA,stimuli/objects/087a.jpg,object,left,0,stimuli/objects/087a.jpg,stimuli/objects/087a.jpg,stimuli/objects/047b.jpg,stimuli/objects/087b.jpg,stimuli/objects/047a.jpg,target,dist2,lure,dist1,1,0,2,0,,,,,0,23,23,78,,,,,,,,,,,,,,,,,,,,,,,,,Test,1771.833217300009,,,,,,,,1772.833853899967,,,,,,,,,,,,,,,1772.833853899967,1772.833853899967,1772.833853899967,1772.833853899967,1772.833853899967,1772.833853899967,right,0,,[],[],[],[],[],[],2.102158199995756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,POLIP UTCA,stimuli/objects/024a.jpg,object,left,0,stimuli/objects/024a.jpg,stimuli/scenes/009a.jpg,stimuli/objects/024a.jpg,stimuli/objects/024b.jpg,stimuli/scenes/009b.jpg,dist1,target,lure,dist2,1,0,2,0,,,,,0,24,24,23,,,,,,,,,,,,,,,,,,,,,,,,,Test,1774.9665226999205,,,,,,,,1775.9672361998819,,,,,,,,,,,,,,,1775.9672361998819,1775.9672361998819,1775.9672361998819,1775.9672361998819,1775.9672361998819,1775.9672361998819,left,1,,[],[],[],[],[],[],1.5240701001603156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,TISZTÁS UTCA,stimuli/scenes/046a.jpg,scene,right,0,stimuli/scenes/046a.jpg,stimuli/scenes/089b.jpg,stimuli/scenes/089a.jpg,stimuli/scenes/046b.jpg,stimuli/scenes/046a.jpg,dist2,dist1,lure,target,1,0,2,0,,,,,0,25,25,1,,,,,,,,,,,,,,,,,,,,,,,,,Test,1777.516670400044,,,,,,,,1778.5171510998625,,,,,,,,,,,,,,,1778.5171510998625,1778.5171510998625,1778.5171510998625,1778.5171510998625,1778.5171510998625,1778.5171510998625,left,0,,[],[],[],[],[],[],3.4364382999483496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,ORVOS UTCA,stimuli/objects/006a.jpg,object,left,0,stimuli/objects/006a.jpg,stimuli/scenes/024a.jpg,stimuli/scenes/024b.jpg,stimuli/objects/006a.jpg,stimuli/objects/006b.jpg,dist1,dist2,target,lure,1,0,2,0,,,,,0,26,26,69,,,,,,,,,,,,,,,,,,,,,,,,,Test,1781.9829373999964,,,,,,,,1782.983863600064,,,,,,,,,,,,,,,1782.983863600064,1782.983863600064,1782.983863600064,1782.983863600064,1782.983863600064,1782.983863600064,left,1,,[],[],[],[],[],[],1.6952540001366287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,VASALÓ UTCA,stimuli/scenes/078a.jpg,scene,right,2,stimuli/objects/096a.jpg,stimuli/objects/119a.jpg,stimuli/objects/096b.jpg,stimuli/objects/119b.jpg,stimuli/objects/096a.jpg,dist1,lure,dist2,target,1,0,2,0,,,,,0,27,27,20,,,,,,,,,,,,,,,,,,,,,,,,,Test,1784.699782300042,,,,,,,,1785.7003351000603,,,,,,,,,,,,,,,1785.7003351000603,1785.7003351000603,1785.7003351000603,1785.7003351000603,1785.7003351000603,1785.7003351000603,right,1,,[],[],[],[],[],[],1.7256116999778897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,HÁRFA UTCA,stimuli/scenes/014a.jpg,scene,right,1,stimuli/scenes/020a.jpg,stimuli/scenes/020a.jpg,stimuli/scenes/020b.jpg,stimuli/scenes/057a.jpg,stimuli/scenes/057b.jpg,target,lure,dist1,dist2,1,0,2,0,,,,,0,28,28,32,,,,,,,,,,,,,,,,,,,,,,,,,Test,1787.449646400055,,,,,,,,1788.45087280008,,,,,,,,,,,,,,,1788.45087280008,1788.45087280008,1788.45087280008,1788.45087280008,1788.45087280008,1788.45087280008,down,0,,[],[],[],[],[],[],1.3455087000038475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KAKAÓ UTCA,stimuli/scenes/050a.jpg,scene,right,0,stimuli/scenes/050a.jpg,stimuli/scenes/050a.jpg,stimuli/scenes/100a.jpg,stimuli/scenes/100b.jpg,stimuli/scenes/050b.jpg,target,dist1,dist2,lure,1,0,2,0,,,,,0,29,29,21,,,,,,,,,,,,,,,,,,,,,,,,,Test,1789.8163028999697,,,,,,,,1790.8169523999095,,,,,,,,,,,,,,,1790.8169523999095,1790.8169523999095,1790.8169523999095,1790.8169523999095,1790.8169523999095,1790.8169523999095,left,0,,[],[],[],[],[],[],1.139834800036624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,LEVÉL UTCA,stimuli/objects/036a.jpg,object,left,0,stimuli/objects/036a.jpg,stimuli/scenes/068b.jpg,stimuli/objects/036a.jpg,stimuli/objects/036b.jpg,stimuli/scenes/068a.jpg,dist2,target,lure,dist1,1,0,2,0,,,,,0,30,30,6,,,,,,,,,,,,,,,,,,,,,,,,,Test,1791.9828323998954,,,,,,,,1792.983651000075,,,,,,,,,,,,,,,1792.983651000075,1792.983651000075,1792.983651000075,1792.983651000075,1792.983651000075,1792.983651000075,down,0,,[],[],[],[],[],[],2.055691600078717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,TELEFON UTCA,stimuli/objects/072a.jpg,object,left,0,stimuli/objects/072a.jpg,stimuli/objects/072a.jpg,stimuli/scenes/099a.jpg,stimuli/objects/072b.jpg,stimuli/scenes/099b.jpg,target,dist1,lure,dist2,1,0,2,0,,,,,0,31,31,24,,,,,,,,,,,,,,,,,,,,,,,,,Test,1795.0661770999432,,,,,,,,1796.0671134998556,,,,,,,,,,,,,,,1796.0671134998556,1796.0671134998556,1796.0671134998556,1796.0671134998556,1796.0671134998556,1796.0671134998556,down,0,,[],[],[],[],[],[],1.7937210998497903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,SZAPPAN UTCA,stimuli/scenes/102a.jpg,scene,right,1,stimuli/scenes/062a.jpg,stimuli/scenes/062b.jpg,stimuli/scenes/062a.jpg,stimuli/scenes/106b.jpg,stimuli/scenes/106a.jpg,lure,target,dist2,dist1,1,0,2,0,,,,,0,32,32,42,,,,,,,,,,,,,,,,,,,,,,,,,Test,1797.8828195000533,,,,,,,,1798.8835607999936,,,,,,,,,,,,,,,1798.8835607999936,1798.8835607999936,1798.8835607999936,1798.8835607999936,1798.8835607999936,1798.8835607999936,right,1,,[],[],[],[],[],[],1.7836294998414814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KESELYŰ UTCA,stimuli/objects/018a.jpg,object,left,2,stimuli/scenes/030a.jpg,stimuli/scenes/030a.jpg,stimuli/scenes/030b.jpg,stimuli/scenes/033b.jpg,stimuli/scenes/033a.jpg,target,lure,dist2,dist1,1,0,2,0,,,,,0,33,33,68,,,,,,,,,,,,,,,,,,,,,,,,,Test,1800.6827886998653,,,,,,,,1801.683410299942,,,,,,,,,,,,,,,1801.683410299942,1801.683410299942,1801.683410299942,1801.683410299942,1801.683410299942,1801.683410299942,left,1,,[],[],[],[],[],[],1.907854599878192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,PÁRNA UTCA,stimuli/objects/021a.jpg,object,left,0,stimuli/objects/021a.jpg,stimuli/objects/021b.jpg,stimuli/objects/021a.jpg,stimuli/objects/003b.jpg,stimuli/objects/003a.jpg,lure,target,dist2,dist1,1,0,2,0,,,,,0,34,34,18,,,,,,,,,,,,,,,,,,,,,,,,,Test,1803.616187900072,,,,,,,,1804.6165879999753,,,,,,,,,,,,,,,1804.6165879999753,1804.6165879999753,1804.6165879999753,1804.6165879999753,1804.6165879999753,1804.6165879999753,left,1,,[],[],[],[],[],[],1.841857000021264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Camponello,stimuli/subj_files/ST01_121322_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,ZSEMLE UTCA,stimuli/objects/046a.jpg,object,left,0,stimuli/objects/046a.jpg,stimuli/objects/046b.jpg,stimuli/objects/046a.jpg,stimuli/objects/080a.jpg,stimuli/objects/080b.jpg,lure,target,dist1,dist2,1,0,2,0,,,,,0,35,35,60,,,,,,,,,,,,,,,,,,,,,,,,,Test,1806.4825891000219,,,,,,,,1807.483458200004,,,,,,,,,,,,,,,1807.483458200004,1807.483458200004,1807.483458200004,1807.483458200004,1807.483458200004,1807.483458200004,left,1,,[],[],[],[],[],[],2.596105999778956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
