CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate_updating.started,city_text_updating.started,street_text_updating.started,test_image1.started,test_image2.started,test_image3.started,test_image4.started,button_d.started,button_f.started,button_j.started,button_k.started,key_resp.started,key_resp.keys,key_resp.rt,test_resp,short_break_key.keys,clock0.started,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,n_targets,n_lures,n_dist1s,n_dist2s,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HEGESZTŐ UTCA,stimuli/scenes/043a.jpg,scene,0,stimuli/scenes/043a.jpg,stimuli/scenes/043b.jpg,stimuli/scenes/043a.jpg,stimuli/objects/062a.jpg,stimuli/objects/062b.jpg,lure,target,dist1,dist2,0,0,0,0,0,33,33,77,,,,,,,194.93505160324275,196.01078259199858,196.01078259199858,196.01078259199858,196.01078259199858,196.01078259199858,196.01078259199858,196.01078259199858,196.01078259199858,196.01078259199858,196.01078259199858,196.01078259199858,196.01078259199858,f,3.607200302183628,target,None,199.4390321727842,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KECSKE UTCA,stimuli/scenes/085a.jpg,scene,2,stimuli/objects/022a.jpg,stimuli/objects/022b.jpg,stimuli/objects/022a.jpg,stimuli/scenes/053a.jpg,stimuli/scenes/053b.jpg,lure,target,dist1,dist2,0,0,0,0,0,34,34,6,,,,,,,199.64878110401332,200.70281722024083,200.70281722024083,200.70281722024083,200.70281722024083,200.70281722024083,200.70281722024083,200.70281722024083,200.70281722024083,200.70281722024083,200.70281722024083,200.70281722024083,200.70281722024083,f,2.099094232544303,target,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,RÓZSA UTCA,stimuli/objects/091a.jpg,object,0,stimuli/objects/091a.jpg,stimuli/objects/091b.jpg,stimuli/objects/078b.jpg,stimuli/objects/078a.jpg,stimuli/objects/091a.jpg,lure,dist2,dist1,target,0,0,0,0,0,35,35,45,,,,,,,202.82316301018,203.88175661489367,203.88175661489367,203.88175661489367,203.88175661489367,203.88175661489367,203.88175661489367,203.88175661489367,203.88175661489367,203.88175661489367,203.88175661489367,203.88175661489367,203.88175661489367,k,2.4717392921447754,target,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MOGYORÓ UTCA,stimuli/objects/106a.jpg,object,1,stimuli/objects/103a.jpg,stimuli/scenes/116a.jpg,stimuli/objects/103b.jpg,stimuli/objects/103a.jpg,stimuli/scenes/116b.jpg,dist1,lure,target,dist2,0,0,0,0,0,36,36,54,,,,,,,206.39012486301363,207.44814652763307,207.44814652763307,207.44814652763307,207.44814652763307,207.44814652763307,207.44814652763307,207.44814652763307,207.44814652763307,207.44814652763307,207.44814652763307,207.44814652763307,207.44814652763307,j,2.5216340478509665,target,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PADLÓ UTCA,stimuli/objects/100a.jpg,object,0,stimuli/objects/100a.jpg,stimuli/scenes/058a.jpg,stimuli/scenes/058b.jpg,stimuli/objects/100a.jpg,stimuli/objects/100b.jpg,dist1,dist2,target,lure,0,0,0,0,0,37,37,59,,,,,,,209.99883154965937,211.0525871384889,211.0525871384889,211.0525871384889,211.0525871384889,211.0525871384889,211.0525871384889,211.0525871384889,211.0525871384889,211.0525871384889,211.0525871384889,211.0525871384889,211.0525871384889,j,1.8932468760758638,target,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,RÁDIÓ UTCA,stimuli/scenes/068a.jpg,scene,1,stimuli/scenes/067a.jpg,stimuli/scenes/018b.jpg,stimuli/scenes/067a.jpg,stimuli/scenes/067b.jpg,stimuli/scenes/018a.jpg,dist2,target,lure,dist1,0,0,0,0,0,38,38,44,,,,,,,212.9754976723343,214.0204838141799,214.0204838141799,214.0204838141799,214.0204838141799,214.0204838141799,214.0204838141799,214.0204838141799,214.0204838141799,214.0204838141799,214.0204838141799,214.0204838141799,214.0204838141799,f,3.6454752385616302,target,None,217.4590951949358,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HEGEDŰ UTCA,stimuli/scenes/113a.jpg,scene,2,stimuli/objects/036a.jpg,stimuli/objects/036b.jpg,stimuli/scenes/059b.jpg,stimuli/scenes/059a.jpg,stimuli/objects/036a.jpg,lure,dist2,dist1,target,0,0,0,0,0,39,39,69,,,,,,,217.69825537875295,218.75257917679846,218.75257917679846,218.75257917679846,218.75257917679846,218.75257917679846,218.75257917679846,218.75257917679846,218.75257917679846,218.75257917679846,218.75257917679846,218.75257917679846,218.75257917679846,k,2.897101489827037,target,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BONBON UTCA,stimuli/objects/095a.jpg,object,2,stimuli/scenes/007a.jpg,stimuli/objects/028b.jpg,stimuli/objects/028a.jpg,stimuli/scenes/007a.jpg,stimuli/scenes/007b.jpg,dist2,dist1,target,lure,0,0,0,0,0,40,40,72,,,,,,,221.6764270849526,222.75549797154963,222.75549797154963,222.75549797154963,222.75549797154963,222.75549797154963,222.75549797154963,222.75549797154963,222.75549797154963,222.75549797154963,222.75549797154963,222.75549797154963,222.75549797154963,j,2.6536683905869722,target,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HARMONIKA UTCA,stimuli/scenes/024a.jpg,scene,0,stimuli/scenes/024a.jpg,stimuli/scenes/101b.jpg,stimuli/scenes/024b.jpg,stimuli/scenes/101a.jpg,stimuli/scenes/024a.jpg,dist2,lure,dist1,target,0,0,0,0,0,41,41,25,,,,,,,225.44489993155003,226.48457439430058,226.48457439430058,226.48457439430058,226.48457439430058,226.48457439430058,226.48457439430058,226.48457439430058,226.48457439430058,226.48457439430058,226.48457439430058,226.48457439430058,226.48457439430058,k,1.6447916459292173,target,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BÖGRE UTCA,stimuli/objects/050a.jpg,object,1,stimuli/objects/076a.jpg,stimuli/scenes/037a.jpg,stimuli/objects/076a.jpg,stimuli/objects/076b.jpg,stimuli/scenes/037b.jpg,dist1,target,lure,dist2,0,0,0,0,0,42,42,41,,,,,,,228.15741091035306,229.2081665303558,229.2081665303558,229.2081665303558,229.2081665303558,229.2081665303558,229.2081665303558,229.2081665303558,229.2081665303558,229.2081665303558,229.2081665303558,229.2081665303558,229.2081665303558,f,1.6576669998466969,target,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PIZSAMA UTCA,stimuli/scenes/060a.jpg,scene,2,stimuli/objects/006a.jpg,stimuli/scenes/007b.jpg,stimuli/scenes/007a.jpg,stimuli/objects/006b.jpg,stimuli/objects/006a.jpg,dist2,dist1,lure,target,0,0,0,0,0,43,43,79,,,,,,,230.8997103907168,231.95882617495954,231.95882617495954,231.95882617495954,231.95882617495954,231.95882617495954,231.95882617495954,231.95882617495954,231.95882617495954,231.95882617495954,231.95882617495954,231.95882617495954,231.95882617495954,k,2.202277133241296,target,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TERASZ UTCA,stimuli/objects/063a.jpg,object,2,stimuli/scenes/104a.jpg,stimuli/scenes/104a.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/104b.jpg,stimuli/scenes/056b.jpg,target,dist1,lure,dist2,0,0,0,0,0,44,44,48,,,,,,,234.18044684268534,235.23880252614617,235.23880252614617,235.23880252614617,235.23880252614617,235.23880252614617,235.23880252614617,235.23880252614617,235.23880252614617,235.23880252614617,235.23880252614617,235.23880252614617,235.23880252614617,f,3.75450505875051,dist1,space,238.66719641536474,,239.02752997539937,239.02752997539937,7.469719305634499,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,NARANCS UTCA,stimuli/objects/017a.jpg,object,1,stimuli/objects/075a.jpg,stimuli/objects/075a.jpg,stimuli/scenes/041b.jpg,stimuli/scenes/041a.jpg,stimuli/objects/075b.jpg,target,dist2,dist1,lure,0,0,0,0,0,45,45,76,,,,,,,246.53134602308273,247.58467802219093,247.58467802219093,247.58467802219093,247.58467802219093,247.58467802219093,247.58467802219093,247.58467802219093,247.58467802219093,247.58467802219093,247.58467802219093,247.58467802219093,247.58467802219093,j,2.6562345027923584,dist1,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KERÉK UTCA,stimuli/scenes/096a.jpg,scene,1,stimuli/scenes/041a.jpg,stimuli/scenes/117a.jpg,stimuli/scenes/041b.jpg,stimuli/scenes/041a.jpg,stimuli/scenes/117b.jpg,dist1,lure,target,dist2,0,0,0,0,0,46,46,20,,,,,,,250.2798976674676,251.32273972965777,251.32273972965777,251.32273972965777,251.32273972965777,251.32273972965777,251.32273972965777,251.32273972965777,251.32273972965777,251.32273972965777,251.32273972965777,251.32273972965777,251.32273972965777,j,3.255166260525584,target,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SIVATAG UTCA,stimuli/scenes/016a.jpg,scene,2,stimuli/objects/046a.jpg,stimuli/objects/046b.jpg,stimuli/objects/006a.jpg,stimuli/objects/006b.jpg,stimuli/objects/046a.jpg,lure,dist1,dist2,target,0,0,0,0,0,47,47,23,,,,,,,254.61180524341762,255.6885781046003,255.6885781046003,255.6885781046003,255.6885781046003,255.6885781046003,255.6885781046003,255.6885781046003,255.6885781046003,255.6885781046003,255.6885781046003,255.6885781046003,255.6885781046003,k,2.6650540232658386,target,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,VASALÓ UTCA,stimuli/objects/025a.jpg,object,2,stimuli/scenes/056a.jpg,stimuli/scenes/044a.jpg,stimuli/scenes/056b.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/044b.jpg,dist1,lure,target,dist2,0,0,0,0,0,48,48,70,,,,,,,258.39473926462233,259.45434488356113,259.45434488356113,259.45434488356113,259.45434488356113,259.45434488356113,259.45434488356113,259.45434488356113,259.45434488356113,259.45434488356113,259.45434488356113,259.45434488356113,259.45434488356113,d,2.322611106559634,dist1,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÖTÉNY UTCA,stimuli/scenes/031a.jpg,scene,1,stimuli/scenes/064a.jpg,stimuli/objects/103a.jpg,stimuli/objects/103b.jpg,stimuli/scenes/064b.jpg,stimuli/scenes/064a.jpg,dist1,dist2,lure,target,0,0,0,0,0,49,49,22,,,,,,,261.79817644506693,262.85132743790746,262.85132743790746,262.85132743790746,262.85132743790746,262.85132743790746,262.85132743790746,262.85132743790746,262.85132743790746,262.85132743790746,262.85132743790746,262.85132743790746,262.85132743790746,k,3.2135122399777174,target,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MUSTÁR UTCA,stimuli/scenes/050a.jpg,scene,0,stimuli/scenes/050a.jpg,stimuli/objects/009a.jpg,stimuli/objects/009b.jpg,stimuli/scenes/050a.jpg,stimuli/scenes/050b.jpg,dist1,dist2,target,lure,0,0,0,0,0,50,50,78,,,,,,,266.0956767629832,267.1410703230649,267.1410703230649,267.1410703230649,267.1410703230649,267.1410703230649,267.1410703230649,267.1410703230649,267.1410703230649,267.1410703230649,267.1410703230649,267.1410703230649,267.1410703230649,j,2.684317136183381,target,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HERNYÓ UTCA,stimuli/scenes/066a.jpg,scene,1,stimuli/scenes/037a.jpg,stimuli/scenes/037a.jpg,stimuli/objects/045b.jpg,stimuli/scenes/037b.jpg,stimuli/objects/045a.jpg,target,dist2,lure,dist1,0,0,0,0,0,51,51,5,,,,,,,269.84832964651287,270.8930004276335,270.8930004276335,270.8930004276335,270.8930004276335,270.8930004276335,270.8930004276335,270.8930004276335,270.8930004276335,270.8930004276335,270.8930004276335,270.8930004276335,270.8930004276335,k,4.324169557541609,dist1,None,274.34832124970853,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZOMSZÉD UTCA,stimuli/objects/026a.jpg,object,1,stimuli/objects/004a.jpg,stimuli/objects/027b.jpg,stimuli/objects/004b.jpg,stimuli/objects/004a.jpg,stimuli/objects/027a.jpg,dist2,lure,target,dist1,0,0,0,0,0,52,52,65,,,,,,,275.26448978856206,276.3287446424365,276.3287446424365,276.3287446424365,276.3287446424365,276.3287446424365,276.3287446424365,276.3287446424365,276.3287446424365,276.3287446424365,276.3287446424365,276.3287446424365,276.3287446424365,j,2.663899878039956,target,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LÁNDZSA UTCA,stimuli/scenes/090a.jpg,scene,0,stimuli/scenes/090a.jpg,stimuli/scenes/090a.jpg,stimuli/objects/091b.jpg,stimuli/scenes/090b.jpg,stimuli/objects/091a.jpg,target,dist2,lure,dist1,0,0,0,0,0,53,53,39,,,,,,,279.02963766641915,280.0834259092808,280.0834259092808,280.0834259092808,280.0834259092808,280.0834259092808,280.0834259092808,280.0834259092808,280.0834259092808,280.0834259092808,280.0834259092808,280.0834259092808,280.0834259092808,d,2.429412255063653,target,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,AJÁNDÉK UTCA,stimuli/scenes/005a.jpg,scene,1,stimuli/scenes/009a.jpg,stimuli/scenes/078b.jpg,stimuli/scenes/078a.jpg,stimuli/scenes/009a.jpg,stimuli/scenes/009b.jpg,dist2,dist1,target,lure,0,0,0,0,0,54,54,28,,,,,,,282.53623753227293,283.590181902051,283.590181902051,283.590181902051,283.590181902051,283.590181902051,283.590181902051,283.590181902051,283.590181902051,283.590181902051,283.590181902051,283.590181902051,283.590181902051,j,2.6670590825378895,target,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PÁFRÁNY UTCA,stimuli/scenes/101a.jpg,scene,0,stimuli/scenes/101a.jpg,stimuli/scenes/101a.jpg,stimuli/scenes/101b.jpg,stimuli/objects/051a.jpg,stimuli/objects/051b.jpg,target,lure,dist1,dist2,0,0,0,0,0,55,55,0,,,,,,,286.2957658357918,287.3510730341077,287.3510730341077,287.3510730341077,287.3510730341077,287.3510730341077,287.3510730341077,287.3510730341077,287.3510730341077,287.3510730341077,287.3510730341077,287.3510730341077,287.3510730341077,d,2.8419283349066973,target,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KIRAKÓ UTCA,stimuli/objects/079a.jpg,object,2,stimuli/scenes/070a.jpg,stimuli/scenes/070a.jpg,stimuli/scenes/070b.jpg,stimuli/objects/043b.jpg,stimuli/objects/043a.jpg,target,lure,dist2,dist1,0,0,0,0,0,56,56,57,,,,,,,290.22500628232956,291.28469805046916,291.28469805046916,291.28469805046916,291.28469805046916,291.28469805046916,291.28469805046916,291.28469805046916,291.28469805046916,291.28469805046916,291.28469805046916,291.28469805046916,291.28469805046916,k,4.139635160565376,dist1,None,294.7212418615818,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KARTON UTCA,stimuli/objects/101a.jpg,object,2,stimuli/scenes/044a.jpg,stimuli/scenes/074a.jpg,stimuli/scenes/044b.jpg,stimuli/scenes/044a.jpg,stimuli/scenes/074b.jpg,dist1,lure,target,dist2,0,0,0,0,0,57,57,8,,,,,,,295.45727332122624,296.5214833896607,296.5214833896607,296.5214833896607,296.5214833896607,296.5214833896607,296.5214833896607,296.5214833896607,296.5214833896607,296.5214833896607,296.5214833896607,296.5214833896607,296.5214833896607,d,3.6553518678992987,dist1,None,299.9575886800885,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TOBOZ UTCA,stimuli/objects/001a.jpg,object,2,stimuli/scenes/059a.jpg,stimuli/scenes/059a.jpg,stimuli/objects/085a.jpg,stimuli/objects/085b.jpg,stimuli/scenes/059b.jpg,target,dist1,dist2,lure,0,0,0,0,0,58,58,40,,,,,,,300.22270950116217,301.2653518971056,301.2653518971056,301.2653518971056,301.2653518971056,301.2653518971056,301.2653518971056,301.2653518971056,301.2653518971056,301.2653518971056,301.2653518971056,301.2653518971056,301.2653518971056,f,2.271448688581586,dist1,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,CSAVAR UTCA,stimuli/objects/078a.jpg,object,0,stimuli/objects/078a.jpg,stimuli/objects/078b.jpg,stimuli/objects/024b.jpg,stimuli/objects/078a.jpg,stimuli/objects/024a.jpg,lure,dist2,target,dist1,0,0,0,0,0,59,59,10,,,,,,,303.56918679364026,304.61583059839904,304.61583059839904,304.61583059839904,304.61583059839904,304.61583059839904,304.61583059839904,304.61583059839904,304.61583059839904,304.61583059839904,304.61583059839904,304.61583059839904,304.61583059839904,j,3.8005710151046515,target,None,308.07676353119314,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HAJÓ UTCA,stimuli/objects/086a.jpg,object,1,stimuli/objects/041a.jpg,stimuli/scenes/014a.jpg,stimuli/scenes/014b.jpg,stimuli/objects/041a.jpg,stimuli/objects/041b.jpg,dist1,dist2,target,lure,0,0,0,0,0,60,60,71,,,,,,,308.4439874384552,309.5040987543762,309.5040987543762,309.5040987543762,309.5040987543762,309.5040987543762,309.5040987543762,309.5040987543762,309.5040987543762,309.5040987543762,309.5040987543762,309.5040987543762,309.5040987543762,j,3.024976123124361,target,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LÉTRA UTCA,stimuli/objects/047a.jpg,object,1,stimuli/objects/015a.jpg,stimuli/objects/108b.jpg,stimuli/objects/015b.jpg,stimuli/objects/108a.jpg,stimuli/objects/015a.jpg,dist2,lure,dist1,target,0,0,0,0,0,61,61,33,,,,,,,312.54746206477284,313.61202325858176,313.61202325858176,313.61202325858176,313.61202325858176,313.61202325858176,313.61202325858176,313.61202325858176,313.61202325858176,313.61202325858176,313.61202325858176,313.61202325858176,313.61202325858176,k,3.4600246138870716,target,None,317.04118875414133,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,OLDAL UTCA,stimuli/scenes/093a.jpg,scene,2,stimuli/objects/107a.jpg,stimuli/objects/107b.jpg,stimuli/objects/022a.jpg,stimuli/objects/107a.jpg,stimuli/objects/022b.jpg,lure,dist1,target,dist2,0,0,0,0,0,62,62,11,,,,,,,317.1122773513198,318.1838791090995,318.1838791090995,318.1838791090995,318.1838791090995,318.1838791090995,318.1838791090995,318.1838791090995,318.1838791090995,318.1838791090995,318.1838791090995,318.1838791090995,318.1838791090995,j,2.264418076723814,target,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LAKAT UTCA,stimuli/objects/066a.jpg,object,2,stimuli/scenes/084a.jpg,stimuli/scenes/084b.jpg,stimuli/scenes/034a.jpg,stimuli/scenes/084a.jpg,stimuli/scenes/034b.jpg,lure,dist1,target,dist2,0,0,0,0,0,63,63,58,,,,,,,320.4684117026627,321.51338851451874,321.51338851451874,321.51338851451874,321.51338851451874,321.51338851451874,321.51338851451874,321.51338851451874,321.51338851451874,321.51338851451874,321.51338851451874,321.51338851451874,321.51338851451874,j,2.8065731283277273,target,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZIKLA UTCA,stimuli/scenes/111a.jpg,scene,2,stimuli/objects/073a.jpg,stimuli/objects/120b.jpg,stimuli/objects/120a.jpg,stimuli/objects/073a.jpg,stimuli/objects/073b.jpg,dist2,dist1,target,lure,0,0,0,0,0,64,64,1,,,,,,,324.36030836962163,325.4113600682467,325.4113600682467,325.4113600682467,325.4113600682467,325.4113600682467,325.4113600682467,325.4113600682467,325.4113600682467,325.4113600682467,325.4113600682467,325.4113600682467,325.4113600682467,f,3.133386418223381,dist1,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MOCSÁR UTCA,stimuli/objects/080a.jpg,object,0,stimuli/objects/080a.jpg,stimuli/objects/080b.jpg,stimuli/objects/080a.jpg,stimuli/scenes/043b.jpg,stimuli/scenes/043a.jpg,lure,target,dist2,dist1,0,0,0,0,0,65,65,17,,,,,,,328.56861702911556,329.6301042381674,329.6301042381674,329.6301042381674,329.6301042381674,329.6301042381674,329.6301042381674,329.6301042381674,329.6301042381674,329.6301042381674,329.6301042381674,329.6301042381674,329.6301042381674,f,3.1057497691363096,target,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,VÖDÖR UTCA,stimuli/scenes/055a.jpg,scene,1,stimuli/scenes/088a.jpg,stimuli/scenes/088b.jpg,stimuli/scenes/088a.jpg,stimuli/scenes/087b.jpg,stimuli/scenes/087a.jpg,lure,target,dist2,dist1,0,0,0,0,0,66,66,56,,,,,,,332.7636793050915,333.81704520247877,333.81704520247877,333.81704520247877,333.81704520247877,333.81704520247877,333.81704520247877,333.81704520247877,333.81704520247877,333.81704520247877,333.81704520247877,333.81704520247877,333.81704520247877,f,3.5428275782614946,target,None,337.265791349113,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KULLANCS UTCA,stimuli/objects/089a.jpg,object,0,stimuli/objects/089a.jpg,stimuli/scenes/072a.jpg,stimuli/objects/089a.jpg,stimuli/scenes/072b.jpg,stimuli/objects/089b.jpg,dist1,target,dist2,lure,0,0,0,0,0,67,67,34,,,,,,,337.3973112888634,338.4546869918704,338.4546869918704,338.4546869918704,338.4546869918704,338.4546869918704,338.4546869918704,338.4546869918704,338.4546869918704,338.4546869918704,338.4546869918704,338.4546869918704,338.4546869918704,f,3.32114439830184,target,None,,,,,,,,,,,,,,,student1,2022-10-21_15h16.27.082,Hippopolis_4AFCT,2022.2.2,59.938558811190426,
