CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,learning_instructions_text.stopped,intro_key.keys,intro_key.rt,intro_key.started,intro_key.stopped,cityname_text.started,cityname_text.stopped,city_image.started,city_image.stopped,test_resp,fx_cross.started,fx_cross.stopped,plate_updating.started,plate_updating.stopped,city_text_updating.started,city_text_updating.stopped,street_text_updating.started,street_text_updating.stopped,test_image1.started,test_image1.stopped,test_image2.started,test_image2.stopped,test_image3.started,test_image3.stopped,test_image4.started,test_image4.stopped,button_d.started,button_d.stopped,button_f.started,button_f.stopped,button_j.started,button_j.stopped,button_k.started,button_k.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,short_break_text.started,short_break_text.stopped,short_break_key.keys,short_break_key.started,short_break_key.stopped,short_break_key.rt,n_targets,n_lures,n_dist1s,n_dist2s,break_text.started,break_text.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.started,break_key_resp.stopped,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PÁLMAFA UTCA,stimuli/scenes/074a.jpg,scene,2,stimuli/objects/067a.jpg,stimuli/objects/067a.jpg,stimuli/scenes/053a.jpg,stimuli/objects/067b.jpg,stimuli/scenes/053b.jpg,target,dist1,lure,dist2,0,0,0,1,0,79,79,25,,,,,,,,,,,target,385.4842384974472,None,386.5221949853003,None,386.5221949853003,None,386.5221949853003,None,386.5221949853003,None,386.5221949853003,None,386.5221949853003,None,386.5221949853003,None,386.5221949853003,None,386.5221949853003,None,386.5221949853003,None,386.5221949853003,None,None,,386.5221949853003,None,391.48594592371956,None,space,391.48594592371956,None,86.25656799226999,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TÁBLA UTCA,stimuli/objects/118a.jpg,object,1,stimuli/objects/042a.jpg,stimuli/scenes/084a.jpg,stimuli/scenes/084b.jpg,stimuli/objects/042a.jpg,stimuli/objects/042b.jpg,dist1,dist2,target,lure,0,1,1,0,0,0,0,78,,,,,,,479.7620836943388,None,479.7620836943388,None,invalid,482.75768886040896,None,483.8000174788758,None,483.8000174788758,None,483.8000174788758,None,483.8000174788758,None,483.8000174788758,None,483.8000174788758,None,483.8000174788758,None,483.8000174788758,None,483.8000174788758,None,483.8000174788758,None,483.8000174788758,None,j,3.1101501351222396,483.8000174788758,None,None,None,None,None,None,,18,23,18,16,477.76379112061113,None,space,1.9144075666554272,477.76379112061113,None,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MANDARIN UTCA,stimuli/scenes/047a.jpg,scene,1,stimuli/scenes/024a.jpg,stimuli/scenes/024a.jpg,stimuli/scenes/024b.jpg,stimuli/scenes/069a.jpg,stimuli/scenes/069b.jpg,target,lure,dist1,dist2,0,1,1,0,0,1,1,60,,,,,,,,,,,dist1,486.94710648804903,None,487.9816191997379,None,487.9816191997379,None,487.9816191997379,None,487.9816191997379,None,487.9816191997379,None,487.9816191997379,None,487.9816191997379,None,487.9816191997379,None,487.9816191997379,None,487.9816191997379,None,487.9816191997379,None,d,1.6808173628523946,487.9816191997379,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,GYŰRŰ UTCA,stimuli/scenes/007a.jpg,scene,0,stimuli/scenes/007a.jpg,stimuli/scenes/076a.jpg,stimuli/scenes/007b.jpg,stimuli/scenes/007a.jpg,stimuli/scenes/076b.jpg,dist1,lure,target,dist2,0,1,1,0,0,2,2,76,,,,,,,,,,,dist1,489.7007270711474,None,490.7391889449209,None,490.7391889449209,None,490.7391889449209,None,490.7391889449209,None,490.7391889449209,None,490.7391889449209,None,490.7391889449209,None,490.7391889449209,None,490.7391889449209,None,490.7391889449209,None,490.7391889449209,None,j,2.5548099344596267,490.7391889449209,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,DOBOZ UTCA,stimuli/scenes/030a.jpg,scene,1,stimuli/scenes/060a.jpg,stimuli/scenes/051a.jpg,stimuli/scenes/060b.jpg,stimuli/scenes/060a.jpg,stimuli/scenes/051b.jpg,dist1,lure,target,dist2,0,1,1,0,0,3,3,21,,,,,,,,,,,target,493.3362792916596,None,494.38747875066474,None,494.38747875066474,None,494.38747875066474,None,494.38747875066474,None,494.38747875066474,None,494.38747875066474,None,494.38747875066474,None,494.38747875066474,None,494.38747875066474,None,494.38747875066474,None,494.38747875066474,None,j,2.650937093887478,494.38747875066474,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,RIBIZLI UTCA,stimuli/scenes/017a.jpg,scene,0,stimuli/scenes/017a.jpg,stimuli/scenes/068b.jpg,stimuli/scenes/017a.jpg,stimuli/scenes/068a.jpg,stimuli/scenes/017b.jpg,dist2,target,dist1,lure,0,1,1,0,0,4,4,37,,,,,,,,,,,dist1,497.0721286474727,None,498.12510177725926,None,498.12510177725926,None,498.12510177725926,None,498.12510177725926,None,498.12510177725926,None,498.12510177725926,None,498.12510177725926,None,498.12510177725926,None,498.12510177725926,None,498.12510177725926,None,498.12510177725926,None,f,3.2969201640225947,498.12510177725926,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZŐNYEG UTCA,stimuli/scenes/044a.jpg,scene,0,stimuli/scenes/044a.jpg,stimuli/scenes/044a.jpg,stimuli/scenes/004b.jpg,stimuli/scenes/004a.jpg,stimuli/scenes/044b.jpg,target,dist2,dist1,lure,0,1,1,0,0,5,5,11,,,,,,,,,,,dist2,501.46651672013104,None,502.49624677281827,None,502.49624677281827,None,502.49624677281827,None,502.49624677281827,None,502.49624677281827,None,502.49624677281827,None,502.49624677281827,None,502.49624677281827,None,502.49624677281827,None,502.49624677281827,None,502.49624677281827,None,d,1.7096728645265102,502.49624677281827,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,POHÁR UTCA,stimuli/scenes/062a.jpg,scene,1,stimuli/scenes/064a.jpg,stimuli/scenes/064a.jpg,stimuli/scenes/006b.jpg,stimuli/scenes/006a.jpg,stimuli/scenes/064b.jpg,target,dist2,dist1,lure,0,1,1,0,0,6,6,38,,,,,,,,,,,target,504.24884010106325,None,505.2815645248629,None,505.2815645248629,None,505.2815645248629,None,505.2815645248629,None,505.2815645248629,None,505.2815645248629,None,505.2815645248629,None,505.2815645248629,None,505.2815645248629,None,505.2815645248629,None,505.2815645248629,None,j,2.412511048838496,505.2815645248629,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KOKTÉL UTCA,stimuli/scenes/106a.jpg,scene,1,stimuli/scenes/096a.jpg,stimuli/scenes/096a.jpg,stimuli/scenes/096b.jpg,stimuli/objects/042a.jpg,stimuli/objects/042b.jpg,target,lure,dist1,dist2,0,1,1,0,0,7,7,44,,,,,,,,,,,dist1,507.72632757853717,None,508.78965753829107,None,508.78965753829107,None,508.78965753829107,None,508.78965753829107,None,508.78965753829107,None,508.78965753829107,None,508.78965753829107,None,508.78965753829107,None,508.78965753829107,None,508.78965753829107,None,508.78965753829107,None,d,4.2482504323124886,508.78965753829107,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KOCKA UTCA,stimuli/scenes/002a.jpg,scene,0,stimuli/scenes/002a.jpg,stimuli/scenes/072a.jpg,stimuli/scenes/002b.jpg,stimuli/scenes/072b.jpg,stimuli/scenes/002a.jpg,dist1,lure,dist2,target,0,1,1,0,0,8,8,73,,,,,,,,,,,dist1,513.0711449333467,None,514.1224541780539,None,514.1224541780539,None,514.1224541780539,None,514.1224541780539,None,514.1224541780539,None,514.1224541780539,None,514.1224541780539,None,514.1224541780539,None,514.1224541780539,None,514.1224541780539,None,514.1224541780539,None,k,2.115394950378686,514.1224541780539,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,DARU UTCA,stimuli/scenes/035a.jpg,scene,1,stimuli/scenes/080a.jpg,stimuli/scenes/080b.jpg,stimuli/objects/010b.jpg,stimuli/objects/010a.jpg,stimuli/scenes/080a.jpg,lure,dist2,dist1,target,0,1,1,0,0,9,9,41,,,,,,,,,,,target,516.2620924026705,None,517.3156001525931,None,517.3156001525931,None,517.3156001525931,None,517.3156001525931,None,517.3156001525931,None,517.3156001525931,None,517.3156001525931,None,517.3156001525931,None,517.3156001525931,None,517.3156001525931,None,517.3156001525931,None,k,1.418354551307857,517.3156001525931,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TENISZ UTCA,stimuli/objects/089a.jpg,object,2,stimuli/scenes/120a.jpg,stimuli/objects/040a.jpg,stimuli/objects/040b.jpg,stimuli/scenes/120b.jpg,stimuli/scenes/120a.jpg,dist1,dist2,lure,target,0,1,1,0,0,10,10,0,,,,,,,,,,,target,518.7653162968345,None,519.8154035964981,None,519.8154035964981,None,519.8154035964981,None,519.8154035964981,None,519.8154035964981,None,519.8154035964981,None,519.8154035964981,None,519.8154035964981,None,519.8154035964981,None,519.8154035964981,None,519.8154035964981,None,k,1.7823106292635202,519.8154035964981,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KULACS UTCA,stimuli/objects/045a.jpg,object,1,stimuli/objects/073a.jpg,stimuli/objects/073a.jpg,stimuli/objects/073b.jpg,stimuli/scenes/002a.jpg,stimuli/scenes/002b.jpg,target,lure,dist1,dist2,0,1,1,0,0,11,11,51,,,,,,,,,,,dist2,521.6494902912527,None,522.7042202972807,None,522.7042202972807,None,522.7042202972807,None,522.7042202972807,None,522.7042202972807,None,522.7042202972807,None,522.7042202972807,None,522.7042202972807,None,522.7042202972807,None,522.7042202972807,None,522.7042202972807,None,f,3.3738364465534687,522.7042202972807,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,VITORLA UTCA,stimuli/scenes/086a.jpg,scene,2,stimuli/objects/015a.jpg,stimuli/objects/015b.jpg,stimuli/objects/115a.jpg,stimuli/objects/015a.jpg,stimuli/objects/115b.jpg,lure,dist1,target,dist2,0,1,1,0,0,12,12,77,,,,,,,,,,,dist1,526.1056175255217,None,527.1473151114769,None,527.1473151114769,None,527.1473151114769,None,527.1473151114769,None,527.1473151114769,None,527.1473151114769,None,527.1473151114769,None,527.1473151114769,None,527.1473151114769,None,527.1473151114769,None,527.1473151114769,None,f,2.402378142811358,527.1473151114769,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MARTINI UTCA,stimuli/scenes/069a.jpg,scene,0,stimuli/scenes/069a.jpg,stimuli/objects/065a.jpg,stimuli/scenes/069b.jpg,stimuli/scenes/069a.jpg,stimuli/objects/065b.jpg,dist1,lure,target,dist2,0,1,1,0,0,13,13,54,,,,,,,,,,,lure,529.5760177848861,None,530.6277132993564,None,530.6277132993564,None,530.6277132993564,None,530.6277132993564,None,530.6277132993564,None,530.6277132993564,None,530.6277132993564,None,530.6277132993564,None,530.6277132993564,None,530.6277132993564,None,530.6277132993564,None,j,4.073867795988917,530.6277132993564,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ASZTAL UTCA,stimuli/objects/016a.jpg,object,0,stimuli/objects/016a.jpg,stimuli/objects/016a.jpg,stimuli/scenes/046b.jpg,stimuli/scenes/046a.jpg,stimuli/objects/016b.jpg,target,dist2,dist1,lure,0,1,1,0,0,14,14,56,,,,,,,,,,,dist1,534.7507680309936,None,535.7887646383606,None,535.7887646383606,None,535.7887646383606,None,535.7887646383606,None,535.7887646383606,None,535.7887646383606,None,535.7887646383606,None,535.7887646383606,None,535.7887646383606,None,535.7887646383606,None,535.7887646383606,None,d,1.6647796863690019,535.7887646383606,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TÖLCSÉR UTCA,stimuli/scenes/068a.jpg,scene,0,stimuli/scenes/068a.jpg,stimuli/objects/039a.jpg,stimuli/scenes/068a.jpg,stimuli/scenes/068b.jpg,stimuli/objects/039b.jpg,dist1,target,lure,dist2,0,1,1,0,0,15,15,46,,,,,,,,,,,dist1,537.5039221043698,None,538.5393019025214,None,538.5393019025214,None,538.5393019025214,None,538.5393019025214,None,538.5393019025214,None,538.5393019025214,None,538.5393019025214,None,538.5393019025214,None,538.5393019025214,None,538.5393019025214,None,538.5393019025214,None,d,4.306608329992741,538.5393019025214,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FÜZET UTCA,stimuli/scenes/008a.jpg,scene,2,stimuli/objects/024a.jpg,stimuli/objects/024b.jpg,stimuli/scenes/117a.jpg,stimuli/objects/024a.jpg,stimuli/scenes/117b.jpg,lure,dist1,target,dist2,0,1,1,0,0,16,16,69,,,,,,,,,,,lure,542.8814921849407,None,543.9481996763498,None,543.9481996763498,None,543.9481996763498,None,543.9481996763498,None,543.9481996763498,None,543.9481996763498,None,543.9481996763498,None,543.9481996763498,None,543.9481996763498,None,543.9481996763498,None,543.9481996763498,None,f,0.017329908907413483,543.9481996763498,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SIVATAG UTCA,stimuli/scenes/085a.jpg,scene,2,stimuli/objects/038a.jpg,stimuli/objects/012b.jpg,stimuli/objects/038a.jpg,stimuli/objects/038b.jpg,stimuli/objects/012a.jpg,dist2,target,lure,dist1,0,1,1,0,0,17,17,35,,,,,,,,,,,target,543.9984661154449,None,545.066540481057,None,545.066540481057,None,545.066540481057,None,545.066540481057,None,545.066540481057,None,545.066540481057,None,545.066540481057,None,545.066540481057,None,545.066540481057,None,545.066540481057,None,545.066540481057,None,f,3.2989059407263994,545.066540481057,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HARMONIKA UTCA,stimuli/scenes/028a.jpg,scene,2,stimuli/objects/099a.jpg,stimuli/objects/099a.jpg,stimuli/objects/015b.jpg,stimuli/objects/015a.jpg,stimuli/objects/099b.jpg,target,dist2,dist1,lure,0,1,1,0,0,18,18,63,,,,,,,,,,,dist2,548.4155094632879,None,549.4616214763373,None,549.4616214763373,None,549.4616214763373,None,549.4616214763373,None,549.4616214763373,None,549.4616214763373,None,549.4616214763373,None,549.4616214763373,None,549.4616214763373,None,549.4616214763373,None,549.4616214763373,None,d,3.7841471238061786,549.4616214763373,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,EGÉR UTCA,stimuli/objects/013a.jpg,object,1,stimuli/objects/080a.jpg,stimuli/scenes/070a.jpg,stimuli/objects/080a.jpg,stimuli/objects/080b.jpg,stimuli/scenes/070b.jpg,dist1,target,lure,dist2,0,1,1,0,0,19,19,34,,,,,,,,,,,dist1,553.2806243519299,None,554.3384709549136,None,554.3384709549136,None,554.3384709549136,None,554.3384709549136,None,554.3384709549136,None,554.3384709549136,None,554.3384709549136,None,554.3384709549136,None,554.3384709549136,None,554.3384709549136,None,554.3384709549136,None,j,2.8752064309082925,554.3384709549136,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MENTA UTCA,stimuli/objects/088a.jpg,object,1,stimuli/objects/054a.jpg,stimuli/scenes/088b.jpg,stimuli/scenes/088a.jpg,stimuli/objects/054b.jpg,stimuli/objects/054a.jpg,dist2,dist1,lure,target,0,1,1,0,0,20,20,26,,,,,,,,,,,lure,557.2527441666462,None,558.300129130017,None,558.300129130017,None,558.300129130017,None,558.300129130017,None,558.300129130017,None,558.300129130017,None,558.300129130017,None,558.300129130017,None,558.300129130017,None,558.300129130017,None,558.300129130017,None,k,1.9531736043281853,558.300129130017,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÁRTYA UTCA,stimuli/scenes/079a.jpg,scene,1,stimuli/scenes/094a.jpg,stimuli/scenes/094a.jpg,stimuli/scenes/105a.jpg,stimuli/scenes/105b.jpg,stimuli/scenes/094b.jpg,target,dist1,dist2,lure,0,1,1,0,0,21,21,30,,,,,,,,,,,lure,560.2764043034986,None,561.3375342031941,None,561.3375342031941,None,561.3375342031941,None,561.3375342031941,None,561.3375342031941,None,561.3375342031941,None,561.3375342031941,None,561.3375342031941,None,561.3375342031941,None,561.3375342031941,None,561.3375342031941,None,d,1.6997710368596017,561.3375342031941,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,EPER UTCA,stimuli/objects/028a.jpg,object,1,stimuli/objects/062a.jpg,stimuli/objects/062a.jpg,stimuli/objects/047b.jpg,stimuli/objects/062b.jpg,stimuli/objects/047a.jpg,target,dist2,lure,dist1,0,1,1,0,0,22,22,39,,,,,,,,,,,target,563.0642113527283,None,564.1100039621815,None,564.1100039621815,None,564.1100039621815,None,564.1100039621815,None,564.1100039621815,None,564.1100039621815,None,564.1100039621815,None,564.1100039621815,None,564.1100039621815,None,564.1100039621815,None,564.1100039621815,None,f,2.831369430758059,564.1100039621815,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZITAKÖTŐ UTCA,stimuli/objects/064a.jpg,object,0,stimuli/objects/064a.jpg,stimuli/objects/037b.jpg,stimuli/objects/064a.jpg,stimuli/objects/064b.jpg,stimuli/objects/037a.jpg,dist2,target,lure,dist1,0,1,1,0,0,23,23,3,,,,,,,,,,,target,566.9965577791445,None,568.0530312880874,None,568.0530312880874,None,568.0530312880874,None,568.0530312880874,None,568.0530312880874,None,568.0530312880874,None,568.0530312880874,None,568.0530312880874,None,568.0530312880874,None,568.0530312880874,None,568.0530312880874,None,j,4.792536214925349,568.0530312880874,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KESELYŰ UTCA,stimuli/scenes/027a.jpg,scene,2,stimuli/objects/101a.jpg,stimuli/scenes/044a.jpg,stimuli/objects/101a.jpg,stimuli/objects/101b.jpg,stimuli/scenes/044b.jpg,dist1,target,lure,dist2,0,1,1,0,0,24,24,4,,,,,,,,,,,lure,572.8884842349216,None,573.9280514256097,None,573.9280514256097,None,573.9280514256097,None,573.9280514256097,None,573.9280514256097,None,573.9280514256097,None,573.9280514256097,None,573.9280514256097,None,573.9280514256097,None,573.9280514256097,None,573.9280514256097,None,None,,573.9280514256097,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BÚJÓCSKA UTCA,stimuli/objects/025a.jpg,object,2,stimuli/scenes/001a.jpg,stimuli/scenes/096b.jpg,stimuli/scenes/001a.jpg,stimuli/scenes/096a.jpg,stimuli/scenes/001b.jpg,dist2,target,dist1,lure,0,1,1,0,0,25,25,7,,,,,,,,,,,invalid,578.9027330013923,None,579.9514266806655,None,579.9514266806655,None,579.9514266806655,None,579.9514266806655,None,579.9514266806655,None,579.9514266806655,None,579.9514266806655,None,579.9514266806655,None,579.9514266806655,None,579.9514266806655,None,579.9514266806655,None,f,2.2057457845658064,579.9514266806655,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TÉRKÉP UTCA,stimuli/scenes/061a.jpg,scene,2,stimuli/objects/065a.jpg,stimuli/objects/065a.jpg,stimuli/scenes/060b.jpg,stimuli/scenes/060a.jpg,stimuli/objects/065b.jpg,target,dist2,dist1,lure,0,1,1,0,0,26,26,72,,,,,,,,,,,dist2,582.1984461490065,None,583.2493703672662,None,583.2493703672662,None,583.2493703672662,None,583.2493703672662,None,583.2493703672662,None,583.2493703672662,None,583.2493703672662,None,583.2493703672662,None,583.2493703672662,None,583.2493703672662,None,583.2493703672662,None,d,3.1955873761326075,583.2493703672662,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TOLMÁCS UTCA,stimuli/objects/049a.jpg,object,2,stimuli/scenes/097a.jpg,stimuli/scenes/097b.jpg,stimuli/scenes/077a.jpg,stimuli/scenes/097a.jpg,stimuli/scenes/077b.jpg,lure,dist1,target,dist2,0,1,1,0,0,27,27,23,,,,,,,,,,,lure,586.4852651301771,None,587.5194428879768,None,587.5194428879768,None,587.5194428879768,None,587.5194428879768,None,587.5194428879768,None,587.5194428879768,None,587.5194428879768,None,587.5194428879768,None,587.5194428879768,None,587.5194428879768,None,587.5194428879768,None,j,3.3259398778900504,587.5194428879768,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BICIKLI UTCA,stimuli/objects/027a.jpg,object,2,stimuli/scenes/026a.jpg,stimuli/scenes/029b.jpg,stimuli/scenes/026b.jpg,stimuli/scenes/029a.jpg,stimuli/scenes/026a.jpg,dist2,lure,dist1,target,0,1,1,0,0,28,28,47,,,,,,,,,,,dist1,590.8785055885091,None,591.9229195062071,None,591.9229195062071,None,591.9229195062071,None,591.9229195062071,None,591.9229195062071,None,591.9229195062071,None,591.9229195062071,None,591.9229195062071,None,591.9229195062071,None,591.9229195062071,None,591.9229195062071,None,k,2.633986923843622,591.9229195062071,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FIÓK UTCA,stimuli/objects/012a.jpg,object,0,stimuli/objects/012a.jpg,stimuli/objects/012a.jpg,stimuli/objects/024b.jpg,stimuli/objects/012b.jpg,stimuli/objects/024a.jpg,target,dist2,lure,dist1,0,1,1,0,0,29,29,31,,,,,,,,,,,dist1,594.5831183758564,None,595.640837777406,None,595.640837777406,None,595.640837777406,None,595.640837777406,None,595.640837777406,None,595.640837777406,None,595.640837777406,None,595.640837777406,None,595.640837777406,None,595.640837777406,None,595.640837777406,None,d,3.7001585513353348,595.640837777406,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
