CityName,StimuliFile,CityImage,StreetSign,VideoFile,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate_updating.started,city_text_updating.started,street_text_updating.started,test_image1.started,test_image2.started,test_image3.started,test_image4.started,button_d.started,button_f.started,button_j.started,button_k.started,key_resp.started,clock0.started,key_resp.keys,key_resp.rt,test_resp,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,clock0.stopped,n_targets,n_lures,n_dist1s,n_dist2s,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MANDARIN UTCA,stimuli/objects/027a.jpg,object,0,stimuli/objects/027a.jpg,stimuli/objects/037a.jpg,stimuli/objects/027b.jpg,stimuli/objects/037b.jpg,stimuli/objects/027a.jpg,dist1,lure,dist2,target,0,1,1,1,0,55,55,22,,,,,,,545.3500890117139,546.4138593170792,546.4138593170792,546.4138593170792,546.4138593170792,546.4138593170792,546.4138593170792,546.4138593170792,546.4138593170792,546.4138593170792,546.4138593170792,546.4138593170792,546.4138593170792,,k,3.377448057755828,target,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TÁSKA UTCA,stimuli/scenes/091a.jpg,scene,0,stimuli/scenes/091a.jpg,stimuli/scenes/059a.jpg,stimuli/scenes/059b.jpg,stimuli/scenes/091b.jpg,stimuli/scenes/091a.jpg,dist1,dist2,lure,target,0,1,1,1,0,56,56,58,,,,,,,549.8291106969118,550.8716181181371,550.8716181181371,550.8716181181371,550.8716181181371,550.8716181181371,550.8716181181371,550.8716181181371,550.8716181181371,550.8716181181371,550.8716181181371,550.8716181181371,550.8716181181371,,k,1.3354519307613373,target,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KIRAKÓ UTCA,stimuli/scenes/004a.jpg,scene,0,stimuli/scenes/004a.jpg,stimuli/objects/051a.jpg,stimuli/objects/051b.jpg,stimuli/scenes/004b.jpg,stimuli/scenes/004a.jpg,dist1,dist2,lure,target,0,1,1,1,0,57,57,20,,,,,,,552.2360653597862,553.2915451675653,553.2915451675653,553.2915451675653,553.2915451675653,553.2915451675653,553.2915451675653,553.2915451675653,553.2915451675653,553.2915451675653,553.2915451675653,553.2915451675653,553.2915451675653,,k,1.9718095753341913,target,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TÁNYÉR UTCA,stimuli/objects/010a.jpg,object,1,stimuli/objects/001a.jpg,stimuli/objects/023b.jpg,stimuli/objects/001a.jpg,stimuli/objects/023a.jpg,stimuli/objects/001b.jpg,dist2,target,dist1,lure,0,1,1,1,0,58,58,53,,,,,,,555.2954974360764,556.3527521584183,556.3527521584183,556.3527521584183,556.3527521584183,556.3527521584183,556.3527521584183,556.3527521584183,556.3527521584183,556.3527521584183,556.3527521584183,556.3527521584183,556.3527521584183,559.7962245699018,k,3.4538946729153395,lure,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,BÖGRE UTCA,stimuli/objects/064a.jpg,object,0,stimuli/objects/064a.jpg,stimuli/scenes/083a.jpg,stimuli/objects/064b.jpg,stimuli/objects/064a.jpg,stimuli/scenes/083b.jpg,dist1,lure,target,dist2,0,1,1,1,0,59,59,25,,,,,,,559.8287517949939,560.8767276406288,560.8767276406288,560.8767276406288,560.8767276406288,560.8767276406288,560.8767276406288,560.8767276406288,560.8767276406288,560.8767276406288,560.8767276406288,560.8767276406288,560.8767276406288,,j,2.290673542767763,target,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KALAPÁCS UTCA,stimuli/scenes/002a.jpg,scene,0,stimuli/scenes/002a.jpg,stimuli/scenes/014b.jpg,stimuli/scenes/002a.jpg,stimuli/scenes/014a.jpg,stimuli/scenes/002b.jpg,dist2,target,dist1,lure,0,1,1,1,0,60,60,1,,,,,,,563.2030909061432,564.2233389783651,564.2233389783651,564.2233389783651,564.2233389783651,564.2233389783651,564.2233389783651,564.2233389783651,564.2233389783651,564.2233389783651,564.2233389783651,564.2233389783651,564.2233389783651,,f,2.255218191072345,target,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KECSKE UTCA,stimuli/objects/118a.jpg,object,0,stimuli/objects/118a.jpg,stimuli/objects/032a.jpg,stimuli/objects/032b.jpg,stimuli/objects/118b.jpg,stimuli/objects/118a.jpg,dist1,dist2,lure,target,0,1,1,1,0,61,61,40,,,,,,,566.4998392108828,567.542530125007,567.542530125007,567.542530125007,567.542530125007,567.542530125007,567.542530125007,567.542530125007,567.542530125007,567.542530125007,567.542530125007,567.542530125007,567.542530125007,,j,3.224846240133047,lure,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KÖMÉNYMAG UTCA,stimuli/scenes/105a.jpg,scene,0,stimuli/scenes/105a.jpg,stimuli/scenes/038a.jpg,stimuli/scenes/038b.jpg,stimuli/scenes/105b.jpg,stimuli/scenes/105a.jpg,dist1,dist2,lure,target,0,1,1,1,0,62,62,17,,,,,,,570.8068808931857,571.8555166944861,571.8555166944861,571.8555166944861,571.8555166944861,571.8555166944861,571.8555166944861,571.8555166944861,571.8555166944861,571.8555166944861,571.8555166944861,571.8555166944861,571.8555166944861,,k,1.9350567031651735,target,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,ÜVEG UTCA,stimuli/scenes/072a.jpg,scene,1,stimuli/scenes/102a.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/102b.jpg,stimuli/scenes/042b.jpg,stimuli/scenes/102a.jpg,dist1,lure,dist2,target,0,1,1,1,0,63,63,15,,,,,,,573.811574600637,574.8435298856348,574.8435298856348,574.8435298856348,574.8435298856348,574.8435298856348,574.8435298856348,574.8435298856348,574.8435298856348,574.8435298856348,574.8435298856348,574.8435298856348,574.8435298856348,,d,2.0197440572082996,dist1,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,ZONGORA UTCA,stimuli/scenes/017a.jpg,scene,0,stimuli/scenes/017a.jpg,stimuli/scenes/017b.jpg,stimuli/scenes/017a.jpg,stimuli/objects/035b.jpg,stimuli/objects/035a.jpg,lure,target,dist2,dist1,0,1,1,1,0,64,64,5,,,,,,,576.8797503132373,577.9372793417424,577.9372793417424,577.9372793417424,577.9372793417424,577.9372793417424,577.9372793417424,577.9372793417424,577.9372793417424,577.9372793417424,577.9372793417424,577.9372793417424,577.9372793417424,,f,2.0133379474282265,target,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,BONBON UTCA,stimuli/objects/112a.jpg,object,0,stimuli/objects/112a.jpg,stimuli/scenes/009a.jpg,stimuli/objects/112a.jpg,stimuli/objects/112b.jpg,stimuli/scenes/009b.jpg,dist1,target,lure,dist2,0,1,1,1,0,65,65,19,,,,,,,579.979709321633,581.023204497993,581.023204497993,581.023204497993,581.023204497993,581.023204497993,581.023204497993,581.023204497993,581.023204497993,581.023204497993,581.023204497993,581.023204497993,581.023204497993,,f,1.2639279272407293,target,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KAKAÓ UTCA,stimuli/objects/038a.jpg,object,0,stimuli/objects/038a.jpg,stimuli/objects/038b.jpg,stimuli/objects/002b.jpg,stimuli/objects/002a.jpg,stimuli/objects/038a.jpg,lure,dist2,dist1,target,0,1,1,1,0,66,66,9,,,,,,,582.3313104454428,583.3889225125313,583.3889225125313,583.3889225125313,583.3889225125313,583.3889225125313,583.3889225125313,583.3889225125313,583.3889225125313,583.3889225125313,583.3889225125313,583.3889225125313,583.3889225125313,,k,1.3455848302692175,target,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,POLIP UTCA,stimuli/objects/028a.jpg,object,0,stimuli/objects/028a.jpg,stimuli/objects/038a.jpg,stimuli/objects/028a.jpg,stimuli/objects/028b.jpg,stimuli/objects/038b.jpg,dist1,target,lure,dist2,0,1,1,1,0,67,67,49,,,,,,,584.7617865204811,585.8103728722781,585.8103728722781,585.8103728722781,585.8103728722781,585.8103728722781,585.8103728722781,585.8103728722781,585.8103728722781,585.8103728722781,585.8103728722781,585.8103728722781,585.8103728722781,,f,1.6118734795600176,target,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MOSODA UTCA,stimuli/scenes/013a.jpg,scene,2,stimuli/objects/009a.jpg,stimuli/scenes/033a.jpg,stimuli/objects/009a.jpg,stimuli/scenes/033b.jpg,stimuli/objects/009b.jpg,dist1,target,dist2,lure,0,1,1,1,0,68,68,38,,,,,,,587.4617011193186,588.4992952607572,588.4992952607572,588.4992952607572,588.4992952607572,588.4992952607572,588.4992952607572,588.4992952607572,588.4992952607572,588.4992952607572,588.4992952607572,588.4992952607572,588.4992952607572,591.951733674854,f,4.731331657618284,target,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KÁRTYA UTCA,stimuli/scenes/110a.jpg,scene,0,stimuli/scenes/110a.jpg,stimuli/objects/105b.jpg,stimuli/scenes/110a.jpg,stimuli/scenes/110b.jpg,stimuli/objects/105a.jpg,dist2,target,lure,dist1,0,1,1,1,0,69,69,23,,,,,,,593.2579008080065,594.3149505760521,594.3149505760521,594.3149505760521,594.3149505760521,594.3149505760521,594.3149505760521,594.3149505760521,594.3149505760521,594.3149505760521,594.3149505760521,594.3149505760521,594.3149505760521,,f,1.4912428073585033,target,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KOKTÉL UTCA,stimuli/objects/115a.jpg,object,0,stimuli/objects/115a.jpg,stimuli/objects/115b.jpg,stimuli/scenes/085a.jpg,stimuli/scenes/085b.jpg,stimuli/objects/115a.jpg,lure,dist1,dist2,target,0,1,1,1,0,70,70,24,,,,,,,595.8281042799354,596.8852283786982,596.8852283786982,596.8852283786982,596.8852283786982,596.8852283786982,596.8852283786982,596.8852283786982,596.8852283786982,596.8852283786982,596.8852283786982,596.8852283786982,596.8852283786982,,k,2.8259065244346857,target,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,VASALÓ UTCA,stimuli/objects/004a.jpg,object,1,stimuli/objects/100a.jpg,stimuli/objects/108a.jpg,stimuli/objects/100b.jpg,stimuli/objects/108b.jpg,stimuli/objects/100a.jpg,dist1,lure,dist2,target,0,1,1,1,0,71,71,4,,,,,,,599.7439098730683,600.8010843563825,600.8010843563825,600.8010843563825,600.8010843563825,600.8010843563825,600.8010843563825,600.8010843563825,600.8010843563825,600.8010843563825,600.8010843563825,600.8010843563825,600.8010843563825,,k,2.7496841438114643,target,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,HARCSA UTCA,stimuli/scenes/076a.jpg,scene,0,stimuli/scenes/076a.jpg,stimuli/scenes/076b.jpg,stimuli/scenes/061a.jpg,stimuli/scenes/061b.jpg,stimuli/scenes/076a.jpg,lure,dist1,dist2,target,0,1,1,1,0,72,72,76,,,,,,,603.5820876490325,604.6104803569615,604.6104803569615,604.6104803569615,604.6104803569615,604.6104803569615,604.6104803569615,604.6104803569615,604.6104803569615,604.6104803569615,604.6104803569615,604.6104803569615,604.6104803569615,,k,1.6282066013664007,target,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SZILVA UTCA,stimuli/scenes/009a.jpg,scene,0,stimuli/scenes/009a.jpg,stimuli/scenes/009a.jpg,stimuli/objects/096b.jpg,stimuli/objects/096a.jpg,stimuli/scenes/009b.jpg,target,dist2,dist1,lure,0,1,1,1,0,73,73,28,,,,,,,606.261353911832,607.3136452808976,607.3136452808976,607.3136452808976,607.3136452808976,607.3136452808976,607.3136452808976,607.3136452808976,607.3136452808976,607.3136452808976,607.3136452808976,607.3136452808976,607.3136452808976,,d,3.2610038444399834,target,None,607.3136452808976,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TOLLTARTÓ UTCA,stimuli/objects/002a.jpg,object,0,stimuli/objects/002a.jpg,stimuli/scenes/017a.jpg,stimuli/objects/002a.jpg,stimuli/scenes/017b.jpg,stimuli/objects/002b.jpg,dist1,target,dist2,lure,0,1,1,1,0,74,74,8,,,,,,,610.5947421882302,611.6309100557119,611.6309100557119,611.6309100557119,611.6309100557119,611.6309100557119,611.6309100557119,611.6309100557119,611.6309100557119,611.6309100557119,611.6309100557119,611.6309100557119,611.6309100557119,,f,1.9837683904916048,target,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,EGÉR UTCA,stimuli/objects/105a.jpg,object,0,stimuli/objects/105a.jpg,stimuli/objects/105a.jpg,stimuli/objects/048b.jpg,stimuli/objects/048a.jpg,stimuli/objects/105b.jpg,target,dist2,dist1,lure,0,1,1,1,0,75,75,18,,,,,,,613.6387013867497,614.7005431428552,614.7005431428552,614.7005431428552,614.7005431428552,614.7005431428552,614.7005431428552,614.7005431428552,614.7005431428552,614.7005431428552,614.7005431428552,614.7005431428552,614.7005431428552,,k,2.8660101760178804,lure,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,HAJÓ UTCA,stimuli/objects/087a.jpg,object,0,stimuli/objects/087a.jpg,stimuli/objects/071a.jpg,stimuli/objects/071b.jpg,stimuli/objects/087a.jpg,stimuli/objects/087b.jpg,dist1,dist2,target,lure,0,1,1,1,0,76,76,73,,,,,,,617.5973795223981,618.6505920942873,618.6505920942873,618.6505920942873,618.6505920942873,618.6505920942873,618.6505920942873,618.6505920942873,618.6505920942873,618.6505920942873,618.6505920942873,618.6505920942873,618.6505920942873,,j,2.5317616555839777,target,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,POGÁCSA UTCA,stimuli/scenes/030a.jpg,scene,1,stimuli/scenes/042a.jpg,stimuli/scenes/042b.jpg,stimuli/scenes/047b.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/047a.jpg,lure,dist2,target,dist1,0,1,1,1,0,77,77,63,,,,,,,621.2263771984726,622.2771353088319,622.2771353088319,622.2771353088319,622.2771353088319,622.2771353088319,622.2771353088319,622.2771353088319,622.2771353088319,622.2771353088319,622.2771353088319,622.2771353088319,622.2771353088319,625.7128972485662,k,4.089461736381054,dist1,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TOJÁS UTCA,stimuli/scenes/019a.jpg,scene,0,stimuli/scenes/019a.jpg,stimuli/objects/112b.jpg,stimuli/objects/112a.jpg,stimuli/scenes/019b.jpg,stimuli/scenes/019a.jpg,dist2,dist1,lure,target,0,1,1,1,0,78,78,69,,,,,,,626.4040878061205,627.4604166615754,627.4604166615754,627.4604166615754,627.4604166615754,627.4604166615754,627.4604166615754,627.4604166615754,627.4604166615754,627.4604166615754,627.4604166615754,627.4604166615754,627.4604166615754,,k,2.441502623260021,target,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
Camponello,stimuli/subj_files/ST04_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KESZTYŰ UTCA,stimuli/scenes/049a.jpg,scene,0,stimuli/scenes/049a.jpg,stimuli/scenes/110b.jpg,stimuli/scenes/049b.jpg,stimuli/scenes/049a.jpg,stimuli/scenes/110a.jpg,dist2,lure,target,dist1,0,1,1,1,0,79,79,2,,,,,,,629.9412353429943,630.987614793703,630.987614793703,630.987614793703,630.987614793703,630.987614793703,630.987614793703,630.987614793703,630.987614793703,630.987614793703,630.987614793703,630.987614793703,630.987614793703,,j,1.5231595281511545,target,None,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_16h21.45.848,Hippopolis_4AFCT,2022.2.2,59.99716392154619,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,4,12,1,,,None,,632.5390885286033,637.5390543173999,,,,,,
