CityName,StimuliFile,CityImage,StreetSign,LearningVideoFile,UpdatingVideoFile,Cue,Image,Category,CorrectResponse,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlockLearning.thisRepN,CityBlockLearning.thisTrialN,CityBlockLearning.thisN,CityBlockLearning.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,CityBlockUpdating.thisRepN,CityBlockUpdating.thisTrialN,CityBlockUpdating.thisN,CityBlockUpdating.thisIndex,UpdatingTrials.thisRepN,UpdatingTrials.thisTrialN,UpdatingTrials.thisN,UpdatingTrials.thisIndex,Test4afctTrials.thisRepN,Test4afctTrials.thisTrialN,Test4afctTrials.thisN,Test4afctTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,learning_cityname_text.started,learning_city_image.started,load_video_2.started,learning_movie.started,learning_end_vid_key.started,learning_end_vid_key.keys,text_countdown.started,cityname_text_start.started,Phase,fx_cross.started,plate_learning.started,learning_city_text.started,learning_street_text.started,learning_image.started,learning_skip_key.started,learning_skip_key.keys,short_break_key.keys,fx_cross.stopped,plate_learning.stopped,learning_city_text.stopped,learning_street_text.stopped,learning_image.stopped,learning_skip_key.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,learning_phase_test_text.started,learning_phase_key.started,learning_phase_key.keys,learning_phase_key.rt,text_countdown.stopped,cityname_text_start.stopped,plate_test.started,city_text_test.started,street_text_test.started,test_question.started,test_key_resp.started,button_image.started,test_key_resp.keys,test_key_resp.corr,text_response_test.text,written_text_mouse.x,written_text_mouse.y,written_text_mouse.leftButton,written_text_mouse.midButton,written_text_mouse.rightButton,written_text_mouse.time,test_key_resp.rt,plate_verbal.started,street_text_verbal.started,city_text_verbal.started,question_verbal.started,text_response_test.started,written_text_mouse.started,plate_test.stopped,city_text_test.stopped,street_text_test.stopped,test_question.stopped,test_key_resp.stopped,button_image.stopped,long_break1_break_text.started,long_break1_key.started,long_break1_key.keys,long_break1_key.rt,end_learning_text.started,continue_updating_key.started,continue_updating_key.keys,continue_updating_key.rt,updating_instructions_text.started,intro_updating_key.started,intro_updating_key.keys,intro_updating_key.rt,cityname_text_intro.started,city_image_update.started,load_video.started,movie.started,end_vid_key.started,end_vid_key.keys,cityname_text.started,city_image.started,plate.started,city_text.started,street_text.started,fx_cross_prediction.started,key_resp_update.started,button_image_updating.started,skip_key.started,key_resp_update.keys,key_resp_update.corr,key_resp_update.rt,skip_key.keys,plate_updating.started,city_text_updating.started,street_text_updating.started,updating_image.started,skip_key_updating.started,skip_key_updating.keys,plate.stopped,city_text.stopped,street_text.stopped,fx_cross_prediction.stopped,key_resp_update.stopped,button_image_updating.stopped,skip_key.stopped,plate_updating.stopped,city_text_updating.stopped,street_text_updating.stopped,updating_image.stopped,skip_key_updating.stopped,long_break2_text.started,long_break2_key_resp.started,long_break2_key_resp.keys,long_break2_key_resp.rt,end_text_updating.started,continue_key.started,continue_key.keys,continue_key.rt,instructions_4afct_text.started,intro_4afct_key.started,intro_4afct_key.keys,intro_4afct_key.rt,updating_cue,reinstated,street_text_4afct.started,test_image1.started,test_image2.started,test_image3.started,test_image4.started,button_d.started,button_f.started,button_j.started,button_k.started,key_resp_4afct.started,key_resp_4afct.keys,key_resp_4afct.rt,test4afct_resp,short_break_4afct_key.keys,short_break_4afct_text.started,short_break_4afct_key.started,short_break_4afct_key.rt,clock0.started,clock0.stopped,n_targets,n_lures,n_dist1s,n_dist2s,end_experiment_text.started,end_experiment_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/ST02_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,KOKTÉL UTCA,stimuli/objects/119a.jpg,object,left,1,stimuli/objects/087a.jpg,stimuli/objects/088b.jpg,stimuli/objects/087a.jpg,stimuli/objects/088a.jpg,stimuli/objects/087b.jpg,dist2,target,dist1,lure,1,1,3,1,,,,,0,31,31,34,,,,,,,,,,,,,,,,,,,,,,,,,Test,2451.0601210999303,,,,,,,,2452.06062870007,,,,,,,,,,,,,,,2452.06062870007,2452.06062870007,2452.06062870007,2452.06062870007,2452.06062870007,2452.06062870007,left,1,,[],[],[],[],[],[],2.071047500008717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,stimuli/subj_files/ST02_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,OLDAL UTCA,stimuli/scenes/008a.jpg,scene,right,0,stimuli/scenes/008a.jpg,stimuli/scenes/008b.jpg,stimuli/scenes/099a.jpg,stimuli/scenes/008a.jpg,stimuli/scenes/099b.jpg,lure,dist1,target,dist2,1,1,3,1,,,,,0,32,32,2,,,,,,,,,,,,,,,,,,,,,,,,,Test,2454.160055699991,,,,,,,,2455.160843400052,,,,,,,,,,,,,,,2455.160843400052,2455.160843400052,2455.160843400052,2455.160843400052,2455.160843400052,2455.160843400052,down,0,,[],[],[],[],[],[],2.2296933999750763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,stimuli/subj_files/ST02_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,BONBON UTCA,stimuli/scenes/047a.jpg,scene,right,0,stimuli/scenes/047a.jpg,stimuli/scenes/047b.jpg,stimuli/scenes/047a.jpg,stimuli/objects/061b.jpg,stimuli/objects/061a.jpg,lure,target,dist2,dist1,1,1,3,1,,,,,0,33,33,27,,,,,,,,,,,,,,,,,,,,,,,,,Test,2457.4096566000953,,,,,,,,2458.4104281000327,,,,,,,,,,,,,,,2458.4104281000327,2458.4104281000327,2458.4104281000327,2458.4104281000327,2458.4104281000327,2458.4104281000327,down,0,,[],[],[],[],[],[],2.285872300155461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,stimuli/subj_files/ST02_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,AKÁC UTCA,stimuli/scenes/094a.jpg,scene,right,2,stimuli/objects/058a.jpg,stimuli/scenes/103a.jpg,stimuli/scenes/103b.jpg,stimuli/objects/058b.jpg,stimuli/objects/058a.jpg,dist1,dist2,lure,target,1,1,3,1,,,,,0,34,34,0,,,,,,,,,,,,,,,,,,,,,,,,,Test,2460.726559499977,,,,,,,,2461.727583799977,,,,,,,,,,,,,,,2461.727583799977,2461.727583799977,2461.727583799977,2461.727583799977,2461.727583799977,2461.727583799977,right,1,,[],[],[],[],[],[],1.0799771999008954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,stimuli/subj_files/ST02_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,TELEP UTCA,stimuli/objects/045a.jpg,object,left,0,stimuli/objects/045a.jpg,stimuli/objects/008a.jpg,stimuli/objects/008b.jpg,stimuli/objects/045b.jpg,stimuli/objects/045a.jpg,dist1,dist2,lure,target,1,1,3,1,,,,,0,35,35,56,,,,,,,,,,,,,,,,,,,,,,,,,Test,2462.8268325000536,,,,,,,,2463.827332699904,,,,,,,,,,,,,,,2463.827332699904,2463.827332699904,2463.827332699904,2463.827332699904,2463.827332699904,2463.827332699904,left,1,,[],[],[],[],[],[],1.516217099968344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,stimuli/subj_files/ST02_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,KOCKA UTCA,stimuli/scenes/078a.jpg,scene,right,1,stimuli/scenes/105a.jpg,stimuli/objects/087a.jpg,stimuli/scenes/105a.jpg,stimuli/scenes/105b.jpg,stimuli/objects/087b.jpg,dist1,target,lure,dist2,1,1,3,1,,,,,0,36,36,21,,,,,,,,,,,,,,,,,,,,,,,,,Test,2465.3596775000915,,,,,,,,2466.3603976999875,,,,,,,,,,,,,,,2466.3603976999875,2466.3603976999875,2466.3603976999875,2466.3603976999875,2466.3603976999875,2466.3603976999875,right,1,,[],[],[],[],[],[],1.6796895998995751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,stimuli/subj_files/ST02_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,HORGONY UTCA,stimuli/objects/061a.jpg,object,left,0,stimuli/objects/061a.jpg,stimuli/objects/061b.jpg,stimuli/scenes/106b.jpg,stimuli/scenes/106a.jpg,stimuli/objects/061a.jpg,lure,dist2,dist1,target,1,1,3,1,,,,,0,37,37,45,,,,,,,,,,,,,,,,,,,,,,,,,Test,2468.059535099892,,,,,,,,2469.0605558999814,,,,,,,,,,,,,,,2469.0605558999814,2469.0605558999814,2469.0605558999814,2469.0605558999814,2469.0605558999814,2469.0605558999814,left,1,,[],[],[],[],[],[],1.2217582000885159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,stimuli/subj_files/ST02_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,HÁRFA UTCA,stimuli/scenes/016a.jpg,scene,right,1,stimuli/scenes/037a.jpg,stimuli/scenes/037a.jpg,stimuli/scenes/071a.jpg,stimuli/scenes/037b.jpg,stimuli/scenes/071b.jpg,target,dist1,lure,dist2,1,1,3,1,,,,,0,38,38,5,,,,,,,,,,,,,,,,,,,,,,,,,Test,2470.309903400019,,,,,,,,2471.3105275998823,,,,,,,,,,,,,,,2471.3105275998823,2471.3105275998823,2471.3105275998823,2471.3105275998823,2471.3105275998823,2471.3105275998823,right,1,,[],[],[],[],[],[],1.7452081001829356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,stimuli/subj_files/ST02_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,SÜTEMÉNY UTCA,stimuli/objects/001a.jpg,object,left,2,stimuli/scenes/012a.jpg,stimuli/scenes/012b.jpg,stimuli/scenes/025b.jpg,stimuli/scenes/012a.jpg,stimuli/scenes/025a.jpg,lure,dist2,target,dist1,1,1,3,1,,,,,0,39,39,40,,,,,,,,,,,,,,,,,,,,,,,,,Test,2473.076505099889,,,,,,,,2474.07689710008,,,,,,,,,,,,,,,2474.07689710008,2474.07689710008,2474.07689710008,2474.07689710008,2474.07689710008,2474.07689710008,left,1,,[],[],[],[],[],[],3.1064226999878883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,stimuli/subj_files/ST02_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,TISZTÁS UTCA,stimuli/objects/064a.jpg,object,left,1,stimuli/objects/104a.jpg,stimuli/objects/086b.jpg,stimuli/objects/086a.jpg,stimuli/objects/104a.jpg,stimuli/objects/104b.jpg,dist2,dist1,target,lure,1,1,3,1,,,,,0,40,40,29,,,,,,,,,,,,,,,,,,,,,,,,,Test,2477.2095812000334,,,,,,,,2478.21014859993,,,,,,,,,,,,,,,2478.21014859993,2478.21014859993,2478.21014859993,2478.21014859993,2478.21014859993,2478.21014859993,down,0,,[],[],[],[],[],[],2.2016296999063343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,stimuli/subj_files/ST02_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,KERÉK UTCA,stimuli/scenes/007a.jpg,scene,right,2,stimuli/objects/069a.jpg,stimuli/objects/069a.jpg,stimuli/objects/026b.jpg,stimuli/objects/069b.jpg,stimuli/objects/026a.jpg,target,dist2,lure,dist1,1,1,3,1,,,,,0,41,41,17,,,,,,,,,,,,,,,,,,,,,,,,,Test,2480.4431527999695,,,,,,,,2481.4435608000495,,,,,,,,,,,,,,,2481.4435608000495,2481.4435608000495,2481.4435608000495,2481.4435608000495,2481.4435608000495,2481.4435608000495,left,0,,[],[],[],[],[],[],1.127751599997282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,stimuli/subj_files/ST02_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,TÁSKA UTCA,stimuli/objects/120a.jpg,object,left,1,stimuli/objects/109a.jpg,stimuli/objects/109a.jpg,stimuli/objects/109b.jpg,stimuli/objects/037b.jpg,stimuli/objects/037a.jpg,target,lure,dist2,dist1,1,1,3,1,,,,,0,42,42,6,,,,,,,,,,,,,,,,,,,,,,,,,Test,2482.592662600102,,,,,,,,2483.5934238999616,,,,,,,,,,,,,,,2483.5934238999616,2483.5934238999616,2483.5934238999616,2483.5934238999616,2483.5934238999616,2483.5934238999616,left,1,,[],[],[],[],[],[],1.6350799000356346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,stimuli/subj_files/ST02_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,PÁLMAFA UTCA,stimuli/objects/071a.jpg,object,left,2,stimuli/scenes/034a.jpg,stimuli/scenes/034b.jpg,stimuli/objects/107b.jpg,stimuli/objects/107a.jpg,stimuli/scenes/034a.jpg,lure,dist2,dist1,target,1,1,3,1,,,,,0,43,43,26,,,,,,,,,,,,,,,,,,,,,,,,,Test,2485.259809500072,,,,,,,,2486.2602554000914,,,,,,,,,,,,,,,2486.2602554000914,2486.2602554000914,2486.2602554000914,2486.2602554000914,2486.2602554000914,2486.2602554000914,left,1,,[],[],[],[],[],[],2.5392632000148296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,stimuli/subj_files/ST02_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,FOLYÓ UTCA,stimuli/scenes/092a.jpg,scene,right,0,stimuli/scenes/092a.jpg,stimuli/scenes/092b.jpg,stimuli/scenes/092a.jpg,stimuli/scenes/112b.jpg,stimuli/scenes/112a.jpg,lure,target,dist2,dist1,1,1,3,1,,,,,0,44,44,58,,,,,,,,,,,,,,,,,,,,,,,,,Test,2488.8259970000945,,,,,,,,2489.899959200062,,,,,,,,,,,,,,,2489.899959200062,2489.899959200062,2489.899959200062,2489.899959200062,2489.899959200062,2489.899959200062,right,1,,[],[],[],[],[],[],1.442445200169459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,stimuli/subj_files/ST02_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,LEMEZ UTCA,stimuli/objects/030a.jpg,object,left,0,stimuli/objects/030a.jpg,stimuli/scenes/014a.jpg,stimuli/objects/030a.jpg,stimuli/scenes/014b.jpg,stimuli/objects/030b.jpg,dist1,target,dist2,lure,1,1,3,1,,,,,0,45,45,10,,,,,,,,,,,,,,,,,,,,,,,,,Test,2491.359428799944,,,,,,,,2492.3604866999667,,,,,,,,,,,,,,,2492.3604866999667,2492.3604866999667,2492.3604866999667,2492.3604866999667,2492.3604866999667,2492.3604866999667,left,1,,[],[],[],[],[],[],2.366679099854082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,stimuli/subj_files/ST02_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,MAJOM UTCA,stimuli/scenes/056a.jpg,scene,right,1,stimuli/scenes/071a.jpg,stimuli/scenes/105b.jpg,stimuli/scenes/071b.jpg,stimuli/scenes/071a.jpg,stimuli/scenes/105a.jpg,dist2,lure,target,dist1,1,1,3,1,,,,,0,46,46,74,,,,,,,,,,,,,,,,,,,,,,,,,Test,2494.7425394998863,,,,,,,,2495.7430704999715,,,,,,,,,,,,,,,2495.7430704999715,2495.7430704999715,2495.7430704999715,2495.7430704999715,2495.7430704999715,2495.7430704999715,right,1,,[],[],[],[],[],[],1.1065271000843495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,stimuli/subj_files/ST02_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,BOLYGÓ UTCA,stimuli/objects/091a.jpg,object,left,1,stimuli/objects/009a.jpg,stimuli/objects/009b.jpg,stimuli/objects/009a.jpg,stimuli/scenes/004b.jpg,stimuli/scenes/004a.jpg,lure,target,dist2,dist1,1,1,3,1,,,,,0,47,47,15,,,,,,,,,,,,,,,,,,,,,,,,,Test,2496.8759534999263,,,,,,,,2497.8764627000783,,,,,,,,,,,,,,,2497.8764627000783,2497.8764627000783,2497.8764627000783,2497.8764627000783,2497.8764627000783,2497.8764627000783,left,1,,[],[],[],[],[],[],1.2947488999925554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,stimuli/subj_files/ST02_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,TÁNYÉR UTCA,stimuli/scenes/068a.jpg,scene,right,0,stimuli/scenes/068a.jpg,stimuli/scenes/068b.jpg,stimuli/scenes/068a.jpg,stimuli/objects/080b.jpg,stimuli/objects/080a.jpg,lure,target,dist2,dist1,1,1,3,1,,,,,0,48,48,13,,,,,,,,,,,,,,,,,,,,,,,,,Test,2499.1924258000217,,,,,,,,2500.1933106998913,,,,,,,,,,,,,,,2500.1933106998913,2500.1933106998913,2500.1933106998913,2500.1933106998913,2500.1933106998913,2500.1933106998913,down,0,,[],[],[],[],[],[],2.172028699889779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,stimuli/subj_files/ST02_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,MOTOR UTCA,stimuli/scenes/107a.jpg,scene,right,0,stimuli/scenes/107a.jpg,stimuli/scenes/107a.jpg,stimuli/scenes/039b.jpg,stimuli/scenes/107b.jpg,stimuli/scenes/039a.jpg,target,dist2,lure,dist1,1,1,3,1,,,,,0,49,49,38,,,,,,,,,,,,,,,,,,,,,,,,,Test,2502.3924847000744,,,,,,,,2503.392845599912,,,,,,,,,,,,,,,2503.392845599912,2503.392845599912,2503.392845599912,2503.392845599912,2503.392845599912,2503.392845599912,right,1,,[],[],[],[],[],[],1.8752091000787914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,stimuli/subj_files/ST02_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,TRIATLON UTCA,stimuli/objects/080a.jpg,object,left,0,stimuli/objects/080a.jpg,stimuli/objects/080a.jpg,stimuli/scenes/068b.jpg,stimuli/objects/080b.jpg,stimuli/scenes/068a.jpg,target,dist2,lure,dist1,1,1,3,1,,,,,0,50,50,9,,,,,,,,,,,,,,,,,,,,,,,,,Test,2505.292304500006,,,,,,,,2506.293215200072,,,,,,,,,,,,,,,2506.293215200072,2506.293215200072,2506.293215200072,2506.293215200072,2506.293215200072,2506.293215200072,left,1,,[],[],[],[],[],[],0.9853360999841243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,stimuli/subj_files/ST02_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,FÉSZEK UTCA,stimuli/scenes/001a.jpg,scene,right,0,stimuli/scenes/001a.jpg,stimuli/scenes/001a.jpg,stimuli/objects/035b.jpg,stimuli/objects/035a.jpg,stimuli/scenes/001b.jpg,target,dist2,dist1,lure,1,1,3,1,,,,,0,51,51,59,,,,,,,,,,,,,,,,,,,,,,,,,Test,2507.309013299877,,,,,,,,2508.309827799909,,,,,,,,,,,,,,,2508.309827799909,2508.309827799909,2508.309827799909,2508.309827799909,2508.309827799909,2508.309827799909,right,1,,[],[],[],[],[],[],1.57684600003995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,stimuli/subj_files/ST02_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,PAPRIKA UTCA,stimuli/scenes/032a.jpg,scene,right,2,stimuli/objects/094a.jpg,stimuli/objects/042b.jpg,stimuli/objects/094a.jpg,stimuli/objects/042a.jpg,stimuli/objects/094b.jpg,dist2,target,dist1,lure,1,1,3,1,,,,,0,52,52,19,,,,,,,,,,,,,,,,,,,,,,,,,Test,2509.909067200031,,,,,,,,2510.909565600101,,,,,,,,,,,,,,,2510.909565600101,2510.909565600101,2510.909565600101,2510.909565600101,2510.909565600101,2510.909565600101,right,1,,[],[],[],[],[],[],1.042183400131762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
