CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate.started,city_text.started,street_text.started,fx_cross_prediction.started,plate_updating.started,city_text_updating.started,street_text_updating.started,updating_image.started,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÓKUSZ UTCA,stimuli/objects/091a.jpg,object,2,stimuli/scenes/078a.jpg,stimuli/objects/032b.jpg,stimuli/scenes/078a.jpg,stimuli/scenes/078b.jpg,stimuli/objects/032a.jpg,dist2,target,lure,dist1,0,1,1,1,0,37,37,13,,,,,,,977.0425211042166,978.0717622358352,978.0717622358352,978.0717622358352,978.0717622358352,981.0658714640886,981.0658714640886,981.0658714640886,981.0658714640886,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PISZTRÁNG UTCA,stimuli/scenes/025a.jpg,scene,0,stimuli/scenes/025a.jpg,stimuli/scenes/025a.jpg,stimuli/scenes/095b.jpg,stimuli/scenes/025b.jpg,stimuli/scenes/095a.jpg,target,dist2,lure,dist1,0,1,1,1,0,38,38,27,,,,,,,984.0514756012708,985.0707884747535,985.0707884747535,985.0707884747535,985.0707884747535,988.0819495618343,988.0819495618343,988.0819495618343,988.0819495618343,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FÓKA UTCA,stimuli/scenes/034a.jpg,scene,0,stimuli/scenes/034a.jpg,stimuli/scenes/034a.jpg,stimuli/objects/004a.jpg,stimuli/scenes/034b.jpg,stimuli/objects/004b.jpg,target,dist1,lure,dist2,0,1,1,1,0,39,39,70,,,,,,,991.0591468848288,992.0868034381419,992.0868034381419,992.0868034381419,992.0868034381419,995.0798816811293,995.0798816811293,995.0798816811293,995.0798816811293,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SÜTŐ UTCA,stimuli/scenes/073a.jpg,scene,0,stimuli/scenes/073a.jpg,stimuli/objects/019a.jpg,stimuli/objects/019b.jpg,stimuli/scenes/073b.jpg,stimuli/scenes/073a.jpg,dist1,dist2,lure,target,0,1,1,1,0,40,40,38,,,,,,,998.0676998700947,999.0880424883217,999.0880424883217,999.0880424883217,999.0880424883217,1002.098537709564,1002.098537709564,1002.098537709564,1002.098537709564,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KOCSI UTCA,stimuli/scenes/066a.jpg,scene,0,stimuli/scenes/066a.jpg,stimuli/scenes/066a.jpg,stimuli/objects/058b.jpg,stimuli/objects/058a.jpg,stimuli/scenes/066b.jpg,target,dist2,dist1,lure,0,1,1,1,0,41,41,73,,,,,,,1005.0750872064382,1006.103874579072,1006.103874579072,1006.103874579072,1006.103874579072,1009.0886333994567,1009.0886333994567,1009.0886333994567,1009.0886333994567,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MEDVE UTCA,stimuli/scenes/063a.jpg,scene,0,stimuli/scenes/063a.jpg,stimuli/scenes/063b.jpg,stimuli/scenes/063a.jpg,stimuli/scenes/101b.jpg,stimuli/scenes/101a.jpg,lure,target,dist2,dist1,0,1,1,1,0,42,42,74,,,,,,,1012.0882004797459,1013.1159954313189,1013.1159954313189,1013.1159954313189,1013.1159954313189,1016.113654486835,1016.113654486835,1016.113654486835,1016.113654486835,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LIGET UTCA,stimuli/scenes/095a.jpg,scene,0,stimuli/scenes/095a.jpg,stimuli/scenes/115b.jpg,stimuli/scenes/115a.jpg,stimuli/scenes/095b.jpg,stimuli/scenes/095a.jpg,dist2,dist1,lure,target,0,1,1,1,0,43,43,54,,,,,,,1019.1006494425237,1020.120537057519,1020.120537057519,1020.120537057519,1020.120537057519,1023.1389545463026,1023.1389545463026,1023.1389545463026,1023.1389545463026,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,DOMINÓ UTCA,stimuli/scenes/052a.jpg,scene,0,stimuli/scenes/052a.jpg,stimuli/scenes/052a.jpg,stimuli/scenes/052b.jpg,stimuli/scenes/090a.jpg,stimuli/scenes/090b.jpg,target,lure,dist1,dist2,0,1,1,1,0,44,44,31,,,,,,,1026.1175252720714,1027.1381020769477,1027.1381020769477,1027.1381020769477,1027.1381020769477,1030.1468814760447,1030.1468814760447,1030.1468814760447,1030.1468814760447,space,,1033.1328675281256,1033.1328675281256,11.065242705866694,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MAJOM UTCA,stimuli/objects/048a.jpg,object,1,stimuli/objects/107a.jpg,stimuli/scenes/087a.jpg,stimuli/objects/107b.jpg,stimuli/scenes/087b.jpg,stimuli/objects/107a.jpg,dist1,lure,dist2,target,0,1,1,1,0,45,45,8,,,,,,,1044.2252255417407,1045.2541497573256,1045.2541497573256,1045.2541497573256,1045.2541497573256,1048.265192039311,1048.265192039311,1048.265192039311,1048.265192039311,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PIZSAMA UTCA,stimuli/objects/087a.jpg,object,0,stimuli/objects/087a.jpg,stimuli/objects/087a.jpg,stimuli/objects/051b.jpg,stimuli/objects/087b.jpg,stimuli/objects/051a.jpg,target,dist2,lure,dist1,0,1,1,1,0,46,46,4,,,,,,,1051.244518822059,1052.2701675202698,1052.2701675202698,1052.2701675202698,1052.2701675202698,1055.2889914922416,1055.2889914922416,1055.2889914922416,1055.2889914922416,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ZONGORA UTCA,stimuli/scenes/110a.jpg,scene,2,stimuli/objects/074a.jpg,stimuli/scenes/048a.jpg,stimuli/objects/074a.jpg,stimuli/objects/074b.jpg,stimuli/scenes/048b.jpg,dist1,target,lure,dist2,0,1,1,1,0,47,47,21,,,,,,,1058.2527900375426,1059.270606039092,1059.270606039092,1059.270606039092,1059.270606039092,1062.3271681498736,1062.3271681498736,1062.3271681498736,1062.3271681498736,None,1059.270606039092,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TÁNYÉR UTCA,stimuli/scenes/040a.jpg,scene,0,stimuli/scenes/040a.jpg,stimuli/scenes/040a.jpg,stimuli/objects/044b.jpg,stimuli/scenes/040b.jpg,stimuli/objects/044a.jpg,target,dist2,lure,dist1,0,1,1,1,0,48,48,35,,,,,,,1065.2606529016048,1066.287045525387,1066.287045525387,1066.287045525387,1066.287045525387,1069.2831436395645,1069.2831436395645,1069.2831436395645,1069.2831436395645,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ANANÁSZ UTCA,stimuli/scenes/092a.jpg,scene,1,stimuli/scenes/087a.jpg,stimuli/scenes/087b.jpg,stimuli/scenes/119a.jpg,stimuli/scenes/087a.jpg,stimuli/scenes/119b.jpg,lure,dist1,target,dist2,0,1,1,1,0,49,49,69,,,,,,,1072.2626150418073,1073.2871739715338,1073.2871739715338,1073.2871739715338,1073.2871739715338,1076.3164340741932,1076.3164340741932,1076.3164340741932,1076.3164340741932,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TIGRIS UTCA,stimuli/scenes/048a.jpg,scene,0,stimuli/scenes/048a.jpg,stimuli/scenes/048b.jpg,stimuli/objects/084b.jpg,stimuli/objects/084a.jpg,stimuli/scenes/048a.jpg,lure,dist2,dist1,target,0,1,1,1,0,50,50,44,,,,,,,1079.2746522314847,1080.298369890079,1080.298369890079,1080.298369890079,1080.298369890079,1083.294305037707,1083.294305037707,1083.294305037707,1083.294305037707,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZAXOFON UTCA,stimuli/scenes/107a.jpg,scene,0,stimuli/scenes/107a.jpg,stimuli/scenes/063a.jpg,stimuli/scenes/063b.jpg,stimuli/scenes/107b.jpg,stimuli/scenes/107a.jpg,dist1,dist2,lure,target,0,1,1,1,0,51,51,37,,,,,,,1086.2831958886236,1087.305680718273,1087.305680718273,1087.305680718273,1087.305680718273,1090.3184661902487,1090.3184661902487,1090.3184661902487,1090.3184661902487,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HÁRFA UTCA,stimuli/scenes/075a.jpg,scene,0,stimuli/scenes/075a.jpg,stimuli/scenes/034a.jpg,stimuli/scenes/075a.jpg,stimuli/scenes/034b.jpg,stimuli/scenes/075b.jpg,dist1,target,dist2,lure,0,1,1,1,0,52,52,6,,,,,,,1093.3001799471676,1094.3202019166201,1094.3202019166201,1094.3202019166201,1094.3202019166201,1097.3290404081345,1097.3290404081345,1097.3290404081345,1097.3290404081345,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TÁSKA UTCA,stimuli/scenes/055a.jpg,scene,0,stimuli/scenes/055a.jpg,stimuli/scenes/055a.jpg,stimuli/scenes/055b.jpg,stimuli/objects/074a.jpg,stimuli/objects/074b.jpg,target,lure,dist1,dist2,0,1,1,1,0,53,53,67,,,,,,,1100.302789291367,1101.3289925139397,1101.3289925139397,1101.3289925139397,1101.3289925139397,1104.3405084572732,1104.3405084572732,1104.3405084572732,1104.3405084572732,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PETÁRDA UTCA,stimuli/scenes/112a.jpg,scene,0,stimuli/scenes/112a.jpg,stimuli/scenes/058a.jpg,stimuli/scenes/112a.jpg,stimuli/scenes/058b.jpg,stimuli/scenes/112b.jpg,dist1,target,dist2,lure,0,1,1,1,0,54,54,26,,,,,,,1107.307219889015,1108.3243529200554,1108.3243529200554,1108.3243529200554,1108.3243529200554,1111.3550878148526,1111.3550878148526,1111.3550878148526,1111.3550878148526,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FŰRÉSZ UTCA,stimuli/objects/044a.jpg,object,0,stimuli/objects/044a.jpg,stimuli/scenes/038b.jpg,stimuli/scenes/038a.jpg,stimuli/objects/044a.jpg,stimuli/objects/044b.jpg,dist2,dist1,target,lure,0,1,1,1,0,55,55,42,,,,,,,1114.3199120592326,1115.3386240694672,1115.3386240694672,1115.3386240694672,1115.3386240694672,1118.3554955441505,1118.3554955441505,1118.3554955441505,1118.3554955441505,None,1115.3386240694672,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KAKAÓ UTCA,stimuli/scenes/016a.jpg,scene,0,stimuli/scenes/016a.jpg,stimuli/scenes/075b.jpg,stimuli/scenes/075a.jpg,stimuli/scenes/016a.jpg,stimuli/scenes/016b.jpg,dist2,dist1,target,lure,0,1,1,1,0,56,56,18,,,,,,,1121.3331509791315,1122.3537128567696,1122.3537128567696,1122.3537128567696,1122.3537128567696,1125.3521609343588,1125.3521609343588,1125.3521609343588,1125.3521609343588,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZÚNYOG UTCA,stimuli/objects/084a.jpg,object,0,stimuli/objects/084a.jpg,stimuli/objects/084b.jpg,stimuli/objects/023b.jpg,stimuli/objects/084a.jpg,stimuli/objects/023a.jpg,lure,dist2,target,dist1,0,1,1,1,0,57,57,63,,,,,,,1128.3357820939273,1129.354870421812,1129.354870421812,1129.354870421812,1129.354870421812,1132.3665832336992,1132.3665832336992,1132.3665832336992,1132.3665832336992,None,1129.354870421812,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HEGESZTŐ UTCA,stimuli/objects/052a.jpg,object,0,stimuli/objects/052a.jpg,stimuli/objects/052a.jpg,stimuli/objects/067a.jpg,stimuli/objects/067b.jpg,stimuli/objects/052b.jpg,target,dist1,dist2,lure,0,1,1,1,0,58,58,66,,,,,,,1135.3501201104373,1136.3733180761337,1136.3733180761337,1136.3733180761337,1136.3733180761337,1139.3918472155929,1139.3918472155929,1139.3918472155929,1139.3918472155929,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÖRTE UTCA,stimuli/scenes/050a.jpg,scene,1,stimuli/scenes/019a.jpg,stimuli/scenes/019a.jpg,stimuli/objects/114b.jpg,stimuli/scenes/019b.jpg,stimuli/objects/114a.jpg,target,dist2,lure,dist1,0,1,1,1,0,59,59,20,,,,,,,1142.357644598931,1143.379126433283,1143.379126433283,1143.379126433283,1143.379126433283,1146.401515159756,1146.401515159756,1146.401515159756,1146.401515159756,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KERÉK UTCA,stimuli/objects/085a.jpg,object,2,stimuli/scenes/053a.jpg,stimuli/scenes/052b.jpg,stimuli/scenes/053b.jpg,stimuli/scenes/052a.jpg,stimuli/scenes/053a.jpg,dist2,lure,dist1,target,0,1,1,1,0,60,60,43,,,,,,,1149.3656682521105,1150.3868969269097,1150.3868969269097,1150.3868969269097,1150.3868969269097,1153.405200585723,1153.405200585723,1153.405200585723,1153.405200585723,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KESZTYŰ UTCA,stimuli/objects/082a.jpg,object,0,stimuli/objects/082a.jpg,stimuli/scenes/078a.jpg,stimuli/objects/082b.jpg,stimuli/scenes/078b.jpg,stimuli/objects/082a.jpg,dist1,lure,dist2,target,0,1,1,1,0,61,61,16,,,,,,,1156.3687801826745,1157.3871068563312,1157.3871068563312,1157.3871068563312,1157.3871068563312,1160.4036054350436,1160.4036054350436,1160.4036054350436,1160.4036054350436,None,1157.3871068563312,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TENGER UTCA,stimuli/scenes/037a.jpg,scene,1,stimuli/scenes/119a.jpg,stimuli/objects/081a.jpg,stimuli/objects/081b.jpg,stimuli/scenes/119a.jpg,stimuli/scenes/119b.jpg,dist1,dist2,target,lure,0,1,1,1,0,62,62,59,,,,,,,1163.3734269291162,1164.401107430458,1164.401107430458,1164.401107430458,1164.401107430458,1167.4043415859342,1167.4043415859342,1167.4043415859342,1167.4043415859342,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MOCSÁR UTCA,stimuli/objects/031a.jpg,object,0,stimuli/objects/031a.jpg,stimuli/scenes/013a.jpg,stimuli/scenes/013b.jpg,stimuli/objects/031a.jpg,stimuli/objects/031b.jpg,dist1,dist2,target,lure,0,1,1,1,0,63,63,58,,,,,,,1170.3759392388165,1171.400970587507,1171.400970587507,1171.400970587507,1171.400970587507,1174.4222312960774,1174.4222312960774,1174.4222312960774,1174.4222312960774,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HERING UTCA,stimuli/objects/032a.jpg,object,0,stimuli/objects/032a.jpg,stimuli/objects/032a.jpg,stimuli/scenes/082b.jpg,stimuli/scenes/082a.jpg,stimuli/objects/032b.jpg,target,dist2,dist1,lure,0,1,1,1,0,64,64,57,,,,,,,1177.3818464949727,1178.4027246646583,1178.4027246646583,1178.4027246646583,1178.4027246646583,1181.416006192565,1181.416006192565,1181.416006192565,1181.416006192565,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LIMONÁDÉ UTCA,stimuli/scenes/082a.jpg,scene,0,stimuli/scenes/082a.jpg,stimuli/objects/002b.jpg,stimuli/scenes/082b.jpg,stimuli/scenes/082a.jpg,stimuli/objects/002a.jpg,dist2,lure,target,dist1,0,1,1,1,0,65,65,11,,,,,,,1184.3988361507654,1185.4282841030508,1185.4282841030508,1185.4282841030508,1185.4282841030508,1188.429168915376,1188.429168915376,1188.429168915376,1188.429168915376,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TERASZ UTCA,stimuli/objects/050a.jpg,object,0,stimuli/objects/050a.jpg,stimuli/scenes/049a.jpg,stimuli/objects/050a.jpg,stimuli/objects/050b.jpg,stimuli/scenes/049b.jpg,dist1,target,lure,dist2,0,1,1,1,0,66,66,62,,,,,,,1191.4148703962564,1192.4358365815133,1192.4358365815133,1192.4358365815133,1192.4358365815133,1195.4469261374325,1195.4469261374325,1195.4469261374325,1195.4469261374325,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LEVÉL UTCA,stimuli/objects/008a.jpg,object,0,stimuli/objects/008a.jpg,stimuli/objects/008b.jpg,stimuli/objects/008a.jpg,stimuli/objects/103a.jpg,stimuli/objects/103b.jpg,lure,target,dist1,dist2,0,1,1,1,0,67,67,41,,,,,,,1198.4369182623923,1199.468947255984,1199.468947255984,1199.468947255984,1199.468947255984,1202.4605180490762,1202.4605180490762,1202.4605180490762,1202.4605180490762,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HARCSA UTCA,stimuli/objects/020a.jpg,object,0,stimuli/objects/020a.jpg,stimuli/objects/020a.jpg,stimuli/scenes/056a.jpg,stimuli/objects/020b.jpg,stimuli/scenes/056b.jpg,target,dist1,lure,dist2,0,1,1,1,0,68,68,19,,,,,,,1205.4486671499908,1206.4708188921213,1206.4708188921213,1206.4708188921213,1206.4708188921213,1209.4880679287016,1209.4880679287016,1209.4880679287016,1209.4880679287016,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ÁLLOMÁS UTCA,stimuli/objects/001a.jpg,object,0,stimuli/objects/001a.jpg,stimuli/objects/001b.jpg,stimuli/objects/001a.jpg,stimuli/objects/107b.jpg,stimuli/objects/107a.jpg,lure,target,dist2,dist1,0,1,1,1,0,69,69,76,,,,,,,1212.4645399842411,1213.4852940626442,1213.4852940626442,1213.4852940626442,1213.4852940626442,1216.493644895032,1216.493644895032,1216.493644895032,1216.493644895032,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KARTON UTCA,stimuli/objects/095a.jpg,object,0,stimuli/objects/095a.jpg,stimuli/scenes/005b.jpg,stimuli/scenes/005a.jpg,stimuli/objects/095a.jpg,stimuli/objects/095b.jpg,dist2,dist1,target,lure,0,1,1,1,0,70,70,77,,,,,,,1219.4737411085516,1220.5033206157386,1220.5033206157386,1220.5033206157386,1220.5033206157386,1223.4955697134137,1223.4955697134137,1223.4955697134137,1223.4955697134137,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LÉPCSŐ UTCA,stimuli/objects/003a.jpg,object,0,stimuli/objects/003a.jpg,stimuli/scenes/010a.jpg,stimuli/scenes/010b.jpg,stimuli/objects/003b.jpg,stimuli/objects/003a.jpg,dist1,dist2,lure,target,0,1,1,1,0,71,71,34,,,,,,,1226.4905074629933,1227.5225286800414,1227.5225286800414,1227.5225286800414,1227.5225286800414,1230.5079972185194,1230.5079972185194,1230.5079972185194,1230.5079972185194,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PALACK UTCA,stimuli/scenes/010a.jpg,scene,0,stimuli/scenes/010a.jpg,stimuli/scenes/010b.jpg,stimuli/scenes/010a.jpg,stimuli/scenes/033a.jpg,stimuli/scenes/033b.jpg,lure,target,dist1,dist2,0,1,1,1,0,72,72,46,,,,,,,1233.495367558673,1234.5159079767764,1234.5159079767764,1234.5159079767764,1234.5159079767764,1237.5128772184253,1237.5128772184253,1237.5128772184253,1237.5128772184253,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PULÓVER UTCA,stimuli/scenes/091a.jpg,scene,1,stimuli/scenes/042a.jpg,stimuli/scenes/099b.jpg,stimuli/scenes/099a.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/042b.jpg,dist2,dist1,target,lure,0,1,1,1,0,73,73,7,,,,,,,1240.4986048247665,1241.520230654627,1241.520230654627,1241.520230654627,1241.520230654627,1244.5194885935634,1244.5194885935634,1244.5194885935634,1244.5194885935634,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,CSAVARHÚZÓ UTCA,stimuli/objects/105a.jpg,object,2,stimuli/scenes/102a.jpg,stimuli/scenes/102b.jpg,stimuli/scenes/102a.jpg,stimuli/objects/082b.jpg,stimuli/objects/082a.jpg,lure,target,dist2,dist1,0,1,1,1,0,74,74,10,,,,,,,1247.5151929724962,1248.5432886686176,1248.5432886686176,1248.5432886686176,1248.5432886686176,1251.5763744618744,1251.5763744618744,1251.5763744618744,1251.5763744618744,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PULYKA UTCA,stimuli/scenes/009a.jpg,scene,2,stimuli/objects/081a.jpg,stimuli/objects/081a.jpg,stimuli/objects/043b.jpg,stimuli/objects/043a.jpg,stimuli/objects/081b.jpg,target,dist2,dist1,lure,0,1,1,1,0,75,75,50,,,,,,,1254.5303380507976,1255.5566501244903,1255.5566501244903,1255.5566501244903,1255.5566501244903,1258.5536896549165,1258.5536896549165,1258.5536896549165,1258.5536896549165,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SAPKA UTCA,stimuli/objects/092a.jpg,object,0,stimuli/objects/092a.jpg,stimuli/scenes/093a.jpg,stimuli/scenes/093b.jpg,stimuli/objects/092a.jpg,stimuli/objects/092b.jpg,dist1,dist2,target,lure,0,1,1,1,0,76,76,53,,,,,,,1261.5316626280546,1262.551197560504,1262.551197560504,1262.551197560504,1262.551197560504,1265.568296071142,1265.568296071142,1265.568296071142,1265.568296071142,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
