CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate.started,city_text.started,street_text.started,learning_image.started,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,test_text.started,key_resp.started,key_resp.keys,key_resp.rt,plate_test.started,city_text_test.started,street_text_test.started,test_question.started,test_key_resp.started,button_image.started,test_key_resp.keys,verbal_test_key_resp.keys,test_key_resp.rt,plate_test.stopped,city_text_test.stopped,street_text_test.stopped,test_question.stopped,test_key_resp.stopped,button_image.stopped,plate_verbal.started,street_text_verbal.started,city_text_verbal.started,question_verbal.started,verbal_test_key_resp.started,verbal_test_key_resp.rt,n_remembered,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,plate.stopped,city_text.stopped,street_text.stopped,learning_image.stopped,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,CITROM UTCA,stimuli/scenes/036a.jpg,scene,2,stimuli/objects/043a.jpg,stimuli/objects/043b.jpg,stimuli/objects/067a.jpg,stimuli/objects/043a.jpg,stimuli/objects/067b.jpg,lure,dist1,target,dist2,1,0,2,0,0,5,5,26,,,,,,,,,,,1435.9875080999918,1436.9922372999717,1436.9922372999717,1436.9922372999717,1436.9922372999717,None,1436.9922372999717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ZSEMLE UTCA,stimuli/objects/115a.jpg,object,1,stimuli/objects/053a.jpg,stimuli/objects/007a.jpg,stimuli/objects/053a.jpg,stimuli/objects/007b.jpg,stimuli/objects/053b.jpg,dist1,target,dist2,lure,1,0,2,0,0,6,6,47,,,,,,,,,,,1440.0041669999773,1441.0115979999828,1441.0115979999828,1441.0115979999828,1441.0115979999828,None,1441.0115979999828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FIÓK UTCA,stimuli/scenes/002a.jpg,scene,1,stimuli/scenes/014a.jpg,stimuli/scenes/014a.jpg,stimuli/objects/004a.jpg,stimuli/objects/004b.jpg,stimuli/scenes/014b.jpg,target,dist1,dist2,lure,1,0,2,0,0,7,7,73,,,,,,,,,,,1444.0206058999756,1445.0230515000003,1445.0230515000003,1445.0230515000003,1445.0230515000003,None,1445.0230515000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZIKLA UTCA,stimuli/scenes/111a.jpg,scene,2,stimuli/objects/073a.jpg,stimuli/objects/120b.jpg,stimuli/objects/120a.jpg,stimuli/objects/073a.jpg,stimuli/objects/073b.jpg,dist2,dist1,target,lure,1,0,2,0,0,8,8,1,,,,,,,,,,,1448.0372708999785,1449.0414716999803,1449.0414716999803,1449.0414716999803,1449.0414716999803,None,1449.0414716999803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TELEP UTCA,stimuli/scenes/048a.jpg,scene,2,stimuli/objects/120a.jpg,stimuli/objects/120a.jpg,stimuli/objects/120b.jpg,stimuli/scenes/119b.jpg,stimuli/scenes/119a.jpg,target,lure,dist2,dist1,1,0,2,0,0,9,9,75,,,,,,,,,,,1452.0540585999843,1453.0550333999854,1453.0550333999854,1453.0550333999854,1453.0550333999854,None,1453.0550333999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.0537145999842,1456.0537145999842,1456.0537145999842,1456.0537145999842,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,CUKOR UTCA,stimuli/objects/111a.jpg,object,0,stimuli/objects/111a.jpg,stimuli/objects/089b.jpg,stimuli/objects/111b.jpg,stimuli/objects/111a.jpg,stimuli/objects/089a.jpg,dist2,lure,target,dist1,1,0,2,0,0,10,10,30,,,,,,,,,,,1456.0537145999842,1457.0597874999803,1457.0597874999803,1457.0597874999803,1457.0597874999803,None,1457.0597874999803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KORONG UTCA,stimuli/scenes/065a.jpg,scene,1,stimuli/scenes/004a.jpg,stimuli/scenes/004a.jpg,stimuli/scenes/011b.jpg,stimuli/scenes/011a.jpg,stimuli/scenes/004b.jpg,target,dist2,dist1,lure,1,0,2,0,0,11,11,53,,,,,,,,,,,1460.070507699973,1461.072020099993,1461.072020099993,1461.072020099993,1461.072020099993,None,1461.072020099993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SIVATAG UTCA,stimuli/scenes/016a.jpg,scene,2,stimuli/objects/046a.jpg,stimuli/objects/046b.jpg,stimuli/objects/006a.jpg,stimuli/objects/006b.jpg,stimuli/objects/046a.jpg,lure,dist1,dist2,target,1,0,2,0,0,12,12,23,,,,,,,,,,,1464.0869041999977,1465.0880741999717,1465.0880741999717,1465.0880741999717,1465.0880741999717,None,1465.0880741999717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468.0869945999875,1468.0869945999875,1468.0869945999875,1468.0869945999875,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PADLÓ UTCA,stimuli/objects/100a.jpg,object,0,stimuli/objects/100a.jpg,stimuli/scenes/058a.jpg,stimuli/scenes/058b.jpg,stimuli/objects/100a.jpg,stimuli/objects/100b.jpg,dist1,dist2,target,lure,1,0,2,0,0,13,13,59,,,,,,,,,,,1468.0869945999875,1469.087719299976,1469.087719299976,1469.087719299976,1469.087719299976,None,1469.087719299976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.08681779998,1472.08681779998,1472.08681779998,1472.08681779998,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÖTÉL UTCA,stimuli/objects/051a.jpg,object,0,stimuli/objects/051a.jpg,stimuli/scenes/024b.jpg,stimuli/objects/051b.jpg,stimuli/scenes/024a.jpg,stimuli/objects/051a.jpg,dist2,lure,dist1,target,1,0,2,0,0,14,14,7,,,,,,,,,,,1472.08681779998,1473.0916180999775,1473.0916180999775,1473.0916180999775,1473.0916180999775,None,1473.0916180999775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BONBON UTCA,stimuli/objects/095a.jpg,object,2,stimuli/scenes/007a.jpg,stimuli/objects/028b.jpg,stimuli/objects/028a.jpg,stimuli/scenes/007a.jpg,stimuli/scenes/007b.jpg,dist2,dist1,target,lure,1,0,2,0,0,15,15,72,,,,,,,,,,,1476.1034937999793,1477.1095558999805,1477.1095558999805,1477.1095558999805,1477.1095558999805,None,1477.1095558999805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PÉKSÉG UTCA,stimuli/scenes/073a.jpg,scene,2,stimuli/objects/059a.jpg,stimuli/objects/059a.jpg,stimuli/objects/046b.jpg,stimuli/objects/059b.jpg,stimuli/objects/046a.jpg,target,dist2,lure,dist1,1,0,2,0,0,16,16,61,,,,,,,,,,,1480.1200347999984,1481.1213760999963,1481.1213760999963,1481.1213760999963,1481.1213760999963,None,1481.1213760999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.1200500999985,1484.1200500999985,1484.1200500999985,1484.1200500999985,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PIZSAMA UTCA,stimuli/scenes/060a.jpg,scene,2,stimuli/objects/006a.jpg,stimuli/scenes/007b.jpg,stimuli/scenes/007a.jpg,stimuli/objects/006b.jpg,stimuli/objects/006a.jpg,dist2,dist1,lure,target,1,0,2,0,0,17,17,79,,,,,,,,,,,1484.1200500999985,1485.121820899978,1485.121820899978,1485.121820899978,1485.121820899978,None,1485.121820899978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KULLANCS UTCA,stimuli/objects/089a.jpg,object,0,stimuli/objects/089a.jpg,stimuli/scenes/072a.jpg,stimuli/objects/089a.jpg,stimuli/scenes/072b.jpg,stimuli/objects/089b.jpg,dist1,target,dist2,lure,1,0,2,0,0,18,18,34,,,,,,,,,,,1488.1362729999819,1489.1380868999986,1489.1380868999986,1489.1380868999986,1489.1380868999986,None,1489.1380868999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TRIATLON UTCA,stimuli/objects/024a.jpg,object,0,stimuli/objects/024a.jpg,stimuli/objects/024b.jpg,stimuli/objects/080a.jpg,stimuli/objects/024a.jpg,stimuli/objects/080b.jpg,lure,dist1,target,dist2,1,0,2,0,0,19,19,2,,,,,,,,,,,1492.153010399983,1493.1537855999777,1493.1537855999777,1493.1537855999777,1493.1537855999777,None,1493.1537855999777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.152643999987,1496.152643999987,1496.152643999987,1496.152643999987,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MUNKA UTCA,stimuli/scenes/039a.jpg,scene,2,stimuli/objects/067a.jpg,stimuli/scenes/097a.jpg,stimuli/objects/067b.jpg,stimuli/objects/067a.jpg,stimuli/scenes/097b.jpg,dist1,lure,target,dist2,1,0,2,0,0,20,20,4,,,,,,,,,,,1496.152643999987,1497.153591899987,1497.153591899987,1497.153591899987,1497.153591899987,None,1497.153591899987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.1531082000001,1500.1531082000001,1500.1531082000001,1500.1531082000001,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HEGESZTŐ UTCA,stimuli/scenes/043a.jpg,scene,0,stimuli/scenes/043a.jpg,stimuli/scenes/043b.jpg,stimuli/scenes/043a.jpg,stimuli/objects/062a.jpg,stimuli/objects/062b.jpg,lure,target,dist1,dist2,1,0,2,0,0,21,21,77,,,,,,,,,,,1500.1531082000001,1501.1532638999925,1501.1532638999925,1501.1532638999925,1501.1532638999925,None,1501.1532638999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.1528931999928,1504.1528931999928,1504.1528931999928,1504.1528931999928,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ÜVEG UTCA,stimuli/scenes/061a.jpg,scene,2,stimuli/objects/085a.jpg,stimuli/objects/085b.jpg,stimuli/scenes/084a.jpg,stimuli/objects/085a.jpg,stimuli/scenes/084b.jpg,lure,dist1,target,dist2,1,0,2,0,0,22,22,19,,,,,,,,,,,1504.1528931999928,1505.1550177999889,1505.1550177999889,1505.1550177999889,1505.1550177999889,None,1505.1550177999889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BÖGRE UTCA,stimuli/objects/050a.jpg,object,1,stimuli/objects/076a.jpg,stimuli/scenes/037a.jpg,stimuli/objects/076a.jpg,stimuli/objects/076b.jpg,stimuli/scenes/037b.jpg,dist1,target,lure,dist2,1,0,2,0,0,23,23,41,,,,,,,,,,,1508.1695833999838,1509.1783205999818,1509.1783205999818,1509.1783205999818,1509.1783205999818,None,1509.1783205999818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KERET UTCA,stimuli/scenes/027a.jpg,scene,0,stimuli/scenes/027a.jpg,stimuli/objects/100a.jpg,stimuli/objects/100b.jpg,stimuli/scenes/027a.jpg,stimuli/scenes/027b.jpg,dist1,dist2,target,lure,1,0,2,0,0,24,24,3,,,,,,,,,,,1512.1861164000002,1513.1916245999746,1513.1916245999746,1513.1916245999746,1513.1916245999746,None,1513.1916245999746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HARMONIKA UTCA,stimuli/scenes/024a.jpg,scene,0,stimuli/scenes/024a.jpg,stimuli/scenes/101b.jpg,stimuli/scenes/024b.jpg,stimuli/scenes/101a.jpg,stimuli/scenes/024a.jpg,dist2,lure,dist1,target,1,0,2,0,0,25,25,25,,,,,,,,,,,1516.2026798999868,1517.203152699978,1517.203152699978,1517.203152699978,1517.203152699978,None,1517.203152699978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.2026871999842,1520.2026871999842,1520.2026871999842,1520.2026871999842,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,RÓZSA UTCA,stimuli/objects/091a.jpg,object,0,stimuli/objects/091a.jpg,stimuli/objects/091b.jpg,stimuli/objects/078b.jpg,stimuli/objects/078a.jpg,stimuli/objects/091a.jpg,lure,dist2,dist1,target,1,0,2,0,0,26,26,45,,,,,,,,,,,1520.2026871999842,1521.2076277999731,1521.2076277999731,1521.2076277999731,1521.2076277999731,None,1521.2076277999731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,AJÁNDÉK UTCA,stimuli/scenes/005a.jpg,scene,1,stimuli/scenes/009a.jpg,stimuli/scenes/078b.jpg,stimuli/scenes/078a.jpg,stimuli/scenes/009a.jpg,stimuli/scenes/009b.jpg,dist2,dist1,target,lure,1,0,2,0,0,27,27,28,,,,,,,,,,,1524.2191290999763,1525.2245757999772,1525.2245757999772,1525.2245757999772,1525.2245757999772,None,1525.2245757999772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PETÁRDA UTCA,stimuli/objects/009a.jpg,object,0,stimuli/objects/009a.jpg,stimuli/objects/009a.jpg,stimuli/scenes/051a.jpg,stimuli/objects/009b.jpg,stimuli/scenes/051b.jpg,target,dist1,lure,dist2,1,0,2,0,0,28,28,64,,,,,,,,,,,1528.236133599974,1529.2416691999824,1529.2416691999824,1529.2416691999824,1529.2416691999824,None,1529.2416691999824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ÁRNYÉK UTCA,stimuli/objects/020a.jpg,object,1,stimuli/objects/027a.jpg,stimuli/scenes/004a.jpg,stimuli/objects/027b.jpg,stimuli/objects/027a.jpg,stimuli/scenes/004b.jpg,dist1,lure,target,dist2,1,0,2,0,0,29,29,52,,,,,,,,,,,1532.2523468999716,1533.2597442999831,1533.2597442999831,1533.2597442999831,1533.2597442999831,None,1533.2597442999831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HEGEDŰ UTCA,stimuli/scenes/113a.jpg,scene,2,stimuli/objects/036a.jpg,stimuli/objects/036b.jpg,stimuli/scenes/059b.jpg,stimuli/scenes/059a.jpg,stimuli/objects/036a.jpg,lure,dist2,dist1,target,1,0,2,0,0,30,30,69,,,,,,,,,,,1536.2690226999985,1537.2753454999765,1537.2753454999765,1537.2753454999765,1537.2753454999765,None,1537.2753454999765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,NARANCS UTCA,stimuli/objects/017a.jpg,object,1,stimuli/objects/075a.jpg,stimuli/objects/075a.jpg,stimuli/scenes/041b.jpg,stimuli/scenes/041a.jpg,stimuli/objects/075b.jpg,target,dist2,dist1,lure,1,0,2,0,0,31,31,76,,,,,,,,,,,1540.2855581999756,1541.2921156999946,1541.2921156999946,1541.2921156999946,1541.2921156999946,None,1541.2921156999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FÓKA UTCA,stimuli/scenes/058a.jpg,scene,0,stimuli/scenes/058a.jpg,stimuli/scenes/058a.jpg,stimuli/scenes/058b.jpg,stimuli/objects/111b.jpg,stimuli/objects/111a.jpg,target,lure,dist2,dist1,1,0,2,0,0,32,32,51,,,,,,,,,,,1544.3022895999893,1545.303064799984,1545.303064799984,1545.303064799984,1545.303064799984,None,1545.303064799984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.3020404999843,1548.3020404999843,1548.3020404999843,1548.3020404999843,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MARTINI UTCA,stimuli/objects/060a.jpg,object,1,stimuli/objects/011a.jpg,stimuli/objects/075b.jpg,stimuli/objects/075a.jpg,stimuli/objects/011b.jpg,stimuli/objects/011a.jpg,dist2,dist1,lure,target,1,0,2,0,0,33,33,60,,,,,,,,,,,1548.3020404999843,1549.3086077999906,1549.3086077999906,1549.3086077999906,1549.3086077999906,None,1549.3086077999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KAKAS UTCA,stimuli/objects/002a.jpg,object,2,stimuli/scenes/074a.jpg,stimuli/scenes/074b.jpg,stimuli/scenes/074a.jpg,stimuli/scenes/070a.jpg,stimuli/scenes/070b.jpg,lure,target,dist1,dist2,1,0,2,0,0,34,34,24,,,,,,,,,,,1552.3186987999943,1553.3244914999814,1553.3244914999814,1553.3244914999814,1553.3244914999814,None,1553.3244914999814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TOJÁS UTCA,stimuli/objects/021a.jpg,object,2,stimuli/scenes/034a.jpg,stimuli/scenes/034a.jpg,stimuli/objects/059a.jpg,stimuli/objects/059b.jpg,stimuli/scenes/034b.jpg,target,dist1,dist2,lure,1,0,2,0,0,35,35,37,,,,,,,,,,,1556.3353249999927,1557.3389982999943,1557.3389982999943,1557.3389982999943,1557.3389982999943,None,1557.3389982999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TALICSKA UTCA,stimuli/objects/014a.jpg,object,1,stimuli/objects/108a.jpg,stimuli/objects/109a.jpg,stimuli/objects/109b.jpg,stimuli/objects/108a.jpg,stimuli/objects/108b.jpg,dist1,dist2,target,lure,1,0,2,0,0,36,36,13,,,,,,,,,,,1560.352001799998,1561.3550094999955,1561.3550094999955,1561.3550094999955,1561.3550094999955,None,1561.3550094999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,EGÉR UTCA,stimuli/scenes/071a.jpg,scene,1,stimuli/scenes/116a.jpg,stimuli/scenes/116b.jpg,stimuli/scenes/116a.jpg,stimuli/scenes/009b.jpg,stimuli/scenes/009a.jpg,lure,target,dist2,dist1,1,0,2,0,0,37,37,29,,,,,,,,,,,1564.3685592999973,1565.3712383999955,1565.3712383999955,1565.3712383999955,1565.3712383999955,None,1565.3712383999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PAPUCS UTCA,stimuli/scenes/051a.jpg,scene,0,stimuli/scenes/051a.jpg,stimuli/scenes/051b.jpg,stimuli/scenes/051a.jpg,stimuli/scenes/090a.jpg,stimuli/scenes/090b.jpg,lure,target,dist1,dist2,1,0,2,0,0,38,38,68,,,,,,,,,,,1568.3851394999947,1569.3854540999746,1569.3854540999746,1569.3854540999746,1569.3854540999746,None,1569.3854540999746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.385013399995,1572.385013399995,1572.385013399995,1572.385013399995,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÖMÉNYMAG UTCA,stimuli/objects/068a.jpg,object,1,stimuli/objects/045a.jpg,stimuli/objects/045a.jpg,stimuli/objects/045b.jpg,stimuli/objects/071a.jpg,stimuli/objects/071b.jpg,target,lure,dist1,dist2,1,0,2,0,0,39,39,18,,,,,,,,,,,1572.385013399995,1573.3897436999832,1573.3897436999832,1573.3897436999832,1573.3897436999832,None,1573.3897436999832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,POGÁCSA UTCA,stimuli/scenes/046a.jpg,scene,0,stimuli/scenes/046a.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/046a.jpg,stimuli/scenes/046b.jpg,stimuli/scenes/042b.jpg,dist1,target,lure,dist2,1,0,2,0,0,40,40,49,,,,,,,,,,,1576.4017007999937,1577.4087513999839,1577.4087513999839,1577.4087513999839,1577.4087513999839,None,1577.4087513999839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MÁLNA UTCA,stimuli/objects/069a.jpg,object,2,stimuli/scenes/053a.jpg,stimuli/objects/073a.jpg,stimuli/objects/073b.jpg,stimuli/scenes/053b.jpg,stimuli/scenes/053a.jpg,dist1,dist2,lure,target,1,0,2,0,0,41,41,14,,,,,,,,,,,1580.418246599991,1581.4258906999894,1581.4258906999894,1581.4258906999894,1581.4258906999894,None,1581.4258906999894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
