CityName,StimuliFile,CityImage,StreetSign,VideoFile,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate_updating.started,city_text_updating.started,street_text_updating.started,test_image1.started,test_image2.started,test_image3.started,test_image4.started,button_d.started,button_f.started,button_j.started,button_k.started,key_resp.started,key_resp.keys,key_resp.rt,test_resp,short_break_key.keys,fx_cross.stopped,clock0.started,short_break_text.started,short_break_key.started,short_break_key.rt,clock0.stopped,n_targets,n_lures,n_dist1s,n_dist2s,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,CSILLAG UTCA,stimuli/scenes/114a.jpg,scene,2,stimuli/objects/107a.jpg,stimuli/objects/110a.jpg,stimuli/objects/110b.jpg,stimuli/objects/107b.jpg,stimuli/objects/107a.jpg,dist1,dist2,lure,target,0,0,0,1,0,61,61,39,,,,,,,287.62853427790105,288.7008441966027,288.7008441966027,288.7008441966027,288.7008441966027,288.7008441966027,288.7008441966027,288.7008441966027,288.7008441966027,288.7008441966027,288.7008441966027,288.7008441966027,288.7008441966027,None,,invalid,None,,292.1121775191277,,,,293.6131559442729,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KAKAS UTCA,stimuli/objects/100a.jpg,object,0,stimuli/objects/100a.jpg,stimuli/objects/049a.jpg,stimuli/objects/100b.jpg,stimuli/objects/049b.jpg,stimuli/objects/100a.jpg,dist1,lure,dist2,target,0,0,0,1,0,62,62,65,,,,,,,293.62862633541226,294.70717970840633,294.70717970840633,294.70717970840633,294.70717970840633,294.70717970840633,294.70717970840633,294.70717970840633,294.70717970840633,294.70717970840633,294.70717970840633,294.70717970840633,294.70717970840633,k,1.8863302506506443,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SZAPPAN UTCA,stimuli/scenes/108a.jpg,scene,1,stimuli/scenes/072a.jpg,stimuli/scenes/072b.jpg,stimuli/scenes/040a.jpg,stimuli/scenes/072a.jpg,stimuli/scenes/040b.jpg,lure,dist1,target,dist2,0,0,0,1,0,63,63,2,,,,,,,296.62517789565027,297.6615942567587,297.6615942567587,297.6615942567587,297.6615942567587,297.6615942567587,297.6615942567587,297.6615942567587,297.6615942567587,297.6615942567587,297.6615942567587,297.6615942567587,297.6615942567587,j,2.7403497584164143,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KESZTYŰ UTCA,stimuli/objects/033a.jpg,object,0,stimuli/objects/033a.jpg,stimuli/objects/033b.jpg,stimuli/objects/027b.jpg,stimuli/objects/033a.jpg,stimuli/objects/027a.jpg,lure,dist2,target,dist1,0,0,0,1,0,64,64,37,,,,,,,300.43621010147035,301.5317808110267,301.5317808110267,301.5317808110267,301.5317808110267,301.5317808110267,301.5317808110267,301.5317808110267,301.5317808110267,301.5317808110267,301.5317808110267,301.5317808110267,301.5317808110267,j,2.853866158053279,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,ZONGORA UTCA,stimuli/objects/076a.jpg,object,0,stimuli/objects/076a.jpg,stimuli/objects/076a.jpg,stimuli/objects/076b.jpg,stimuli/scenes/036a.jpg,stimuli/scenes/036b.jpg,target,lure,dist1,dist2,0,0,0,1,0,65,65,0,,,,,,,304.41151246242225,305.4552685730159,305.4552685730159,305.4552685730159,305.4552685730159,305.4552685730159,305.4552685730159,305.4552685730159,305.4552685730159,305.4552685730159,305.4552685730159,305.4552685730159,305.4552685730159,d,3.442242044955492,target,None,,308.90447749756277,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SZOMSZÉD UTCA,stimuli/objects/034a.jpg,object,2,stimuli/scenes/017a.jpg,stimuli/objects/036a.jpg,stimuli/scenes/017a.jpg,stimuli/scenes/017b.jpg,stimuli/objects/036b.jpg,dist1,target,lure,dist2,0,0,0,1,0,66,66,7,,,,,,,308.9208921045065,309.9805876035243,309.9805876035243,309.9805876035243,309.9805876035243,309.9805876035243,309.9805876035243,309.9805876035243,309.9805876035243,309.9805876035243,309.9805876035243,309.9805876035243,309.9805876035243,f,4.357085386291146,target,None,,313.41195346973836,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,BOLYGÓ UTCA,stimuli/objects/015a.jpg,object,0,stimuli/objects/015a.jpg,stimuli/scenes/066a.jpg,stimuli/objects/015a.jpg,stimuli/scenes/066b.jpg,stimuli/objects/015b.jpg,dist1,target,dist2,lure,0,0,0,1,0,67,67,13,,,,,,,314.365093825385,315.40683523751795,315.40683523751795,315.40683523751795,315.40683523751795,315.40683523751795,315.40683523751795,315.40683523751795,315.40683523751795,315.40683523751795,315.40683523751795,315.40683523751795,315.40683523751795,d,3.2505010068416595,dist1,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PÉKSÉG UTCA,stimuli/scenes/104a.jpg,scene,0,stimuli/scenes/104a.jpg,stimuli/scenes/104a.jpg,stimuli/objects/037b.jpg,stimuli/scenes/104b.jpg,stimuli/objects/037a.jpg,target,dist2,lure,dist1,0,0,0,1,0,68,68,50,,,,,,,318.6875471174717,319.7380903214216,319.7380903214216,319.7380903214216,319.7380903214216,319.7380903214216,319.7380903214216,319.7380903214216,319.7380903214216,319.7380903214216,319.7380903214216,319.7380903214216,319.7380903214216,d,2.679290806874633,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SUGÁR UTCA,stimuli/scenes/089a.jpg,scene,0,stimuli/scenes/089a.jpg,stimuli/scenes/041b.jpg,stimuli/scenes/089b.jpg,stimuli/scenes/089a.jpg,stimuli/scenes/041a.jpg,dist2,lure,target,dist1,0,0,0,1,0,69,69,6,,,,,,,322.4444209821522,323.47509554214776,323.47509554214776,323.47509554214776,323.47509554214776,323.47509554214776,323.47509554214776,323.47509554214776,323.47509554214776,323.47509554214776,323.47509554214776,323.47509554214776,323.47509554214776,j,2.91053525544703,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,VITORLA UTCA,stimuli/scenes/002a.jpg,scene,0,stimuli/scenes/002a.jpg,stimuli/scenes/002a.jpg,stimuli/scenes/029b.jpg,stimuli/scenes/029a.jpg,stimuli/scenes/002b.jpg,target,dist2,dist1,lure,0,0,0,1,0,70,70,74,,,,,,,326.41103848814964,327.4441541377455,327.4441541377455,327.4441541377455,327.4441541377455,327.4441541377455,327.4441541377455,327.4441541377455,327.4441541377455,327.4441541377455,327.4441541377455,327.4441541377455,327.4441541377455,d,2.845406472682953,target,None,327.4441541377455,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TIGRIS UTCA,stimuli/scenes/045a.jpg,scene,0,stimuli/scenes/045a.jpg,stimuli/scenes/045a.jpg,stimuli/scenes/045b.jpg,stimuli/scenes/102b.jpg,stimuli/scenes/102a.jpg,target,lure,dist2,dist1,0,0,0,1,0,71,71,17,,,,,,,330.32310516387224,331.35380056127906,331.35380056127906,331.35380056127906,331.35380056127906,331.35380056127906,331.35380056127906,331.35380056127906,331.35380056127906,331.35380056127906,331.35380056127906,331.35380056127906,331.35380056127906,f,4.519326534122229,lure,None,,334.822289083153,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,HORGONY UTCA,stimuli/scenes/054a.jpg,scene,0,stimuli/scenes/054a.jpg,stimuli/scenes/054b.jpg,stimuli/scenes/054a.jpg,stimuli/objects/062a.jpg,stimuli/objects/062b.jpg,lure,target,dist1,dist2,0,0,0,1,0,72,72,54,,,,,,,335.90158233977854,336.9631843082607,336.9631843082607,336.9631843082607,336.9631843082607,336.9631843082607,336.9631843082607,336.9631843082607,336.9631843082607,336.9631843082607,336.9631843082607,336.9631843082607,336.9631843082607,k,3.2938817348331213,dist2,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PAPAGÁJ UTCA,stimuli/objects/078a.jpg,object,2,stimuli/scenes/120a.jpg,stimuli/objects/107b.jpg,stimuli/objects/107a.jpg,stimuli/scenes/120a.jpg,stimuli/scenes/120b.jpg,dist2,dist1,target,lure,0,0,0,1,0,73,73,32,,,,,,,340.2766321003437,341.3313539866358,341.3313539866358,341.3313539866358,341.3313539866358,341.3313539866358,341.3313539866358,341.3313539866358,341.3313539866358,341.3313539866358,341.3313539866358,341.3313539866358,341.3313539866358,j,4.797838667407632,target,None,,344.78785818628967,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,RÓZSA UTCA,stimuli/scenes/083a.jpg,scene,0,stimuli/scenes/083a.jpg,stimuli/objects/033b.jpg,stimuli/objects/033a.jpg,stimuli/scenes/083b.jpg,stimuli/scenes/083a.jpg,dist2,dist1,lure,target,0,0,0,1,0,74,74,24,,,,,,,346.1587034519762,347.2132956478745,347.2132956478745,347.2132956478745,347.2132956478745,347.2132956478745,347.2132956478745,347.2132956478745,347.2132956478745,347.2132956478745,347.2132956478745,347.2132956478745,347.2132956478745,k,3.507287787273526,target,None,,350.6496708933264,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,FÜGE UTCA,stimuli/scenes/007a.jpg,scene,0,stimuli/scenes/007a.jpg,stimuli/objects/100a.jpg,stimuli/scenes/007a.jpg,stimuli/objects/100b.jpg,stimuli/scenes/007b.jpg,dist1,target,dist2,lure,0,0,0,1,0,75,75,63,,,,,,,350.7602038104087,351.8046307619661,351.8046307619661,351.8046307619661,351.8046307619661,351.8046307619661,351.8046307619661,351.8046307619661,351.8046307619661,351.8046307619661,351.8046307619661,351.8046307619661,351.8046307619661,f,2.196217641234398,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PÁRNA UTCA,stimuli/objects/032a.jpg,object,2,stimuli/scenes/095a.jpg,stimuli/scenes/095b.jpg,stimuli/scenes/095a.jpg,stimuli/scenes/101b.jpg,stimuli/scenes/101a.jpg,lure,target,dist2,dist1,0,0,0,1,0,76,76,47,,,,,,,354.02426005527377,355.08185657300055,355.08185657300055,355.08185657300055,355.08185657300055,355.08185657300055,355.08185657300055,355.08185657300055,355.08185657300055,355.08185657300055,355.08185657300055,355.08185657300055,355.08185657300055,k,2.9834584798663855,dist1,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,VASALÓ UTCA,stimuli/objects/096a.jpg,object,1,stimuli/objects/089a.jpg,stimuli/objects/095a.jpg,stimuli/objects/089a.jpg,stimuli/objects/095b.jpg,stimuli/objects/089b.jpg,dist1,target,dist2,lure,0,0,0,1,0,77,77,16,,,,,,,358.1064789481461,359.17888310179114,359.17888310179114,359.17888310179114,359.17888310179114,359.17888310179114,359.17888310179114,359.17888310179114,359.17888310179114,359.17888310179114,359.17888310179114,359.17888310179114,359.17888310179114,f,2.790426142513752,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KAKAÓ UTCA,stimuli/objects/017a.jpg,object,1,stimuli/objects/095a.jpg,stimuli/objects/095b.jpg,stimuli/objects/089b.jpg,stimuli/objects/089a.jpg,stimuli/objects/095a.jpg,lure,dist2,dist1,target,0,0,0,1,0,78,78,73,,,,,,,362.0080650188029,363.0626625008881,363.0626625008881,363.0626625008881,363.0626625008881,363.0626625008881,363.0626625008881,363.0626625008881,363.0626625008881,363.0626625008881,363.0626625008881,363.0626625008881,363.0626625008881,j,3.4984070025384426,dist1,None,,366.51212520711124,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KULLANCS UTCA,stimuli/objects/074a.jpg,object,0,stimuli/objects/074a.jpg,stimuli/objects/031a.jpg,stimuli/objects/074b.jpg,stimuli/objects/074a.jpg,stimuli/objects/031b.jpg,dist1,lure,target,dist2,0,0,0,1,0,79,79,68,,,,,,,366.59021642431617,367.65634571388364,367.65634571388364,367.65634571388364,367.65634571388364,367.65634571388364,367.65634571388364,367.65634571388364,367.65634571388364,367.65634571388364,367.65634571388364,367.65634571388364,367.65634571388364,j,2.409030605107546,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,FÉNYKÉP UTCA,stimuli/objects/072a.jpg,object,0,stimuli/objects/072a.jpg,stimuli/objects/072b.jpg,stimuli/scenes/061b.jpg,stimuli/scenes/061a.jpg,stimuli/objects/072a.jpg,lure,dist2,dist1,target,0,1,1,0,0,0,0,22,,,,,373.4209459088743,373.4209459088743,376.4033115338534,377.4302860517055,377.4302860517055,377.4302860517055,377.4302860517055,377.4302860517055,377.4302860517055,377.4302860517055,377.4302860517055,377.4302860517055,377.4302860517055,377.4302860517055,377.4302860517055,k,3.0662269201129675,target,None,,,,,,,53,4,17,3,370.1087446305901,370.1087446305901,space,3.2200516164302826,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,LAKAT UTCA,stimuli/objects/087a.jpg,object,0,stimuli/objects/087a.jpg,stimuli/objects/087b.jpg,stimuli/objects/087a.jpg,stimuli/objects/117a.jpg,stimuli/objects/117b.jpg,lure,target,dist1,dist2,0,1,1,0,0,1,1,49,,,,,,,380.53594083338976,381.61692689731717,381.61692689731717,381.61692689731717,381.61692689731717,381.61692689731717,381.61692689731717,381.61692689731717,381.61692689731717,381.61692689731717,381.61692689731717,381.61692689731717,381.61692689731717,f,2.9438179153949022,target,None,381.61692689731717,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KÓKUSZ UTCA,stimuli/scenes/113a.jpg,scene,2,stimuli/objects/046a.jpg,stimuli/objects/022a.jpg,stimuli/objects/046a.jpg,stimuli/objects/046b.jpg,stimuli/objects/022b.jpg,dist1,target,lure,dist2,0,1,1,0,0,2,2,31,,,,,,,384.58085886389017,385.66536925174296,385.66536925174296,385.66536925174296,385.66536925174296,385.66536925174296,385.66536925174296,385.66536925174296,385.66536925174296,385.66536925174296,385.66536925174296,385.66536925174296,385.66536925174296,d,4.52782416343689,dist1,None,,389.07792109809816,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KIRAKÓ UTCA,stimuli/objects/104a.jpg,object,2,stimuli/scenes/059a.jpg,stimuli/objects/108b.jpg,stimuli/scenes/059b.jpg,stimuli/objects/108a.jpg,stimuli/scenes/059a.jpg,dist2,lure,dist1,target,0,1,1,0,0,3,3,4,,,,,,,390.2193126883358,391.2655565403402,391.2655565403402,391.2655565403402,391.2655565403402,391.2655565403402,391.2655565403402,391.2655565403402,391.2655565403402,391.2655565403402,391.2655565403402,391.2655565403402,391.2655565403402,d,4.543374482542276,dist2,None,,394.7220884207636,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KALAPÁCS UTCA,stimuli/objects/091a.jpg,object,1,stimuli/objects/070a.jpg,stimuli/scenes/077a.jpg,stimuli/objects/070b.jpg,stimuli/objects/070a.jpg,stimuli/scenes/077b.jpg,dist1,lure,target,dist2,0,1,1,0,0,4,4,63,,,,,,,395.8269896339625,396.86502540297806,396.86502540297806,396.86502540297806,396.86502540297806,396.86502540297806,396.86502540297806,396.86502540297806,396.86502540297806,396.86502540297806,396.86502540297806,396.86502540297806,396.86502540297806,d,3.998979564756155,dist1,None,396.86502540297806,400.3179542757571,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TELEFON UTCA,stimuli/objects/050a.jpg,object,1,stimuli/objects/067a.jpg,stimuli/scenes/055b.jpg,stimuli/scenes/055a.jpg,stimuli/objects/067b.jpg,stimuli/objects/067a.jpg,dist2,dist1,lure,target,0,1,1,0,0,5,5,50,,,,,,,400.8878237269819,401.9788571652025,401.9788571652025,401.9788571652025,401.9788571652025,401.9788571652025,401.9788571652025,401.9788571652025,401.9788571652025,401.9788571652025,401.9788571652025,401.9788571652025,401.9788571652025,k,2.26140302605927,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KRÉTA UTCA,stimuli/objects/079a.jpg,object,0,stimuli/objects/079a.jpg,stimuli/objects/105a.jpg,stimuli/objects/079b.jpg,stimuli/objects/079a.jpg,stimuli/objects/105b.jpg,dist1,lure,target,dist2,0,1,1,0,0,6,6,65,,,,,,,404.2591874413192,405.3333425614983,405.3333425614983,405.3333425614983,405.3333425614983,405.3333425614983,405.3333425614983,405.3333425614983,405.3333425614983,405.3333425614983,405.3333425614983,405.3333425614983,405.3333425614983,k,3.0993002746254206,dist2,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,GYŰRŰ UTCA,stimuli/objects/019a.jpg,object,2,stimuli/scenes/074a.jpg,stimuli/scenes/074a.jpg,stimuli/objects/086b.jpg,stimuli/scenes/074b.jpg,stimuli/objects/086a.jpg,target,dist2,lure,dist1,0,1,1,0,0,7,7,78,,,,,,,408.4752134140581,409.5493545383215,409.5493545383215,409.5493545383215,409.5493545383215,409.5493545383215,409.5493545383215,409.5493545383215,409.5493545383215,409.5493545383215,409.5493545383215,409.5493545383215,409.5493545383215,d,2.962956003844738,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SAJTÓ UTCA,stimuli/objects/094a.jpg,object,1,stimuli/objects/063a.jpg,stimuli/objects/063b.jpg,stimuli/objects/082a.jpg,stimuli/objects/063a.jpg,stimuli/objects/082b.jpg,lure,dist1,target,dist2,0,1,1,0,0,8,8,44,,,,,,,412.5359178185463,413.6334674600512,413.6334674600512,413.6334674600512,413.6334674600512,413.6334674600512,413.6334674600512,413.6334674600512,413.6334674600512,413.6334674600512,413.6334674600512,413.6334674600512,413.6334674600512,None,,invalid,None,,417.0435213018209,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SIRÁLY UTCA,stimuli/objects/055a.jpg,object,0,stimuli/objects/055a.jpg,stimuli/objects/055b.jpg,stimuli/objects/085b.jpg,stimuli/objects/085a.jpg,stimuli/objects/055a.jpg,lure,dist2,dist1,target,0,1,1,0,0,9,9,19,,,,,,,418.544665183872,419.61580540798604,419.61580540798604,419.61580540798604,419.61580540798604,419.61580540798604,419.61580540798604,419.61580540798604,419.61580540798604,419.61580540798604,419.61580540798604,419.61580540798604,419.61580540798604,k,1.9360253401100636,target,None,419.61580540798604,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SZILVA UTCA,stimuli/scenes/016a.jpg,scene,1,stimuli/scenes/070a.jpg,stimuli/scenes/070b.jpg,stimuli/scenes/070a.jpg,stimuli/objects/067a.jpg,stimuli/objects/067b.jpg,lure,target,dist1,dist2,0,1,1,0,0,10,10,20,,,,,,,421.5848857741803,422.6374763324857,422.6374763324857,422.6374763324857,422.6374763324857,422.6374763324857,422.6374763324857,422.6374763324857,422.6374763324857,422.6374763324857,422.6374763324857,422.6374763324857,422.6374763324857,f,2.4667487256228924,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KÖTÉL UTCA,stimuli/scenes/118a.jpg,scene,0,stimuli/scenes/118a.jpg,stimuli/scenes/118b.jpg,stimuli/scenes/037a.jpg,stimuli/scenes/037b.jpg,stimuli/scenes/118a.jpg,lure,dist1,dist2,target,0,1,1,0,0,11,11,32,,,,,,,425.1467713806778,426.2177585903555,426.2177585903555,426.2177585903555,426.2177585903555,426.2177585903555,426.2177585903555,426.2177585903555,426.2177585903555,426.2177585903555,426.2177585903555,426.2177585903555,426.2177585903555,k,2.7583965249359608,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KORONA UTCA,stimuli/scenes/115a.jpg,scene,1,stimuli/scenes/044a.jpg,stimuli/scenes/070b.jpg,stimuli/scenes/044b.jpg,stimuli/scenes/070a.jpg,stimuli/scenes/044a.jpg,dist2,lure,dist1,target,0,1,1,0,0,12,12,12,,,,,,,428.99607758782804,430.05578304082155,430.05578304082155,430.05578304082155,430.05578304082155,430.05578304082155,430.05578304082155,430.05578304082155,430.05578304082155,430.05578304082155,430.05578304082155,430.05578304082155,430.05578304082155,None,,invalid,None,,433.48897015862167,,,,435.0020660161972,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
