CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,learning_instructions_text.started,learning_instructions_text.stopped,intro_key.keys,intro_key.rt,intro_key.started,intro_key.stopped,cityname_text.started,cityname_text.stopped,city_image.started,city_image.stopped,fx_cross.started,fx_cross.stopped,plate.started,plate.stopped,city_text.started,city_text.stopped,street_text.started,street_text.stopped,learning_image.started,learning_image.stopped,short_break_text.started,short_break_text.stopped,short_break_key.keys,short_break_key.started,short_break_key.stopped,short_break_key.rt,test_text.started,test_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,plate_test.started,plate_test.stopped,city_text_test.started,city_text_test.stopped,street_text_test.started,street_text_test.stopped,test_question.started,test_question.stopped,test_key_resp.keys,test_key_resp.rt,test_key_resp.started,test_key_resp.stopped,button_image.started,button_image.stopped,plate_verbal.started,plate_verbal.stopped,street_text_verbal.started,street_text_verbal.stopped,city_text_verbal.started,city_text_verbal.stopped,question_verbal.started,question_verbal.stopped,verbal_test_key_resp.keys,verbal_test_key_resp.started,verbal_test_key_resp.stopped,verbal_test_key_resp.rt,n_remembered,break_text.started,break_text.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.started,break_key_resp.stopped,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,REPÜLŐ UTCA,stimuli/objects/048a.jpg,object,1,stimuli/objects/095a.jpg,stimuli/objects/095a.jpg,stimuli/scenes/042b.jpg,stimuli/scenes/042a.jpg,stimuli/objects/095b.jpg,target,dist2,dist1,lure,0,0,0,0,,,,,0,6,6,60,,,,,,,,,,,704.7267229999998,None,,,,,,,,,,,,,,,,,,,,,702.5265730000101,None,702.5265730000101,None,702.5265730000101,None,702.5265730000101,None,left,2.1825456999940798,702.5265730000101,None,702.5265730000101,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,FEJSZE UTCA,stimuli/scenes/114a.jpg,scene,0,stimuli/scenes/114a.jpg,stimuli/scenes/114b.jpg,stimuli/objects/114a.jpg,stimuli/objects/114b.jpg,stimuli/scenes/114a.jpg,lure,dist1,dist2,target,0,0,0,0,,,,,0,7,7,72,,,,,,,,,,,709.0592776999983,None,,,,,,,,,,,,,,,,,,,,,705.7269429000153,None,705.7269429000153,None,705.7269429000153,None,705.7269429000153,None,left,3.308951999992132,705.7269429000153,None,705.7269429000153,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,LABDA UTCA,stimuli/objects/063a.jpg,object,1,stimuli/objects/016a.jpg,stimuli/objects/095b.jpg,stimuli/objects/016b.jpg,stimuli/objects/095a.jpg,stimuli/objects/016a.jpg,dist2,lure,dist1,target,0,0,0,0,,,,,0,8,8,47,,,,,,,,,,,714.0592382000177,None,,,,,,,,,,,,,,,,,,,,,710.0604337000113,None,710.0604337000113,None,710.0604337000113,None,710.0604337000113,None,None,,710.0604337000113,None,710.0604337000113,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,KESELYŰ UTCA,stimuli/objects/119a.jpg,object,2,stimuli/scenes/065a.jpg,stimuli/scenes/065a.jpg,stimuli/scenes/065b.jpg,stimuli/scenes/033b.jpg,stimuli/scenes/033a.jpg,target,lure,dist2,dist1,0,0,0,0,,,,,0,9,9,6,,,,,,,,,,,717.0759330000146,None,,,,,,,,,,,,,,,,,,,,,715.0600128000078,None,715.0600128000078,None,715.0600128000078,None,715.0600128000078,None,left,1.9832601999805775,715.0600128000078,None,715.0600128000078,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,KÓKUSZ UTCA,stimuli/scenes/070a.jpg,scene,2,stimuli/objects/091a.jpg,stimuli/objects/117b.jpg,stimuli/objects/117a.jpg,stimuli/objects/091a.jpg,stimuli/objects/091b.jpg,dist2,dist1,target,lure,0,0,0,0,,,,,0,10,10,39,,,,,,,,,,,720.126459799998,None,,,,,,,,,,,,,,,,,,,,,718.0768540000136,None,718.0768540000136,None,718.0768540000136,None,718.0768540000136,None,left,2.028592699993169,718.0768540000136,None,718.0768540000136,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,HORGONY UTCA,stimuli/objects/031a.jpg,object,0,stimuli/objects/031a.jpg,stimuli/objects/031a.jpg,stimuli/objects/031b.jpg,stimuli/scenes/085a.jpg,stimuli/scenes/085b.jpg,target,lure,dist1,dist2,0,0,0,0,,,,,0,11,11,75,,,,,,,,,,,735.9588908000151,None,,,,,,,,,,,,,,,,,,,,,721.126642999996,None,721.126642999996,None,721.126642999996,None,721.126642999996,None,right,2.4555354999902193,721.126642999996,None,721.126642999996,None,723.6131636000064,None,723.6131636000064,None,723.6131636000064,None,723.6131636000064,None,space,723.6131636000064,None,12.314008199988166,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,FOLYÓ UTCA,stimuli/objects/104a.jpg,object,2,stimuli/scenes/033a.jpg,stimuli/scenes/033b.jpg,stimuli/objects/111a.jpg,stimuli/scenes/033a.jpg,stimuli/objects/111b.jpg,lure,dist1,target,dist2,0,0,0,0,,,,,0,12,12,27,,,,,,,,,,,738.342529400019,None,,,,,,,,,,,,,,,,,,,,,736.9590029999963,None,736.9590029999963,None,736.9590029999963,None,736.9590029999963,None,left,1.3537791999988258,736.9590029999963,None,736.9590029999963,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,BANÁN UTCA,stimuli/objects/015a.jpg,object,2,stimuli/scenes/073a.jpg,stimuli/scenes/073a.jpg,stimuli/objects/009a.jpg,stimuli/objects/009b.jpg,stimuli/scenes/073b.jpg,target,dist1,dist2,lure,0,0,0,0,,,,,0,13,13,43,,,,,,,,,,,741.82602030001,None,,,,,,,,,,,,,,,,,,,,,739.3426413999987,None,739.3426413999987,None,739.3426413999987,None,739.3426413999987,None,left,2.453369399998337,739.3426413999987,None,739.3426413999987,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,TÜKÖR UTCA,stimuli/objects/025a.jpg,object,1,stimuli/objects/108a.jpg,stimuli/objects/108a.jpg,stimuli/objects/108b.jpg,stimuli/scenes/011b.jpg,stimuli/scenes/011a.jpg,target,lure,dist2,dist1,0,0,0,0,,,,,0,14,14,21,,,,,,,,,,,744.3423836000147,None,,,,,,,,,,,,,,,,,,,,,742.8262770000147,None,742.8262770000147,None,742.8262770000147,None,742.8262770000147,None,left,1.4935298999771476,742.8262770000147,None,742.8262770000147,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,PIZSAMA UTCA,stimuli/scenes/008a.jpg,scene,2,stimuli/objects/006a.jpg,stimuli/objects/006b.jpg,stimuli/objects/091a.jpg,stimuli/objects/006a.jpg,stimuli/objects/091b.jpg,lure,dist1,target,dist2,0,0,0,0,,,,,0,15,15,11,,,,,,,,,,,747.5591399999976,None,,,,,,,,,,,,,,,,,,,,,745.3426429000101,None,745.3426429000101,None,745.3426429000101,None,745.3426429000101,None,left,2.185725299990736,745.3426429000101,None,745.3426429000101,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,PALACK UTCA,stimuli/objects/010a.jpg,object,2,stimuli/scenes/041a.jpg,stimuli/scenes/090a.jpg,stimuli/scenes/041b.jpg,stimuli/scenes/041a.jpg,stimuli/scenes/090b.jpg,dist1,lure,target,dist2,0,0,0,0,,,,,0,16,16,3,,,,,,,,,,,749.9592259000055,None,,,,,,,,,,,,,,,,,,,,,748.559046600014,None,748.559046600014,None,748.559046600014,None,748.559046600014,None,left,1.3788474000175484,748.559046600014,None,748.559046600014,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,KÁRTYA UTCA,stimuli/objects/018a.jpg,object,1,stimuli/objects/003a.jpg,stimuli/objects/003b.jpg,stimuli/objects/016b.jpg,stimuli/objects/003a.jpg,stimuli/objects/016a.jpg,lure,dist2,target,dist1,0,0,0,0,,,,,0,17,17,68,,,,,,,,,,,753.2419674000121,None,,,,,,,,,,,,,,,,,,,,,750.9604668999964,None,750.9604668999964,None,750.9604668999964,None,750.9604668999964,None,left,2.261732500017388,750.9604668999964,None,750.9604668999964,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,ÁLLOMÁS UTCA,stimuli/scenes/053a.jpg,scene,1,stimuli/scenes/015a.jpg,stimuli/objects/038b.jpg,stimuli/scenes/015b.jpg,stimuli/scenes/015a.jpg,stimuli/objects/038a.jpg,dist2,lure,target,dist1,0,0,0,0,,,,,0,18,18,67,,,,,,,,,,,756.5590319000185,None,,,,,,,,,,,,,,,,,,,,,754.2426322000101,None,754.2426322000101,None,754.2426322000101,None,754.2426322000101,None,left,2.293988499994157,754.2426322000101,None,754.2426322000101,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,TENISZ UTCA,stimuli/scenes/039a.jpg,scene,1,stimuli/scenes/011a.jpg,stimuli/scenes/011a.jpg,stimuli/objects/051b.jpg,stimuli/scenes/011b.jpg,stimuli/objects/051a.jpg,target,dist2,lure,dist1,0,0,0,0,,,,,0,19,19,23,,,,,,,,,,,759.9588870000152,None,,,,,,,,,,,,,,,,,,,,,757.5595439000172,None,757.5595439000172,None,757.5595439000172,None,757.5595439000172,None,left,2.3698122999921907,757.5595439000172,None,757.5595439000172,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,RÁDIÓ UTCA,stimuli/scenes/007a.jpg,scene,0,stimuli/scenes/007a.jpg,stimuli/scenes/114b.jpg,stimuli/scenes/114a.jpg,stimuli/scenes/007a.jpg,stimuli/scenes/007b.jpg,dist2,dist1,target,lure,0,0,0,0,,,,,0,20,20,41,,,,,,,,,,,763.1419750000059,None,,,,,,,,,,,,,,,,,,,,,760.9593763000157,None,760.9593763000157,None,760.9593763000157,None,760.9593763000157,None,left,2.157029300025897,760.9593763000157,None,760.9593763000157,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,PÁFRÁNY UTCA,stimuli/objects/037a.jpg,object,1,stimuli/objects/070a.jpg,stimuli/objects/070a.jpg,stimuli/scenes/066a.jpg,stimuli/objects/070b.jpg,stimuli/scenes/066b.jpg,target,dist1,lure,dist2,0,0,0,0,,,,,0,21,21,73,,,,,,,,,,,766.8753645000106,None,,,,,,,,,,,,,,,,,,,,,764.1427071000217,None,764.1427071000217,None,764.1427071000217,None,764.1427071000217,None,left,2.71395930001745,764.1427071000217,None,764.1427071000217,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,BÚJÓCSKA UTCA,stimuli/objects/035a.jpg,object,0,stimuli/objects/035a.jpg,stimuli/objects/034b.jpg,stimuli/objects/035a.jpg,stimuli/objects/034a.jpg,stimuli/objects/035b.jpg,dist2,target,dist1,lure,0,0,0,0,,,,,0,22,22,2,,,,,,,,,,,770.8086833000125,None,,,,,,,,,,,,,,,,,,,,,767.8755943000142,None,767.8755943000142,None,767.8755943000142,None,767.8755943000142,None,left,2.905442299990682,767.8755943000142,None,767.8755943000142,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,PÁRNA UTCA,stimuli/objects/021a.jpg,object,2,stimuli/scenes/046a.jpg,stimuli/scenes/073b.jpg,stimuli/scenes/046a.jpg,stimuli/scenes/046b.jpg,stimuli/scenes/073a.jpg,dist2,target,lure,dist1,0,0,0,0,,,,,0,23,23,40,,,,,,,,,,,773.9921035000007,None,,,,,,,,,,,,,,,,,,,,,771.8088686999981,None,771.8088686999981,None,771.8088686999981,None,771.8088686999981,None,left,2.1578692000184674,771.8088686999981,None,771.8088686999981,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,MÁRVÁNY UTCA,stimuli/scenes/035a.jpg,scene,1,stimuli/scenes/042a.jpg,stimuli/scenes/112a.jpg,stimuli/scenes/042b.jpg,stimuli/scenes/112b.jpg,stimuli/scenes/042a.jpg,dist1,lure,dist2,target,0,0,0,0,,,,,0,24,24,61,,,,,,,,,,,777.2079354000161,None,,,,,,,,,,,,,,,,,,,,,774.9924040000187,None,774.9924040000187,None,774.9924040000187,None,774.9924040000187,None,right,2.1901734999846667,774.9924040000187,None,774.9924040000187,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,KESZTYŰ UTCA,stimuli/scenes/089a.jpg,scene,1,stimuli/scenes/106a.jpg,stimuli/scenes/106a.jpg,stimuli/scenes/029a.jpg,stimuli/scenes/106b.jpg,stimuli/scenes/029b.jpg,target,dist1,lure,dist2,0,0,0,0,,,,,0,25,25,1,,,,,,,,,,,780.3253782000102,None,,,,,,,,,,,,,,,,,,,,,778.2092100000009,None,778.2092100000009,None,778.2092100000009,None,778.2092100000009,None,left,2.0852394999819808,778.2092100000009,None,778.2092100000009,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,LEMEZ UTCA,stimuli/scenes/111a.jpg,scene,2,stimuli/objects/106a.jpg,stimuli/scenes/065a.jpg,stimuli/objects/106a.jpg,stimuli/objects/106b.jpg,stimuli/scenes/065b.jpg,dist1,target,lure,dist2,0,0,0,0,,,,,0,26,26,49,,,,,,,,,,,782.7248067000182,None,,,,,,,,,,,,,,,,,,,,,781.3258130000031,None,781.3258130000031,None,781.3258130000031,None,781.3258130000031,None,left,1.3753506999928504,781.3258130000031,None,781.3258130000031,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,MENTA UTCA,stimuli/objects/109a.jpg,object,2,stimuli/scenes/038a.jpg,stimuli/scenes/038a.jpg,stimuli/scenes/038b.jpg,stimuli/objects/061b.jpg,stimuli/objects/061a.jpg,target,lure,dist2,dist1,0,0,0,0,,,,,0,27,27,66,,,,,,,,,,,800.0079335000191,None,,,,,,,,,,,,,,,,,,,,,783.7258916000137,None,783.7258916000137,None,783.7258916000137,None,783.7258916000137,None,right,3.7553376000141725,783.7258916000137,None,783.7258916000137,None,787.5087685000035,None,787.5087685000035,None,787.5087685000035,None,787.5087685000035,None,space,787.5087685000035,None,12.474256199988304,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,CITROM UTCA,stimuli/scenes/043a.jpg,scene,2,stimuli/objects/117a.jpg,stimuli/objects/117a.jpg,stimuli/objects/022a.jpg,stimuli/objects/022b.jpg,stimuli/objects/117b.jpg,target,dist1,dist2,lure,0,0,0,0,,,,,0,28,28,29,,,,,,,,,,,802.6248553000041,None,,,,,,,,,,,,,,,,,,,,,801.0086878000002,None,801.0086878000002,None,801.0086878000002,None,801.0086878000002,None,left,1.5912337999907322,801.0086878000002,None,801.0086878000002,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,FÉNYKÉP UTCA,stimuli/objects/036a.jpg,object,0,stimuli/objects/036a.jpg,stimuli/scenes/036a.jpg,stimuli/scenes/036b.jpg,stimuli/objects/036b.jpg,stimuli/objects/036a.jpg,dist1,dist2,lure,target,0,0,0,0,,,,,0,29,29,24,,,,,,,,,,,805.7746964000107,None,,,,,,,,,,,,,,,,,,,,,803.6254407000088,None,803.6254407000088,None,803.6254407000088,None,803.6254407000088,None,left,2.1212549000047147,803.6254407000088,None,803.6254407000088,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,RÓZSA UTCA,stimuli/scenes/102a.jpg,scene,2,stimuli/objects/061a.jpg,stimuli/objects/061b.jpg,stimuli/objects/001b.jpg,stimuli/objects/061a.jpg,stimuli/objects/001a.jpg,lure,dist2,target,dist1,0,0,0,0,,,,,0,30,30,38,,,,,,,,,,,809.5913896000129,None,,,,,,,,,,,,,,,,,,,,,806.7752584000118,None,806.7752584000118,None,806.7752584000118,None,806.7752584000118,None,left,2.791841199999908,806.7752584000118,None,806.7752584000118,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,KORONA UTCA,stimuli/scenes/116a.jpg,scene,1,stimuli/scenes/104a.jpg,stimuli/scenes/104b.jpg,stimuli/scenes/018a.jpg,stimuli/scenes/104a.jpg,stimuli/scenes/018b.jpg,lure,dist1,target,dist2,0,0,0,0,,,,,0,31,31,56,,,,,,,,,,,812.6741163000115,None,,,,,,,,,,,,,,,,,,,,,810.591892299999,None,810.591892299999,None,810.591892299999,None,810.591892299999,None,right,2.0646292999736033,810.591892299999,None,810.591892299999,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,TISZTÁS UTCA,stimuli/scenes/031a.jpg,scene,2,stimuli/objects/068a.jpg,stimuli/objects/068b.jpg,stimuli/scenes/047b.jpg,stimuli/objects/068a.jpg,stimuli/scenes/047a.jpg,lure,dist2,target,dist1,0,0,0,0,,,,,0,32,32,51,,,,,,,,,,,815.3912666999968,None,,,,,,,,,,,,,,,,,,,,,813.6750818,None,813.6750818,None,813.6750818,None,813.6750818,None,left,1.687421800015727,813.6750818,None,813.6750818,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,LÁNDZSA UTCA,stimuli/objects/065a.jpg,object,1,stimuli/objects/038a.jpg,stimuli/objects/003a.jpg,stimuli/objects/038a.jpg,stimuli/objects/003b.jpg,stimuli/objects/038b.jpg,dist1,target,dist2,lure,0,0,0,0,,,,,0,33,33,18,,,,,,,,,,,818.057907600014,None,,,,,,,,,,,,,,,,,,,,,816.3913132000016,None,816.3913132000016,None,816.3913132000016,None,816.3913132000016,None,left,1.6486214000033215,816.3913132000016,None,816.3913132000016,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,KÖNYVTÁR UTCA,stimuli/objects/094a.jpg,object,1,stimuli/objects/062a.jpg,stimuli/objects/062b.jpg,stimuli/objects/062a.jpg,stimuli/objects/099a.jpg,stimuli/objects/099b.jpg,lure,target,dist1,dist2,0,0,0,0,,,,,0,34,34,33,,,,,,,,,,,821.2246194000181,None,,,,,,,,,,,,,,,,,,,,,819.0580167000007,None,819.0580167000007,None,819.0580167000007,None,819.0580167000007,None,left,2.1357975999999326,819.0580167000007,None,819.0580167000007,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,SZAXOFON UTCA,stimuli/scenes/103a.jpg,scene,1,stimuli/scenes/018a.jpg,stimuli/scenes/071b.jpg,stimuli/scenes/018a.jpg,stimuli/scenes/071a.jpg,stimuli/scenes/018b.jpg,dist2,target,dist1,lure,0,0,0,0,,,,,0,35,35,55,,,,,,,,,,,824.1746024000167,None,,,,,,,,,,,,,,,,,,,,,822.2250402000209,None,822.2250402000209,None,822.2250402000209,None,822.2250402000209,None,left,1.9189962999953423,822.2250402000209,None,822.2250402000209,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,VITORLA UTCA,stimuli/objects/027a.jpg,object,2,stimuli/scenes/094a.jpg,stimuli/objects/056a.jpg,stimuli/scenes/094a.jpg,stimuli/objects/056b.jpg,stimuli/scenes/094b.jpg,dist1,target,dist2,lure,0,0,0,0,,,,,0,36,36,17,,,,,,,,,,,827.6911019000108,None,,,,,,,,,,,,,,,,,,,,,825.1748151000065,None,825.1748151000065,None,825.1748151000065,None,825.1748151000065,None,left,2.494464200019138,825.1748151000065,None,825.1748151000065,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,TÁSKA UTCA,stimuli/scenes/049a.jpg,scene,1,stimuli/scenes/112a.jpg,stimuli/objects/030b.jpg,stimuli/objects/030a.jpg,stimuli/scenes/112a.jpg,stimuli/scenes/112b.jpg,dist2,dist1,target,lure,0,0,0,0,,,,,0,37,37,9,,,,,,,,,,,840.5068384000042,None,,,,,,,,,,,,,,,,,,,,,828.6910695999977,None,828.6910695999977,None,828.6910695999977,None,828.6910695999977,None,right,3.1465426000067964,828.6910695999977,None,828.6910695999977,None,831.8575425000163,None,831.8575425000163,None,831.8575425000163,None,831.8575425000163,None,space,831.8575425000163,None,8.618963000015356,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,SZŐNYEG UTCA,stimuli/scenes/036a.jpg,scene,0,stimuli/scenes/036a.jpg,stimuli/scenes/007a.jpg,stimuli/scenes/036a.jpg,stimuli/scenes/036b.jpg,stimuli/scenes/007b.jpg,dist1,target,lure,dist2,0,0,0,0,,,,,0,38,38,26,,,,,,,,,,,843.2572598000115,None,,,,,,,,,,,,,,,,,,,,,841.5071891999978,None,841.5071891999978,None,841.5071891999978,None,841.5071891999978,None,left,1.7310412999941036,841.5071891999978,None,841.5071891999978,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
