CityName,StimuliFile,CityImage,StreetSign,LearningVideoFile,UpdatingVideoFile,Cue,Image,Category,CorrectResponse,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,UpdatingTrials.thisRepN,UpdatingTrials.thisTrialN,UpdatingTrials.thisN,UpdatingTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text_intro.started,city_image_update.started,load_video.started,movie.started,end_vid_key.started,end_vid_key.keys,cityname_text.started,city_image.started,fx_cross.started,plate.started,city_text.started,street_text.started,fx_cross_prediction.started,key_resp_update.started,button_image_updating.started,key_resp_update.keys,key_resp_update.corr,plate_updating.started,city_text_updating.started,street_text_updating.started,updating_image.started,short_break_key.keys,key_resp_update.rt,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KOSÁR UTCA,stimuli/scenes/036a.jpg,scene,right,2,stimuli/objects/053a.jpg,stimuli/objects/053a.jpg,stimuli/scenes/024b.jpg,stimuli/objects/053b.jpg,stimuli/scenes/024a.jpg,target,dist2,lure,dist1,0,0,0,0,0,32,32,0,,,,,,,,,,,,,299.6307548619807,300.65621229074895,300.65621229074895,300.65621229074895,300.65621229074895,300.65621229074895,300.65621229074895,down,0,304.66336170583963,304.66336170583963,304.66336170583963,304.66336170583963,None,2.611969217658043,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,SAJTÓ UTCA,stimuli/objects/078a.jpg,object,left,0,stimuli/objects/078a.jpg,stimuli/scenes/023a.jpg,stimuli/objects/078a.jpg,stimuli/scenes/023b.jpg,stimuli/objects/078b.jpg,dist1,target,dist2,lure,0,0,0,0,0,33,33,67,,,,,,,,,,,,,306.6367364488542,307.663758860901,307.663758860901,307.663758860901,307.663758860901,307.663758860901,307.663758860901,down,0,311.6822211332619,311.6822211332619,311.6822211332619,311.6822211332619,None,2.3885098807513714,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,LABDA UTCA,stimuli/objects/115a.jpg,object,left,0,stimuli/objects/115a.jpg,stimuli/objects/115a.jpg,stimuli/objects/005b.jpg,stimuli/objects/115b.jpg,stimuli/objects/005a.jpg,target,dist2,lure,dist1,0,0,0,0,0,34,34,31,,,,,,,,,,,,,313.6437095217407,314.67411817237735,314.67411817237735,314.67411817237735,314.67411817237735,314.67411817237735,314.67411817237735,down,0,318.6821716837585,318.6821716837585,318.6821716837585,318.6821716837585,None,1.3785492777824402,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,MOSODA UTCA,stimuli/scenes/096a.jpg,scene,right,0,stimuli/scenes/096a.jpg,stimuli/scenes/096b.jpg,stimuli/scenes/106a.jpg,stimuli/scenes/096a.jpg,stimuli/scenes/106b.jpg,lure,dist1,target,dist2,0,0,0,0,0,35,35,14,,,,,,,,,,,,,320.6502916626632,321.6777435746044,321.6777435746044,321.6777435746044,321.6777435746044,321.6777435746044,321.6777435746044,left,0,325.69021337479353,325.69021337479353,325.69021337479353,325.69021337479353,None,3.558741718530655,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,ÁRNYÉK UTCA,stimuli/scenes/046a.jpg,scene,right,0,stimuli/scenes/046a.jpg,stimuli/objects/098b.jpg,stimuli/scenes/046b.jpg,stimuli/scenes/046a.jpg,stimuli/objects/098a.jpg,dist2,lure,target,dist1,0,0,0,0,0,36,36,72,,,,,,,,,,,,,327.66725892573595,328.690191604197,328.690191604197,328.690191604197,328.690191604197,328.690191604197,328.690191604197,right,0,332.7028131764382,332.7028131764382,332.7028131764382,332.7028131764382,None,1.3460015282034874,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,EGÉR UTCA,stimuli/objects/082a.jpg,object,left,0,stimuli/objects/082a.jpg,stimuli/objects/030b.jpg,stimuli/objects/082b.jpg,stimuli/objects/082a.jpg,stimuli/objects/030a.jpg,dist2,lure,target,dist1,0,0,0,0,0,37,37,56,,,,,,,,,,,,,334.68385080620646,335.70799609832466,335.70799609832466,335.70799609832466,335.70799609832466,335.70799609832466,335.70799609832466,left,0,339.71361567266285,339.71361567266285,339.71361567266285,339.71361567266285,None,2.2154245618730783,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KESZTYŰ UTCA,stimuli/objects/074a.jpg,object,left,2,stimuli/scenes/024a.jpg,stimuli/scenes/024a.jpg,stimuli/objects/072b.jpg,stimuli/scenes/024b.jpg,stimuli/objects/072a.jpg,target,dist2,lure,dist1,0,0,0,0,0,38,38,11,,,,,,,,,,,,,341.7007023766637,342.7269811723381,342.7269811723381,342.7269811723381,342.7269811723381,342.7269811723381,342.7269811723381,down,0,346.7393091544509,346.7393091544509,346.7393091544509,346.7393091544509,None,1.1652421243488789,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KANÁL UTCA,stimuli/objects/098a.jpg,object,left,0,stimuli/objects/098a.jpg,stimuli/objects/105b.jpg,stimuli/objects/105a.jpg,stimuli/objects/098b.jpg,stimuli/objects/098a.jpg,dist2,dist1,lure,target,0,0,0,0,0,39,39,13,,,,,,,,,,,,,348.7164560947567,349.74177388101816,349.74177388101816,349.74177388101816,349.74177388101816,349.74177388101816,349.74177388101816,down,0,353.73566975817084,353.73566975817084,353.73566975817084,353.73566975817084,None,2.1821316368877888,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KÍGYÓ UTCA,stimuli/objects/057a.jpg,object,left,0,stimuli/objects/057a.jpg,stimuli/scenes/071b.jpg,stimuli/objects/057a.jpg,stimuli/scenes/071a.jpg,stimuli/objects/057b.jpg,dist2,target,dist1,lure,0,0,0,0,0,40,40,12,,,,,,,,,,,,,355.71653135865927,356.74335379339755,356.74335379339755,356.74335379339755,356.74335379339755,356.74335379339755,356.74335379339755,left,0,360.7531532943249,360.7531532943249,360.7531532943249,360.7531532943249,None,1.740830672904849,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,TISZTÁS UTCA,stimuli/objects/054a.jpg,object,left,0,stimuli/objects/054a.jpg,stimuli/objects/054b.jpg,stimuli/objects/115a.jpg,stimuli/objects/054a.jpg,stimuli/objects/115b.jpg,lure,dist1,target,dist2,0,0,0,0,0,41,41,22,,,,,,,,,,,,,362.73188481107354,363.75429157726467,363.75429157726467,363.75429157726467,363.75429157726467,363.75429157726467,363.75429157726467,down,0,367.7713020723313,367.7713020723313,367.7713020723313,367.7713020723313,None,1.7687531374394894,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KESELYŰ UTCA,stimuli/scenes/053a.jpg,scene,right,0,stimuli/scenes/053a.jpg,stimuli/scenes/054a.jpg,stimuli/scenes/053b.jpg,stimuli/scenes/054b.jpg,stimuli/scenes/053a.jpg,dist1,lure,dist2,target,0,0,0,0,0,42,42,30,,,,,,,,,,,,,369.7347003519535,370.762193005532,370.762193005532,370.762193005532,370.762193005532,370.762193005532,370.762193005532,down,0,374.7594144754112,374.7594144754112,374.7594144754112,374.7594144754112,None,1.5613401755690575,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,TOLLTARTÓ UTCA,stimuli/objects/071a.jpg,object,left,1,stimuli/objects/048a.jpg,stimuli/scenes/097b.jpg,stimuli/scenes/097a.jpg,stimuli/objects/048a.jpg,stimuli/objects/048b.jpg,dist2,dist1,target,lure,0,0,0,0,0,43,43,35,,,,,,,,,,,,,376.75235027447343,377.77295258268714,377.77295258268714,377.77295258268714,377.77295258268714,377.77295258268714,377.77295258268714,down,0,381.7965153604746,381.7965153604746,381.7965153604746,381.7965153604746,None,1.6707015316933393,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KULLANCS UTCA,stimuli/scenes/065a.jpg,scene,right,0,stimuli/scenes/065a.jpg,stimuli/scenes/065a.jpg,stimuli/objects/081a.jpg,stimuli/objects/081b.jpg,stimuli/scenes/065b.jpg,target,dist1,dist2,lure,0,0,0,0,0,44,44,17,,,,,,,,,,,,,383.77558867260814,384.8032225240022,384.8032225240022,384.8032225240022,384.8032225240022,384.8032225240022,384.8032225240022,right,0,388.7980691473931,388.7980691473931,388.7980691473931,388.7980691473931,space,1.808440662920475,,390.78462807275355,390.78462807275355,3.4742599427700043,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,MARTINI UTCA,stimuli/scenes/112a.jpg,scene,right,2,stimuli/objects/007a.jpg,stimuli/scenes/014b.jpg,stimuli/objects/007b.jpg,stimuli/objects/007a.jpg,stimuli/scenes/014a.jpg,dist2,lure,target,dist1,0,0,0,0,0,45,45,61,,,,,,,,,,,,,394.2778742592782,395.3054144959897,395.3054144959897,395.3054144959897,395.3054144959897,395.3054144959897,395.3054144959897,left,0,399.3117807973176,399.3117807973176,399.3117807973176,399.3117807973176,None,2.4737523794174194,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,MUNKA UTCA,stimuli/scenes/118a.jpg,scene,right,1,stimuli/scenes/117a.jpg,stimuli/scenes/032b.jpg,stimuli/scenes/117a.jpg,stimuli/scenes/032a.jpg,stimuli/scenes/117b.jpg,dist2,target,dist1,lure,0,0,0,0,0,46,46,53,,,,,,,,,,,,,401.27896153740585,402.3005559556186,402.3005559556186,402.3005559556186,402.3005559556186,402.3005559556186,402.3005559556186,left,0,406.33337334915996,406.33337334915996,406.33337334915996,406.33337334915996,None,1.7666348740458488,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,TOLMÁCS UTCA,stimuli/objects/051a.jpg,object,left,0,stimuli/objects/051a.jpg,stimuli/scenes/096a.jpg,stimuli/scenes/096b.jpg,stimuli/objects/051b.jpg,stimuli/objects/051a.jpg,dist1,dist2,lure,target,0,0,0,0,0,47,47,4,,,,,,,,,,,,,408.28324533998966,409.31041361391544,409.31041361391544,409.31041361391544,409.31041361391544,409.31041361391544,409.31041361391544,down,0,413.3187504503876,413.3187504503876,413.3187504503876,413.3187504503876,None,2.5806365683674812,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,SÜTEMÉNY UTCA,stimuli/objects/103a.jpg,object,left,0,stimuli/objects/103a.jpg,stimuli/objects/103b.jpg,stimuli/objects/103a.jpg,stimuli/objects/049b.jpg,stimuli/objects/049a.jpg,lure,target,dist2,dist1,0,0,0,0,0,48,48,43,,,,,,,,,,,,,415.2857962138951,416.3046680819243,416.3046680819243,416.3046680819243,416.3046680819243,416.3046680819243,416.3046680819243,down,0,420.3214363027364,420.3214363027364,420.3214363027364,420.3214363027364,None,2.2585396878421307,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,FÉSŰ UTCA,stimuli/scenes/039a.jpg,scene,right,2,stimuli/objects/065a.jpg,stimuli/objects/077b.jpg,stimuli/objects/065a.jpg,stimuli/objects/077a.jpg,stimuli/objects/065b.jpg,dist2,target,dist1,lure,0,0,0,0,0,49,49,45,,,,,,,,,,,,,422.30223787762225,423.32244023121893,423.32244023121893,423.32244023121893,423.32244023121893,423.32244023121893,423.32244023121893,down,0,427.36646753922105,427.36646753922105,427.36646753922105,427.36646753922105,None,1.14448307082057,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,BONBON UTCA,stimuli/objects/003a.jpg,object,left,0,stimuli/objects/003a.jpg,stimuli/objects/003a.jpg,stimuli/objects/003b.jpg,stimuli/objects/108a.jpg,stimuli/objects/108b.jpg,target,lure,dist1,dist2,0,0,0,0,0,50,50,5,,,,,,,,,,,,,429.31910873018205,430.34065836295485,430.34065836295485,430.34065836295485,430.34065836295485,430.34065836295485,430.34065836295485,down,0,434.3509999476373,434.3509999476373,434.3509999476373,434.3509999476373,None,1.2781290486454964,430.34065836295485,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,FEJSZE UTCA,stimuli/objects/031a.jpg,object,left,0,stimuli/objects/031a.jpg,stimuli/objects/082a.jpg,stimuli/objects/031a.jpg,stimuli/objects/031b.jpg,stimuli/objects/082b.jpg,dist1,target,lure,dist2,0,0,0,0,0,51,51,60,,,,,,,,,,,,,436.32504584267735,437.3516729660332,437.3516729660332,437.3516729660332,437.3516729660332,437.3516729660332,437.3516729660332,down,0,441.3601115029305,441.3601115029305,441.3601115029305,441.3601115029305,None,1.6107295453548431,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,HARMONIKA UTCA,stimuli/scenes/033a.jpg,scene,right,0,stimuli/scenes/033a.jpg,stimuli/scenes/033b.jpg,stimuli/objects/055b.jpg,stimuli/objects/055a.jpg,stimuli/scenes/033a.jpg,lure,dist2,dist1,target,0,0,0,0,0,52,52,55,,,,,,,,,,,,,443.3294114395976,444.3526150044054,444.3526150044054,444.3526150044054,444.3526150044054,444.3526150044054,444.3526150044054,right,0,448.3728929311037,448.3728929311037,448.3728929311037,448.3728929311037,None,2.0815845150500536,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,HORGONY UTCA,stimuli/scenes/019a.jpg,scene,right,0,stimuli/scenes/019a.jpg,stimuli/objects/023b.jpg,stimuli/scenes/019b.jpg,stimuli/objects/023a.jpg,stimuli/scenes/019a.jpg,dist2,lure,dist1,target,0,0,0,0,0,53,53,7,,,,,,,,,,,,,450.3327699974179,451.35450903326273,451.35450903326273,451.35450903326273,451.35450903326273,451.35450903326273,451.35450903326273,down,0,455.37125019542873,455.37125019542873,455.37125019542873,455.37125019542873,None,1.2883863486349583,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,LÉPCSŐ UTCA,stimuli/objects/049a.jpg,object,left,0,stimuli/objects/049a.jpg,stimuli/objects/049a.jpg,stimuli/objects/049b.jpg,stimuli/objects/031a.jpg,stimuli/objects/031b.jpg,target,lure,dist1,dist2,0,0,0,0,0,54,54,75,,,,,,,,,,,,,457.33966749720275,458.3607636820525,458.3607636820525,458.3607636820525,458.3607636820525,458.3607636820525,458.3607636820525,down,0,462.38349793851376,462.38349793851376,462.38349793851376,462.38349793851376,None,2.7617977913469076,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,LEVÉL UTCA,stimuli/scenes/038a.jpg,scene,right,0,stimuli/scenes/038a.jpg,stimuli/scenes/052a.jpg,stimuli/scenes/038a.jpg,stimuli/scenes/052b.jpg,stimuli/scenes/038b.jpg,dist1,target,dist2,lure,0,0,0,0,0,55,55,50,,,,,,,,,,,,,464.35121454298496,465.37708249874413,465.37708249874413,465.37708249874413,465.37708249874413,465.37708249874413,465.37708249874413,right,0,469.38458614982665,469.38458614982665,469.38458614982665,469.38458614982665,None,2.689010476693511,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,FOLYÓ UTCA,stimuli/scenes/052a.jpg,scene,right,0,stimuli/scenes/052a.jpg,stimuli/scenes/052b.jpg,stimuli/scenes/052a.jpg,stimuli/scenes/019a.jpg,stimuli/scenes/019b.jpg,lure,target,dist1,dist2,0,0,0,0,0,56,56,9,,,,,,,,,,,,,471.365318370983,472.3911231942475,472.3911231942475,472.3911231942475,472.3911231942475,472.3911231942475,472.3911231942475,right,0,476.38981634378433,476.38981634378433,476.38981634378433,476.38981634378433,None,2.5872302129864693,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KRÉTA UTCA,stimuli/scenes/054a.jpg,scene,right,0,stimuli/scenes/054a.jpg,stimuli/scenes/033a.jpg,stimuli/scenes/054b.jpg,stimuli/scenes/033b.jpg,stimuli/scenes/054a.jpg,dist1,lure,dist2,target,0,0,0,0,0,57,57,34,,,,,,,,,,,,,478.37350717000663,479.4012856390327,479.4012856390327,479.4012856390327,479.4012856390327,479.4012856390327,479.4012856390327,down,0,483.3944099098444,483.3944099098444,483.3944099098444,483.3944099098444,None,1.9288184866309166,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,ORVOS UTCA,stimuli/objects/062a.jpg,object,left,0,stimuli/objects/062a.jpg,stimuli/objects/062a.jpg,stimuli/scenes/093a.jpg,stimuli/scenes/093b.jpg,stimuli/objects/062b.jpg,target,dist1,dist2,lure,0,0,0,0,0,58,58,27,,,,,,,,,,,,,485.3837109785527,486.40698856301606,486.40698856301606,486.40698856301606,486.40698856301606,486.40698856301606,486.40698856301606,left,0,490.4166907183826,490.4166907183826,490.4166907183826,490.4166907183826,None,1.5148674231022596,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,ASZTAL UTCA,stimuli/scenes/045a.jpg,scene,right,0,stimuli/scenes/045a.jpg,stimuli/objects/119a.jpg,stimuli/objects/119b.jpg,stimuli/scenes/045a.jpg,stimuli/scenes/045b.jpg,dist1,dist2,target,lure,0,0,0,0,0,59,59,62,,,,,,,,,,,,,492.39559142291546,493.4222549330443,493.4222549330443,493.4222549330443,493.4222549330443,493.4222549330443,493.4222549330443,right,0,497.4184037409723,497.4184037409723,497.4184037409723,497.4184037409723,None,1.9716829434037209,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,LIGET UTCA,stimuli/scenes/093a.jpg,scene,right,0,stimuli/scenes/093a.jpg,stimuli/scenes/093a.jpg,stimuli/scenes/093b.jpg,stimuli/scenes/046b.jpg,stimuli/scenes/046a.jpg,target,lure,dist2,dist1,0,0,0,0,0,60,60,23,,,,,,,,,,,,,499.406790452078,500.4327949397266,500.4327949397266,500.4327949397266,500.4327949397266,500.4327949397266,500.4327949397266,down,0,504.4344827719033,504.4344827719033,504.4344827719033,504.4344827719033,None,2.065272541716695,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,MOCSÁR UTCA,stimuli/objects/022a.jpg,object,left,0,stimuli/objects/022a.jpg,stimuli/scenes/062b.jpg,stimuli/objects/022b.jpg,stimuli/objects/022a.jpg,stimuli/scenes/062a.jpg,dist2,lure,target,dist1,0,0,0,0,0,61,61,66,,,,,,,,,,,,,506.4193336497992,507.44416191242635,507.44416191242635,507.44416191242635,507.44416191242635,507.44416191242635,507.44416191242635,down,0,511.4496465101838,511.4496465101838,511.4496465101838,511.4496465101838,None,1.0853383615612984,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,DOMINÓ UTCA,stimuli/objects/108a.jpg,object,left,0,stimuli/objects/108a.jpg,stimuli/objects/070a.jpg,stimuli/objects/108b.jpg,stimuli/objects/070b.jpg,stimuli/objects/108a.jpg,dist1,lure,dist2,target,0,0,0,0,0,62,62,44,,,,,,,,,,,,,513.4237732663751,514.4492306951433,514.4492306951433,514.4492306951433,514.4492306951433,514.4492306951433,514.4492306951433,left,0,518.451236685738,518.451236685738,518.451236685738,518.451236685738,None,1.5205370709300041,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,SZIKLA UTCA,stimuli/scenes/114a.jpg,scene,right,0,stimuli/scenes/114a.jpg,stimuli/scenes/114a.jpg,stimuli/scenes/053a.jpg,stimuli/scenes/053b.jpg,stimuli/scenes/114b.jpg,target,dist1,dist2,lure,0,0,0,0,0,63,63,46,,,,,,,,,,,,,520.4324195552617,521.4531751889735,521.4531751889735,521.4531751889735,521.4531751889735,521.4531751889735,521.4531751889735,down,0,525.4704553261399,525.4704553261399,525.4704553261399,525.4704553261399,None,2.628152435645461,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,HEGEDŰ UTCA,stimuli/objects/119a.jpg,object,left,0,stimuli/objects/119a.jpg,stimuli/objects/119a.jpg,stimuli/objects/119b.jpg,stimuli/scenes/109b.jpg,stimuli/scenes/109a.jpg,target,lure,dist2,dist1,0,0,0,0,0,64,64,79,,,,,,,,,,,,,527.4419064931571,528.4707206133753,528.4707206133753,528.4707206133753,528.4707206133753,528.4707206133753,528.4707206133753,left,0,532.4718968402594,532.4718968402594,532.4718968402594,532.4718968402594,None,2.2189451530575752,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
