CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,learning_instructions_text.stopped,intro_key.keys,intro_key.rt,intro_key.started,intro_key.stopped,cityname_text.started,cityname_text.stopped,city_image.started,city_image.stopped,fx_cross.started,fx_cross.stopped,plate.started,plate.stopped,city_text.started,city_text.stopped,street_text.started,street_text.stopped,fx_cross_prediction.started,fx_cross_prediction.stopped,plate_updating.started,plate_updating.stopped,city_text_updating.started,city_text_updating.stopped,street_text_updating.started,street_text_updating.stopped,updating_image.started,updating_image.stopped,short_break_text.started,short_break_text.stopped,short_break_key.keys,short_break_key.started,short_break_key.stopped,short_break_key.rt,break_text.started,break_text.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.started,break_key_resp.stopped,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZÁMOLÓGÉP UTCA,stimuli/objects/051a.jpg,object,0,stimuli/objects/051a.jpg,stimuli/objects/051b.jpg,stimuli/objects/051a.jpg,stimuli/scenes/039b.jpg,stimuli/scenes/039a.jpg,lure,target,dist2,dist1,0,1,1,1,0,18,18,5,,,,,,,,,,,878.4211501898244,None,879.4380764118396,None,879.4380764118396,None,879.4380764118396,None,879.4380764118396,None,882.4447770491242,None,882.4447770491242,None,882.4447770491242,None,882.4447770491242,None,None,None,None,None,None,,,,,,,,,,pilot1,2022_Jun_16_1001,Hippopolis_Updating,2021.1.2,60.00059718860514,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ÁLLOMÁS UTCA,stimuli/objects/001a.jpg,object,0,stimuli/objects/001a.jpg,stimuli/objects/001b.jpg,stimuli/objects/001a.jpg,stimuli/objects/107b.jpg,stimuli/objects/107a.jpg,lure,target,dist2,dist1,0,1,1,1,0,19,19,76,,,,,,,,,,,885.4264261052012,None,886.4422939722426,None,886.4422939722426,None,886.4422939722426,None,886.4422939722426,None,889.4467466534115,None,889.4467466534115,None,889.4467466534115,None,889.4467466534115,None,None,None,None,None,None,,,,,,,,,,pilot1,2022_Jun_16_1001,Hippopolis_Updating,2021.1.2,60.00059718860514,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KERÉK UTCA,stimuli/objects/085a.jpg,object,2,stimuli/scenes/053a.jpg,stimuli/scenes/052b.jpg,stimuli/scenes/053b.jpg,stimuli/scenes/052a.jpg,stimuli/scenes/053a.jpg,dist2,lure,dist1,target,0,1,1,1,0,20,20,43,,,,,,,,,,,892.4390436424874,None,893.4673853614368,None,893.4673853614368,None,893.4673853614368,None,893.4673853614368,None,896.4591038781218,None,896.4591038781218,None,896.4591038781218,None,896.4591038781218,None,None,None,None,None,None,,,,,,,,,,pilot1,2022_Jun_16_1001,Hippopolis_Updating,2021.1.2,60.00059718860514,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FOGAS UTCA,stimuli/objects/094a.jpg,object,1,stimuli/objects/007a.jpg,stimuli/scenes/015a.jpg,stimuli/objects/007b.jpg,stimuli/objects/007a.jpg,stimuli/scenes/015b.jpg,dist1,lure,target,dist2,0,1,1,1,0,21,21,60,,,,,,,,,,,899.4430186175741,None,900.4631099542603,None,900.4631099542603,None,900.4631099542603,None,900.4631099542603,None,903.4846866577864,None,903.4846866577864,None,903.4846866577864,None,903.4846866577864,None,None,None,None,None,None,,,,,,,,,,pilot1,2022_Jun_16_1001,Hippopolis_Updating,2021.1.2,60.00059718860514,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KATONA UTCA,stimuli/objects/004a.jpg,object,0,stimuli/objects/004a.jpg,stimuli/objects/004b.jpg,stimuli/scenes/083b.jpg,stimuli/objects/004a.jpg,stimuli/scenes/083a.jpg,lure,dist2,target,dist1,0,1,1,1,0,22,22,32,,,,,,,,,,,906.4686875459738,None,907.5030910945497,None,907.5030910945497,None,907.5030910945497,None,907.5030910945497,None,910.4924089512788,None,910.4924089512788,None,910.4924089512788,None,910.4924089512788,None,None,None,None,None,None,,,,,,,,,,pilot1,2022_Jun_16_1001,Hippopolis_Updating,2021.1.2,60.00059718860514,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SÜTŐ UTCA,stimuli/scenes/073a.jpg,scene,0,stimuli/scenes/073a.jpg,stimuli/objects/019a.jpg,stimuli/objects/019b.jpg,stimuli/scenes/073b.jpg,stimuli/scenes/073a.jpg,dist1,dist2,lure,target,0,1,1,1,0,23,23,38,,,,,,,,,,,913.4766891235486,None,914.4985852311365,None,914.4985852311365,None,914.4985852311365,None,914.4985852311365,None,917.4943742020987,None,917.4943742020987,None,917.4943742020987,None,917.4943742020987,None,None,None,None,None,None,,,,,,,,,,pilot1,2022_Jun_16_1001,Hippopolis_Updating,2021.1.2,60.00059718860514,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FŰRÉSZ UTCA,stimuli/objects/044a.jpg,object,0,stimuli/objects/044a.jpg,stimuli/scenes/038b.jpg,stimuli/scenes/038a.jpg,stimuli/objects/044a.jpg,stimuli/objects/044b.jpg,dist2,dist1,target,lure,0,1,1,1,0,24,24,42,,,,,,,,,,,920.4923022761941,None,921.5215530674905,None,921.5215530674905,None,921.5215530674905,None,921.5215530674905,None,924.5125540918671,None,924.5125540918671,None,924.5125540918671,None,924.5125540918671,None,None,None,None,None,None,,,,,,,,,,pilot1,2022_Jun_16_1001,Hippopolis_Updating,2021.1.2,60.00059718860514,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FEJSZE UTCA,stimuli/objects/079a.jpg,object,2,stimuli/scenes/101a.jpg,stimuli/objects/083b.jpg,stimuli/scenes/101b.jpg,stimuli/scenes/101a.jpg,stimuli/objects/083a.jpg,dist2,lure,target,dist1,0,1,1,1,0,25,25,48,,,,,,,,,,,927.5094188344665,None,928.5405561919324,None,928.5405561919324,None,928.5405561919324,None,928.5405561919324,None,931.5261687161401,None,931.5261687161401,None,931.5261687161401,None,931.5261687161401,None,None,None,None,None,None,,,,,,,,,,pilot1,2022_Jun_16_1001,Hippopolis_Updating,2021.1.2,60.00059718860514,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZŐLŐ UTCA,stimuli/objects/071a.jpg,object,0,stimuli/objects/071a.jpg,stimuli/objects/096b.jpg,stimuli/objects/071b.jpg,stimuli/objects/096a.jpg,stimuli/objects/071a.jpg,dist2,lure,dist1,target,0,1,1,1,0,26,26,9,,,,,,,,,,,934.5131624210626,None,935.5295845014043,None,935.5295845014043,None,935.5295845014043,None,935.5295845014043,None,938.5484087970108,None,938.5484087970108,None,938.5484087970108,None,938.5484087970108,None,None,None,None,None,None,,,,,,,,,,pilot1,2022_Jun_16_1001,Hippopolis_Updating,2021.1.2,60.00059718860514,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÍGYÓ UTCA,stimuli/objects/023a.jpg,object,0,stimuli/objects/023a.jpg,stimuli/scenes/107b.jpg,stimuli/objects/023a.jpg,stimuli/objects/023b.jpg,stimuli/scenes/107a.jpg,dist2,target,lure,dist1,0,1,1,1,0,27,27,45,,,,,,,,,,,941.5362447076477,None,942.559487784747,None,942.559487784747,None,942.559487784747,None,942.559487784747,None,945.5436252048239,None,945.5436252048239,None,945.5436252048239,None,945.5436252048239,None,None,None,None,None,None,,,,,,,,,,pilot1,2022_Jun_16_1001,Hippopolis_Updating,2021.1.2,60.00059718860514,
