CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate.started,city_text.started,street_text.started,fx_cross_prediction.started,plate_updating.started,city_text_updating.started,street_text_updating.started,updating_image.started,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TELEP UTCA,stimuli/scenes/048a.jpg,scene,2,stimuli/objects/120a.jpg,stimuli/objects/120a.jpg,stimuli/objects/120b.jpg,stimuli/scenes/119b.jpg,stimuli/scenes/119a.jpg,target,lure,dist2,dist1,0,0,0,0,0,9,9,75,,,,,,,151.03199447132647,152.0515384245664,152.0515384245664,152.0515384245664,152.0515384245664,155.07770867832005,155.07770867832005,155.07770867832005,155.07770867832005,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KAKAS UTCA,stimuli/objects/002a.jpg,object,2,stimuli/scenes/074a.jpg,stimuli/scenes/074b.jpg,stimuli/scenes/074a.jpg,stimuli/scenes/070a.jpg,stimuli/scenes/070b.jpg,lure,target,dist1,dist2,0,0,0,0,0,10,10,24,,,,,,,157.0324476081878,158.05597835034132,158.05597835034132,158.05597835034132,158.05597835034132,161.08250253088772,161.08250253088772,161.08250253088772,161.08250253088772,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PIZSAMA UTCA,stimuli/scenes/060a.jpg,scene,2,stimuli/objects/006a.jpg,stimuli/scenes/007b.jpg,stimuli/scenes/007a.jpg,stimuli/objects/006b.jpg,stimuli/objects/006a.jpg,dist2,dist1,lure,target,0,0,0,0,0,11,11,79,,,,,,,163.0459561701864,164.07256121188402,164.07256121188402,164.07256121188402,164.07256121188402,167.08631546981633,167.08631546981633,167.08631546981633,167.08631546981633,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,NARANCS UTCA,stimuli/objects/017a.jpg,object,1,stimuli/objects/075a.jpg,stimuli/objects/075a.jpg,stimuli/scenes/041b.jpg,stimuli/scenes/041a.jpg,stimuli/objects/075b.jpg,target,dist2,dist1,lure,0,0,0,0,0,12,12,76,,,,,,,169.04904881678522,170.07832447066903,170.07832447066903,170.07832447066903,170.07832447066903,173.10151186399162,173.10151186399162,173.10151186399162,173.10151186399162,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,EGÉR UTCA,stimuli/scenes/071a.jpg,scene,1,stimuli/scenes/116a.jpg,stimuli/scenes/116b.jpg,stimuli/scenes/116a.jpg,stimuli/scenes/009b.jpg,stimuli/scenes/009a.jpg,lure,target,dist2,dist1,0,0,0,0,0,13,13,29,,,,,,,175.06252285838127,176.0859920233488,176.0859920233488,176.0859920233488,176.0859920233488,179.09385706298053,179.09385706298053,179.09385706298053,179.09385706298053,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HORDÓ UTCA,stimuli/scenes/095a.jpg,scene,0,stimuli/scenes/095a.jpg,stimuli/scenes/095a.jpg,stimuli/scenes/046a.jpg,stimuli/scenes/095b.jpg,stimuli/scenes/046b.jpg,target,dist1,lure,dist2,0,0,0,0,0,14,14,27,,,,,,,181.0794148594141,182.10869517922401,182.10869517922401,182.10869517922401,182.10869517922401,185.11225868947804,185.11225868947804,185.11225868947804,185.11225868947804,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PETÁRDA UTCA,stimuli/objects/009a.jpg,object,0,stimuli/objects/009a.jpg,stimuli/objects/009a.jpg,stimuli/scenes/051a.jpg,stimuli/objects/009b.jpg,stimuli/scenes/051b.jpg,target,dist1,lure,dist2,0,0,0,0,0,15,15,64,,,,,,,187.08059264160693,188.10329641774297,188.10329641774297,188.10329641774297,188.10329641774297,191.12058619596064,191.12058619596064,191.12058619596064,191.12058619596064,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KIRAKÓ UTCA,stimuli/objects/079a.jpg,object,2,stimuli/scenes/070a.jpg,stimuli/scenes/070a.jpg,stimuli/scenes/070b.jpg,stimuli/objects/043b.jpg,stimuli/objects/043a.jpg,target,lure,dist2,dist1,0,0,0,0,0,16,16,57,,,,,,,193.0897097941488,194.11639196425676,194.11639196425676,194.11639196425676,194.11639196425676,197.1436227504164,197.1436227504164,197.1436227504164,197.1436227504164,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MARTINI UTCA,stimuli/objects/060a.jpg,object,1,stimuli/objects/011a.jpg,stimuli/objects/075b.jpg,stimuli/objects/075a.jpg,stimuli/objects/011b.jpg,stimuli/objects/011a.jpg,dist2,dist1,lure,target,0,0,0,0,0,17,17,60,,,,,,,199.11632572114468,200.13402509316802,200.13402509316802,200.13402509316802,200.13402509316802,203.1465950384736,203.1465950384736,203.1465950384736,203.1465950384736,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SIVATAG UTCA,stimuli/scenes/016a.jpg,scene,2,stimuli/objects/046a.jpg,stimuli/objects/046b.jpg,stimuli/objects/006a.jpg,stimuli/objects/006b.jpg,stimuli/objects/046a.jpg,lure,dist1,dist2,target,0,0,0,0,0,18,18,23,,,,,,,205.1222687419504,206.15329225175083,206.15329225175083,206.15329225175083,206.15329225175083,209.14432593621314,209.14432593621314,209.14432593621314,209.14432593621314,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BAGOLY UTCA,stimuli/scenes/029a.jpg,scene,2,stimuli/objects/028a.jpg,stimuli/objects/028b.jpg,stimuli/objects/028a.jpg,stimuli/scenes/028a.jpg,stimuli/scenes/028b.jpg,lure,target,dist1,dist2,0,0,0,0,0,19,19,21,,,,,,,211.12394040077925,212.15185042470694,212.15185042470694,212.15185042470694,212.15185042470694,215.1479081083089,215.1479081083089,215.1479081083089,215.1479081083089,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZIKLA UTCA,stimuli/scenes/111a.jpg,scene,2,stimuli/objects/073a.jpg,stimuli/objects/120b.jpg,stimuli/objects/120a.jpg,stimuli/objects/073a.jpg,stimuli/objects/073b.jpg,dist2,dist1,target,lure,0,0,0,0,0,20,20,1,,,,,,,217.12864312902093,218.15490077622235,218.15490077622235,218.15490077622235,218.15490077622235,221.15540616214275,221.15540616214275,221.15540616214275,221.15540616214275,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FÉNYKÉP UTCA,stimuli/scenes/010a.jpg,scene,1,stimuli/scenes/078a.jpg,stimuli/scenes/088a.jpg,stimuli/scenes/078a.jpg,stimuli/scenes/088b.jpg,stimuli/scenes/078b.jpg,dist1,target,dist2,lure,0,0,0,0,0,21,21,32,,,,,,,223.13783927634358,224.17005362920463,224.17005362920463,224.17005362920463,224.17005362920463,227.17892446555197,227.17892446555197,227.17892446555197,227.17892446555197,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TRIATLON UTCA,stimuli/objects/024a.jpg,object,0,stimuli/objects/024a.jpg,stimuli/objects/024b.jpg,stimuli/objects/080a.jpg,stimuli/objects/024a.jpg,stimuli/objects/080b.jpg,lure,dist1,target,dist2,0,0,0,0,0,22,22,2,,,,,,,229.15374134480953,230.18148062564433,230.18148062564433,230.18148062564433,230.18148062564433,233.1877551805228,233.1877551805228,233.1877551805228,233.1877551805228,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TALICSKA UTCA,stimuli/objects/014a.jpg,object,1,stimuli/objects/108a.jpg,stimuli/objects/109a.jpg,stimuli/objects/109b.jpg,stimuli/objects/108a.jpg,stimuli/objects/108b.jpg,dist1,dist2,target,lure,0,0,0,0,0,23,23,13,,,,,,,235.1618679407984,236.1870709657669,236.1870709657669,236.1870709657669,236.1870709657669,239.18958420865238,239.18958420865238,239.18958420865238,239.18958420865238,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LÉTRA UTCA,stimuli/objects/047a.jpg,object,1,stimuli/objects/015a.jpg,stimuli/objects/108b.jpg,stimuli/objects/015b.jpg,stimuli/objects/108a.jpg,stimuli/objects/015a.jpg,dist2,lure,dist1,target,0,0,0,0,0,24,24,33,,,,,,,241.16205205768347,242.1826490778476,242.1826490778476,242.1826490778476,242.1826490778476,245.20825952105224,245.20825952105224,245.20825952105224,245.20825952105224,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HERNYÓ UTCA,stimuli/scenes/066a.jpg,scene,1,stimuli/scenes/037a.jpg,stimuli/scenes/037a.jpg,stimuli/objects/045b.jpg,stimuli/scenes/037b.jpg,stimuli/objects/045a.jpg,target,dist2,lure,dist1,0,0,0,0,0,25,25,5,,,,,,,247.16397749818861,248.1865559387952,248.1865559387952,248.1865559387952,248.1865559387952,251.2049112264067,251.2049112264067,251.2049112264067,251.2049112264067,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TERASZ UTCA,stimuli/objects/063a.jpg,object,2,stimuli/scenes/104a.jpg,stimuli/scenes/104a.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/104b.jpg,stimuli/scenes/056b.jpg,target,dist1,lure,dist2,0,0,0,0,0,26,26,48,,,,,,,253.17887314781547,254.2019964735955,254.2019964735955,254.2019964735955,254.2019964735955,257.20465402305126,257.20465402305126,257.20465402305126,257.20465402305126,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PAPUCS UTCA,stimuli/scenes/051a.jpg,scene,0,stimuli/scenes/051a.jpg,stimuli/scenes/051b.jpg,stimuli/scenes/051a.jpg,stimuli/scenes/090a.jpg,stimuli/scenes/090b.jpg,lure,target,dist1,dist2,0,0,0,0,0,27,27,68,,,,,,,259.20042309351265,260.2061356585473,260.2061356585473,260.2061356585473,260.2061356585473,263.2190306056291,263.2190306056291,263.2190306056291,263.2190306056291,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KOKTÉL UTCA,stimuli/scenes/008a.jpg,scene,2,stimuli/objects/012a.jpg,stimuli/objects/036b.jpg,stimuli/objects/012b.jpg,stimuli/objects/036a.jpg,stimuli/objects/012a.jpg,dist2,lure,dist1,target,0,0,0,0,0,28,28,46,,,,,,,265.21941096521914,266.24995023943484,266.24995023943484,266.24995023943484,266.24995023943484,269.2598013654351,269.2598013654351,269.2598013654351,269.2598013654351,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,AKÁC UTCA,stimuli/scenes/081a.jpg,scene,2,stimuli/objects/055a.jpg,stimuli/objects/055b.jpg,stimuli/objects/107b.jpg,stimuli/objects/107a.jpg,stimuli/objects/055a.jpg,lure,dist2,dist1,target,0,0,0,0,0,29,29,74,,,,,,,271.2320033032447,272.2644459363073,272.2644459363073,272.2644459363073,272.2644459363073,275.27805961854756,275.27805961854756,275.27805961854756,275.27805961854756,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZOMSZÉD UTCA,stimuli/objects/026a.jpg,object,1,stimuli/objects/004a.jpg,stimuli/objects/027b.jpg,stimuli/objects/004b.jpg,stimuli/objects/004a.jpg,stimuli/objects/027a.jpg,dist2,lure,target,dist1,0,0,0,0,0,30,30,65,,,,,,,277.2377681173384,278.2599472273141,278.2599472273141,278.2599472273141,278.2599472273141,281.27170793525875,281.27170793525875,281.27170793525875,281.27170793525875,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KULLANCS UTCA,stimuli/objects/089a.jpg,object,0,stimuli/objects/089a.jpg,stimuli/scenes/072a.jpg,stimuli/objects/089a.jpg,stimuli/scenes/072b.jpg,stimuli/objects/089b.jpg,dist1,target,dist2,lure,0,0,0,0,0,31,31,34,,,,,,,283.2482776455581,284.26639345660806,284.26639345660806,284.26639345660806,284.26639345660806,287.28368976712227,287.28368976712227,287.28368976712227,287.28368976712227,None,284.26639345660806,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PADLÓ UTCA,stimuli/objects/100a.jpg,object,0,stimuli/objects/100a.jpg,stimuli/scenes/058a.jpg,stimuli/scenes/058b.jpg,stimuli/objects/100a.jpg,stimuli/objects/100b.jpg,dist1,dist2,target,lure,0,0,0,0,0,32,32,59,,,,,,,289.261032640934,290.2809924092144,290.2809924092144,290.2809924092144,290.2809924092144,293.2947460450232,293.2947460450232,293.2947460450232,293.2947460450232,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÖMÉNYMAG UTCA,stimuli/objects/068a.jpg,object,1,stimuli/objects/045a.jpg,stimuli/objects/045a.jpg,stimuli/objects/045b.jpg,stimuli/objects/071a.jpg,stimuli/objects/071b.jpg,target,lure,dist1,dist2,0,0,0,0,0,33,33,18,,,,,,,295.2771287765354,296.3000353295356,296.3000353295356,296.3000353295356,296.3000353295356,299.3262886237353,299.3262886237353,299.3262886237353,299.3262886237353,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TOBOZ UTCA,stimuli/objects/001a.jpg,object,2,stimuli/scenes/059a.jpg,stimuli/scenes/059a.jpg,stimuli/objects/085a.jpg,stimuli/objects/085b.jpg,stimuli/scenes/059b.jpg,target,dist1,dist2,lure,0,0,0,0,0,34,34,40,,,,,,,301.29111006855965,302.3157943338156,302.3157943338156,302.3157943338156,302.3157943338156,305.3252436425537,305.3252436425537,305.3252436425537,305.3252436425537,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KERET UTCA,stimuli/scenes/027a.jpg,scene,0,stimuli/scenes/027a.jpg,stimuli/objects/100a.jpg,stimuli/objects/100b.jpg,stimuli/scenes/027a.jpg,stimuli/scenes/027b.jpg,dist1,dist2,target,lure,0,0,0,0,0,35,35,3,,,,,,,307.3075871877372,308.333842035383,308.333842035383,308.333842035383,308.333842035383,311.33120190165937,311.33120190165937,311.33120190165937,311.33120190165937,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FOGAS UTCA,stimuli/scenes/025a.jpg,scene,1,stimuli/scenes/018a.jpg,stimuli/scenes/018b.jpg,stimuli/scenes/064a.jpg,stimuli/scenes/018a.jpg,stimuli/scenes/064b.jpg,lure,dist1,target,dist2,0,0,0,0,0,36,36,38,,,,,,,313.3231204021722,314.34735557436943,314.34735557436943,314.34735557436943,314.34735557436943,317.3627877123654,317.3627877123654,317.3627877123654,317.3627877123654,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LAKAT UTCA,stimuli/objects/066a.jpg,object,2,stimuli/scenes/084a.jpg,stimuli/scenes/084b.jpg,stimuli/scenes/034a.jpg,stimuli/scenes/084a.jpg,stimuli/scenes/034b.jpg,lure,dist1,target,dist2,0,0,0,0,0,37,37,58,,,,,,,319.3308423794806,320.3467547092587,320.3467547092587,320.3467547092587,320.3467547092587,323.3545323573053,323.3545323573053,323.3545323573053,323.3545323573053,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PÉKSÉG UTCA,stimuli/scenes/073a.jpg,scene,2,stimuli/objects/059a.jpg,stimuli/objects/059a.jpg,stimuli/objects/046b.jpg,stimuli/objects/059b.jpg,stimuli/objects/046a.jpg,target,dist2,lure,dist1,0,0,0,0,0,38,38,61,,,,,,,325.3259381186217,326.34934228286147,326.34934228286147,326.34934228286147,326.34934228286147,329.3544154185802,329.3544154185802,329.3544154185802,329.3544154185802,None,,,,,,,,,,,student1,2022-10-21_14h58.47.579,Hippopolis_Updating,2022.2.2,59.942133782036066,
