CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,learning_instructions_text.started,learning_instructions_text.stopped,intro_key.keys,intro_key.rt,intro_key.started,intro_key.stopped,cityname_text.started,cityname_text.stopped,city_image.started,city_image.stopped,plate.started,plate.stopped,city_text.started,city_text.stopped,street_text.started,street_text.stopped,learning_image.started,learning_image.stopped,fx_cross.started,fx_cross.stopped,short_break_text.started,short_break_text.stopped,short_break_key.keys,short_break_key.started,short_break_key.stopped,short_break_key.rt,test_text.started,test_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,plate_test.started,plate_test.stopped,city_text_test.started,city_text_test.stopped,street_text_test.started,street_text_test.stopped,test_question.started,test_question.stopped,test_key_resp.keys,test_key_resp.started,test_key_resp.stopped,button_image.started,button_image.stopped,plate_verbal.started,plate_verbal.stopped,street_text_verbal.started,street_text_verbal.stopped,city_text_verbal.started,city_text_verbal.stopped,question_verbal.started,question_verbal.stopped,verbal_test_key_resp.keys,verbal_test_key_resp.started,verbal_test_key_resp.stopped,test_key_resp.rt,verbal_test_key_resp.rt,break_text.started,break_text.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.started,break_key_resp.stopped,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FÜGE UTCA,stimuli/objects/109a.jpg,object,2,stimuli/scenes/104a.jpg,stimuli/scenes/104b.jpg,stimuli/objects/030b.jpg,stimuli/scenes/104a.jpg,stimuli/objects/030a.jpg,lure,dist2,target,dist1,0,0,0,0,0,79,79,9,,,,,,,,,,,,,,,366.5636201291345,None,366.5636201291345,None,366.5636201291345,None,366.5636201291345,None,369.5606027431786,None,370.5529432729818,None,space,370.5529432729818,None,11.487861413042992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HARMONIKA UTCA,stimuli/scenes/028a.jpg,scene,2,stimuli/objects/099a.jpg,stimuli/objects/099a.jpg,stimuli/objects/015b.jpg,stimuli/objects/015a.jpg,stimuli/objects/099b.jpg,target,dist2,dist1,lure,0,0,0,0,,,,,0,0,0,63,,,,,,,,,,,,,,,,,,,395.42625474045053,None,,,,,,,382.0632055574097,None,space,9.289358661044389,382.0632055574097,None,391.4379781335592,None,391.4379781335592,None,391.4379781335592,None,391.4379781335592,None,None,391.4379781335592,None,391.4379781335592,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZILVA UTCA,stimuli/objects/059a.jpg,object,2,stimuli/scenes/070a.jpg,stimuli/scenes/114b.jpg,stimuli/scenes/070a.jpg,stimuli/scenes/070b.jpg,stimuli/scenes/114a.jpg,dist2,target,lure,dist1,0,0,0,0,,,,,0,1,1,71,,,,,,,,,,,,,,,,,,,399.04704783204943,None,,,,,,,,,,,,,396.45508536184207,None,396.45508536184207,None,396.45508536184207,None,396.45508536184207,None,left,396.45508536184207,None,396.45508536184207,None,None,None,None,None,None,None,None,None,None,None,None,2.545818111859262,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KORONG UTCA,stimuli/objects/104a.jpg,object,0,stimuli/objects/104a.jpg,stimuli/objects/076b.jpg,stimuli/objects/104a.jpg,stimuli/objects/104b.jpg,stimuli/objects/076a.jpg,dist2,target,lure,dist1,0,0,0,0,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,403.4286298980005,None,,,,,,,,,,,,,400.07343487488106,None,400.07343487488106,None,400.07343487488106,None,400.07343487488106,None,left,400.07343487488106,None,400.07343487488106,None,None,None,None,None,None,None,None,None,None,None,None,3.3110053413547575,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PAPRIKA UTCA,stimuli/scenes/118a.jpg,scene,0,stimuli/scenes/118a.jpg,stimuli/scenes/118a.jpg,stimuli/objects/068b.jpg,stimuli/scenes/118b.jpg,stimuli/objects/068a.jpg,target,dist2,lure,dist1,0,0,0,0,,,,,0,3,3,20,,,,,,,,,,,,,,,,,,,407.4502694248222,None,,,,,,,,,,,,,404.45966400112957,None,404.45966400112957,None,404.45966400112957,None,404.45966400112957,None,left,404.45966400112957,None,404.45966400112957,None,None,None,None,None,None,None,None,None,None,None,None,2.9407510682940483,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PADLÓ UTCA,stimuli/objects/053a.jpg,object,0,stimuli/objects/053a.jpg,stimuli/objects/053a.jpg,stimuli/objects/053b.jpg,stimuli/objects/064b.jpg,stimuli/objects/064a.jpg,target,lure,dist2,dist1,0,0,0,0,,,,,0,4,4,74,,,,,,,,,,,,,,,,,,,410.58378983894363,None,,,,,,,,,,,,,408.47964119771495,None,408.47964119771495,None,408.47964119771495,None,408.47964119771495,None,left,408.47964119771495,None,408.47964119771495,None,None,None,None,None,None,None,None,None,None,None,None,2.0406314553692937,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,GYŰRŰ UTCA,stimuli/scenes/007a.jpg,scene,0,stimuli/scenes/007a.jpg,stimuli/scenes/076a.jpg,stimuli/scenes/007b.jpg,stimuli/scenes/007a.jpg,stimuli/scenes/076b.jpg,dist1,lure,target,dist2,0,0,0,0,,,,,0,5,5,76,,,,,,,,,,,,,,,,,,,413.6156453108415,None,,,,,,,,,,,,,411.6020729835145,None,411.6020729835145,None,411.6020729835145,None,411.6020729835145,None,left,411.6020729835145,None,411.6020729835145,None,None,None,None,None,None,None,None,None,None,None,None,1.9583851415663958,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZŐNYEG UTCA,stimuli/scenes/044a.jpg,scene,0,stimuli/scenes/044a.jpg,stimuli/scenes/044a.jpg,stimuli/scenes/004b.jpg,stimuli/scenes/004a.jpg,stimuli/scenes/044b.jpg,target,dist2,dist1,lure,0,0,0,0,,,,,0,6,6,11,,,,,,,,,,,,,,,,,,,415.7386732958257,None,,,,,,,,,,,,,414.6393129117787,None,414.6393129117787,None,414.6393129117787,None,414.6393129117787,None,right,414.6393129117787,None,414.6393129117787,None,None,None,None,None,None,None,None,None,None,None,None,1.049006862565875,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TISZTÁS UTCA,stimuli/objects/021a.jpg,object,2,stimuli/scenes/029a.jpg,stimuli/objects/018b.jpg,stimuli/scenes/029b.jpg,stimuli/scenes/029a.jpg,stimuli/objects/018a.jpg,dist2,lure,target,dist1,0,0,0,0,,,,,0,7,7,67,,,,,,,,,,,,,,,,,,,418.17563754785806,None,,,,,,,,,,,,,416.7742586690001,None,416.7742586690001,None,416.7742586690001,None,416.7742586690001,None,right,416.7742586690001,None,416.7742586690001,None,None,None,None,None,None,None,None,None,None,None,None,1.3459811420179904,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TRIATLON UTCA,stimuli/objects/119a.jpg,object,2,stimuli/scenes/018a.jpg,stimuli/objects/017a.jpg,stimuli/objects/017b.jpg,stimuli/scenes/018b.jpg,stimuli/scenes/018a.jpg,dist1,dist2,lure,target,0,0,0,0,,,,,0,8,8,75,,,,,,,,,,,,,,,,,,,420.8483696724288,None,,,,,,,,,,,,,419.2082245070487,None,419.2082245070487,None,419.2082245070487,None,419.2082245070487,None,left,419.2082245070487,None,419.2082245070487,None,None,None,None,None,None,None,None,None,None,None,None,1.5999873732216656,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ÁRNYÉK UTCA,stimuli/scenes/088a.jpg,scene,0,stimuli/scenes/088a.jpg,stimuli/scenes/088a.jpg,stimuli/objects/038a.jpg,stimuli/objects/038b.jpg,stimuli/scenes/088b.jpg,target,dist1,dist2,lure,0,0,0,0,,,,,0,9,9,42,,,,,,,,,,,,,,,,,,,424.2889462662861,None,,,,,,,,,,,,,421.87075872533023,None,421.87075872533023,None,421.87075872533023,None,421.87075872533023,None,left,421.87075872533023,None,421.87075872533023,None,None,None,None,None,None,None,None,None,None,None,None,2.3614670927636325,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,POGÁCSA UTCA,stimuli/objects/093a.jpg,object,1,stimuli/objects/018a.jpg,stimuli/scenes/064a.jpg,stimuli/scenes/064b.jpg,stimuli/objects/018b.jpg,stimuli/objects/018a.jpg,dist1,dist2,lure,target,0,0,0,0,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,426.4592503621243,None,,,,,,,,,,,,,425.3069644328207,None,425.3069644328207,None,425.3069644328207,None,425.3069644328207,None,right,425.3069644328207,None,425.3069644328207,None,None,None,None,None,None,None,None,None,None,None,None,1.1013069739565253,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FECSKE UTCA,stimuli/objects/106a.jpg,object,2,stimuli/scenes/051a.jpg,stimuli/scenes/116b.jpg,stimuli/scenes/051b.jpg,stimuli/scenes/116a.jpg,stimuli/scenes/051a.jpg,dist2,lure,dist1,target,0,0,0,0,,,,,0,11,11,49,,,,,,,,,,,,,,,,,,,429.3784555164166,None,,,,,,,,,,,,,427.4925187365152,None,427.4925187365152,None,427.4925187365152,None,427.4925187365152,None,left,427.4925187365152,None,427.4925187365152,None,None,None,None,None,None,None,None,None,None,None,None,1.8115987414494157,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TOLMÁCS UTCA,stimuli/objects/049a.jpg,object,2,stimuli/scenes/097a.jpg,stimuli/scenes/097b.jpg,stimuli/scenes/077a.jpg,stimuli/scenes/097a.jpg,stimuli/scenes/077b.jpg,lure,dist1,target,dist2,0,0,0,0,,,,,0,12,12,23,,,,,,,,,,,,,,,,,,,432.63820137409493,None,,,,,,,,,,,,,430.400517701637,None,430.400517701637,None,430.400517701637,None,430.400517701637,None,left,430.400517701637,None,430.400517701637,None,None,None,None,None,None,None,None,None,None,None,None,2.1995499110780656,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TÖLCSÉR UTCA,stimuli/scenes/068a.jpg,scene,0,stimuli/scenes/068a.jpg,stimuli/objects/039a.jpg,stimuli/scenes/068a.jpg,stimuli/scenes/068b.jpg,stimuli/objects/039b.jpg,dist1,target,lure,dist2,0,0,0,0,,,,,0,13,13,46,,,,,,,,,,,,,,,,,,,436.13859448675066,None,,,,,,,,,,,,,433.67469644220546,None,433.67469644220546,None,433.67469644220546,None,433.67469644220546,None,left,433.67469644220546,None,433.67469644220546,None,None,None,None,None,None,None,None,None,None,None,None,2.4136456004343927,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BONBON UTCA,stimuli/scenes/022a.jpg,scene,0,stimuli/scenes/022a.jpg,stimuli/scenes/022a.jpg,stimuli/scenes/022b.jpg,stimuli/scenes/018a.jpg,stimuli/scenes/018b.jpg,target,lure,dist1,dist2,0,0,0,0,,,,,0,14,14,43,,,,,,,,,,,,,,,,,,,438.1534310556017,None,,,,,,,,,,,,,437.1642148979008,None,437.1642148979008,None,437.1642148979008,None,437.1642148979008,None,right,437.1642148979008,None,437.1642148979008,None,None,None,None,None,None,None,None,None,None,None,None,0.9558037873357534,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ÁLLOMÁS UTCA,stimuli/objects/041a.jpg,object,1,stimuli/objects/022a.jpg,stimuli/objects/022b.jpg,stimuli/objects/022a.jpg,stimuli/objects/062b.jpg,stimuli/objects/062a.jpg,lure,target,dist2,dist1,0,0,0,0,,,,,0,15,15,24,,,,,,,,,,,,,,,,,,,441.58330311393365,None,,,,,,,,,,,,,439.1916052480228,None,439.1916052480228,None,439.1916052480228,None,439.1916052480228,None,left,439.1916052480228,None,439.1916052480228,None,None,None,None,None,None,None,None,None,None,None,None,2.35262144356966,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZÖCSKE UTCA,stimuli/objects/057a.jpg,object,0,stimuli/objects/057a.jpg,stimuli/objects/057b.jpg,stimuli/objects/057a.jpg,stimuli/scenes/045b.jpg,stimuli/scenes/045a.jpg,lure,target,dist2,dist1,0,0,0,0,,,,,0,16,16,14,,,,,,,,,,,,,,,,,,,445.3829281022772,None,,,,,,,,,,,,,442.61284189717844,None,442.61284189717844,None,442.61284189717844,None,442.61284189717844,None,left,442.61284189717844,None,442.61284189717844,None,None,None,None,None,None,None,None,None,None,None,None,2.707496751565486,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,OROSZLÁN UTCA,stimuli/scenes/054a.jpg,scene,2,stimuli/objects/014a.jpg,stimuli/objects/099a.jpg,stimuli/objects/099b.jpg,stimuli/objects/014b.jpg,stimuli/objects/014a.jpg,dist1,dist2,lure,target,0,0,0,0,,,,,0,17,17,52,,,,,,,,,,,,,,,,,,,448.8501178403385,None,,,,,,,,,,,,,446.4015577076934,None,446.4015577076934,None,446.4015577076934,None,446.4015577076934,None,left,446.4015577076934,None,446.4015577076934,None,None,None,None,None,None,None,None,None,None,None,None,2.3743660910986364,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TETŐ UTCA,stimuli/scenes/067a.jpg,scene,2,stimuli/objects/047a.jpg,stimuli/objects/047a.jpg,stimuli/objects/047b.jpg,stimuli/objects/097b.jpg,stimuli/objects/097a.jpg,target,lure,dist2,dist1,0,0,0,0,,,,,0,18,18,8,,,,,,,,,,,,,,,,,,,450.91981814801693,None,,,,,,,,,,,,,449.8724468690343,None,449.8724468690343,None,449.8724468690343,None,449.8724468690343,None,right,449.8724468690343,None,449.8724468690343,None,None,None,None,None,None,None,None,None,None,None,None,0.9994743992574513,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KESELYŰ UTCA,stimuli/scenes/027a.jpg,scene,2,stimuli/objects/101a.jpg,stimuli/scenes/044a.jpg,stimuli/objects/101a.jpg,stimuli/objects/101b.jpg,stimuli/scenes/044b.jpg,dist1,target,lure,dist2,0,0,0,0,,,,,0,19,19,4,,,,,,,,,,,,,,,,,,,453.69069057749584,None,,,,,,,,,,,,,451.9419876304455,None,451.9419876304455,None,451.9419876304455,None,451.9419876304455,None,left,451.9419876304455,None,451.9419876304455,None,None,None,None,None,None,None,None,None,None,None,None,1.681999498512596,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LÁNDZSA UTCA,stimuli/scenes/041a.jpg,scene,1,stimuli/scenes/116a.jpg,stimuli/scenes/116b.jpg,stimuli/scenes/116a.jpg,stimuli/objects/100a.jpg,stimuli/objects/100b.jpg,lure,target,dist1,dist2,0,0,0,0,,,,,0,20,20,32,,,,,,,,,,,,,,,,,,,455.917140070349,None,,,,,,,,,,,,,454.72623427631333,None,454.72623427631333,None,454.72623427631333,None,454.72623427631333,None,left,454.72623427631333,None,454.72623427631333,None,None,None,None,None,None,None,None,None,None,None,None,1.1375672318972647,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ZSÁLYA UTCA,stimuli/objects/034a.jpg,object,2,stimuli/scenes/117a.jpg,stimuli/scenes/117b.jpg,stimuli/scenes/001b.jpg,stimuli/scenes/117a.jpg,stimuli/scenes/001a.jpg,lure,dist2,target,dist1,0,0,0,0,,,,,0,21,21,33,,,,,,,,,,,,,,,,,,,459.1301295091398,None,,,,,,,,,,,,,456.9456217424013,None,456.9456217424013,None,456.9456217424013,None,456.9456217424013,None,left,456.9456217424013,None,456.9456217424013,None,None,None,None,None,None,None,None,None,None,None,None,2.118100085761398,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LEGELŐ UTCA,stimuli/scenes/012a.jpg,scene,1,stimuli/scenes/014a.jpg,stimuli/scenes/014b.jpg,stimuli/objects/016b.jpg,stimuli/scenes/014a.jpg,stimuli/objects/016a.jpg,lure,dist2,target,dist1,0,0,0,0,,,,,0,22,22,65,,,,,,,,,,,,,,,,,,,461.81769322697073,None,,,,,,,,,,,,,460.1552647505887,None,460.1552647505887,None,460.1552647505887,None,460.1552647505887,None,right,460.1552647505887,None,460.1552647505887,None,None,None,None,None,None,None,None,None,None,None,None,1.6128412750549614,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,POLIP UTCA,stimuli/objects/039a.jpg,object,0,stimuli/objects/039a.jpg,stimuli/objects/101a.jpg,stimuli/objects/039b.jpg,stimuli/objects/101b.jpg,stimuli/objects/039a.jpg,dist1,lure,dist2,target,0,0,0,0,,,,,0,23,23,12,,,,,,,,,,,,,,,,,,,463.9618335827254,None,,,,,,,,,,,,,462.83530521858484,None,462.83530521858484,None,462.83530521858484,None,462.83530521858484,None,right,462.83530521858484,None,462.83530521858484,None,None,None,None,None,None,None,None,None,None,None,None,1.0924398652277887,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MOTOR UTCA,stimuli/objects/111a.jpg,object,1,stimuli/objects/100a.jpg,stimuli/objects/055a.jpg,stimuli/objects/100b.jpg,stimuli/objects/100a.jpg,stimuli/objects/055b.jpg,dist1,lure,target,dist2,0,0,0,0,,,,,0,24,24,55,,,,,,,,,,,,,,,,,,,466.24501720815897,None,,,,,,,,,,,,,464.99159100372344,None,464.99159100372344,None,464.99159100372344,None,464.99159100372344,None,left,464.99159100372344,None,464.99159100372344,None,None,None,None,None,None,None,None,None,None,None,None,1.2081315158866346,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ÁLOM UTCA,stimuli/scenes/031a.jpg,scene,1,stimuli/scenes/114a.jpg,stimuli/scenes/114b.jpg,stimuli/scenes/080b.jpg,stimuli/scenes/114a.jpg,stimuli/scenes/080a.jpg,lure,dist2,target,dist1,0,0,0,0,,,,,0,25,25,15,,,,,,,,,,,,,,,,,,,470.36316736554727,None,,,,,,,,,,,,,467.2754137474112,None,467.2754137474112,None,467.2754137474112,None,467.2754137474112,None,left,467.2754137474112,None,467.2754137474112,None,None,None,None,None,None,None,None,None,None,None,None,3.02017717435956,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PÉKSÉG UTCA,stimuli/objects/030a.jpg,object,0,stimuli/objects/030a.jpg,stimuli/objects/030a.jpg,stimuli/objects/073a.jpg,stimuli/objects/030b.jpg,stimuli/objects/073b.jpg,target,dist1,lure,dist2,0,0,0,0,,,,,0,26,26,48,,,,,,,,,,,,,,,,,,,473.45047562243417,None,,,,,,,,,,,,,471.3860381678678,None,471.3860381678678,None,471.3860381678678,None,471.3860381678678,None,left,471.3860381678678,None,471.3860381678678,None,None,None,None,None,None,None,None,None,None,None,None,2.0139890764839947,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KULLANCS UTCA,stimuli/scenes/111a.jpg,scene,1,stimuli/scenes/084a.jpg,stimuli/scenes/084b.jpg,stimuli/scenes/084a.jpg,stimuli/objects/054a.jpg,stimuli/objects/054b.jpg,lure,target,dist1,dist2,0,0,0,0,,,,,0,27,27,68,,,,,,,,,,,,,,,,,,,478.25031022913754,None,,,,,,,,,,,,,474.48104041675106,None,474.48104041675106,None,474.48104041675106,None,474.48104041675106,None,left,474.48104041675106,None,474.48104041675106,None,None,None,None,None,None,None,None,None,None,None,None,3.7185965762473643,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TEHÉN UTCA,stimuli/objects/006a.jpg,object,1,stimuli/objects/017a.jpg,stimuli/objects/017a.jpg,stimuli/objects/017b.jpg,stimuli/scenes/113b.jpg,stimuli/scenes/113a.jpg,target,lure,dist2,dist1,0,0,0,0,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,482.58378952834755,None,,,,,,,,,,,,,479.27256492711604,None,479.27256492711604,None,479.27256492711604,None,479.27256492711604,None,left,479.27256492711604,None,479.27256492711604,None,None,None,None,None,None,None,None,None,None,None,None,3.2471833690069616,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,RIBIZLI UTCA,stimuli/scenes/017a.jpg,scene,0,stimuli/scenes/017a.jpg,stimuli/scenes/068b.jpg,stimuli/scenes/017a.jpg,stimuli/scenes/068a.jpg,stimuli/scenes/017b.jpg,dist2,target,dist1,lure,0,0,0,0,,,,,0,29,29,37,,,,,,,,,,,,,,,,,,,485.6597762121819,None,,,,,,,,,,,,,483.6009847712703,None,483.6009847712703,None,483.6009847712703,None,483.6009847712703,None,left,483.6009847712703,None,483.6009847712703,None,None,None,None,None,None,None,None,None,None,None,None,2.0065787225030363,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KERET UTCA,stimuli/objects/046a.jpg,object,0,stimuli/objects/046a.jpg,stimuli/objects/046b.jpg,stimuli/scenes/022b.jpg,stimuli/scenes/022a.jpg,stimuli/objects/046a.jpg,lure,dist2,dist1,target,0,0,0,0,,,,,0,30,30,29,,,,,,,,,,,,,,,,,,,488.5409723185003,None,,,,,,,,,,,,,486.6872306293808,None,486.6872306293808,None,486.6872306293808,None,486.6872306293808,None,left,486.6872306293808,None,486.6872306293808,None,None,None,None,None,None,None,None,None,None,None,None,1.8002563314512372,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KIRAKÓ UTCA,stimuli/scenes/021a.jpg,scene,1,stimuli/scenes/020a.jpg,stimuli/objects/022b.jpg,stimuli/objects/022a.jpg,stimuli/scenes/020a.jpg,stimuli/scenes/020b.jpg,dist2,dist1,target,lure,0,0,0,0,,,,,0,31,31,59,,,,,,,,,,,,,,,,,,,493.56763895601034,None,,,,,,,,,,,,,489.5762093644589,None,489.5762093644589,None,489.5762093644589,None,489.5762093644589,None,None,489.5762093644589,None,489.5762093644589,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BÚJÓCSKA UTCA,stimuli/objects/025a.jpg,object,2,stimuli/scenes/001a.jpg,stimuli/scenes/096b.jpg,stimuli/scenes/001a.jpg,stimuli/scenes/096a.jpg,stimuli/scenes/001b.jpg,dist2,target,dist1,lure,0,0,0,0,,,,,0,32,32,7,,,,,,,,,,,,,,,,,,,498.00082136830315,None,,,,,,,,,,,,,494.5950324162841,None,494.5950324162841,None,494.5950324162841,None,494.5950324162841,None,right,494.5950324162841,None,494.5950324162841,None,None,None,None,None,None,None,None,None,None,None,None,3.364308448974043,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
