CityName,StimuliFile,CityImage,StreetSign,VideoFile,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate.started,city_text.started,street_text.started,fx_cross_prediction.started,plate_updating.started,city_text_updating.started,street_text_updating.started,updating_image.started,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MAJOM UTCA,stimuli/objects/083a.jpg,object,0,stimuli/objects/083a.jpg,stimuli/objects/083b.jpg,stimuli/scenes/002b.jpg,stimuli/scenes/002a.jpg,stimuli/objects/083a.jpg,lure,dist2,dist1,target,0,0,0,0,0,9,9,29,,,,,,,246.45109859853983,247.47656504623592,247.47656504623592,247.47656504623592,247.47656504623592,250.47565130889416,250.47565130889416,250.47565130889416,250.47565130889416,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PULÓVER UTCA,stimuli/objects/007a.jpg,object,0,stimuli/objects/007a.jpg,stimuli/scenes/103b.jpg,stimuli/objects/007b.jpg,stimuli/objects/007a.jpg,stimuli/scenes/103a.jpg,dist2,lure,target,dist1,0,0,0,0,0,10,10,39,,,,,,,252.45751714892685,253.47665710374713,253.47665710374713,253.47665710374713,253.47665710374713,256.4899056646973,256.4899056646973,256.4899056646973,256.4899056646973,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MOSODA UTCA,stimuli/scenes/040a.jpg,scene,2,stimuli/objects/077a.jpg,stimuli/objects/077a.jpg,stimuli/objects/077b.jpg,stimuli/scenes/005a.jpg,stimuli/scenes/005b.jpg,target,lure,dist1,dist2,0,0,0,0,0,11,11,65,,,,,,,258.4600922819227,259.47748344764113,259.47748344764113,259.47748344764113,259.47748344764113,262.49224971979856,262.49224971979856,262.49224971979856,262.49224971979856,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SZIKLA UTCA,stimuli/objects/021a.jpg,object,2,stimuli/scenes/005a.jpg,stimuli/scenes/054a.jpg,stimuli/scenes/005b.jpg,stimuli/scenes/005a.jpg,stimuli/scenes/054b.jpg,dist1,lure,target,dist2,0,0,0,0,0,12,12,24,,,,,,,264.4645207002759,265.4822266064584,265.4822266064584,265.4822266064584,265.4822266064584,268.49356683157384,268.49356683157384,268.49356683157384,268.49356683157384,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SZAXOFON UTCA,stimuli/scenes/117a.jpg,scene,0,stimuli/scenes/117a.jpg,stimuli/objects/028a.jpg,stimuli/scenes/117a.jpg,stimuli/objects/028b.jpg,stimuli/scenes/117b.jpg,dist1,target,dist2,lure,0,0,0,0,0,13,13,4,,,,,,,270.4730833284557,271.48851017840207,271.48851017840207,271.48851017840207,271.48851017840207,274.5057878289372,274.5057878289372,274.5057878289372,274.5057878289372,None,271.48851017840207,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KRÉTA UTCA,stimuli/objects/108a.jpg,object,0,stimuli/objects/108a.jpg,stimuli/objects/108b.jpg,stimuli/objects/029a.jpg,stimuli/objects/029b.jpg,stimuli/objects/108a.jpg,lure,dist1,dist2,target,0,0,0,0,0,14,14,54,,,,,,,276.47945429570973,277.50416499748826,277.50416499748826,277.50416499748826,277.50416499748826,280.51340095326304,280.51340095326304,280.51340095326304,280.51340095326304,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TORONY UTCA,stimuli/objects/061a.jpg,object,0,stimuli/objects/061a.jpg,stimuli/objects/061b.jpg,stimuli/objects/061a.jpg,stimuli/scenes/112b.jpg,stimuli/scenes/112a.jpg,lure,target,dist2,dist1,0,0,0,0,0,15,15,14,,,,,,,282.48087435029447,283.50407573767006,283.50407573767006,283.50407573767006,283.50407573767006,286.516115417704,286.516115417704,286.516115417704,286.516115417704,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,POLIP UTCA,stimuli/objects/101a.jpg,object,1,stimuli/objects/080a.jpg,stimuli/objects/049a.jpg,stimuli/objects/080a.jpg,stimuli/objects/080b.jpg,stimuli/objects/049b.jpg,dist1,target,lure,dist2,0,0,0,0,0,16,16,50,,,,,,,288.4937904458493,289.512171857059,289.512171857059,289.512171857059,289.512171857059,292.54057109355927,292.54057109355927,292.54057109355927,292.54057109355927,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KAKAÓ UTCA,stimuli/objects/045a.jpg,object,0,stimuli/objects/045a.jpg,stimuli/objects/045b.jpg,stimuli/scenes/055b.jpg,stimuli/objects/045a.jpg,stimuli/scenes/055a.jpg,lure,dist2,target,dist1,0,0,0,0,0,17,17,25,,,,,,,294.49909279309213,295.5104414168745,295.5104414168745,295.5104414168745,295.5104414168745,298.5210128352046,298.5210128352046,298.5210128352046,298.5210128352046,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TALICSKA UTCA,stimuli/scenes/019a.jpg,scene,0,stimuli/scenes/019a.jpg,stimuli/scenes/019b.jpg,stimuli/scenes/019a.jpg,stimuli/objects/108b.jpg,stimuli/objects/108a.jpg,lure,target,dist2,dist1,0,0,0,0,0,18,18,10,,,,,,,300.5118020698428,301.53523671254516,301.53523671254516,301.53523671254516,301.53523671254516,304.54091413505375,304.54091413505375,304.54091413505375,304.54091413505375,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PADLÓ UTCA,stimuli/scenes/008a.jpg,scene,1,stimuli/scenes/028a.jpg,stimuli/scenes/028a.jpg,stimuli/scenes/084b.jpg,stimuli/scenes/084a.jpg,stimuli/scenes/028b.jpg,target,dist2,dist1,lure,0,0,0,0,0,19,19,1,,,,,,,306.5170941539109,307.5289693120867,307.5289693120867,307.5289693120867,307.5289693120867,310.5648022238165,310.5648022238165,310.5648022238165,310.5648022238165,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,REPÜLŐ UTCA,stimuli/objects/022a.jpg,object,0,stimuli/objects/022a.jpg,stimuli/objects/022a.jpg,stimuli/scenes/050a.jpg,stimuli/objects/022b.jpg,stimuli/scenes/050b.jpg,target,dist1,lure,dist2,0,0,0,0,0,20,20,61,,,,,,,312.5235901456326,313.5425108410418,313.5425108410418,313.5425108410418,313.5425108410418,316.5576895084232,316.5576895084232,316.5576895084232,316.5576895084232,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KECSKE UTCA,stimuli/objects/095a.jpg,object,0,stimuli/objects/095a.jpg,stimuli/objects/079a.jpg,stimuli/objects/095b.jpg,stimuli/objects/095a.jpg,stimuli/objects/079b.jpg,dist1,lure,target,dist2,0,0,0,0,0,21,21,45,,,,,,,318.53064905665815,319.5545772667974,319.5545772667974,319.5545772667974,319.5545772667974,322.55195268429816,322.55195268429816,322.55195268429816,322.55195268429816,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,HARMONIKA UTCA,stimuli/objects/112a.jpg,object,0,stimuli/objects/112a.jpg,stimuli/objects/081b.jpg,stimuli/objects/112b.jpg,stimuli/objects/081a.jpg,stimuli/objects/112a.jpg,dist2,lure,dist1,target,0,0,0,0,0,22,22,63,,,,,,,324.53871687315404,325.559519469738,325.559519469738,325.559519469738,325.559519469738,328.5800166577101,328.5800166577101,328.5800166577101,328.5800166577101,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,AKÁC UTCA,stimuli/scenes/058a.jpg,scene,0,stimuli/scenes/058a.jpg,stimuli/scenes/058b.jpg,stimuli/objects/104a.jpg,stimuli/objects/104b.jpg,stimuli/scenes/058a.jpg,lure,dist1,dist2,target,0,0,0,0,0,23,23,16,,,,,,,330.55006487481296,331.5674921181053,331.5674921181053,331.5674921181053,331.5674921181053,334.57263989560306,334.57263989560306,334.57263989560306,334.57263989560306,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,ZÁSZLÓ UTCA,stimuli/objects/062a.jpg,object,0,stimuli/objects/062a.jpg,stimuli/scenes/044b.jpg,stimuli/objects/062a.jpg,stimuli/scenes/044a.jpg,stimuli/objects/062b.jpg,dist2,target,dist1,lure,0,0,0,0,0,24,24,64,,,,,,,336.55156890302896,337.56305250152946,337.56305250152946,337.56305250152946,337.56305250152946,340.592776004225,340.592776004225,340.592776004225,340.592776004225,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,HORGONY UTCA,stimuli/scenes/048a.jpg,scene,2,stimuli/objects/074a.jpg,stimuli/objects/077a.jpg,stimuli/objects/074a.jpg,stimuli/objects/074b.jpg,stimuli/objects/077b.jpg,dist1,target,lure,dist2,0,0,0,0,0,25,25,68,,,,,,,342.5571234766394,343.58375339768827,343.58375339768827,343.58375339768827,343.58375339768827,346.57861153036356,346.57861153036356,346.57861153036356,346.57861153036356,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,VITORLA UTCA,stimuli/objects/059a.jpg,object,2,stimuli/scenes/087a.jpg,stimuli/objects/030a.jpg,stimuli/scenes/087b.jpg,stimuli/objects/030b.jpg,stimuli/scenes/087a.jpg,dist1,lure,dist2,target,0,0,0,0,0,26,26,41,,,,,,,348.5713775213808,349.58954091742635,349.58954091742635,349.58954091742635,349.58954091742635,352.5918544922024,352.5918544922024,352.5918544922024,352.5918544922024,None,349.58954091742635,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KOKTÉL UTCA,stimuli/scenes/112a.jpg,scene,0,stimuli/scenes/112a.jpg,stimuli/scenes/112b.jpg,stimuli/scenes/101b.jpg,stimuli/scenes/112a.jpg,stimuli/scenes/101a.jpg,lure,dist2,target,dist1,0,0,0,0,0,27,27,66,,,,,,,354.5723379086703,355.59905118122697,355.59905118122697,355.59905118122697,355.59905118122697,358.59753160364926,358.59753160364926,358.59753160364926,358.59753160364926,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,FIÓK UTCA,stimuli/scenes/103a.jpg,scene,0,stimuli/scenes/103a.jpg,stimuli/scenes/103b.jpg,stimuli/scenes/103a.jpg,stimuli/objects/112a.jpg,stimuli/objects/112b.jpg,lure,target,dist1,dist2,0,0,0,0,0,28,28,73,,,,,,,360.57935545779765,361.6028731390834,361.6028731390834,361.6028731390834,361.6028731390834,364.6135375481099,364.6135375481099,364.6135375481099,364.6135375481099,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MÁLNA UTCA,stimuli/objects/010a.jpg,object,1,stimuli/objects/053a.jpg,stimuli/objects/053b.jpg,stimuli/objects/053a.jpg,stimuli/objects/080b.jpg,stimuli/objects/080a.jpg,lure,target,dist2,dist1,0,0,0,0,0,29,29,62,,,,,,,366.59545159339905,367.6238853521645,367.6238853521645,367.6238853521645,367.6238853521645,370.63794221915305,370.63794221915305,370.63794221915305,370.63794221915305,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,LAKAT UTCA,stimuli/objects/120a.jpg,object,0,stimuli/objects/120a.jpg,stimuli/scenes/064a.jpg,stimuli/scenes/064b.jpg,stimuli/objects/120b.jpg,stimuli/objects/120a.jpg,dist1,dist2,lure,target,0,0,0,0,0,30,30,59,,,,,,,372.6105226520449,373.6336829867214,373.6336829867214,373.6336829867214,373.6336829867214,376.63245886564255,376.63245886564255,376.63245886564255,376.63245886564255,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,ORVOS UTCA,stimuli/scenes/063a.jpg,scene,0,stimuli/scenes/063a.jpg,stimuli/scenes/063b.jpg,stimuli/objects/120a.jpg,stimuli/scenes/063a.jpg,stimuli/objects/120b.jpg,lure,dist1,target,dist2,0,0,0,0,0,31,31,23,,,,,,,378.61288909986615,379.6370415445417,379.6370415445417,379.6370415445417,379.6370415445417,382.64634623378515,382.64634623378515,382.64634623378515,382.64634623378515,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PAPUCS UTCA,stimuli/scenes/038a.jpg,scene,0,stimuli/scenes/038a.jpg,stimuli/scenes/038a.jpg,stimuli/scenes/038b.jpg,stimuli/objects/076b.jpg,stimuli/objects/076a.jpg,target,lure,dist2,dist1,0,0,0,0,0,32,32,71,,,,,,,384.62856382131577,385.63850234262645,385.63850234262645,385.63850234262645,385.63850234262645,388.6603377889842,388.6603377889842,388.6603377889842,388.6603377889842,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,BAGOLY UTCA,stimuli/objects/014a.jpg,object,2,stimuli/scenes/054a.jpg,stimuli/objects/105a.jpg,stimuli/scenes/054b.jpg,stimuli/scenes/054a.jpg,stimuli/objects/105b.jpg,dist1,lure,target,dist2,0,0,0,0,0,33,33,17,,,,,,,390.63720513507724,391.66347988694906,391.66347988694906,391.66347988694906,391.66347988694906,394.67539578676224,394.67539578676224,394.67539578676224,394.67539578676224,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,ÁLLOMÁS UTCA,stimuli/scenes/061a.jpg,scene,0,stimuli/scenes/061a.jpg,stimuli/scenes/061a.jpg,stimuli/scenes/061b.jpg,stimuli/scenes/036a.jpg,stimuli/scenes/036b.jpg,target,lure,dist1,dist2,0,0,0,0,0,34,34,47,,,,,,,396.64599883928895,397.6693392470479,397.6693392470479,397.6693392470479,397.6693392470479,400.6676019653678,400.6676019653678,400.6676019653678,400.6676019653678,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,VÖDÖR UTCA,stimuli/scenes/045a.jpg,scene,1,stimuli/scenes/111a.jpg,stimuli/scenes/111b.jpg,stimuli/scenes/108b.jpg,stimuli/scenes/111a.jpg,stimuli/scenes/108a.jpg,lure,dist2,target,dist1,0,0,0,0,0,35,35,67,,,,,,,402.660827934742,403.669077379629,403.669077379629,403.669077379629,403.669077379629,406.7046266552061,406.7046266552061,406.7046266552061,406.7046266552061,None,,,,,,,,,,ST03_112822,2022-11-29_14h20.36.991,Hippopolis_Updating,2022.2.2,60.01777042595094,
