CityName,StimuliFile,CityImage,StreetSign,VideoFile,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate_updating.started,city_text_updating.started,street_text_updating.started,test_image1.started,test_image2.started,test_image3.started,test_image4.started,button_d.started,button_f.started,button_j.started,button_k.started,key_resp.started,clock0.started,key_resp.keys,key_resp.rt,test_resp,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,n_targets,n_lures,n_dist1s,n_dist2s,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,54.89503441005945,54.89503441005945,space,4.651528464630246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,HEGESZTŐ UTCA,stimuli/objects/034a.jpg,object,1,stimuli/objects/116a.jpg,stimuli/objects/108b.jpg,stimuli/objects/116b.jpg,stimuli/objects/116a.jpg,stimuli/objects/108a.jpg,dist2,lure,target,dist1,0,0,0,1,0,0,0,26,,,,,59.626015124842525,59.626015124842525,62.60373276099563,63.664124604314566,63.664124604314566,63.664124604314566,63.664124604314566,63.664124604314566,63.664124604314566,63.664124604314566,63.664124604314566,63.664124604314566,63.664124604314566,63.664124604314566,63.664124604314566,67.06448095478117,f,3.4988019336014986,lure,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SZALVÉTA UTCA,stimuli/scenes/026a.jpg,scene,0,stimuli/scenes/026a.jpg,stimuli/scenes/026b.jpg,stimuli/objects/050b.jpg,stimuli/objects/050a.jpg,stimuli/scenes/026a.jpg,lure,dist2,dist1,target,0,0,0,1,0,1,1,4,,,,,,,67.19241498969495,68.28332433477044,68.28332433477044,68.28332433477044,68.28332433477044,68.28332433477044,68.28332433477044,68.28332433477044,68.28332433477044,68.28332433477044,68.28332433477044,68.28332433477044,68.28332433477044,,k,2.3672337885946035,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,HENTES UTCA,stimuli/scenes/073a.jpg,scene,1,stimuli/scenes/093a.jpg,stimuli/scenes/093a.jpg,stimuli/scenes/020b.jpg,stimuli/scenes/093b.jpg,stimuli/scenes/020a.jpg,target,dist2,lure,dist1,0,0,0,1,0,2,2,67,,,,,,,70.67240981385112,71.71534735709429,71.71534735709429,71.71534735709429,71.71534735709429,71.71534735709429,71.71534735709429,71.71534735709429,71.71534735709429,71.71534735709429,71.71534735709429,71.71534735709429,71.71534735709429,75.18036318011582,d,3.8475492615252733,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MOSODA UTCA,stimuli/scenes/076a.jpg,scene,0,stimuli/scenes/076a.jpg,stimuli/scenes/076a.jpg,stimuli/scenes/026a.jpg,stimuli/scenes/026b.jpg,stimuli/scenes/076b.jpg,target,dist1,dist2,lure,0,0,0,1,0,3,3,75,,,,,,,75.5819644909352,76.63585940934718,76.63585940934718,76.63585940934718,76.63585940934718,76.63585940934718,76.63585940934718,76.63585940934718,76.63585940934718,76.63585940934718,76.63585940934718,76.63585940934718,76.63585940934718,,d,2.862406035885215,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,LABDA UTCA,stimuli/scenes/005a.jpg,scene,0,stimuli/scenes/005a.jpg,stimuli/scenes/005a.jpg,stimuli/scenes/061a.jpg,stimuli/scenes/005b.jpg,stimuli/scenes/061b.jpg,target,dist1,lure,dist2,0,0,0,1,0,4,4,18,,,,,,,79.53030632808805,80.59081013314426,80.59081013314426,80.59081013314426,80.59081013314426,80.59081013314426,80.59081013314426,80.59081013314426,80.59081013314426,80.59081013314426,80.59081013314426,80.59081013314426,80.59081013314426,,d,2.411575213074684,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,VASALÓ UTCA,stimuli/scenes/108a.jpg,scene,0,stimuli/scenes/108a.jpg,stimuli/scenes/108a.jpg,stimuli/scenes/116a.jpg,stimuli/scenes/108b.jpg,stimuli/scenes/116b.jpg,target,dist1,lure,dist2,0,0,0,1,0,5,5,65,,,,,,,83.03680014237761,84.1174910608679,84.1174910608679,84.1174910608679,84.1174910608679,84.1174910608679,84.1174910608679,84.1174910608679,84.1174910608679,84.1174910608679,84.1174910608679,84.1174910608679,84.1174910608679,,d,3.012555878609419,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TÉRKÉP UTCA,stimuli/objects/062a.jpg,object,2,stimuli/scenes/067a.jpg,stimuli/objects/091a.jpg,stimuli/objects/091b.jpg,stimuli/scenes/067b.jpg,stimuli/scenes/067a.jpg,dist1,dist2,lure,target,0,0,0,1,0,6,6,13,,,,,,,87.14634374715388,88.2162956148386,88.2162956148386,88.2162956148386,88.2162956148386,88.2162956148386,88.2162956148386,88.2162956148386,88.2162956148386,88.2162956148386,88.2162956148386,88.2162956148386,88.2162956148386,,k,2.3859952483326197,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,PULÓVER UTCA,stimuli/scenes/071a.jpg,scene,2,stimuli/objects/040a.jpg,stimuli/objects/040b.jpg,stimuli/scenes/060b.jpg,stimuli/objects/040a.jpg,stimuli/scenes/060a.jpg,lure,dist2,target,dist1,0,0,0,1,0,7,7,41,,,,,,,90.62764230929315,91.70886380597949,91.70886380597949,91.70886380597949,91.70886380597949,91.70886380597949,91.70886380597949,91.70886380597949,91.70886380597949,91.70886380597949,91.70886380597949,91.70886380597949,91.70886380597949,,k,2.9419008251279593,dist1,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,LAKAT UTCA,stimuli/objects/098a.jpg,object,1,stimuli/objects/017a.jpg,stimuli/objects/017b.jpg,stimuli/objects/101a.jpg,stimuli/objects/017a.jpg,stimuli/objects/101b.jpg,lure,dist1,target,dist2,0,0,0,1,0,8,8,7,,,,,,,94.68212627619505,95.76989259012043,95.76989259012043,95.76989259012043,95.76989259012043,95.76989259012043,95.76989259012043,95.76989259012043,95.76989259012043,95.76989259012043,95.76989259012043,95.76989259012043,95.76989259012043,99.18402714654803,None,,invalid,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KOKTÉL UTCA,stimuli/objects/013a.jpg,object,1,stimuli/objects/101a.jpg,stimuli/objects/021b.jpg,stimuli/objects/101b.jpg,stimuli/objects/101a.jpg,stimuli/objects/021a.jpg,dist2,lure,target,dist1,0,0,0,1,0,9,9,78,,,,,,,100.68315073102713,101.73918630741537,101.73918630741537,101.73918630741537,101.73918630741537,101.73918630741537,101.73918630741537,101.73918630741537,101.73918630741537,101.73918630741537,101.73918630741537,101.73918630741537,101.73918630741537,105.19003205746412,f,3.598806658759713,lure,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TRIATLON UTCA,stimuli/objects/024a.jpg,object,0,stimuli/objects/024a.jpg,stimuli/scenes/069b.jpg,stimuli/objects/024a.jpg,stimuli/objects/024b.jpg,stimuli/scenes/069a.jpg,dist2,target,lure,dist1,0,0,0,1,0,10,10,17,,,,,,,105.36182172596455,106.44022021628916,106.44022021628916,106.44022021628916,106.44022021628916,106.44022021628916,106.44022021628916,106.44022021628916,106.44022021628916,106.44022021628916,106.44022021628916,106.44022021628916,106.44022021628916,,f,2.3222513794898987,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KÖMÉNYMAG UTCA,stimuli/objects/055a.jpg,object,1,stimuli/objects/084a.jpg,stimuli/scenes/077b.jpg,stimuli/objects/084b.jpg,stimuli/objects/084a.jpg,stimuli/scenes/077a.jpg,dist2,lure,target,dist1,0,0,0,1,0,11,11,70,,,,,,,108.79222036153078,109.86675428785384,109.86675428785384,109.86675428785384,109.86675428785384,109.86675428785384,109.86675428785384,109.86675428785384,109.86675428785384,109.86675428785384,109.86675428785384,109.86675428785384,109.86675428785384,,j,2.3193428479135036,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,HERNYÓ UTCA,stimuli/objects/020a.jpg,object,0,stimuli/objects/020a.jpg,stimuli/objects/020a.jpg,stimuli/objects/020b.jpg,stimuli/objects/090b.jpg,stimuli/objects/090a.jpg,target,lure,dist2,dist1,0,0,0,1,0,12,12,30,,,,,,,112.21262418478727,113.2826180383563,113.2826180383563,113.2826180383563,113.2826180383563,113.2826180383563,113.2826180383563,113.2826180383563,113.2826180383563,113.2826180383563,113.2826180383563,113.2826180383563,113.2826180383563,,d,1.9272965863347054,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,BOLYGÓ UTCA,stimuli/objects/070a.jpg,object,1,stimuli/objects/071a.jpg,stimuli/objects/084a.jpg,stimuli/objects/071b.jpg,stimuli/objects/084b.jpg,stimuli/objects/071a.jpg,dist1,lure,dist2,target,0,0,0,1,0,13,13,11,,,,,,,115.23391599394381,116.30020545050502,116.30020545050502,116.30020545050502,116.30020545050502,116.30020545050502,116.30020545050502,116.30020545050502,116.30020545050502,116.30020545050502,116.30020545050502,116.30020545050502,116.30020545050502,119.73621090874076,f,3.4695129059255123,lure,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,LÁNDZSA UTCA,stimuli/scenes/045a.jpg,scene,2,stimuli/objects/068a.jpg,stimuli/scenes/072a.jpg,stimuli/objects/068a.jpg,stimuli/objects/068b.jpg,stimuli/scenes/072b.jpg,dist1,target,lure,dist2,0,0,0,1,0,14,14,40,,,,,,,119.78983245417476,120.88190651871264,120.88190651871264,120.88190651871264,120.88190651871264,120.88190651871264,120.88190651871264,120.88190651871264,120.88190651871264,120.88190651871264,120.88190651871264,120.88190651871264,120.88190651871264,,f,2.2804972156882286,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KESELYŰ UTCA,stimuli/scenes/118a.jpg,scene,2,stimuli/objects/036a.jpg,stimuli/objects/036b.jpg,stimuli/objects/036a.jpg,stimuli/objects/040a.jpg,stimuli/objects/040b.jpg,lure,target,dist1,dist2,0,0,0,1,0,15,15,23,,,,,,,123.17900937050581,124.23271986283362,124.23271986283362,124.23271986283362,124.23271986283362,124.23271986283362,124.23271986283362,124.23271986283362,124.23271986283362,124.23271986283362,124.23271986283362,124.23271986283362,124.23271986283362,,f,2.9455486182123423,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,LEMEZ UTCA,stimuli/scenes/117a.jpg,scene,1,stimuli/scenes/020a.jpg,stimuli/objects/092b.jpg,stimuli/scenes/020b.jpg,stimuli/scenes/020a.jpg,stimuli/objects/092a.jpg,dist2,lure,target,dist1,0,0,0,1,0,16,16,71,,,,,,,127.19757116399705,128.23185588605702,128.23185588605702,128.23185588605702,128.23185588605702,128.23185588605702,128.23185588605702,128.23185588605702,128.23185588605702,128.23185588605702,128.23185588605702,128.23185588605702,128.23185588605702,,j,2.801858689635992,target,None,128.23185588605702,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KOCSI UTCA,stimuli/objects/117a.jpg,object,1,stimuli/objects/006a.jpg,stimuli/objects/006a.jpg,stimuli/objects/006b.jpg,stimuli/objects/017a.jpg,stimuli/objects/017b.jpg,target,lure,dist1,dist2,0,0,0,1,0,17,17,46,,,,,,,131.06362008862197,132.13475378230214,132.13475378230214,132.13475378230214,132.13475378230214,132.13475378230214,132.13475378230214,132.13475378230214,132.13475378230214,132.13475378230214,132.13475378230214,132.13475378230214,132.13475378230214,,d,1.5868058577179909,target,None,132.13475378230214,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,FOLYÓ UTCA,stimuli/objects/023a.jpg,object,0,stimuli/objects/023a.jpg,stimuli/objects/023a.jpg,stimuli/scenes/023b.jpg,stimuli/objects/023b.jpg,stimuli/scenes/023a.jpg,target,dist2,lure,dist1,0,0,0,1,0,18,18,27,,,,,,,133.75277293287218,134.83133283630013,134.83133283630013,134.83133283630013,134.83133283630013,134.83133283630013,134.83133283630013,134.83133283630013,134.83133283630013,134.83133283630013,134.83133283630013,134.83133283630013,134.83133283630013,,d,1.4179816339164972,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,HÁRFA UTCA,stimuli/scenes/097a.jpg,scene,2,stimuli/objects/106a.jpg,stimuli/objects/106b.jpg,stimuli/objects/106a.jpg,stimuli/objects/002a.jpg,stimuli/objects/002b.jpg,lure,target,dist1,dist2,0,0,0,1,0,19,19,62,,,,,,,136.28755930811167,137.35049051977694,137.35049051977694,137.35049051977694,137.35049051977694,137.35049051977694,137.35049051977694,137.35049051977694,137.35049051977694,137.35049051977694,137.35049051977694,137.35049051977694,137.35049051977694,,f,2.6108538024127483,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,FÜZET UTCA,stimuli/objects/033a.jpg,object,2,stimuli/scenes/105a.jpg,stimuli/objects/079b.jpg,stimuli/scenes/105b.jpg,stimuli/objects/079a.jpg,stimuli/scenes/105a.jpg,dist2,lure,dist1,target,0,0,0,1,0,20,20,66,,,,,,,139.98349022492766,141.05592921189964,141.05592921189964,141.05592921189964,141.05592921189964,141.05592921189964,141.05592921189964,141.05592921189964,141.05592921189964,141.05592921189964,141.05592921189964,141.05592921189964,141.05592921189964,,k,2.4900841116905212,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MAJOM UTCA,stimuli/objects/018a.jpg,object,2,stimuli/scenes/010a.jpg,stimuli/objects/119a.jpg,stimuli/objects/119b.jpg,stimuli/scenes/010b.jpg,stimuli/scenes/010a.jpg,dist1,dist2,lure,target,0,0,0,1,0,21,21,73,,,,,,,143.56211264058948,144.6306615602225,144.6306615602225,144.6306615602225,144.6306615602225,144.6306615602225,144.6306615602225,144.6306615602225,144.6306615602225,144.6306615602225,144.6306615602225,144.6306615602225,144.6306615602225,,k,2.9309900999069214,target,None,144.6306615602225,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,RIBIZLI UTCA,stimuli/objects/120a.jpg,object,2,stimuli/scenes/035a.jpg,stimuli/scenes/035b.jpg,stimuli/objects/036b.jpg,stimuli/scenes/035a.jpg,stimuli/objects/036a.jpg,lure,dist2,target,dist1,0,0,0,1,0,22,22,76,,,,,,,147.57866222411394,148.63215718977153,148.63215718977153,148.63215718977153,148.63215718977153,148.63215718977153,148.63215718977153,148.63215718977153,148.63215718977153,148.63215718977153,148.63215718977153,148.63215718977153,148.63215718977153,,j,2.704951275140047,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ORVOS UTCA,stimuli/objects/004a.jpg,object,2,stimuli/scenes/038a.jpg,stimuli/objects/068b.jpg,stimuli/objects/068a.jpg,stimuli/scenes/038a.jpg,stimuli/scenes/038b.jpg,dist2,dist1,target,lure,0,0,0,1,0,23,23,6,,,,,,,151.3752537816763,152.42595062218606,152.42595062218606,152.42595062218606,152.42595062218606,152.42595062218606,152.42595062218606,152.42595062218606,152.42595062218606,152.42595062218606,152.42595062218606,152.42595062218606,152.42595062218606,155.86944356001914,j,3.4077709820121527,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MANDARIN UTCA,stimuli/objects/014a.jpg,object,1,stimuli/objects/115a.jpg,stimuli/scenes/114b.jpg,stimuli/objects/115b.jpg,stimuli/objects/115a.jpg,stimuli/scenes/114a.jpg,dist2,lure,target,dist1,0,0,0,1,0,24,24,29,,,,,,,155.86944356001914,156.93656216003,156.93656216003,156.93656216003,156.93656216003,156.93656216003,156.93656216003,156.93656216003,156.93656216003,156.93656216003,156.93656216003,156.93656216003,156.93656216003,,j,1.9849963579326868,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MÁRVÁNY UTCA,stimuli/objects/072a.jpg,object,2,stimuli/scenes/110a.jpg,stimuli/scenes/110a.jpg,stimuli/scenes/110b.jpg,stimuli/scenes/095b.jpg,stimuli/scenes/095a.jpg,target,lure,dist2,dist1,0,0,0,1,0,25,25,42,,,,,,,158.9456006269902,159.99695773608983,159.99695773608983,159.99695773608983,159.99695773608983,159.99695773608983,159.99695773608983,159.99695773608983,159.99695773608983,159.99695773608983,159.99695773608983,159.99695773608983,159.99695773608983,,d,1.756310248747468,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ÁLLOMÁS UTCA,stimuli/objects/073a.jpg,object,2,stimuli/scenes/068a.jpg,stimuli/scenes/068a.jpg,stimuli/objects/104a.jpg,stimuli/scenes/068b.jpg,stimuli/objects/104b.jpg,target,dist1,lure,dist2,0,0,0,1,0,26,26,35,,,,,,,161.7824258375913,162.8386893812567,162.8386893812567,162.8386893812567,162.8386893812567,162.8386893812567,162.8386893812567,162.8386893812567,162.8386893812567,162.8386893812567,162.8386893812567,162.8386893812567,162.8386893812567,,d,3.1065074894577265,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,DOMINÓ UTCA,stimuli/scenes/046a.jpg,scene,1,stimuli/scenes/114a.jpg,stimuli/scenes/114a.jpg,stimuli/scenes/093b.jpg,stimuli/scenes/114b.jpg,stimuli/scenes/093a.jpg,target,dist2,lure,dist1,0,0,0,1,0,27,27,68,,,,,,,165.9732677564025,167.03820588998497,167.03820588998497,167.03820588998497,167.03820588998497,167.03820588998497,167.03820588998497,167.03820588998497,167.03820588998497,167.03820588998497,167.03820588998497,167.03820588998497,167.03820588998497,,j,2.3949329517781734,lure,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ZONGORA UTCA,stimuli/objects/085a.jpg,object,2,stimuli/scenes/042a.jpg,stimuli/objects/087a.jpg,stimuli/objects/087b.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/042b.jpg,dist1,dist2,target,lure,0,0,0,1,0,28,28,16,,,,,,,169.4758500419557,170.55474489927292,170.55474489927292,170.55474489927292,170.55474489927292,170.55474489927292,170.55474489927292,170.55474489927292,170.55474489927292,170.55474489927292,170.55474489927292,170.55474489927292,170.55474489927292,,j,2.814637631177902,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,VIHAR UTCA,stimuli/objects/056a.jpg,object,0,stimuli/objects/056a.jpg,stimuli/objects/056a.jpg,stimuli/objects/056b.jpg,stimuli/objects/027b.jpg,stimuli/objects/027a.jpg,target,lure,dist2,dist1,0,0,0,1,0,29,29,44,,,,,,,173.3998385258019,174.50527031347156,174.50527031347156,174.50527031347156,174.50527031347156,174.50527031347156,174.50527031347156,174.50527031347156,174.50527031347156,174.50527031347156,174.50527031347156,174.50527031347156,174.50527031347156,,d,1.6797734424471855,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ÁRNYÉK UTCA,stimuli/objects/097a.jpg,object,2,stimuli/scenes/072a.jpg,stimuli/objects/083a.jpg,stimuli/objects/083b.jpg,stimuli/scenes/072b.jpg,stimuli/scenes/072a.jpg,dist1,dist2,lure,target,0,0,0,1,0,30,30,10,,,,,,,176.20949048362672,177.2659785747528,177.2659785747528,177.2659785747528,177.2659785747528,177.2659785747528,177.2659785747528,177.2659785747528,177.2659785747528,177.2659785747528,177.2659785747528,177.2659785747528,177.2659785747528,,k,2.502736473456025,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SUGÁR UTCA,stimuli/scenes/069a.jpg,scene,0,stimuli/scenes/069a.jpg,stimuli/scenes/069b.jpg,stimuli/objects/089a.jpg,stimuli/scenes/069a.jpg,stimuli/objects/089b.jpg,lure,dist1,target,dist2,0,0,0,1,0,31,31,72,,,,,,,179.80793831311166,180.8812316339463,180.8812316339463,180.8812316339463,180.8812316339463,180.8812316339463,180.8812316339463,180.8812316339463,180.8812316339463,180.8812316339463,180.8812316339463,180.8812316339463,180.8812316339463,,j,3.031802510842681,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
