CityName,StimuliFile,CityImage,StreetSign,VideoFile,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text_intro.started,city_image_2.started,load_video.started,movie.started,end_vid_key.started,end_vid_key.keys,cityname_text.started,city_image.started,text_countdown.started,fx_cross.started,plate.started,city_text.started,street_text.started,learning_image.started,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,test_text.started,key_resp.started,key_resp.keys,key_resp.rt,plate_test.started,city_text_test.started,street_text_test.started,test_question.started,test_key_resp.started,button_image.started,test_key_resp.keys,test_key_resp.rt,verbal_test_key_resp.keys,plate_verbal.started,street_text_verbal.started,city_text_verbal.started,question_verbal.started,verbal_test_key_resp.started,verbal_test_key_resp.rt,n_remembered,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.05583155527711,19.05583155527711,space,68.87412017397583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KÍGYÓ UTCA,stimuli/scenes/052a.jpg,scene,0,stimuli/scenes/052a.jpg,stimuli/scenes/093b.jpg,stimuli/scenes/093a.jpg,stimuli/scenes/052b.jpg,stimuli/scenes/052a.jpg,dist2,dist1,lure,target,0,0,0,0,0,0,0,44,,,,,,,,,88.0624861586839,88.0624861586839,0.08139566145837307,91.22232011891901,91.22232011891901,None,119.37760436721146,119.37760436721146,121.79123104922473,124.82466796971858,125.80674218200147,125.80674218200147,125.80674218200147,125.80674218200147,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SZIKLA UTCA,stimuli/objects/102a.jpg,object,1,stimuli/objects/008a.jpg,stimuli/objects/008b.jpg,stimuli/scenes/079a.jpg,stimuli/objects/008a.jpg,stimuli/scenes/079b.jpg,lure,dist1,target,dist2,0,0,0,0,0,1,1,19,,,,,,,,,,,,,,,,,,128.78493845649064,129.84295110218227,129.84295110218227,129.84295110218227,129.84295110218227,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,LEGELŐ UTCA,stimuli/scenes/082a.jpg,scene,1,stimuli/scenes/080a.jpg,stimuli/scenes/080a.jpg,stimuli/scenes/080b.jpg,stimuli/objects/092a.jpg,stimuli/objects/092b.jpg,target,lure,dist1,dist2,0,0,0,0,0,2,2,6,,,,,,,,,,,,,,,,,,132.7917255498469,133.8339415565133,133.8339415565133,133.8339415565133,133.8339415565133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KESELYŰ UTCA,stimuli/scenes/046a.jpg,scene,2,stimuli/objects/061a.jpg,stimuli/scenes/081b.jpg,stimuli/objects/061b.jpg,stimuli/scenes/081a.jpg,stimuli/objects/061a.jpg,dist2,lure,dist1,target,0,0,0,0,0,3,3,75,,,,,,,,,,,,,,,,,,136.80514360964298,137.85318974219263,137.85318974219263,137.85318974219263,137.85318974219263,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,VÁSÁR UTCA,stimuli/scenes/118a.jpg,scene,0,stimuli/scenes/118a.jpg,stimuli/objects/033a.jpg,stimuli/scenes/118b.jpg,stimuli/objects/033b.jpg,stimuli/scenes/118a.jpg,dist1,lure,dist2,target,0,0,0,0,0,4,4,64,,,,,,,,,,,,,,,,,,140.81822858192027,141.87046770378947,141.87046770378947,141.87046770378947,141.87046770378947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,VIHAR UTCA,stimuli/scenes/098a.jpg,scene,0,stimuli/scenes/098a.jpg,stimuli/scenes/098b.jpg,stimuli/objects/021a.jpg,stimuli/objects/021b.jpg,stimuli/scenes/098a.jpg,lure,dist1,dist2,target,0,0,0,0,0,5,5,61,,,,,,,,,,,,,,,,,,144.83354844525456,145.87348913028836,145.87348913028836,145.87348913028836,145.87348913028836,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KORONA UTCA,stimuli/scenes/025a.jpg,scene,2,stimuli/objects/104a.jpg,stimuli/scenes/074a.jpg,stimuli/objects/104a.jpg,stimuli/objects/104b.jpg,stimuli/scenes/074b.jpg,dist1,target,lure,dist2,0,0,0,0,0,6,6,17,,,,,,,,,,,,,,,,,,148.85011979937553,149.88249929621816,149.88249929621816,149.88249929621816,149.88249929621816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,REPÜLŐ UTCA,stimuli/scenes/075a.jpg,scene,2,stimuli/objects/019a.jpg,stimuli/objects/019b.jpg,stimuli/scenes/031a.jpg,stimuli/objects/019a.jpg,stimuli/scenes/031b.jpg,lure,dist1,target,dist2,0,0,0,0,0,7,7,73,,,,,,,,,,,,,,,,,,152.8676521629095,153.903342012316,153.903342012316,153.903342012316,153.903342012316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TIGRIS UTCA,stimuli/objects/041a.jpg,object,2,stimuli/scenes/086a.jpg,stimuli/scenes/086b.jpg,stimuli/scenes/024a.jpg,stimuli/scenes/024b.jpg,stimuli/scenes/086a.jpg,lure,dist1,dist2,target,0,0,0,0,0,8,8,57,,,,,,,,,,,,,,,,,,156.88354334421456,157.91842208988965,157.91842208988965,157.91842208988965,157.91842208988965,None,157.91842208988965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KERET UTCA,stimuli/scenes/093a.jpg,scene,0,stimuli/scenes/093a.jpg,stimuli/scenes/098a.jpg,stimuli/scenes/093b.jpg,stimuli/scenes/098b.jpg,stimuli/scenes/093a.jpg,dist1,lure,dist2,target,0,0,0,0,0,9,9,40,,,,,,,,,,,,,,,,,,160.89180367439985,161.92746086791158,161.92746086791158,161.92746086791158,161.92746086791158,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ASZTAL UTCA,stimuli/objects/103a.jpg,object,2,stimuli/scenes/067a.jpg,stimuli/scenes/067b.jpg,stimuli/scenes/021b.jpg,stimuli/scenes/067a.jpg,stimuli/scenes/021a.jpg,lure,dist2,target,dist1,0,0,0,0,0,10,10,36,,,,,,,,,,,,,,,,,,164.90285248681903,165.9408008661121,165.9408008661121,165.9408008661121,165.9408008661121,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,BETON UTCA,stimuli/scenes/041a.jpg,scene,2,stimuli/objects/079a.jpg,stimuli/scenes/067b.jpg,stimuli/scenes/067a.jpg,stimuli/objects/079b.jpg,stimuli/objects/079a.jpg,dist2,dist1,lure,target,0,0,0,0,0,11,11,47,,,,,,,,,,,,,,,,,,168.91634861007333,169.953059181571,169.953059181571,169.953059181571,169.953059181571,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MOCSÁR UTCA,stimuli/objects/031a.jpg,object,1,stimuli/objects/092a.jpg,stimuli/scenes/070b.jpg,stimuli/scenes/070a.jpg,stimuli/objects/092a.jpg,stimuli/objects/092b.jpg,dist2,dist1,target,lure,0,0,0,0,0,12,12,31,,,,,,,,,,,,,,,,,,172.91875486634672,173.95803621783853,173.95803621783853,173.95803621783853,173.95803621783853,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MUNKA UTCA,stimuli/objects/025a.jpg,object,2,stimuli/scenes/023a.jpg,stimuli/scenes/114b.jpg,stimuli/scenes/114a.jpg,stimuli/scenes/023a.jpg,stimuli/scenes/023b.jpg,dist2,dist1,target,lure,0,0,0,0,0,13,13,16,,,,,,,,,,,,,,,,,,176.93310718983412,177.96441184915602,177.96441184915602,177.96441184915602,177.96441184915602,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MARTINI UTCA,stimuli/objects/026a.jpg,object,2,stimuli/scenes/058a.jpg,stimuli/objects/088a.jpg,stimuli/objects/088b.jpg,stimuli/scenes/058b.jpg,stimuli/scenes/058a.jpg,dist1,dist2,lure,target,0,0,0,0,0,14,14,13,,,,,,,,,,,,,,,,,,180.95079194568098,181.9924926161766,181.9924926161766,181.9924926161766,181.9924926161766,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KRÉTA UTCA,stimuli/scenes/071a.jpg,scene,0,stimuli/scenes/071a.jpg,stimuli/scenes/118a.jpg,stimuli/scenes/071a.jpg,stimuli/scenes/071b.jpg,stimuli/scenes/118b.jpg,dist1,target,lure,dist2,0,0,0,0,0,15,15,51,,,,,,,,,,,,,,,,,,184.9535496402532,185.9949141126126,185.9949141126126,185.9949141126126,185.9949141126126,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,BAGOLY UTCA,stimuli/scenes/108a.jpg,scene,0,stimuli/scenes/108a.jpg,stimuli/scenes/006b.jpg,stimuli/scenes/108b.jpg,stimuli/scenes/108a.jpg,stimuli/scenes/006a.jpg,dist2,lure,target,dist1,0,0,0,0,0,16,16,78,,,,,,,,,,,,,,,,,,188.96832835301757,189.99365049228072,189.99365049228072,189.99365049228072,189.99365049228072,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MÁRVÁNY UTCA,stimuli/scenes/117a.jpg,scene,1,stimuli/scenes/026a.jpg,stimuli/scenes/026a.jpg,stimuli/scenes/028a.jpg,stimuli/scenes/026b.jpg,stimuli/scenes/028b.jpg,target,dist1,lure,dist2,0,0,0,0,0,17,17,69,,,,,,,,,,,,,,,,,,192.9712888225913,194.0096875373274,194.0096875373274,194.0096875373274,194.0096875373274,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KANÁL UTCA,stimuli/objects/072a.jpg,object,2,stimuli/scenes/100a.jpg,stimuli/objects/019a.jpg,stimuli/scenes/100b.jpg,stimuli/scenes/100a.jpg,stimuli/objects/019b.jpg,dist1,lure,target,dist2,0,0,0,0,0,18,18,5,,,,,,,,,,,,,,,,,,196.97412955388427,198.0091320797801,198.0091320797801,198.0091320797801,198.0091320797801,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,BOLYGÓ UTCA,stimuli/scenes/062a.jpg,scene,2,stimuli/objects/043a.jpg,stimuli/objects/043a.jpg,stimuli/scenes/089b.jpg,stimuli/scenes/089a.jpg,stimuli/objects/043b.jpg,target,dist2,dist1,lure,0,0,0,0,0,19,19,55,,,,,,,,,,,,,,,,,,200.9764593038708,202.0233973208815,202.0233973208815,202.0233973208815,202.0233973208815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,CSAVAR UTCA,stimuli/scenes/106a.jpg,scene,2,stimuli/objects/056a.jpg,stimuli/objects/056a.jpg,stimuli/objects/056b.jpg,stimuli/objects/107b.jpg,stimuli/objects/107a.jpg,target,lure,dist2,dist1,0,0,0,0,0,20,20,26,,,,,,,,,,,,,,,,,,204.98865883983672,206.01427643746138,206.01427643746138,206.01427643746138,206.01427643746138,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,RÓZSA UTCA,stimuli/objects/021a.jpg,object,0,stimuli/objects/021a.jpg,stimuli/objects/021a.jpg,stimuli/objects/021b.jpg,stimuli/objects/114a.jpg,stimuli/objects/114b.jpg,target,lure,dist1,dist2,0,0,0,0,0,21,21,8,,,,,,,,,,,,,,,,,,208.99292771331966,210.0200583562255,210.0200583562255,210.0200583562255,210.0200583562255,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KAKAS UTCA,stimuli/objects/110a.jpg,object,1,stimuli/objects/052a.jpg,stimuli/objects/052a.jpg,stimuli/objects/024b.jpg,stimuli/objects/052b.jpg,stimuli/objects/024a.jpg,target,dist2,lure,dist1,0,0,0,0,0,22,22,2,,,,,,,,,,,,,,,,,,212.99948528409004,214.03133980184793,214.03133980184793,214.03133980184793,214.03133980184793,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TELEP UTCA,stimuli/objects/074a.jpg,object,1,stimuli/objects/036a.jpg,stimuli/scenes/044b.jpg,stimuli/objects/036a.jpg,stimuli/objects/036b.jpg,stimuli/scenes/044a.jpg,dist2,target,lure,dist1,0,0,0,0,0,23,23,9,,,,,,,,,,,,,,,,,,217.01592819206417,218.05393006280065,218.05393006280065,218.05393006280065,218.05393006280065,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,PETÁRDA UTCA,stimuli/scenes/015a.jpg,scene,1,stimuli/scenes/077a.jpg,stimuli/scenes/077b.jpg,stimuli/scenes/097b.jpg,stimuli/scenes/077a.jpg,stimuli/scenes/097a.jpg,lure,dist2,target,dist1,0,0,0,0,0,24,24,54,,,,,,,,,,,,,,,,,,221.0325919147581,222.06712513044477,222.06712513044477,222.06712513044477,222.06712513044477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ÁRNYÉK UTCA,stimuli/scenes/029a.jpg,scene,1,stimuli/scenes/069a.jpg,stimuli/objects/052a.jpg,stimuli/scenes/069b.jpg,stimuli/objects/052b.jpg,stimuli/scenes/069a.jpg,dist1,lure,dist2,target,0,0,0,0,0,25,25,56,,,,,,,,,,,,,,,,,,225.03555518202484,226.05718692205846,226.05718692205846,226.05718692205846,226.05718692205846,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,HÁRFA UTCA,stimuli/objects/007a.jpg,object,1,stimuli/objects/094a.jpg,stimuli/objects/094b.jpg,stimuli/objects/094a.jpg,stimuli/scenes/069b.jpg,stimuli/scenes/069a.jpg,lure,target,dist2,dist1,0,0,0,0,0,26,26,59,,,,,,,,,,,,,,,,,,229.04081181250513,230.08309717476368,230.08309717476368,230.08309717476368,230.08309717476368,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KATONA UTCA,stimuli/scenes/101a.jpg,scene,2,stimuli/objects/120a.jpg,stimuli/objects/120b.jpg,stimuli/objects/120a.jpg,stimuli/objects/054b.jpg,stimuli/objects/054a.jpg,lure,target,dist2,dist1,0,0,0,0,0,27,27,53,,,,,,,,,,,,,,,,,,233.04425807483494,234.08854009769857,234.08854009769857,234.08854009769857,234.08854009769857,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,FOGAS UTCA,stimuli/objects/081a.jpg,object,1,stimuli/objects/119a.jpg,stimuli/scenes/040b.jpg,stimuli/objects/119a.jpg,stimuli/objects/119b.jpg,stimuli/scenes/040a.jpg,dist2,target,lure,dist1,0,0,0,0,0,28,28,48,,,,,,,,,,,,,,,,,,237.05950796231627,238.0917335115373,238.0917335115373,238.0917335115373,238.0917335115373,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ÁLLOMÁS UTCA,stimuli/objects/017a.jpg,object,2,stimuli/scenes/109a.jpg,stimuli/scenes/109b.jpg,stimuli/objects/059b.jpg,stimuli/scenes/109a.jpg,stimuli/objects/059a.jpg,lure,dist2,target,dist1,0,0,0,0,0,29,29,22,,,,,,,,,,,,,,,,,,241.06205448321998,242.10554219596088,242.10554219596088,242.10554219596088,242.10554219596088,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KÖTÉL UTCA,stimuli/objects/078a.jpg,object,2,stimuli/scenes/018a.jpg,stimuli/scenes/018b.jpg,stimuli/scenes/018a.jpg,stimuli/objects/013b.jpg,stimuli/objects/013a.jpg,lure,target,dist2,dist1,0,0,0,0,0,30,30,37,,,,,,,,,,,,,,,,,,245.06600612960756,246.10871663689613,246.10871663689613,246.10871663689613,246.10871663689613,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TRIATLON UTCA,stimuli/scenes/039a.jpg,scene,2,stimuli/objects/107a.jpg,stimuli/objects/107b.jpg,stimuli/scenes/058a.jpg,stimuli/scenes/058b.jpg,stimuli/objects/107a.jpg,lure,dist1,dist2,target,0,0,0,0,0,31,31,52,,,,,,,,,,,,,,,,,,249.08244965970516,250.1134352274239,250.1134352274239,250.1134352274239,250.1134352274239,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TOLMÁCS UTCA,stimuli/objects/022a.jpg,object,2,stimuli/scenes/114a.jpg,stimuli/scenes/018b.jpg,stimuli/scenes/018a.jpg,stimuli/scenes/114b.jpg,stimuli/scenes/114a.jpg,dist2,dist1,lure,target,0,0,0,0,0,32,32,34,,,,,,,,,,,,,,,,,,253.09312028810382,254.1279940586537,254.1279940586537,254.1279940586537,254.1279940586537,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,CUKOR UTCA,stimuli/scenes/073a.jpg,scene,2,stimuli/objects/091a.jpg,stimuli/objects/079a.jpg,stimuli/objects/091a.jpg,stimuli/objects/091b.jpg,stimuli/objects/079b.jpg,dist1,target,lure,dist2,0,0,0,0,0,33,33,66,,,,,,,,,,,,,,,,,,257.1018800958991,258.14453555457294,258.14453555457294,258.14453555457294,258.14453555457294,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KÖNYVTÁR UTCA,stimuli/objects/082a.jpg,object,0,stimuli/objects/082a.jpg,stimuli/objects/116b.jpg,stimuli/objects/116a.jpg,stimuli/objects/082a.jpg,stimuli/objects/082b.jpg,dist2,dist1,target,lure,0,0,0,0,0,34,34,39,,,,,,,,,,,,,,,,,,261.10370196960866,262.14499086886644,262.14499086886644,262.14499086886644,262.14499086886644,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,LÁNDZSA UTCA,stimuli/scenes/087a.jpg,scene,0,stimuli/scenes/087a.jpg,stimuli/objects/082b.jpg,stimuli/objects/082a.jpg,stimuli/scenes/087b.jpg,stimuli/scenes/087a.jpg,dist2,dist1,lure,target,0,0,0,0,0,35,35,50,,,,,,,,,,,,,,,,,,265.11566731892526,266.13867961615324,266.13867961615324,266.13867961615324,266.13867961615324,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST04_112822,2022-11-29_15h12.25.396,Hippopolis_Learning,2022.2.2,59.46511613765451,
