CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate_updating.started,city_text_updating.started,street_text_updating.started,test_image1.started,test_image2.started,test_image3.started,test_image4.started,button_d.started,button_f.started,button_j.started,button_k.started,key_resp.started,clock0.started,clock0.stopped,key_resp.keys,test_resp,short_break_key.keys,fx_cross.stopped,key_resp.rt,short_break_text.started,short_break_key.started,short_break_key.rt,n_targets,n_lures,n_dist1s,n_dist2s,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZIKLA UTCA,stimuli/scenes/111a.jpg,scene,2,stimuli/objects/073a.jpg,stimuli/objects/120b.jpg,stimuli/objects/120a.jpg,stimuli/objects/073a.jpg,stimuli/objects/073b.jpg,dist2,dist1,target,lure,0,1,1,0,0,16,16,1,,,,,,,401.55100340000354,402.58441939996555,402.58441939996555,402.58441939996555,402.58441939996555,402.58441939996555,402.58441939996555,402.58441939996555,402.58441939996555,402.58441939996555,402.58441939996555,402.58441939996555,402.58441939996555,,,j,target,None,402.58441939996555,3.0157942000078037,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ÁLOM UTCA,stimuli/objects/070a.jpg,object,0,stimuli/objects/070a.jpg,stimuli/objects/070b.jpg,stimuli/objects/114b.jpg,stimuli/objects/114a.jpg,stimuli/objects/070a.jpg,lure,dist2,dist1,target,0,1,1,0,0,17,17,50,,,,,,,405.6179193999851,406.6499735999387,406.6499735999387,406.6499735999387,406.6499735999387,406.6499735999387,406.6499735999387,406.6499735999387,406.6499735999387,406.6499735999387,406.6499735999387,406.6499735999387,406.6499735999387,,,k,target,None,406.6499735999387,2.450285500031896,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,NARANCS UTCA,stimuli/objects/017a.jpg,object,1,stimuli/objects/075a.jpg,stimuli/objects/075a.jpg,stimuli/scenes/041b.jpg,stimuli/scenes/041a.jpg,stimuli/objects/075b.jpg,target,dist2,dist1,lure,0,1,1,0,0,18,18,76,,,,,,,409.1177725000307,410.1523983000079,410.1523983000079,410.1523983000079,410.1523983000079,410.1523983000079,410.1523983000079,410.1523983000079,410.1523983000079,410.1523983000079,410.1523983000079,410.1523983000079,410.1523983000079,,,d,target,None,410.1523983000079,2.478418300044723,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÖTÉL UTCA,stimuli/objects/051a.jpg,object,0,stimuli/objects/051a.jpg,stimuli/scenes/024b.jpg,stimuli/objects/051b.jpg,stimuli/scenes/024a.jpg,stimuli/objects/051a.jpg,dist2,lure,dist1,target,0,1,1,0,0,19,19,7,,,,,,,412.65098629996646,413.6831947999308,413.6831947999308,413.6831947999308,413.6831947999308,413.6831947999308,413.6831947999308,413.6831947999308,413.6831947999308,413.6831947999308,413.6831947999308,413.6831947999308,413.6831947999308,,,k,target,None,413.6831947999308,2.5868280000286177,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TOLLTARTÓ UTCA,stimuli/objects/032a.jpg,object,2,stimuli/scenes/119a.jpg,stimuli/scenes/119a.jpg,stimuli/scenes/104b.jpg,stimuli/scenes/104a.jpg,stimuli/scenes/119b.jpg,target,dist2,dist1,lure,0,1,1,0,0,20,20,67,,,,,,,416.30129520001356,417.31024369993247,417.31024369993247,417.31024369993247,417.31024369993247,417.31024369993247,417.31024369993247,417.31024369993247,417.31024369993247,417.31024369993247,417.31024369993247,417.31024369993247,417.31024369993247,,,d,target,None,417.31024369993247,2.79754179995507,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SIVATAG UTCA,stimuli/scenes/016a.jpg,scene,2,stimuli/objects/046a.jpg,stimuli/objects/046b.jpg,stimuli/objects/006a.jpg,stimuli/objects/006b.jpg,stimuli/objects/046a.jpg,lure,dist1,dist2,target,0,1,1,0,0,21,21,23,,,,,,,420.13423950003926,421.1653832999291,421.1653832999291,421.1653832999291,421.1653832999291,421.1653832999291,421.1653832999291,421.1653832999291,421.1653832999291,421.1653832999291,421.1653832999291,421.1653832999291,421.1653832999291,,,k,target,None,421.1653832999291,2.039382899994962,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,VÖDÖR UTCA,stimuli/scenes/055a.jpg,scene,1,stimuli/scenes/088a.jpg,stimuli/scenes/088b.jpg,stimuli/scenes/088a.jpg,stimuli/scenes/087b.jpg,stimuli/scenes/087a.jpg,lure,target,dist2,dist1,0,1,1,0,0,22,22,56,,,,,,,423.23401369992644,424.2594842000399,424.2594842000399,424.2594842000399,424.2594842000399,424.2594842000399,424.2594842000399,424.2594842000399,424.2594842000399,424.2594842000399,424.2594842000399,424.2594842000399,424.2594842000399,,,f,target,None,424.2594842000399,2.09626549994573,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MÁLNA UTCA,stimuli/objects/069a.jpg,object,2,stimuli/scenes/053a.jpg,stimuli/objects/073a.jpg,stimuli/objects/073b.jpg,stimuli/scenes/053b.jpg,stimuli/scenes/053a.jpg,dist1,dist2,lure,target,0,1,1,0,0,23,23,14,,,,,,,426.38406900002155,427.39653439994436,427.39653439994436,427.39653439994436,427.39653439994436,427.39653439994436,427.39653439994436,427.39653439994436,427.39653439994436,427.39653439994436,427.39653439994436,427.39653439994436,427.39653439994436,,,k,target,None,427.39653439994436,2.7067276999587193,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,CUKOR UTCA,stimuli/objects/111a.jpg,object,0,stimuli/objects/111a.jpg,stimuli/objects/089b.jpg,stimuli/objects/111b.jpg,stimuli/objects/111a.jpg,stimuli/objects/089a.jpg,dist2,lure,target,dist1,0,1,1,0,0,24,24,30,,,,,,,430.1342863999307,431.16301809996367,431.16301809996367,431.16301809996367,431.16301809996367,431.16301809996367,431.16301809996367,431.16301809996367,431.16301809996367,431.16301809996367,431.16301809996367,431.16301809996367,431.16301809996367,,,j,target,None,431.16301809996367,3.126267399988137,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BONBON UTCA,stimuli/objects/095a.jpg,object,2,stimuli/scenes/007a.jpg,stimuli/objects/028b.jpg,stimuli/objects/028a.jpg,stimuli/scenes/007a.jpg,stimuli/scenes/007b.jpg,dist2,dist1,target,lure,0,1,1,0,0,25,25,72,,,,,,,434.31760760000907,435.343643900007,435.343643900007,435.343643900007,435.343643900007,435.343643900007,435.343643900007,435.343643900007,435.343643900007,435.343643900007,435.343643900007,435.343643900007,435.343643900007,,,j,target,None,435.343643900007,3.044516099966131,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ÜVEG UTCA,stimuli/scenes/061a.jpg,scene,2,stimuli/objects/085a.jpg,stimuli/objects/085b.jpg,stimuli/scenes/084a.jpg,stimuli/objects/085a.jpg,stimuli/scenes/084b.jpg,lure,dist1,target,dist2,0,1,1,0,0,26,26,19,,,,,,,438.41729929996654,439.4460220999317,439.4460220999317,439.4460220999317,439.4460220999317,439.4460220999317,439.4460220999317,439.4460220999317,439.4460220999317,439.4460220999317,439.4460220999317,439.4460220999317,439.4460220999317,,,f,dist1,None,439.4460220999317,3.341040800092742,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,POGÁCSA UTCA,stimuli/scenes/046a.jpg,scene,0,stimuli/scenes/046a.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/046a.jpg,stimuli/scenes/046b.jpg,stimuli/scenes/042b.jpg,dist1,target,lure,dist2,0,1,1,0,0,27,27,49,,,,,,,442.81723609997425,443.83165179996286,443.83165179996286,443.83165179996286,443.83165179996286,443.83165179996286,443.83165179996286,443.83165179996286,443.83165179996286,443.83165179996286,443.83165179996286,443.83165179996286,443.83165179996286,447.31774299999233,,f,target,None,443.83165179996286,3.713252400048077,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PAPAGÁJ UTCA,stimuli/objects/093a.jpg,object,2,stimuli/scenes/097a.jpg,stimuli/scenes/097a.jpg,stimuli/scenes/109b.jpg,stimuli/scenes/109a.jpg,stimuli/scenes/097b.jpg,target,dist2,dist1,lure,0,1,1,0,0,28,28,55,,,,,,,447.56683120003436,448.59123349993024,448.59123349993024,448.59123349993024,448.59123349993024,448.59123349993024,448.59123349993024,448.59123349993024,448.59123349993024,448.59123349993024,448.59123349993024,448.59123349993024,448.59123349993024,,,j,dist1,None,448.59123349993024,2.862109799985774,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PULÓVER UTCA,stimuli/objects/114a.jpg,object,0,stimuli/objects/114a.jpg,stimuli/scenes/050b.jpg,stimuli/scenes/050a.jpg,stimuli/objects/114b.jpg,stimuli/objects/114a.jpg,dist2,dist1,lure,target,0,1,1,0,0,29,29,43,,,,,,,451.4838583000237,452.52047160000075,452.52047160000075,452.52047160000075,452.52047160000075,452.52047160000075,452.52047160000075,452.52047160000075,452.52047160000075,452.52047160000075,452.52047160000075,452.52047160000075,452.52047160000075,,,k,target,None,452.52047160000075,1.6419657000806183,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LAKAT UTCA,stimuli/objects/066a.jpg,object,2,stimuli/scenes/084a.jpg,stimuli/scenes/084b.jpg,stimuli/scenes/034a.jpg,stimuli/scenes/084a.jpg,stimuli/scenes/034b.jpg,lure,dist1,target,dist2,0,1,1,0,0,30,30,58,,,,,,,454.1836049000267,455.1910452999873,455.1910452999873,455.1910452999873,455.1910452999873,455.1910452999873,455.1910452999873,455.1910452999873,455.1910452999873,455.1910452999873,455.1910452999873,455.1910452999873,455.1910452999873,,,j,target,None,455.1910452999873,2.496206800104119,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HORDÓ UTCA,stimuli/scenes/095a.jpg,scene,0,stimuli/scenes/095a.jpg,stimuli/scenes/095a.jpg,stimuli/scenes/046a.jpg,stimuli/scenes/095b.jpg,stimuli/scenes/046b.jpg,target,dist1,lure,dist2,0,1,1,0,0,31,31,27,,,,,,,457.7169072999386,458.73152030003257,458.73152030003257,458.73152030003257,458.73152030003257,458.73152030003257,458.73152030003257,458.73152030003257,458.73152030003257,458.73152030003257,458.73152030003257,458.73152030003257,458.73152030003257,,,d,target,None,458.73152030003257,2.1120278000598773,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TOBOZ UTCA,stimuli/objects/001a.jpg,object,2,stimuli/scenes/059a.jpg,stimuli/scenes/059a.jpg,stimuli/objects/085a.jpg,stimuli/objects/085b.jpg,stimuli/scenes/059b.jpg,target,dist1,dist2,lure,0,1,1,0,0,32,32,40,,,,,,,460.8669235999696,461.8842318999814,461.8842318999814,461.8842318999814,461.8842318999814,461.8842318999814,461.8842318999814,461.8842318999814,461.8842318999814,461.8842318999814,461.8842318999814,461.8842318999814,461.8842318999814,,,d,target,None,461.8842318999814,2.3174932999536395,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ZSEMLE UTCA,stimuli/objects/115a.jpg,object,1,stimuli/objects/053a.jpg,stimuli/objects/007a.jpg,stimuli/objects/053a.jpg,stimuli/objects/007b.jpg,stimuli/objects/053b.jpg,dist1,target,dist2,lure,0,1,1,0,0,33,33,47,,,,,,,464.21691109996755,465.24992149998434,465.24992149998434,465.24992149998434,465.24992149998434,465.24992149998434,465.24992149998434,465.24992149998434,465.24992149998434,465.24992149998434,465.24992149998434,465.24992149998434,465.24992149998434,,,d,dist1,None,465.24992149998434,3.1678628999507055,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KORONA UTCA,stimuli/scenes/108a.jpg,scene,1,stimuli/scenes/011a.jpg,stimuli/objects/076a.jpg,stimuli/scenes/011b.jpg,stimuli/objects/076b.jpg,stimuli/scenes/011a.jpg,dist1,lure,dist2,target,0,1,1,0,0,34,34,9,,,,,,,468.43332139996346,469.45883210003376,469.45883210003376,469.45883210003376,469.45883210003376,469.45883210003376,469.45883210003376,469.45883210003376,469.45883210003376,469.45883210003376,469.45883210003376,469.45883210003376,469.45883210003376,,,k,target,None,469.45883210003376,2.3934541000053287,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LIGET UTCA,stimuli/objects/038a.jpg,object,2,stimuli/scenes/109a.jpg,stimuli/scenes/109a.jpg,stimuli/objects/055a.jpg,stimuli/scenes/109b.jpg,stimuli/objects/055b.jpg,target,dist1,lure,dist2,0,1,1,0,0,35,35,62,,,,,,,471.8834533999907,472.90489769994747,472.90489769994747,472.90489769994747,472.90489769994747,472.90489769994747,472.90489769994747,472.90489769994747,472.90489769994747,472.90489769994747,472.90489769994747,472.90489769994747,472.90489769994747,,,f,dist1,None,472.90489769994747,2.9597807000391185,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MARTINI UTCA,stimuli/objects/060a.jpg,object,1,stimuli/objects/011a.jpg,stimuli/objects/075b.jpg,stimuli/objects/075a.jpg,stimuli/objects/011b.jpg,stimuli/objects/011a.jpg,dist2,dist1,lure,target,0,1,1,0,0,36,36,60,,,,,,,475.8833692999324,476.9138027000008,476.9138027000008,476.9138027000008,476.9138027000008,476.9138027000008,476.9138027000008,476.9138027000008,476.9138027000008,476.9138027000008,476.9138027000008,476.9138027000008,476.9138027000008,,,k,target,None,476.9138027000008,3.222275899956003,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PÁFRÁNY UTCA,stimuli/scenes/101a.jpg,scene,0,stimuli/scenes/101a.jpg,stimuli/scenes/101a.jpg,stimuli/scenes/101b.jpg,stimuli/objects/051a.jpg,stimuli/objects/051b.jpg,target,lure,dist1,dist2,0,1,1,0,0,37,37,0,,,,,,,480.1666785000125,481.19071679993067,481.19071679993067,481.19071679993067,481.19071679993067,481.19071679993067,481.19071679993067,481.19071679993067,481.19071679993067,481.19071679993067,481.19071679993067,481.19071679993067,481.19071679993067,,,d,target,None,481.19071679993067,3.20203499996569,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TELEP UTCA,stimuli/scenes/048a.jpg,scene,2,stimuli/objects/120a.jpg,stimuli/objects/120a.jpg,stimuli/objects/120b.jpg,stimuli/scenes/119b.jpg,stimuli/scenes/119a.jpg,target,lure,dist2,dist1,0,1,1,0,0,38,38,75,,,,,,,484.416442799964,485.4449200000381,485.4449200000381,485.4449200000381,485.4449200000381,485.4449200000381,485.4449200000381,485.4449200000381,485.4449200000381,485.4449200000381,485.4449200000381,485.4449200000381,485.4449200000381,488.9173240000382,,k,dist1,None,485.4449200000381,3.607138399966061,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HEGEDŰ UTCA,stimuli/scenes/113a.jpg,scene,2,stimuli/objects/036a.jpg,stimuli/objects/036b.jpg,stimuli/scenes/059b.jpg,stimuli/scenes/059a.jpg,stimuli/objects/036a.jpg,lure,dist2,dist1,target,0,1,1,0,0,39,39,69,,,,,,,489.0831930999411,490.1074880999513,490.1074880999513,490.1074880999513,490.1074880999513,490.1074880999513,490.1074880999513,490.1074880999513,490.1074880999513,490.1074880999513,490.1074880999513,490.1074880999513,490.1074880999513,,,k,target,None,490.1074880999513,2.9045235000085086,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KECSKE UTCA,stimuli/scenes/085a.jpg,scene,2,stimuli/objects/022a.jpg,stimuli/objects/022b.jpg,stimuli/objects/022a.jpg,stimuli/scenes/053a.jpg,stimuli/scenes/053b.jpg,lure,target,dist1,dist2,0,1,1,0,0,40,40,6,,,,,,,493.0331270999741,494.0640612000134,494.0640612000134,494.0640612000134,494.0640612000134,494.0640612000134,494.0640612000134,494.0640612000134,494.0640612000134,494.0640612000134,494.0640612000134,494.0640612000134,494.0640612000134,,,f,target,None,494.0640612000134,2.007515599951148,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FOGAS UTCA,stimuli/scenes/025a.jpg,scene,1,stimuli/scenes/018a.jpg,stimuli/scenes/018b.jpg,stimuli/scenes/064a.jpg,stimuli/scenes/018a.jpg,stimuli/scenes/064b.jpg,lure,dist1,target,dist2,0,1,1,0,0,41,41,38,,,,,,,496.0996799999848,497.1094127999386,497.1094127999386,497.1094127999386,497.1094127999386,497.1094127999386,497.1094127999386,497.1094127999386,497.1094127999386,497.1094127999386,497.1094127999386,497.1094127999386,497.1094127999386,,,f,dist1,None,497.1094127999386,3.431620200048201,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PETÁRDA UTCA,stimuli/objects/009a.jpg,object,0,stimuli/objects/009a.jpg,stimuli/objects/009a.jpg,stimuli/scenes/051a.jpg,stimuli/objects/009b.jpg,stimuli/scenes/051b.jpg,target,dist1,lure,dist2,0,1,1,0,0,42,42,64,,,,,,,500.5662477000151,501.5812768000178,501.5812768000178,501.5812768000178,501.5812768000178,501.5812768000178,501.5812768000178,501.5812768000178,501.5812768000178,501.5812768000178,501.5812768000178,501.5812768000178,501.5812768000178,,,j,lure,None,501.5812768000178,2.0369376000016928,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TRIATLON UTCA,stimuli/objects/024a.jpg,object,0,stimuli/objects/024a.jpg,stimuli/objects/024b.jpg,stimuli/objects/080a.jpg,stimuli/objects/024a.jpg,stimuli/objects/080b.jpg,lure,dist1,target,dist2,0,1,1,0,0,43,43,2,,,,,,,503.64960599993356,504.68040950002614,504.68040950002614,504.68040950002614,504.68040950002614,504.68040950002614,504.68040950002614,504.68040950002614,504.68040950002614,504.68040950002614,504.68040950002614,504.68040950002614,504.68040950002614,,,j,target,None,504.68040950002614,2.3768365000141785,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ÁRNYÉK UTCA,stimuli/objects/020a.jpg,object,1,stimuli/objects/027a.jpg,stimuli/scenes/004a.jpg,stimuli/objects/027b.jpg,stimuli/objects/027a.jpg,stimuli/scenes/004b.jpg,dist1,lure,target,dist2,0,1,1,0,0,44,44,52,,,,,,,507.08264249993954,508.11534439993557,508.11534439993557,508.11534439993557,508.11534439993557,508.11534439993557,508.11534439993557,508.11534439993557,508.11534439993557,508.11534439993557,508.11534439993557,508.11534439993557,508.11534439993557,511.5835707000224,,j,target,space,508.11534439993557,3.750581600004807,511.88266669993754,511.88266669993754,2.6761051000794396,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KULLANCS UTCA,stimuli/objects/089a.jpg,object,0,stimuli/objects/089a.jpg,stimuli/scenes/072a.jpg,stimuli/objects/089a.jpg,stimuli/scenes/072b.jpg,stimuli/objects/089b.jpg,dist1,target,dist2,lure,0,1,1,0,0,45,45,34,,,,,,,514.5828150999732,515.6053696000017,515.6053696000017,515.6053696000017,515.6053696000017,515.6053696000017,515.6053696000017,515.6053696000017,515.6053696000017,515.6053696000017,515.6053696000017,515.6053696000017,515.6053696000017,519.0833271000301,,f,target,None,515.6053696000017,3.582573899999261,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÖTÉNY UTCA,stimuli/scenes/031a.jpg,scene,1,stimuli/scenes/064a.jpg,stimuli/objects/103a.jpg,stimuli/objects/103b.jpg,stimuli/scenes/064b.jpg,stimuli/scenes/064a.jpg,dist1,dist2,lure,target,0,1,1,0,0,46,46,22,,,,,,,519.216267199954,520.2298172999872,520.2298172999872,520.2298172999872,520.2298172999872,520.2298172999872,520.2298172999872,520.2298172999872,520.2298172999872,520.2298172999872,520.2298172999872,520.2298172999872,520.2298172999872,,,d,dist1,None,520.2298172999872,3.048085500020534,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,DOMINÓ UTCA,stimuli/scenes/042a.jpg,scene,0,stimuli/scenes/042a.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/042b.jpg,stimuli/objects/070a.jpg,stimuli/objects/070b.jpg,target,lure,dist1,dist2,0,1,1,0,0,47,47,63,,,,,,,523.2993889999343,524.3170829999726,524.3170829999726,524.3170829999726,524.3170829999726,524.3170829999726,524.3170829999726,524.3170829999726,524.3170829999726,524.3170829999726,524.3170829999726,524.3170829999726,524.3170829999726,,,d,target,None,524.3170829999726,1.8870223999256268,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,AJÁNDÉK UTCA,stimuli/scenes/005a.jpg,scene,1,stimuli/scenes/009a.jpg,stimuli/scenes/078b.jpg,stimuli/scenes/078a.jpg,stimuli/scenes/009a.jpg,stimuli/scenes/009b.jpg,dist2,dist1,target,lure,0,1,1,0,0,48,48,28,,,,,,,526.2329104000237,527.2544537000358,527.2544537000358,527.2544537000358,527.2544537000358,527.2544537000358,527.2544537000358,527.2544537000358,527.2544537000358,527.2544537000358,527.2544537000358,527.2544537000358,527.2544537000358,530.7333257999271,,f,dist1,None,527.2544537000358,3.8607614999637008,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KERÉK UTCA,stimuli/scenes/096a.jpg,scene,1,stimuli/scenes/041a.jpg,stimuli/scenes/117a.jpg,stimuli/scenes/041b.jpg,stimuli/scenes/041a.jpg,stimuli/scenes/117b.jpg,dist1,lure,target,dist2,0,1,1,0,0,49,49,20,,,,,,,531.1321022999473,532.1407281999709,532.1407281999709,532.1407281999709,532.1407281999709,532.1407281999709,532.1407281999709,532.1407281999709,532.1407281999709,532.1407281999709,532.1407281999709,532.1407281999709,532.1407281999709,,,d,dist1,None,532.1407281999709,3.2487215000437573,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
