CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate_updating.started,city_text_updating.started,street_text_updating.started,test_image1.started,test_image2.started,test_image3.started,test_image4.started,button_d.started,button_f.started,button_j.started,button_k.started,key_resp.started,key_resp.keys,key_resp.rt,test_resp,short_break_key.keys,fx_cross.stopped,clock0.started,short_break_text.started,short_break_key.started,short_break_key.rt,n_targets,n_lures,n_dist1s,n_dist2s,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HARCSA UTCA,stimuli/scenes/080a.jpg,scene,2,stimuli/objects/029a.jpg,stimuli/scenes/054b.jpg,stimuli/scenes/054a.jpg,stimuli/objects/029b.jpg,stimuli/objects/029a.jpg,dist2,dist1,lure,target,0,0,0,1,0,68,68,59,,,,,,,284.6902009360492,285.723689481616,285.723689481616,285.723689481616,285.723689481616,285.723689481616,285.723689481616,285.723689481616,285.723689481616,285.723689481616,285.723689481616,285.723689481616,285.723689481616,j,3.0051417015492916,lure,None,285.723689481616,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KRÉTA UTCA,stimuli/scenes/091a.jpg,scene,0,stimuli/scenes/091a.jpg,stimuli/scenes/098b.jpg,stimuli/scenes/091b.jpg,stimuli/scenes/098a.jpg,stimuli/scenes/091a.jpg,dist2,lure,dist1,target,0,0,0,1,0,69,69,21,,,,,,,288.7590356692672,289.816955011338,289.816955011338,289.816955011338,289.816955011338,289.816955011338,289.816955011338,289.816955011338,289.816955011338,289.816955011338,289.816955011338,289.816955011338,289.816955011338,k,1.85663490742445,target,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TERÍTŐ UTCA,stimuli/objects/098a.jpg,object,1,stimuli/objects/096a.jpg,stimuli/objects/096b.jpg,stimuli/objects/096a.jpg,stimuli/objects/013b.jpg,stimuli/objects/013a.jpg,lure,target,dist2,dist1,0,0,0,1,0,70,70,39,,,,,,,291.6901909839362,292.76261784136295,292.76261784136295,292.76261784136295,292.76261784136295,292.76261784136295,292.76261784136295,292.76261784136295,292.76261784136295,292.76261784136295,292.76261784136295,292.76261784136295,292.76261784136295,f,1.7738748602569103,target,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZŐLŐ UTCA,stimuli/scenes/099a.jpg,scene,0,stimuli/scenes/099a.jpg,stimuli/objects/105a.jpg,stimuli/scenes/099a.jpg,stimuli/scenes/099b.jpg,stimuli/objects/105b.jpg,dist1,target,lure,dist2,0,0,0,1,0,71,71,55,,,,,,,294.5565167032182,295.59998109191656,295.59998109191656,295.59998109191656,295.59998109191656,295.59998109191656,295.59998109191656,295.59998109191656,295.59998109191656,295.59998109191656,295.59998109191656,295.59998109191656,295.59998109191656,f,2.040620068088174,target,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KESZTYŰ UTCA,stimuli/scenes/040a.jpg,scene,1,stimuli/scenes/105a.jpg,stimuli/objects/096b.jpg,stimuli/scenes/105a.jpg,stimuli/scenes/105b.jpg,stimuli/objects/096a.jpg,dist2,target,lure,dist1,0,0,0,1,0,72,72,16,,,,,,,297.65684114582837,298.6982482261956,298.6982482261956,298.6982482261956,298.6982482261956,298.6982482261956,298.6982482261956,298.6982482261956,298.6982482261956,298.6982482261956,298.6982482261956,298.6982482261956,298.6982482261956,j,3.5193248372524977,lure,None,,302.15737607702613,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZALVÉTA UTCA,stimuli/objects/072a.jpg,object,0,stimuli/objects/072a.jpg,stimuli/scenes/045b.jpg,stimuli/scenes/045a.jpg,stimuli/objects/072b.jpg,stimuli/objects/072a.jpg,dist2,dist1,lure,target,0,0,0,1,0,73,73,54,,,,,,,302.240272032097,303.27417950332165,303.27417950332165,303.27417950332165,303.27417950332165,303.27417950332165,303.27417950332165,303.27417950332165,303.27417950332165,303.27417950332165,303.27417950332165,303.27417950332165,303.27417950332165,k,2.6383500937372446,target,None,303.27417950332165,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SUGÁR UTCA,stimuli/objects/094a.jpg,object,0,stimuli/objects/094a.jpg,stimuli/objects/094b.jpg,stimuli/objects/064b.jpg,stimuli/objects/064a.jpg,stimuli/objects/094a.jpg,lure,dist2,dist1,target,0,0,0,1,0,74,74,40,,,,,,,305.9505484290421,307.01352255791426,307.01352255791426,307.01352255791426,307.01352255791426,307.01352255791426,307.01352255791426,307.01352255791426,307.01352255791426,307.01352255791426,307.01352255791426,307.01352255791426,307.01352255791426,k,2.0196554381400347,target,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FÜGE UTCA,stimuli/scenes/115a.jpg,scene,0,stimuli/scenes/115a.jpg,stimuli/scenes/115b.jpg,stimuli/scenes/115a.jpg,stimuli/objects/084b.jpg,stimuli/objects/084a.jpg,lure,target,dist2,dist1,0,0,0,1,0,75,75,47,,,,,,,309.05664981529117,310.11012580804527,310.11012580804527,310.11012580804527,310.11012580804527,310.11012580804527,310.11012580804527,310.11012580804527,310.11012580804527,310.11012580804527,310.11012580804527,310.11012580804527,310.11012580804527,f,2.2187141459435225,target,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MÁRVÁNY UTCA,stimuli/scenes/023a.jpg,scene,0,stimuli/scenes/023a.jpg,stimuli/objects/030a.jpg,stimuli/scenes/023b.jpg,stimuli/objects/030b.jpg,stimuli/scenes/023a.jpg,dist1,lure,dist2,target,0,0,0,1,0,76,76,58,,,,,,,312.36590710654855,313.4091444592923,313.4091444592923,313.4091444592923,313.4091444592923,313.4091444592923,313.4091444592923,313.4091444592923,313.4091444592923,313.4091444592923,313.4091444592923,313.4091444592923,313.4091444592923,d,2.599007785320282,dist1,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,GYŰRŰ UTCA,stimuli/objects/056a.jpg,object,1,stimuli/objects/013a.jpg,stimuli/objects/013b.jpg,stimuli/objects/087b.jpg,stimuli/objects/013a.jpg,stimuli/objects/087a.jpg,lure,dist2,target,dist1,0,0,0,1,0,77,77,22,,,,,,,316.0398091301322,317.0761449392885,317.0761449392885,317.0761449392885,317.0761449392885,317.0761449392885,317.0761449392885,317.0761449392885,317.0761449392885,317.0761449392885,317.0761449392885,317.0761449392885,317.0761449392885,j,3.124586194753647,target,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TÜKÖR UTCA,stimuli/scenes/006a.jpg,scene,0,stimuli/scenes/006a.jpg,stimuli/objects/116b.jpg,stimuli/objects/116a.jpg,stimuli/scenes/006a.jpg,stimuli/scenes/006b.jpg,dist2,dist1,target,lure,0,0,0,1,0,78,78,25,,,,,,,320.2230186406523,321.2598091419786,321.2598091419786,321.2598091419786,321.2598091419786,321.2598091419786,321.2598091419786,321.2598091419786,321.2598091419786,321.2598091419786,321.2598091419786,321.2598091419786,321.2598091419786,j,1.9648001305758953,target,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FÜZET UTCA,stimuli/scenes/047a.jpg,scene,1,stimuli/scenes/012a.jpg,stimuli/scenes/012b.jpg,stimuli/objects/010b.jpg,stimuli/scenes/012a.jpg,stimuli/objects/010a.jpg,lure,dist2,target,dist1,0,0,0,1,0,79,79,56,,,,,,,323.2535258792341,324.29840938933194,324.29840938933194,324.29840938933194,324.29840938933194,324.29840938933194,324.29840938933194,324.29840938933194,324.29840938933194,324.29840938933194,324.29840938933194,324.29840938933194,324.29840938933194,j,3.5662336219102144,target,None,,327.7400779630989,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ÜVEG UTCA,stimuli/scenes/061a.jpg,scene,2,stimuli/objects/085a.jpg,stimuli/objects/085b.jpg,stimuli/scenes/084a.jpg,stimuli/objects/085a.jpg,stimuli/scenes/084b.jpg,lure,dist1,target,dist2,0,1,1,0,0,0,0,19,,,,,335.949277035892,335.949277035892,338.9259652402252,339.9620808567852,339.9620808567852,339.9620808567852,339.9620808567852,339.9620808567852,339.9620808567852,339.9620808567852,339.9620808567852,339.9620808567852,339.9620808567852,339.9620808567852,339.9620808567852,d,3.390352975577116,lure,None,,,,,,64,7,5,4,327.8894111029804,327.8894111029804,space,7.9915482345968485,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,CSAVAR UTCA,stimuli/objects/078a.jpg,object,0,stimuli/objects/078a.jpg,stimuli/objects/078b.jpg,stimuli/objects/024b.jpg,stimuli/objects/078a.jpg,stimuli/objects/024a.jpg,lure,dist2,target,dist1,0,1,1,0,0,1,1,10,,,,,,,343.3855530694127,344.4288594648242,344.4288594648242,344.4288594648242,344.4288594648242,344.4288594648242,344.4288594648242,344.4288594648242,344.4288594648242,344.4288594648242,344.4288594648242,344.4288594648242,344.4288594648242,j,3.964125245809555,target,None,,347.87324623577297,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÖMÉNYMAG UTCA,stimuli/objects/068a.jpg,object,1,stimuli/objects/045a.jpg,stimuli/objects/045a.jpg,stimuli/objects/045b.jpg,stimuli/objects/071a.jpg,stimuli/objects/071b.jpg,target,lure,dist1,dist2,0,1,1,0,0,2,2,18,,,,,,,348.4256293531507,349.49808513373137,349.49808513373137,349.49808513373137,349.49808513373137,349.49808513373137,349.49808513373137,349.49808513373137,349.49808513373137,349.49808513373137,349.49808513373137,349.49808513373137,349.49808513373137,j,3.758271047845483,dist1,None,,352.9266276843846,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PÁLMAFA UTCA,stimuli/objects/090a.jpg,object,1,stimuli/objects/007a.jpg,stimuli/objects/053a.jpg,stimuli/objects/007a.jpg,stimuli/objects/053b.jpg,stimuli/objects/007b.jpg,dist1,target,dist2,lure,0,1,1,0,0,3,3,12,,,,,,,353.2837504148483,354.34116592630744,354.34116592630744,354.34116592630744,354.34116592630744,354.34116592630744,354.34116592630744,354.34116592630744,354.34116592630744,354.34116592630744,354.34116592630744,354.34116592630744,354.34116592630744,f,3.1552452072501183,target,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PAPUCS UTCA,stimuli/scenes/051a.jpg,scene,0,stimuli/scenes/051a.jpg,stimuli/scenes/051b.jpg,stimuli/scenes/051a.jpg,stimuli/scenes/090a.jpg,stimuli/scenes/090b.jpg,lure,target,dist1,dist2,0,1,1,0,0,4,4,68,,,,,,,357.5385498646647,358.5969836115837,358.5969836115837,358.5969836115837,358.5969836115837,358.5969836115837,358.5969836115837,358.5969836115837,358.5969836115837,358.5969836115837,358.5969836115837,358.5969836115837,358.5969836115837,f,3.4910789262503386,target,None,,362.0255728121847,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,POGÁCSA UTCA,stimuli/scenes/046a.jpg,scene,0,stimuli/scenes/046a.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/046a.jpg,stimuli/scenes/046b.jpg,stimuli/scenes/042b.jpg,dist1,target,lure,dist2,0,1,1,0,0,5,5,49,,,,,,,362.11291615851223,363.16176002286375,363.16176002286375,363.16176002286375,363.16176002286375,363.16176002286375,363.16176002286375,363.16176002286375,363.16176002286375,363.16176002286375,363.16176002286375,363.16176002286375,363.16176002286375,f,2.190093783661723,target,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MOTOR UTCA,stimuli/objects/097a.jpg,object,1,stimuli/objects/071a.jpg,stimuli/objects/015b.jpg,stimuli/objects/071b.jpg,stimuli/objects/071a.jpg,stimuli/objects/015a.jpg,dist2,lure,target,dist1,0,1,1,0,0,6,6,36,,,,,,,365.3817286230624,366.42144476249814,366.42144476249814,366.42144476249814,366.42144476249814,366.42144476249814,366.42144476249814,366.42144476249814,366.42144476249814,366.42144476249814,366.42144476249814,366.42144476249814,366.42144476249814,j,2.1632153652608395,target,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PADLÓ UTCA,stimuli/objects/100a.jpg,object,0,stimuli/objects/100a.jpg,stimuli/scenes/058a.jpg,stimuli/scenes/058b.jpg,stimuli/objects/100a.jpg,stimuli/objects/100b.jpg,dist1,dist2,target,lure,0,1,1,0,0,7,7,59,,,,,,,368.6083313021809,369.6839515734464,369.6839515734464,369.6839515734464,369.6839515734464,369.6839515734464,369.6839515734464,369.6839515734464,369.6839515734464,369.6839515734464,369.6839515734464,369.6839515734464,369.6839515734464,j,2.0525832399725914,target,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,CUKOR UTCA,stimuli/objects/111a.jpg,object,0,stimuli/objects/111a.jpg,stimuli/objects/089b.jpg,stimuli/objects/111b.jpg,stimuli/objects/111a.jpg,stimuli/objects/089a.jpg,dist2,lure,target,dist1,0,1,1,0,0,8,8,30,,,,,,,371.7660967577249,372.85803522355855,372.85803522355855,372.85803522355855,372.85803522355855,372.85803522355855,372.85803522355855,372.85803522355855,372.85803522355855,372.85803522355855,372.85803522355855,372.85803522355855,372.85803522355855,j,1.5016263984143734,target,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZIKLA UTCA,stimuli/scenes/111a.jpg,scene,2,stimuli/objects/073a.jpg,stimuli/objects/120b.jpg,stimuli/objects/120a.jpg,stimuli/objects/073a.jpg,stimuli/objects/073b.jpg,dist2,dist1,target,lure,0,1,1,0,0,9,9,1,,,,,,,374.39843868650496,375.457017051056,375.457017051056,375.457017051056,375.457017051056,375.457017051056,375.457017051056,375.457017051056,375.457017051056,375.457017051056,375.457017051056,375.457017051056,375.457017051056,j,1.6866926159709692,target,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KAKAS UTCA,stimuli/objects/002a.jpg,object,2,stimuli/scenes/074a.jpg,stimuli/scenes/074b.jpg,stimuli/scenes/074a.jpg,stimuli/scenes/070a.jpg,stimuli/scenes/070b.jpg,lure,target,dist1,dist2,0,1,1,0,0,10,10,24,,,,,,,377.17214763723314,378.2043436411768,378.2043436411768,378.2043436411768,378.2043436411768,378.2043436411768,378.2043436411768,378.2043436411768,378.2043436411768,378.2043436411768,378.2043436411768,378.2043436411768,378.2043436411768,j,3.0841737147420645,dist1,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LAKAT UTCA,stimuli/objects/066a.jpg,object,2,stimuli/scenes/084a.jpg,stimuli/scenes/084b.jpg,stimuli/scenes/034a.jpg,stimuli/scenes/084a.jpg,stimuli/scenes/034b.jpg,lure,dist1,target,dist2,0,1,1,0,0,11,11,58,,,,,,,381.30717448331416,382.34501183219254,382.34501183219254,382.34501183219254,382.34501183219254,382.34501183219254,382.34501183219254,382.34501183219254,382.34501183219254,382.34501183219254,382.34501183219254,382.34501183219254,382.34501183219254,f,2.527201386168599,dist1,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZOMSZÉD UTCA,stimuli/objects/026a.jpg,object,1,stimuli/objects/004a.jpg,stimuli/objects/027b.jpg,stimuli/objects/004b.jpg,stimuli/objects/004a.jpg,stimuli/objects/027a.jpg,dist2,lure,target,dist1,0,1,1,0,0,12,12,65,,,,,,,384.88909449987113,385.98861374519765,385.98861374519765,385.98861374519765,385.98861374519765,385.98861374519765,385.98861374519765,385.98861374519765,385.98861374519765,385.98861374519765,385.98861374519765,385.98861374519765,385.98861374519765,j,1.7309273667633533,target,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HERNYÓ UTCA,stimuli/scenes/066a.jpg,scene,1,stimuli/scenes/037a.jpg,stimuli/scenes/037a.jpg,stimuli/objects/045b.jpg,stimuli/scenes/037b.jpg,stimuli/objects/045a.jpg,target,dist2,lure,dist1,0,1,1,0,0,13,13,5,,,,,,,387.75199728272855,388.8014995492995,388.8014995492995,388.8014995492995,388.8014995492995,388.8014995492995,388.8014995492995,388.8014995492995,388.8014995492995,388.8014995492995,388.8014995492995,388.8014995492995,388.8014995492995,d,2.710229270160198,target,None,388.8014995492995,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KERÉK UTCA,stimuli/scenes/096a.jpg,scene,1,stimuli/scenes/041a.jpg,stimuli/scenes/117a.jpg,stimuli/scenes/041b.jpg,stimuli/scenes/041a.jpg,stimuli/scenes/117b.jpg,dist1,lure,target,dist2,0,1,1,0,0,14,14,20,,,,,,,391.53884469904006,392.6101491339505,392.6101491339505,392.6101491339505,392.6101491339505,392.6101491339505,392.6101491339505,392.6101491339505,392.6101491339505,392.6101491339505,392.6101491339505,392.6101491339505,392.6101491339505,d,2.6775791980326176,dist1,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TRIATLON UTCA,stimuli/objects/024a.jpg,object,0,stimuli/objects/024a.jpg,stimuli/objects/024b.jpg,stimuli/objects/080a.jpg,stimuli/objects/024a.jpg,stimuli/objects/080b.jpg,lure,dist1,target,dist2,0,1,1,0,0,15,15,2,,,,,,,395.30528511852026,396.3594335094094,396.3594335094094,396.3594335094094,396.3594335094094,396.3594335094094,396.3594335094094,396.3594335094094,396.3594335094094,396.3594335094094,396.3594335094094,396.3594335094094,396.3594335094094,j,2.4478440638631582,target,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PÁFRÁNY UTCA,stimuli/scenes/101a.jpg,scene,0,stimuli/scenes/101a.jpg,stimuli/scenes/101a.jpg,stimuli/scenes/101b.jpg,stimuli/objects/051a.jpg,stimuli/objects/051b.jpg,target,lure,dist1,dist2,0,1,1,0,0,16,16,0,,,,,,,398.8385820854455,399.89325452037156,399.89325452037156,399.89325452037156,399.89325452037156,399.89325452037156,399.89325452037156,399.89325452037156,399.89325452037156,399.89325452037156,399.89325452037156,399.89325452037156,399.89325452037156,d,2.626099241897464,target,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,OROSZLÁN UTCA,stimuli/scenes/072a.jpg,scene,0,stimuli/scenes/072a.jpg,stimuli/scenes/072a.jpg,stimuli/scenes/072b.jpg,stimuli/scenes/027b.jpg,stimuli/scenes/027a.jpg,target,lure,dist2,dist1,0,1,1,0,0,17,17,66,,,,,,,402.5385417789221,403.57231551781297,403.57231551781297,403.57231551781297,403.57231551781297,403.57231551781297,403.57231551781297,403.57231551781297,403.57231551781297,403.57231551781297,403.57231551781297,403.57231551781297,403.57231551781297,d,1.6350129954516888,target,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LÁNDZSA UTCA,stimuli/scenes/090a.jpg,scene,0,stimuli/scenes/090a.jpg,stimuli/scenes/090a.jpg,stimuli/objects/091b.jpg,stimuli/scenes/090b.jpg,stimuli/objects/091a.jpg,target,dist2,lure,dist1,0,1,1,0,0,18,18,39,,,,,,,405.2385549657047,406.27538776397705,406.27538776397705,406.27538776397705,406.27538776397705,406.27538776397705,406.27538776397705,406.27538776397705,406.27538776397705,406.27538776397705,406.27538776397705,406.27538776397705,406.27538776397705,d,2.804510857909918,target,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,VASALÓ UTCA,stimuli/objects/025a.jpg,object,2,stimuli/scenes/056a.jpg,stimuli/scenes/044a.jpg,stimuli/scenes/056b.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/044b.jpg,dist1,lure,target,dist2,0,1,1,0,0,19,19,70,,,,,,,409.1073391921818,410.1601863298565,410.1601863298565,410.1601863298565,410.1601863298565,410.1601863298565,410.1601863298565,410.1601863298565,410.1601863298565,410.1601863298565,410.1601863298565,410.1601863298565,410.1601863298565,f,3.847713066264987,lure,None,410.1601863298565,413.6080429982394,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TALICSKA UTCA,stimuli/objects/014a.jpg,object,1,stimuli/objects/108a.jpg,stimuli/objects/109a.jpg,stimuli/objects/109b.jpg,stimuli/objects/108a.jpg,stimuli/objects/108b.jpg,dist1,dist2,target,lure,0,1,1,0,0,20,20,13,,,,,,,414.02960469946265,415.1127507034689,415.1127507034689,415.1127507034689,415.1127507034689,415.1127507034689,415.1127507034689,415.1127507034689,415.1127507034689,415.1127507034689,415.1127507034689,415.1127507034689,415.1127507034689,j,2.5270639210939407,target,None,415.1127507034689,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MÁLNA UTCA,stimuli/objects/069a.jpg,object,2,stimuli/scenes/053a.jpg,stimuli/objects/073a.jpg,stimuli/objects/073b.jpg,stimuli/scenes/053b.jpg,stimuli/scenes/053a.jpg,dist1,dist2,lure,target,0,1,1,0,0,21,21,14,,,,,,,417.6562471240759,418.6928286291659,418.6928286291659,418.6928286291659,418.6928286291659,418.6928286291659,418.6928286291659,418.6928286291659,418.6928286291659,418.6928286291659,418.6928286291659,418.6928286291659,418.6928286291659,k,2.5468625891953707,target,None,,,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TERASZ UTCA,stimuli/objects/063a.jpg,object,2,stimuli/scenes/104a.jpg,stimuli/scenes/104a.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/104b.jpg,stimuli/scenes/056b.jpg,target,dist1,lure,dist2,0,1,1,0,0,22,22,48,,,,,,,421.25639398023486,422.29848060943186,422.29848060943186,422.29848060943186,422.29848060943186,422.29848060943186,422.29848060943186,422.29848060943186,422.29848060943186,422.29848060943186,422.29848060943186,422.29848060943186,422.29848060943186,f,3.917110411450267,dist1,None,,425.760405652225,,,,,,,,,,,,,,student1,2022-10-25_10h56.17.082,Hippopolis_4AFCT,2022.2.2,59.88776297983654,
