CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,cityname_text.started,cityname_text.stopped,city_image.started,city_image.stopped,plate.started,plate.stopped,city_text.started,city_text.stopped,street_text.started,street_text.stopped,fx_cross_prediction.started,fx_cross_prediction.stopped,plate_updating.started,plate_updating.stopped,city_text_updating.started,city_text_updating.stopped,street_text_updating.started,street_text_updating.stopped,updating_image.started,updating_image.stopped,fx_cross.started,fx_cross.stopped,break_text.started,break_text.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.started,break_key_resp.stopped,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LEPKE,stimuli/scenes/071a.jpg,scene,2,stimuli/objects/017a.jpg,stimuli/objects/017a.jpg,stimuli/scenes/027b.jpg,stimuli/objects/017b.jpg,stimuli/scenes/027a.jpg,target,dist2,lure,dist1,0,1,1,1,0,10,10,10,,,,,840.2721083695069,None,840.2721083695069,None,840.2721083695069,None,840.2721083695069,None,843.2855227058753,None,843.2855227058753,None,843.2855227058753,None,843.2855227058753,None,846.2548702075146,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PULÓVER,stimuli/scenes/020a.jpg,scene,0,stimuli/scenes/020a.jpg,stimuli/objects/088b.jpg,stimuli/objects/088a.jpg,stimuli/scenes/020b.jpg,stimuli/scenes/020a.jpg,dist2,dist1,lure,target,0,1,1,1,0,11,11,39,,,,,847.2721475563012,None,847.2721475563012,None,847.2721475563012,None,847.2721475563012,None,850.2916420712136,None,850.2916420712136,None,850.2916420712136,None,850.2916420712136,None,853.2586228130385,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,VÁSÁR,stimuli/objects/013a.jpg,object,1,stimuli/objects/069a.jpg,stimuli/objects/069b.jpg,stimuli/scenes/043a.jpg,stimuli/scenes/043b.jpg,stimuli/objects/069a.jpg,lure,dist1,dist2,target,0,1,1,1,0,12,12,22,,,,,854.278734987136,None,854.278734987136,None,854.278734987136,None,854.278734987136,None,857.282712450251,None,857.282712450251,None,857.282712450251,None,857.282712450251,None,860.254957289435,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ÁRNYÉK,stimuli/scenes/013a.jpg,scene,0,stimuli/scenes/013a.jpg,stimuli/scenes/067a.jpg,stimuli/scenes/013b.jpg,stimuli/scenes/067b.jpg,stimuli/scenes/013a.jpg,dist1,lure,dist2,target,0,1,1,1,0,13,13,17,,,,,861.27160920389,None,861.27160920389,None,861.27160920389,None,861.27160920389,None,864.2716032951139,None,864.2716032951139,None,864.2716032951139,None,864.2716032951139,None,867.2588588669896,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HARMONIKA,stimuli/scenes/001a.jpg,scene,2,stimuli/objects/097a.jpg,stimuli/scenes/028b.jpg,stimuli/objects/097a.jpg,stimuli/objects/097b.jpg,stimuli/scenes/028a.jpg,dist2,target,lure,dist1,0,1,1,1,0,14,14,20,,,,,868.2810327038169,None,868.2810327038169,None,868.2810327038169,None,868.2810327038169,None,871.2831407063641,None,871.2831407063641,None,871.2831407063641,None,871.2831407063641,None,874.2545141051523,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ELEFÁNT,stimuli/scenes/058a.jpg,scene,2,stimuli/objects/018a.jpg,stimuli/objects/018a.jpg,stimuli/scenes/018b.jpg,stimuli/objects/018b.jpg,stimuli/scenes/018a.jpg,target,dist2,lure,dist1,0,1,1,1,0,15,15,41,,,,,875.2740991227329,None,875.2740991227329,None,875.2740991227329,None,875.2740991227329,None,878.293026983738,None,878.293026983738,None,878.293026983738,None,878.293026983738,None,881.2654263931327,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FOLYÓ,stimuli/objects/060a.jpg,object,2,stimuli/scenes/043a.jpg,stimuli/objects/066b.jpg,stimuli/scenes/043a.jpg,stimuli/objects/066a.jpg,stimuli/scenes/043b.jpg,dist2,target,dist1,lure,0,1,1,1,0,16,16,29,,,,,882.2704852260649,None,882.2704852260649,None,882.2704852260649,None,882.2704852260649,None,885.2703897473402,None,885.2703897473402,None,885.2703897473402,None,885.2703897473402,None,888.2567860083655,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MOSODA,stimuli/objects/059a.jpg,object,1,stimuli/objects/064a.jpg,stimuli/objects/064b.jpg,stimuli/objects/064a.jpg,stimuli/scenes/016b.jpg,stimuli/scenes/016a.jpg,lure,target,dist2,dist1,0,1,1,1,0,17,17,11,,,,,889.2785452730022,None,889.2785452730022,None,889.2785452730022,None,889.2785452730022,None,892.2830302990042,None,892.2830302990042,None,892.2830302990042,None,892.2830302990042,None,895.2623828826472,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SÜTŐ,stimuli/scenes/080a.jpg,scene,1,stimuli/scenes/063a.jpg,stimuli/objects/057b.jpg,stimuli/objects/057a.jpg,stimuli/scenes/063a.jpg,stimuli/scenes/063b.jpg,dist2,dist1,target,lure,0,1,1,1,0,18,18,19,,,,,896.2791190799326,None,896.2791190799326,None,896.2791190799326,None,896.2791190799326,None,899.2731698350981,None,899.2731698350981,None,899.2731698350981,None,899.2731698350981,None,902.2542329551652,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ZONGORA,stimuli/scenes/017a.jpg,scene,1,stimuli/scenes/053a.jpg,stimuli/scenes/053b.jpg,stimuli/objects/078b.jpg,stimuli/scenes/053a.jpg,stimuli/objects/078a.jpg,lure,dist2,target,dist1,0,1,1,1,0,19,19,25,,,,,903.2705116616562,None,903.2705116616562,None,903.2705116616562,None,903.2705116616562,None,906.2712375512347,None,906.2712375512347,None,906.2712375512347,None,906.2712375512347,None,909.2519741142169,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KULACS,stimuli/scenes/035a.jpg,scene,2,stimuli/objects/009a.jpg,stimuli/objects/003a.jpg,stimuli/objects/009b.jpg,stimuli/objects/003b.jpg,stimuli/objects/009a.jpg,dist1,lure,dist2,target,0,1,1,1,0,20,20,24,,,,,910.2761561204679,None,910.2761561204679,None,910.2761561204679,None,910.2761561204679,None,913.3136059781536,None,913.3136059781536,None,913.3136059781536,None,913.3136059781536,None,916.2542009213939,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,GYŰRŰ,stimuli/scenes/057a.jpg,scene,1,stimuli/scenes/050a.jpg,stimuli/scenes/050b.jpg,stimuli/scenes/050a.jpg,stimuli/scenes/053a.jpg,stimuli/scenes/053b.jpg,lure,target,dist1,dist2,0,1,1,1,0,21,21,9,,,,,917.2810896178707,None,917.2810896178707,None,917.2810896178707,None,917.2810896178707,None,920.2699947687797,None,920.2699947687797,None,920.2699947687797,None,920.2699947687797,None,923.2537039327435,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HÁRFA,stimuli/scenes/014a.jpg,scene,2,stimuli/objects/034a.jpg,stimuli/objects/017b.jpg,stimuli/objects/017a.jpg,stimuli/objects/034b.jpg,stimuli/objects/034a.jpg,dist2,dist1,lure,target,0,1,1,1,0,22,22,7,,,,,924.270561422687,None,924.270561422687,None,924.270561422687,None,924.270561422687,None,927.2716636303812,None,927.2716636303812,None,927.2716636303812,None,927.2716636303812,None,930.2574431649409,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,NARANCS,stimuli/scenes/016a.jpg,scene,0,stimuli/scenes/016a.jpg,stimuli/scenes/016b.jpg,stimuli/scenes/013a.jpg,stimuli/scenes/016a.jpg,stimuli/scenes/013b.jpg,lure,dist1,target,dist2,0,1,1,1,0,23,23,32,,,,,931.2769728237763,None,931.2769728237763,None,931.2769728237763,None,931.2769728237763,None,934.2745674988255,None,934.2745674988255,None,934.2745674988255,None,934.2745674988255,None,937.261900822632,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FÉNYKÉP,stimuli/objects/079a.jpg,object,1,stimuli/objects/095a.jpg,stimuli/scenes/061a.jpg,stimuli/objects/095b.jpg,stimuli/objects/095a.jpg,stimuli/scenes/061b.jpg,dist1,lure,target,dist2,0,1,1,1,0,24,24,37,,,,,938.2834514016286,None,938.2834514016286,None,938.2834514016286,None,938.2834514016286,None,941.2810491868295,None,941.2810491868295,None,941.2810491868295,None,941.2810491868295,None,944.2537294356152,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,DOMINÓ,stimuli/scenes/081a.jpg,scene,2,stimuli/objects/030a.jpg,stimuli/objects/030a.jpg,stimuli/scenes/066a.jpg,stimuli/objects/030b.jpg,stimuli/scenes/066b.jpg,target,dist1,lure,dist2,0,1,1,1,0,25,25,38,,,,,945.2718804017641,None,945.2718804017641,None,945.2718804017641,None,945.2718804017641,None,948.2709271665663,None,948.2709271665663,None,948.2709271665663,None,948.2709271665663,None,951.2675813576207,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SIVATAG,stimuli/scenes/033a.jpg,scene,2,stimuli/objects/037a.jpg,stimuli/objects/069a.jpg,stimuli/objects/037a.jpg,stimuli/objects/037b.jpg,stimuli/objects/069b.jpg,dist1,target,lure,dist2,0,1,1,1,0,26,26,49,,,,,952.2775422767736,None,952.2775422767736,None,952.2775422767736,None,952.2775422767736,None,955.2672296091914,None,955.2672296091914,None,955.2672296091914,None,955.2672296091914,None,958.2535580708645,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BETON,stimuli/objects/056a.jpg,object,2,stimuli/scenes/056a.jpg,stimuli/scenes/056b.jpg,stimuli/scenes/084b.jpg,stimuli/scenes/084a.jpg,stimuli/scenes/056a.jpg,lure,dist2,dist1,target,0,1,1,1,0,27,27,59,,,,,959.2713616429828,None,959.2713616429828,None,959.2713616429828,None,959.2713616429828,None,962.2857264149934,None,962.2857264149934,None,962.2857264149934,None,962.2857264149934,None,965.2547000870109,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÓKUSZ,stimuli/objects/073a.jpg,object,0,stimuli/objects/073a.jpg,stimuli/scenes/044a.jpg,stimuli/objects/073a.jpg,stimuli/objects/073b.jpg,stimuli/scenes/044b.jpg,dist1,target,lure,dist2,0,1,1,1,0,28,28,27,,,,,966.2723581078462,None,966.2723581078462,None,966.2723581078462,None,966.2723581078462,None,969.2748925006017,None,969.2748925006017,None,969.2748925006017,None,969.2748925006017,None,972.2524975384586,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ÁLOM,stimuli/scenes/062a.jpg,scene,2,stimuli/objects/096a.jpg,stimuli/objects/096b.jpg,stimuli/scenes/024a.jpg,stimuli/scenes/024b.jpg,stimuli/objects/096a.jpg,lure,dist1,dist2,target,0,1,1,1,0,29,29,51,,,,,973.2676332960837,None,973.2676332960837,None,973.2676332960837,None,973.2676332960837,None,976.2689444995485,None,976.2689444995485,None,976.2689444995485,None,976.2689444995485,None,979.2534128306434,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZILVA,stimuli/scenes/021a.jpg,scene,1,stimuli/scenes/061a.jpg,stimuli/objects/051b.jpg,stimuli/scenes/061b.jpg,stimuli/scenes/061a.jpg,stimuli/objects/051a.jpg,dist2,lure,target,dist1,0,1,1,1,0,30,30,8,,,,,980.270083094947,None,980.270083094947,None,980.270083094947,None,980.270083094947,None,983.2730460544117,None,983.2730460544117,None,983.2730460544117,None,983.2730460544117,None,986.2572578052059,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MEDVE,stimuli/scenes/034a.jpg,scene,1,stimuli/scenes/022a.jpg,stimuli/scenes/022b.jpg,stimuli/scenes/012a.jpg,stimuli/scenes/012b.jpg,stimuli/scenes/022a.jpg,lure,dist1,dist2,target,0,1,1,1,0,31,31,0,,,,,987.2771653365344,None,987.2771653365344,None,987.2771653365344,None,987.2771653365344,None,990.265886683017,None,990.265886683017,None,990.265886683017,None,990.265886683017,None,993.2532349349931,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FOGÓ,stimuli/scenes/030a.jpg,scene,1,stimuli/scenes/089a.jpg,stimuli/scenes/089a.jpg,stimuli/scenes/050b.jpg,stimuli/scenes/050a.jpg,stimuli/scenes/089b.jpg,target,dist2,dist1,lure,0,1,1,1,0,32,32,36,,,,,994.266786113847,None,994.266786113847,None,994.266786113847,None,994.266786113847,None,997.2883139899932,None,997.2883139899932,None,997.2883139899932,None,997.2883139899932,None,1000.2553090378642,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZÁMOLÓGÉP,stimuli/scenes/038a.jpg,scene,0,stimuli/scenes/038a.jpg,stimuli/scenes/022a.jpg,stimuli/scenes/038b.jpg,stimuli/scenes/022b.jpg,stimuli/scenes/038a.jpg,dist1,lure,dist2,target,0,1,1,1,0,33,33,28,,,,,1001.2706883135252,None,1001.2706883135252,None,1001.2706883135252,None,1001.2706883135252,None,1004.2887556189671,None,1004.2887556189671,None,1004.2887556189671,None,1004.2887556189671,None,1007.2568852193654,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KULLANCS,stimuli/objects/019a.jpg,object,1,stimuli/objects/003a.jpg,stimuli/objects/003a.jpg,stimuli/objects/003b.jpg,stimuli/scenes/072a.jpg,stimuli/scenes/072b.jpg,target,lure,dist1,dist2,0,1,1,1,0,34,34,14,,,,,1008.2735268706456,None,1008.2735268706456,None,1008.2735268706456,None,1008.2735268706456,None,1011.2869464936666,None,1011.2869464936666,None,1011.2869464936666,None,1011.2869464936666,None,1014.2529923496768,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZAXOFON,stimuli/objects/058a.jpg,object,0,stimuli/objects/058a.jpg,stimuli/objects/058b.jpg,stimuli/objects/058a.jpg,stimuli/scenes/038b.jpg,stimuli/scenes/038a.jpg,lure,target,dist2,dist1,0,1,1,1,0,35,35,52,,,,,1015.2706621889956,None,1015.2706621889956,None,1015.2706621889956,None,1015.2706621889956,None,1018.2900195498951,None,1018.2900195498951,None,1018.2900195498951,None,1018.2900195498951,None,1021.2527852193452,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MÁRVÁNY,stimuli/objects/054a.jpg,object,0,stimuli/objects/054a.jpg,stimuli/scenes/020a.jpg,stimuli/objects/054b.jpg,stimuli/scenes/020b.jpg,stimuli/objects/054a.jpg,dist1,lure,dist2,target,0,1,1,1,0,36,36,33,,,,,1022.2704513263889,None,1022.2704513263889,None,1022.2704513263889,None,1022.2704513263889,None,1025.2724439455196,None,1025.2724439455196,None,1025.2724439455196,None,1025.2724439455196,None,1028.261945918668,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,RÁDIÓ,stimuli/objects/092a.jpg,object,0,stimuli/objects/092a.jpg,stimuli/objects/062b.jpg,stimuli/objects/092b.jpg,stimuli/objects/062a.jpg,stimuli/objects/092a.jpg,dist2,lure,dist1,target,0,1,1,1,0,37,37,6,,,,,1029.269844241906,None,1029.269844241906,None,1029.269844241906,None,1029.269844241906,None,1032.2690800987184,None,1032.2690800987184,None,1032.2690800987184,None,1032.2690800987184,None,1035.2568923723884,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZÖCSKE,stimuli/objects/035a.jpg,object,2,stimuli/scenes/059a.jpg,stimuli/objects/011a.jpg,stimuli/scenes/059b.jpg,stimuli/scenes/059a.jpg,stimuli/objects/011b.jpg,dist1,lure,target,dist2,0,1,1,1,0,38,38,53,,,,,1036.273572588805,None,1036.273572588805,None,1036.273572588805,None,1036.273572588805,None,1039.2749186251312,None,1039.2749186251312,None,1039.2749186251312,None,1039.2749186251312,None,1042.2514491351321,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BAGOLY,stimuli/scenes/018a.jpg,scene,0,stimuli/scenes/018a.jpg,stimuli/objects/040b.jpg,stimuli/scenes/018b.jpg,stimuli/scenes/018a.jpg,stimuli/objects/040a.jpg,dist2,lure,target,dist1,0,1,1,1,0,39,39,21,,,,,1043.2798829120584,None,1043.2798829120584,None,1043.2798829120584,None,1043.2798829120584,None,1046.2663015658036,None,1046.2663015658036,None,1046.2663015658036,None,1046.2663015658036,None,1049.2525342372246,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FIÓK,stimuli/objects/023a.jpg,object,2,stimuli/scenes/067a.jpg,stimuli/scenes/067b.jpg,stimuli/scenes/067a.jpg,stimuli/objects/064a.jpg,stimuli/objects/064b.jpg,lure,target,dist1,dist2,0,1,1,1,0,40,40,54,,,,,1050.270042352844,None,1050.270042352844,None,1050.270042352844,None,1050.270042352844,None,1053.2702737418003,None,1053.2702737418003,None,1053.2702737418003,None,1053.2702737418003,None,1056.2765877973288,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SIRÁLY,stimuli/objects/042a.jpg,object,2,stimuli/scenes/028a.jpg,stimuli/objects/073a.jpg,stimuli/scenes/028a.jpg,stimuli/scenes/028b.jpg,stimuli/objects/073b.jpg,dist1,target,lure,dist2,0,1,1,1,0,41,41,30,,,,,1057.276153321378,None,1057.276153321378,None,1057.276153321378,None,1057.276153321378,None,1060.2652130424976,None,1060.2652130424976,None,1060.2652130424976,None,1060.2652130424976,None,1063.254508818034,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FEJSZE,stimuli/objects/008a.jpg,object,1,stimuli/objects/098a.jpg,stimuli/objects/058a.jpg,stimuli/objects/098b.jpg,stimuli/objects/058b.jpg,stimuli/objects/098a.jpg,dist1,lure,dist2,target,0,1,1,1,0,42,42,44,,,,,1064.2736864169128,None,1064.2736864169128,None,1064.2736864169128,None,1064.2736864169128,None,1067.2697854614817,None,1067.2697854614817,None,1067.2697854614817,None,1067.2697854614817,None,1070.2522521540523,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PULYKA,stimuli/objects/086a.jpg,object,2,stimuli/scenes/074a.jpg,stimuli/scenes/074b.jpg,stimuli/scenes/059b.jpg,stimuli/scenes/059a.jpg,stimuli/scenes/074a.jpg,lure,dist2,dist1,target,0,1,1,1,0,43,43,18,,,,,1071.2695910823531,None,1071.2695910823531,None,1071.2695910823531,None,1071.2695910823531,None,1074.285549141001,None,1074.285549141001,None,1074.285549141001,None,1074.285549141001,None,1077.2710033631884,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KATONA,stimuli/scenes/085a.jpg,scene,1,stimuli/scenes/024a.jpg,stimuli/scenes/024b.jpg,stimuli/scenes/024a.jpg,stimuli/scenes/063b.jpg,stimuli/scenes/063a.jpg,lure,target,dist2,dist1,0,1,1,1,0,44,44,31,,,,,1078.2712773601525,None,1078.2712773601525,None,1078.2712773601525,None,1078.2712773601525,None,1081.2719149235636,None,1081.2719149235636,None,1081.2719149235636,None,1081.2719149235636,None,1084.2559378934093,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZOMSZÉD,stimuli/objects/066a.jpg,object,0,stimuli/objects/066a.jpg,stimuli/objects/066b.jpg,stimuli/scenes/011b.jpg,stimuli/scenes/011a.jpg,stimuli/objects/066a.jpg,lure,dist2,dist1,target,0,1,1,1,0,45,45,13,,,,,1085.274425368756,None,1085.274425368756,None,1085.274425368756,None,1085.274425368756,None,1088.27334524272,None,1088.27334524272,None,1088.27334524272,None,1088.27334524272,None,1091.2755250879563,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KESZTYŰ,stimuli/objects/038a.jpg,object,1,stimuli/objects/011a.jpg,stimuli/objects/031a.jpg,stimuli/objects/011a.jpg,stimuli/objects/031b.jpg,stimuli/objects/011b.jpg,dist1,target,dist2,lure,0,1,1,1,0,46,46,16,,,,,1092.27591882227,None,1092.27591882227,None,1092.27591882227,None,1092.27591882227,None,1095.2656692895107,None,1095.2656692895107,None,1095.2656692895107,None,1095.2656692895107,None,1098.2520014829934,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KOCKA,stimuli/objects/001a.jpg,object,0,stimuli/objects/001a.jpg,stimuli/objects/037b.jpg,stimuli/objects/037a.jpg,stimuli/objects/001a.jpg,stimuli/objects/001b.jpg,dist2,dist1,target,lure,0,1,1,1,0,47,47,55,,,,,1099.2699111080728,None,1099.2699111080728,None,1099.2699111080728,None,1099.2699111080728,None,1102.2709113052115,None,1102.2709113052115,None,1102.2709113052115,None,1102.2709113052115,None,1105.251927152276,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÁRÁSZ,stimuli/objects/020a.jpg,object,2,stimuli/scenes/084a.jpg,stimuli/objects/054a.jpg,stimuli/scenes/084b.jpg,stimuli/scenes/084a.jpg,stimuli/objects/054b.jpg,dist1,lure,target,dist2,0,1,1,1,0,48,48,58,,,,,1106.2683476777747,None,1106.2683476777747,None,1106.2683476777747,None,1106.2683476777747,None,1109.2689199303277,None,1109.2689199303277,None,1109.2689199303277,None,1109.2689199303277,None,1112.2653501965106,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TÖLCSÉR,stimuli/scenes/027a.jpg,scene,0,stimuli/scenes/027a.jpg,stimuli/objects/098b.jpg,stimuli/objects/098a.jpg,stimuli/scenes/027a.jpg,stimuli/scenes/027b.jpg,dist2,dist1,target,lure,0,1,1,1,0,49,49,5,,,,,1113.278117327951,None,1113.278117327951,None,1113.278117327951,None,1113.278117327951,None,1116.2670072396286,None,1116.2670072396286,None,1116.2670072396286,None,1116.2670072396286,None,1119.2520506219007,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
