CityName,StimuliFile,CityImage,StreetSign,VideoFile,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate.started,city_text.started,street_text.started,learning_image.started,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,test_text.started,key_resp.started,key_resp.keys,key_resp.rt,plate_test.started,city_text_test.started,street_text_test.started,test_question.started,test_key_resp.started,button_image.started,test_key_resp.keys,verbal_test_key_resp.keys,test_key_resp.rt,plate_verbal.started,street_text_verbal.started,city_text_verbal.started,question_verbal.started,verbal_test_key_resp.started,verbal_test_key_resp.rt,n_remembered,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TÁNYÉR UTCA,stimuli/objects/005a.jpg,object,1,stimuli/objects/035a.jpg,stimuli/objects/035a.jpg,stimuli/scenes/058a.jpg,stimuli/scenes/058b.jpg,stimuli/objects/035b.jpg,target,dist1,dist2,lure,0,0,0,0,,,,,0,59,59,32,,,,,,,706.5581650380045,,,,,,,,,,,,,,704.50273312442,704.50273312442,704.50273312442,704.50273312442,704.50273312442,704.50273312442,left,None,2.008264511823654,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,BÚJÓCSKA UTCA,stimuli/scenes/092a.jpg,scene,0,stimuli/scenes/092a.jpg,stimuli/scenes/092b.jpg,stimuli/scenes/106a.jpg,stimuli/scenes/092a.jpg,stimuli/scenes/106b.jpg,lure,dist1,target,dist2,0,0,0,0,,,,,0,60,60,61,,,,,,,710.0808660164475,,,,,,,,,,,,,,707.574919262901,707.574919262901,707.574919262901,707.574919262901,707.574919262901,707.574919262901,right,None,2.472801074385643,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,ZÁSZLÓ UTCA,stimuli/scenes/079a.jpg,scene,0,stimuli/scenes/079a.jpg,stimuli/objects/112a.jpg,stimuli/scenes/079b.jpg,stimuli/objects/112b.jpg,stimuli/scenes/079a.jpg,dist1,lure,dist2,target,0,0,0,0,,,,,0,61,61,63,,,,,,,713.6212159860879,,,,,,,,,,,,,,711.1088736969978,711.1088736969978,711.1088736969978,711.1088736969978,711.1088736969978,711.1088736969978,right,None,2.474272133782506,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PÁLMAFA UTCA,stimuli/scenes/015a.jpg,scene,1,stimuli/scenes/089a.jpg,stimuli/scenes/051b.jpg,stimuli/scenes/051a.jpg,stimuli/scenes/089b.jpg,stimuli/scenes/089a.jpg,dist2,dist1,lure,target,0,0,0,0,,,,,0,62,62,46,,,,,,,717.5527665894479,,,,,,,,,,,,,,714.6396303642541,714.6396303642541,714.6396303642541,714.6396303642541,714.6396303642541,714.6396303642541,left,None,2.879027672111988,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TIGRIS UTCA,stimuli/objects/016a.jpg,object,1,stimuli/objects/113a.jpg,stimuli/objects/113a.jpg,stimuli/objects/113b.jpg,stimuli/objects/063a.jpg,stimuli/objects/063b.jpg,target,lure,dist1,dist2,0,0,0,0,,,,,0,63,63,18,,,,,,,728.699292274192,,,,,,,,,,,,,,718.5754852946848,718.5754852946848,718.5754852946848,718.5754852946848,718.5754852946848,718.5754852946848,right,space,1.776035726070404,720.3859001528472,720.3859001528472,720.3859001528472,720.3859001528472,720.3859001528472,8.285005152225494,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KORONG UTCA,stimuli/scenes/011a.jpg,scene,0,stimuli/scenes/011a.jpg,stimuli/objects/060b.jpg,stimuli/scenes/011b.jpg,stimuli/scenes/011a.jpg,stimuli/objects/060a.jpg,dist2,lure,target,dist1,0,0,0,0,,,,,0,64,64,53,,,,,,,731.2452310286462,,,,,,,,,,,,,,729.7242206819355,729.7242206819355,729.7242206819355,729.7242206819355,729.7242206819355,729.7242206819355,left,None,1.4909993018954992,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,FOGAS UTCA,stimuli/scenes/113a.jpg,scene,0,stimuli/scenes/113a.jpg,stimuli/objects/010a.jpg,stimuli/objects/010b.jpg,stimuli/scenes/113b.jpg,stimuli/scenes/113a.jpg,dist1,dist2,lure,target,0,0,0,0,,,,,0,65,65,69,,,,,,,735.2002386674285,,,,,,,,,,,,,,732.2789932601154,732.2789932601154,732.2789932601154,732.2789932601154,732.2789932601154,732.2789932601154,right,None,2.887645658105612,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PAPAGÁJ UTCA,stimuli/scenes/002a.jpg,scene,0,stimuli/scenes/002a.jpg,stimuli/objects/045a.jpg,stimuli/objects/045b.jpg,stimuli/scenes/002b.jpg,stimuli/scenes/002a.jpg,dist1,dist2,lure,target,0,0,0,0,,,,,0,66,66,19,,,,,,,739.4824023265392,,,,,,,,,,,,,,736.2099311817437,736.2099311817437,736.2099311817437,736.2099311817437,736.2099311817437,736.2099311817437,right,None,3.2289922777563334,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TISZTÁS UTCA,stimuli/scenes/054a.jpg,scene,0,stimuli/scenes/054a.jpg,stimuli/objects/019b.jpg,stimuli/scenes/054a.jpg,stimuli/scenes/054b.jpg,stimuli/objects/019a.jpg,dist2,target,lure,dist1,0,0,0,0,,,,,0,67,67,15,,,,,,,744.495900625363,,,,,,,,,,,,,,740.4932878613472,740.4932878613472,740.4932878613472,740.4932878613472,740.4932878613472,740.4932878613472,None,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,ECSET UTCA,stimuli/objects/100a.jpg,object,2,stimuli/scenes/019a.jpg,stimuli/scenes/087b.jpg,stimuli/scenes/087a.jpg,stimuli/scenes/019a.jpg,stimuli/scenes/019b.jpg,dist2,dist1,target,lure,0,0,0,0,,,,,0,68,68,60,,,,,,,747.3801841661334,,,,,,,,,,,,,,745.5233656000346,745.5233656000346,745.5233656000346,745.5233656000346,745.5233656000346,745.5233656000346,left,None,1.819089274853468,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,LIGET UTCA,stimuli/scenes/085a.jpg,scene,0,stimuli/scenes/085a.jpg,stimuli/scenes/085b.jpg,stimuli/objects/074a.jpg,stimuli/objects/074b.jpg,stimuli/scenes/085a.jpg,lure,dist1,dist2,target,0,0,0,0,,,,,0,69,69,38,,,,,,,751.6613093744963,,,,,,,,,,,,,,748.4019036088139,748.4019036088139,748.4019036088139,748.4019036088139,748.4019036088139,748.4019036088139,left,None,3.228700242936611,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,LEGELŐ UTCA,stimuli/scenes/053a.jpg,scene,1,stimuli/scenes/119a.jpg,stimuli/scenes/119b.jpg,stimuli/scenes/089b.jpg,stimuli/scenes/089a.jpg,stimuli/scenes/119a.jpg,lure,dist2,dist1,target,0,0,0,0,,,,,0,70,70,77,,,,,,,755.2059882432222,,,,,,,,,,,,,,752.6855834238231,752.6855834238231,752.6855834238231,752.6855834238231,752.6855834238231,752.6855834238231,left,None,2.481006044894457,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,POLIP UTCA,stimuli/objects/025a.jpg,object,0,stimuli/objects/025a.jpg,stimuli/objects/025b.jpg,stimuli/objects/025a.jpg,stimuli/scenes/040b.jpg,stimuli/scenes/040a.jpg,lure,target,dist2,dist1,0,0,0,0,,,,,0,71,71,25,,,,,,,757.6451211813837,,,,,,,,,,,,,,756.2268440201879,756.2268440201879,756.2268440201879,756.2268440201879,756.2268440201879,756.2268440201879,left,None,1.387456877157092,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KRÉTA UTCA,stimuli/scenes/066a.jpg,scene,0,stimuli/scenes/066a.jpg,stimuli/objects/094a.jpg,stimuli/scenes/066b.jpg,stimuli/objects/094b.jpg,stimuli/scenes/066a.jpg,dist1,lure,dist2,target,0,0,0,0,,,,,0,72,72,22,,,,,,,760.7782365828753,,,,,,761.7930296007544,,,,,,,,758.6750350203365,758.6750350203365,758.6750350203365,758.6750350203365,758.6750350203365,758.6750350203365,right,None,2.07506744004786,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PÁFRÁNY UTCA,stimuli/objects/030a.jpg,object,0,stimuli/objects/030a.jpg,stimuli/objects/030a.jpg,stimuli/objects/030b.jpg,stimuli/scenes/036a.jpg,stimuli/scenes/036b.jpg,target,lure,dist1,dist2,0,0,0,0,,,,,0,73,73,67,,,,,,,763.0976006481797,,,,,,,,,,,,,,761.7930296007544,761.7930296007544,761.7930296007544,761.7930296007544,761.7930296007544,761.7930296007544,left,None,1.261177396401763,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KERET UTCA,stimuli/scenes/012a.jpg,scene,0,stimuli/scenes/012a.jpg,stimuli/scenes/012a.jpg,stimuli/scenes/011b.jpg,stimuli/scenes/011a.jpg,stimuli/scenes/012b.jpg,target,dist2,dist1,lure,0,0,0,0,,,,,0,74,74,2,,,,,,,766.044795807451,,,,,,767.0592647567391,,,,,,,,764.1209951713681,764.1209951713681,764.1209951713681,764.1209951713681,764.1209951713681,764.1209951713681,left,None,1.89313181117177,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,HORGONY UTCA,stimuli/objects/105a.jpg,object,0,stimuli/objects/105a.jpg,stimuli/objects/105a.jpg,stimuli/scenes/017a.jpg,stimuli/scenes/017b.jpg,stimuli/objects/105b.jpg,target,dist1,dist2,lure,0,0,0,0,,,,,0,75,75,75,,,,,,,769.6892368160188,,,,,,,,,,,,,,767.0592647567391,767.0592647567391,767.0592647567391,767.0592647567391,767.0592647567391,767.0592647567391,right,None,2.587578294798732,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,LOVAGLÁS UTCA,stimuli/objects/047a.jpg,object,0,stimuli/objects/047a.jpg,stimuli/objects/047a.jpg,stimuli/objects/030b.jpg,stimuli/objects/030a.jpg,stimuli/objects/047b.jpg,target,dist2,dist1,lure,0,0,0,0,,,,,0,76,76,14,,,,,,,771.9022768158466,,,,,,,,,,,,,,770.7084834463894,770.7084834463894,770.7084834463894,770.7084834463894,770.7084834463894,770.7084834463894,left,None,1.1622409764677286,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PIZSAMA UTCA,stimuli/objects/088a.jpg,object,0,stimuli/objects/088a.jpg,stimuli/objects/088a.jpg,stimuli/objects/047a.jpg,stimuli/objects/047b.jpg,stimuli/objects/088b.jpg,target,dist1,dist2,lure,0,0,0,0,,,,,0,77,77,33,,,,,,,775.2508468721062,,,,,,,,,,,,,,772.9205415993929,772.9205415993929,772.9205415993929,772.9205415993929,772.9205415993929,772.9205415993929,left,None,2.294200988486409,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MOCSÁR UTCA,stimuli/objects/057a.jpg,object,0,stimuli/objects/057a.jpg,stimuli/objects/067a.jpg,stimuli/objects/067b.jpg,stimuli/objects/057b.jpg,stimuli/objects/057a.jpg,dist1,dist2,lure,target,0,0,0,0,,,,,0,78,78,21,,,,,,,784.5167822167277,,,,,,,,,,,,,,776.278047490865,776.278047490865,776.278047490865,776.278047490865,776.278047490865,776.278047490865,right,space,2.008205108344555,778.314619353041,778.314619353041,778.314619353041,778.314619353041,778.314619353041,6.179663242772222,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KATONA UTCA,stimuli/scenes/034a.jpg,scene,0,stimuli/scenes/034a.jpg,stimuli/scenes/092b.jpg,stimuli/scenes/034b.jpg,stimuli/scenes/034a.jpg,stimuli/scenes/092a.jpg,dist2,lure,target,dist1,0,0,0,0,,,,,0,79,79,51,,,,,,,787.5292840525508,,,,,,788.5306552797556,,,,,,,,785.5483471881598,785.5483471881598,785.5483471881598,785.5483471881598,785.5483471881598,785.5483471881598,right,None,1.9539220537990332,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TRIATLON UTCA,stimuli/objects/024a.jpg,object,0,stimuli/objects/024a.jpg,stimuli/scenes/069b.jpg,stimuli/objects/024a.jpg,stimuli/objects/024b.jpg,stimuli/scenes/069a.jpg,dist2,target,lure,dist1,0,1,1,1,0,0,0,17,,,,,,,,,796.4729542639107,796.4729542639107,799.4771264139563,800.5065575707704,800.5065575707704,800.5065575707704,800.5065575707704,None,,,,,,,,,,,,,,,,,,,,,,,,33,788.5306552797556,788.5306552797556,space,7.883181471377611,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ÁRNYÉK UTCA,stimuli/objects/097a.jpg,object,2,stimuli/scenes/072a.jpg,stimuli/objects/083a.jpg,stimuli/objects/083b.jpg,stimuli/scenes/072b.jpg,stimuli/scenes/072a.jpg,dist1,dist2,lure,target,0,1,1,1,0,1,1,10,,,,,,,,,,,803.4559726919979,804.4911767486483,804.4911767486483,804.4911767486483,804.4911767486483,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,HÁRFA UTCA,stimuli/scenes/097a.jpg,scene,2,stimuli/objects/106a.jpg,stimuli/objects/106b.jpg,stimuli/objects/106a.jpg,stimuli/objects/002a.jpg,stimuli/objects/002b.jpg,lure,target,dist1,dist2,0,1,1,1,0,2,2,62,,,,,,,,,,,807.4642439074814,808.5103686433285,808.5103686433285,808.5103686433285,808.5103686433285,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,LEMEZ UTCA,stimuli/scenes/117a.jpg,scene,1,stimuli/scenes/020a.jpg,stimuli/objects/092b.jpg,stimuli/scenes/020b.jpg,stimuli/scenes/020a.jpg,stimuli/objects/092a.jpg,dist2,lure,target,dist1,0,1,1,1,0,3,3,71,,,,,,,,,,,811.4802243486047,812.5146347172558,812.5146347172558,812.5146347172558,812.5146347172558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,HERNYÓ UTCA,stimuli/objects/020a.jpg,object,0,stimuli/objects/020a.jpg,stimuli/objects/020a.jpg,stimuli/objects/020b.jpg,stimuli/objects/090b.jpg,stimuli/objects/090a.jpg,target,lure,dist2,dist1,0,1,1,1,0,4,4,30,,,,,,,,,,,815.4942470043898,816.5259055886418,816.5259055886418,816.5259055886418,816.5259055886418,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KANÁL UTCA,stimuli/objects/118a.jpg,object,1,stimuli/objects/021a.jpg,stimuli/scenes/091b.jpg,stimuli/objects/021b.jpg,stimuli/objects/021a.jpg,stimuli/scenes/091a.jpg,dist2,lure,target,dist1,0,1,1,1,0,5,5,0,,,,,,,,,,,819.5058637149632,820.5238445494324,820.5238445494324,820.5238445494324,820.5238445494324,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,CUKOR UTCA,stimuli/scenes/049a.jpg,scene,1,stimuli/scenes/081a.jpg,stimuli/objects/006b.jpg,stimuli/scenes/081b.jpg,stimuli/objects/006a.jpg,stimuli/scenes/081a.jpg,dist2,lure,dist1,target,0,1,1,1,0,6,6,38,,,,,,,,,,,823.5127326026559,824.5307625755668,824.5307625755668,824.5307625755668,824.5307625755668,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,HARMONIKA UTCA,stimuli/objects/029a.jpg,object,0,stimuli/objects/029a.jpg,stimuli/objects/029b.jpg,stimuli/objects/029a.jpg,stimuli/scenes/005b.jpg,stimuli/scenes/005a.jpg,lure,target,dist2,dist1,0,1,1,1,0,7,7,63,,,,,,,,,,,827.5272469595075,828.5562035217881,828.5562035217881,828.5562035217881,828.5562035217881,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KOKTÉL UTCA,stimuli/objects/013a.jpg,object,1,stimuli/objects/101a.jpg,stimuli/objects/021b.jpg,stimuli/objects/101b.jpg,stimuli/objects/101a.jpg,stimuli/objects/021a.jpg,dist2,lure,target,dist1,0,1,1,1,0,8,8,78,,,,,,,,,,,831.5276058614254,832.573453489691,832.573453489691,832.573453489691,832.573453489691,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,PÉKSÉG UTCA,stimuli/objects/027a.jpg,object,0,stimuli/objects/027a.jpg,stimuli/objects/027b.jpg,stimuli/objects/027a.jpg,stimuli/objects/039b.jpg,stimuli/objects/039a.jpg,lure,target,dist2,dist1,0,1,1,1,0,9,9,1,,,,,,,,,,,835.5305112823844,836.5636375062168,836.5636375062168,836.5636375062168,836.5636375062168,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,FÉNYKÉP UTCA,stimuli/scenes/107a.jpg,scene,1,stimuli/scenes/055a.jpg,stimuli/scenes/055a.jpg,stimuli/scenes/059a.jpg,stimuli/scenes/059b.jpg,stimuli/scenes/055b.jpg,target,dist1,dist2,lure,0,1,1,1,0,10,10,33,,,,,,,,,,,839.5458071995527,840.5776405688375,840.5776405688375,840.5776405688375,840.5776405688375,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ZONGORA UTCA,stimuli/objects/085a.jpg,object,2,stimuli/scenes/042a.jpg,stimuli/objects/087a.jpg,stimuli/objects/087b.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/042b.jpg,dist1,dist2,target,lure,0,1,1,1,0,11,11,16,,,,,,,,,,,843.5535649433732,844.5897412057966,844.5897412057966,844.5897412057966,844.5897412057966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TELEFON UTCA,stimuli/scenes/047a.jpg,scene,0,stimuli/scenes/047a.jpg,stimuli/scenes/047b.jpg,stimuli/scenes/047a.jpg,stimuli/objects/056a.jpg,stimuli/objects/056b.jpg,lure,target,dist1,dist2,0,1,1,1,0,12,12,56,,,,,,,,,,,847.5667805373669,848.6014322470874,848.6014322470874,848.6014322470874,848.6014322470874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,PAPRIKA UTCA,stimuli/objects/039a.jpg,object,0,stimuli/objects/039a.jpg,stimuli/objects/039b.jpg,stimuli/objects/039a.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/056b.jpg,lure,target,dist1,dist2,0,1,1,1,0,13,13,8,,,,,,,,,,,851.573878325522,852.6184187941253,852.6184187941253,852.6184187941253,852.6184187941253,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ÁLLOMÁS UTCA,stimuli/objects/073a.jpg,object,2,stimuli/scenes/068a.jpg,stimuli/scenes/068a.jpg,stimuli/objects/104a.jpg,stimuli/scenes/068b.jpg,stimuli/objects/104b.jpg,target,dist1,lure,dist2,0,1,1,1,0,14,14,35,,,,,,,,,,,855.5807024277747,856.636731473729,856.636731473729,856.636731473729,856.636731473729,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,RIBIZLI UTCA,stimuli/objects/120a.jpg,object,2,stimuli/scenes/035a.jpg,stimuli/scenes/035b.jpg,stimuli/objects/036b.jpg,stimuli/scenes/035a.jpg,stimuli/objects/036a.jpg,lure,dist2,target,dist1,0,1,1,1,0,15,15,76,,,,,,,,,,,859.5890062972903,860.607666682452,860.607666682452,860.607666682452,860.607666682452,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
