CityName,StimuliFile,CityImage,StreetSign,VideoFile,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate_updating.started,city_text_updating.started,street_text_updating.started,test_image1.started,test_image2.started,test_image3.started,test_image4.started,button_d.started,button_f.started,button_j.started,button_k.started,key_resp.started,clock0.started,key_resp.keys,key_resp.rt,test_resp,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,n_targets,n_lures,n_dist1s,n_dist2s,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TENISZ UTCA,stimuli/scenes/099a.jpg,scene,2,stimuli/objects/105a.jpg,stimuli/scenes/034b.jpg,stimuli/objects/105a.jpg,stimuli/scenes/034a.jpg,stimuli/objects/105b.jpg,dist2,target,dist1,lure,0,0,0,0,0,61,61,7,,,,,,,285.4187632650137,286.46033922210336,286.46033922210336,286.46033922210336,286.46033922210336,286.46033922210336,286.46033922210336,286.46033922210336,286.46033922210336,286.46033922210336,286.46033922210336,286.46033922210336,286.46033922210336,,j,2.699086330831051,dist1,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KÖTÉNY UTCA,stimuli/objects/115a.jpg,object,0,stimuli/objects/115a.jpg,stimuli/objects/115b.jpg,stimuli/objects/083a.jpg,stimuli/objects/115a.jpg,stimuli/objects/083b.jpg,lure,dist1,target,dist2,0,0,0,0,0,62,62,28,,,,,,,289.1845256909728,290.2473147716373,290.2473147716373,290.2473147716373,290.2473147716373,290.2473147716373,290.2473147716373,290.2473147716373,290.2473147716373,290.2473147716373,290.2473147716373,290.2473147716373,290.2473147716373,293.68422712385654,j,3.455743733793497,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TORONY UTCA,stimuli/objects/061a.jpg,object,0,stimuli/objects/061a.jpg,stimuli/objects/061b.jpg,stimuli/objects/061a.jpg,stimuli/scenes/112b.jpg,stimuli/scenes/112a.jpg,lure,target,dist2,dist1,0,0,0,0,0,63,63,14,,,,,,,293.7313013635576,294.7808443699032,294.7808443699032,294.7808443699032,294.7808443699032,294.7808443699032,294.7808443699032,294.7808443699032,294.7808443699032,294.7808443699032,294.7808443699032,294.7808443699032,294.7808443699032,,d,2.7787655480206013,lure,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,FÜGE UTCA,stimuli/scenes/073a.jpg,scene,0,stimuli/scenes/073a.jpg,stimuli/scenes/073a.jpg,stimuli/scenes/073b.jpg,stimuli/scenes/118a.jpg,stimuli/scenes/118b.jpg,target,lure,dist1,dist2,0,0,0,0,0,64,64,2,,,,,,,297.58148274198174,298.6283535826951,298.6283535826951,298.6283535826951,298.6283535826951,298.6283535826951,298.6283535826951,298.6283535826951,298.6283535826951,298.6283535826951,298.6283535826951,298.6283535826951,298.6283535826951,,d,1.907233890146017,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,ORVOS UTCA,stimuli/scenes/063a.jpg,scene,0,stimuli/scenes/063a.jpg,stimuli/scenes/063b.jpg,stimuli/objects/120a.jpg,stimuli/scenes/063a.jpg,stimuli/objects/120b.jpg,lure,dist1,target,dist2,0,0,0,0,0,65,65,23,,,,,,,300.5553305260837,301.6040170211345,301.6040170211345,301.6040170211345,301.6040170211345,301.6040170211345,301.6040170211345,301.6040170211345,301.6040170211345,301.6040170211345,301.6040170211345,301.6040170211345,301.6040170211345,,d,3.41112613491714,lure,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,LOVAGLÁS UTCA,stimuli/scenes/012a.jpg,scene,0,stimuli/scenes/012a.jpg,stimuli/scenes/012b.jpg,stimuli/scenes/104a.jpg,stimuli/scenes/012a.jpg,stimuli/scenes/104b.jpg,lure,dist1,target,dist2,0,0,0,0,0,66,66,37,,,,,,,305.03407075069845,306.0720253493637,306.0720253493637,306.0720253493637,306.0720253493637,306.0720253493637,306.0720253493637,306.0720253493637,306.0720253493637,306.0720253493637,306.0720253493637,306.0720253493637,306.0720253493637,,j,3.3428459260612726,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MOCSÁR UTCA,stimuli/objects/063a.jpg,object,1,stimuli/objects/033a.jpg,stimuli/objects/033b.jpg,stimuli/objects/033a.jpg,stimuli/objects/053b.jpg,stimuli/objects/053a.jpg,lure,target,dist2,dist1,0,0,0,0,0,67,67,13,,,,,,,309.43613452650607,310.51990876346827,310.51990876346827,310.51990876346827,310.51990876346827,310.51990876346827,310.51990876346827,310.51990876346827,310.51990876346827,310.51990876346827,310.51990876346827,310.51990876346827,310.51990876346827,313.9386042281985,j,3.695362029597163,dist2,None,310.51990876346827,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PÉKSÉG UTCA,stimuli/objects/017a.jpg,object,1,stimuli/objects/027a.jpg,stimuli/objects/033a.jpg,stimuli/objects/033b.jpg,stimuli/objects/027b.jpg,stimuli/objects/027a.jpg,dist1,dist2,lure,target,0,0,0,0,0,68,68,55,,,,,,,314.24550782330334,315.30159347318113,315.30159347318113,315.30159347318113,315.30159347318113,315.30159347318113,315.30159347318113,315.30159347318113,315.30159347318113,315.30159347318113,315.30159347318113,315.30159347318113,315.30159347318113,,k,2.225393431261182,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MENTA UTCA,stimuli/scenes/059a.jpg,scene,1,stimuli/scenes/057a.jpg,stimuli/scenes/111b.jpg,stimuli/scenes/057a.jpg,stimuli/scenes/111a.jpg,stimuli/scenes/057b.jpg,dist2,target,dist1,lure,0,0,0,0,0,69,69,58,,,,,,,317.54409510828555,318.5925234686583,318.5925234686583,318.5925234686583,318.5925234686583,318.5925234686583,318.5925234686583,318.5925234686583,318.5925234686583,318.5925234686583,318.5925234686583,318.5925234686583,318.5925234686583,322.03759289719164,f,3.7027611825615168,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,BANÁN UTCA,stimuli/objects/079a.jpg,object,0,stimuli/objects/079a.jpg,stimuli/objects/079b.jpg,stimuli/objects/115b.jpg,stimuli/objects/115a.jpg,stimuli/objects/079a.jpg,lure,dist2,dist1,target,0,0,0,0,0,70,70,42,,,,,,,322.3254159409553,323.36898109316826,323.36898109316826,323.36898109316826,323.36898109316826,323.36898109316826,323.36898109316826,323.36898109316826,323.36898109316826,323.36898109316826,323.36898109316826,323.36898109316826,323.36898109316826,,d,2.382496442645788,lure,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,BAGOLY UTCA,stimuli/objects/014a.jpg,object,2,stimuli/scenes/054a.jpg,stimuli/objects/105a.jpg,stimuli/scenes/054b.jpg,stimuli/scenes/054a.jpg,stimuli/objects/105b.jpg,dist1,lure,target,dist2,0,0,0,0,0,71,71,17,,,,,,,325.78049168922007,326.84425577521324,326.84425577521324,326.84425577521324,326.84425577521324,326.84425577521324,326.84425577521324,326.84425577521324,326.84425577521324,326.84425577521324,326.84425577521324,326.84425577521324,326.84425577521324,,j,2.858701966702938,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,HORGONY UTCA,stimuli/scenes/048a.jpg,scene,2,stimuli/objects/074a.jpg,stimuli/objects/077a.jpg,stimuli/objects/074a.jpg,stimuli/objects/074b.jpg,stimuli/objects/077b.jpg,dist1,target,lure,dist2,0,0,0,0,0,72,72,68,,,,,,,329.7336911354214,330.8163796495646,330.8163796495646,330.8163796495646,330.8163796495646,330.8163796495646,330.8163796495646,330.8163796495646,330.8163796495646,330.8163796495646,330.8163796495646,330.8163796495646,330.8163796495646,334.232555963099,f,3.7022828552871943,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MUNKA UTCA,stimuli/objects/082a.jpg,object,2,stimuli/scenes/016a.jpg,stimuli/scenes/087b.jpg,stimuli/scenes/016b.jpg,stimuli/scenes/016a.jpg,stimuli/scenes/087a.jpg,dist2,lure,target,dist1,0,0,0,0,0,73,73,18,,,,,,,334.541650287807,335.61605607904494,335.61605607904494,335.61605607904494,335.61605607904494,335.61605607904494,335.61605607904494,335.61605607904494,335.61605607904494,335.61605607904494,335.61605607904494,335.61605607904494,335.61605607904494,339.03550106845796,f,4.343252100050449,lure,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,HAJÓ UTCA,stimuli/objects/046a.jpg,object,0,stimuli/objects/046a.jpg,stimuli/scenes/078a.jpg,stimuli/objects/046a.jpg,stimuli/objects/046b.jpg,stimuli/scenes/078b.jpg,dist1,target,lure,dist2,0,0,0,0,0,74,74,36,,,,,,,339.97820467315614,341.02805682085454,341.02805682085454,341.02805682085454,341.02805682085454,341.02805682085454,341.02805682085454,341.02805682085454,341.02805682085454,341.02805682085454,341.02805682085454,341.02805682085454,341.02805682085454,344.49472595378757,f,3.650670101866126,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KRÉTA UTCA,stimuli/objects/108a.jpg,object,0,stimuli/objects/108a.jpg,stimuli/objects/108b.jpg,stimuli/objects/029a.jpg,stimuli/objects/029b.jpg,stimuli/objects/108a.jpg,lure,dist1,dist2,target,0,0,0,0,0,75,75,54,,,,,,,344.699470480904,345.7587884198874,345.7587884198874,345.7587884198874,345.7587884198874,345.7587884198874,345.7587884198874,345.7587884198874,345.7587884198874,345.7587884198874,345.7587884198874,345.7587884198874,345.7587884198874,349.2088641189039,k,4.520192343741655,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SZIKLA UTCA,stimuli/objects/021a.jpg,object,2,stimuli/scenes/005a.jpg,stimuli/scenes/054a.jpg,stimuli/scenes/005b.jpg,stimuli/scenes/005a.jpg,stimuli/scenes/054b.jpg,dist1,lure,target,dist2,0,0,0,0,0,76,76,24,,,,,,,350.319132367149,351.35888551548123,351.35888551548123,351.35888551548123,351.35888551548123,351.35888551548123,351.35888551548123,351.35888551548123,351.35888551548123,351.35888551548123,351.35888551548123,351.35888551548123,351.35888551548123,354.8272477686405,None,,invalid,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,AJÁNDÉK UTCA,stimuli/objects/092a.jpg,object,2,stimuli/scenes/034a.jpg,stimuli/scenes/034a.jpg,stimuli/scenes/034b.jpg,stimuli/scenes/016b.jpg,stimuli/scenes/016a.jpg,target,lure,dist2,dist1,0,0,0,0,0,77,77,26,,,,,,,356.31909162551165,357.34740533679724,357.34740533679724,357.34740533679724,357.34740533679724,357.34740533679724,357.34740533679724,357.34740533679724,357.34740533679724,357.34740533679724,357.34740533679724,357.34740533679724,357.34740533679724,,d,2.8030850030481815,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,HEGESZTŐ UTCA,stimuli/scenes/093a.jpg,scene,0,stimuli/scenes/093a.jpg,stimuli/objects/095b.jpg,stimuli/scenes/093a.jpg,stimuli/objects/095a.jpg,stimuli/scenes/093b.jpg,dist2,target,dist1,lure,0,0,0,0,0,78,78,74,,,,,,,360.1706093996763,361.22334924153984,361.22334924153984,361.22334924153984,361.22334924153984,361.22334924153984,361.22334924153984,361.22334924153984,361.22334924153984,361.22334924153984,361.22334924153984,361.22334924153984,361.22334924153984,,f,1.8711658585816622,target,None,361.22334924153984,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PÁLMAFA UTCA,stimuli/objects/047a.jpg,object,2,stimuli/scenes/049a.jpg,stimuli/objects/074a.jpg,stimuli/scenes/049a.jpg,stimuli/objects/074b.jpg,stimuli/scenes/049b.jpg,dist1,target,dist2,lure,0,0,0,0,0,79,79,12,,,,,,,363.1263967305422,364.18261393532157,364.18261393532157,364.18261393532157,364.18261393532157,364.18261393532157,364.18261393532157,364.18261393532157,364.18261393532157,364.18261393532157,364.18261393532157,364.18261393532157,364.18261393532157,367.64015347510576,f,3.696004880592227,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Hippopolis,stimuli/subj_files/ST03_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,FÉSZEK UTCA,stimuli/scenes/107a.jpg,scene,2,stimuli/objects/020a.jpg,stimuli/objects/020a.jpg,stimuli/objects/020b.jpg,stimuli/scenes/047b.jpg,stimuli/scenes/047a.jpg,target,lure,dist2,dist1,0,1,1,1,0,0,0,22,,,,,372.5832548569888,372.5832548569888,375.5699577778578,376.6233712602407,376.6233712602407,376.6233712602407,376.6233712602407,376.6233712602407,376.6233712602407,376.6233712602407,376.6233712602407,376.6233712602407,376.6233712602407,376.6233712602407,376.6233712602407,,d,3.0634732395410538,target,None,,,,,64,8,3,4,367.9008219279349,367.9008219279349,space,4.617817873135209,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Hippopolis,stimuli/subj_files/ST03_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TOJÁS UTCA,stimuli/scenes/027a.jpg,scene,0,stimuli/scenes/027a.jpg,stimuli/scenes/025b.jpg,stimuli/scenes/027a.jpg,stimuli/scenes/027b.jpg,stimuli/scenes/025a.jpg,dist2,target,lure,dist1,0,1,1,1,0,1,1,72,,,,,,,379.71500742807984,380.7510760817677,380.7510760817677,380.7510760817677,380.7510760817677,380.7510760817677,380.7510760817677,380.7510760817677,380.7510760817677,380.7510760817677,380.7510760817677,380.7510760817677,380.7510760817677,,f,2.023492744192481,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Hippopolis,stimuli/subj_files/ST03_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KÖNYVTÁR UTCA,stimuli/scenes/033a.jpg,scene,1,stimuli/scenes/097a.jpg,stimuli/scenes/097a.jpg,stimuli/scenes/097b.jpg,stimuli/scenes/094b.jpg,stimuli/scenes/094a.jpg,target,lure,dist2,dist1,0,1,1,1,0,2,2,63,,,,,,,382.80328659154475,383.8817640785128,383.8817640785128,383.8817640785128,383.8817640785128,383.8817640785128,383.8817640785128,383.8817640785128,383.8817640785128,383.8817640785128,383.8817640785128,383.8817640785128,383.8817640785128,387.3161473274231,d,4.012947451323271,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Hippopolis,stimuli/subj_files/ST03_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ÁLOM UTCA,stimuli/scenes/119a.jpg,scene,2,stimuli/objects/087a.jpg,stimuli/scenes/081b.jpg,stimuli/objects/087b.jpg,stimuli/objects/087a.jpg,stimuli/scenes/081a.jpg,dist2,lure,target,dist1,0,1,1,1,0,3,3,73,,,,,,,387.9273333568126,388.96066173538566,388.96066173538566,388.96066173538566,388.96066173538566,388.96066173538566,388.96066173538566,388.96066173538566,388.96066173538566,388.96066173538566,388.96066173538566,388.96066173538566,388.96066173538566,,j,1.9736860040575266,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Hippopolis,stimuli/subj_files/ST03_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,EGÉR UTCA,stimuli/scenes/056a.jpg,scene,1,stimuli/scenes/003a.jpg,stimuli/scenes/105a.jpg,stimuli/scenes/003b.jpg,stimuli/scenes/105b.jpg,stimuli/scenes/003a.jpg,dist1,lure,dist2,target,0,1,1,1,0,4,4,43,,,,,,,390.95082709006965,391.9897756651044,391.9897756651044,391.9897756651044,391.9897756651044,391.9897756651044,391.9897756651044,391.9897756651044,391.9897756651044,391.9897756651044,391.9897756651044,391.9897756651044,391.9897756651044,395.452618798241,f,4.89641273394227,lure,None,391.9897756651044,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Hippopolis,stimuli/subj_files/ST03_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KOCKA UTCA,stimuli/objects/003a.jpg,object,1,stimuli/objects/052a.jpg,stimuli/objects/052a.jpg,stimuli/objects/118b.jpg,stimuli/objects/118a.jpg,stimuli/objects/052b.jpg,target,dist2,dist1,lure,0,1,1,1,0,5,5,39,,,,,,,396.9189654197544,398.0146608427167,398.0146608427167,398.0146608427167,398.0146608427167,398.0146608427167,398.0146608427167,398.0146608427167,398.0146608427167,398.0146608427167,398.0146608427167,398.0146608427167,398.0146608427167,401.4176467526704,d,3.415547402575612,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Hippopolis,stimuli/subj_files/ST03_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,LIGET UTCA,stimuli/objects/113a.jpg,object,0,stimuli/objects/113a.jpg,stimuli/scenes/091b.jpg,stimuli/objects/113a.jpg,stimuli/objects/113b.jpg,stimuli/scenes/091a.jpg,dist2,target,lure,dist1,0,1,1,1,0,6,6,27,,,,,,,401.46000644378364,402.5105306766927,402.5105306766927,402.5105306766927,402.5105306766927,402.5105306766927,402.5105306766927,402.5105306766927,402.5105306766927,402.5105306766927,402.5105306766927,402.5105306766927,402.5105306766927,405.95651042088866,f,3.528053030371666,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Hippopolis,stimuli/subj_files/ST03_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MANDARIN UTCA,stimuli/scenes/013a.jpg,scene,2,stimuli/objects/099a.jpg,stimuli/objects/099a.jpg,stimuli/objects/025a.jpg,stimuli/objects/099b.jpg,stimuli/objects/025b.jpg,target,dist1,lure,dist2,0,1,1,1,0,7,7,54,,,,,,,406.06633859686553,407.1400729250163,407.1400729250163,407.1400729250163,407.1400729250163,407.1400729250163,407.1400729250163,407.1400729250163,407.1400729250163,407.1400729250163,407.1400729250163,407.1400729250163,407.1400729250163,,d,2.9779079165309668,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Hippopolis,stimuli/subj_files/ST03_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KESELYŰ UTCA,stimuli/objects/036a.jpg,object,2,stimuli/scenes/017a.jpg,stimuli/scenes/006b.jpg,stimuli/scenes/006a.jpg,stimuli/scenes/017a.jpg,stimuli/scenes/017b.jpg,dist2,dist1,target,lure,0,1,1,1,0,8,8,36,,,,,,,410.1626227553934,411.1890253312886,411.1890253312886,411.1890253312886,411.1890253312886,411.1890253312886,411.1890253312886,411.1890253312886,411.1890253312886,411.1890253312886,411.1890253312886,411.1890253312886,411.1890253312886,414.6616580132395,f,3.536948747932911,dist1,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Hippopolis,stimuli/subj_files/ST03_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KÖTÉL UTCA,stimuli/scenes/030a.jpg,scene,1,stimuli/scenes/100a.jpg,stimuli/scenes/100a.jpg,stimuli/scenes/100b.jpg,stimuli/objects/106b.jpg,stimuli/objects/106a.jpg,target,lure,dist2,dist1,0,1,1,1,0,9,9,31,,,,,,,414.75379552319646,415.8075878098607,415.8075878098607,415.8075878098607,415.8075878098607,415.8075878098607,415.8075878098607,415.8075878098607,415.8075878098607,415.8075878098607,415.8075878098607,415.8075878098607,415.8075878098607,419.2628598045558,d,3.6699929274618626,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Hippopolis,stimuli/subj_files/ST03_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SZALVÉTA UTCA,stimuli/objects/018a.jpg,object,2,stimuli/scenes/014a.jpg,stimuli/scenes/014b.jpg,stimuli/scenes/014a.jpg,stimuli/scenes/043a.jpg,stimuli/scenes/043b.jpg,lure,target,dist1,dist2,0,1,1,1,0,10,10,24,,,,,,,419.4969213474542,420.5160687677562,420.5160687677562,420.5160687677562,420.5160687677562,420.5160687677562,420.5160687677562,420.5160687677562,420.5160687677562,420.5160687677562,420.5160687677562,420.5160687677562,420.5160687677562,423.98652627132833,None,,invalid,None,420.5160687677562,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Hippopolis,stimuli/subj_files/ST03_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MOGYORÓ UTCA,stimuli/objects/094a.jpg,object,0,stimuli/objects/094a.jpg,stimuli/objects/094a.jpg,stimuli/objects/094b.jpg,stimuli/scenes/027b.jpg,stimuli/scenes/027a.jpg,target,lure,dist2,dist1,0,1,1,1,0,11,11,16,,,,,,,425.5013615861535,426.55261512845755,426.55261512845755,426.55261512845755,426.55261512845755,426.55261512845755,426.55261512845755,426.55261512845755,426.55261512845755,426.55261512845755,426.55261512845755,426.55261512845755,426.55261512845755,,f,2.1093799583613873,lure,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Hippopolis,stimuli/subj_files/ST03_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,RIBIZLI UTCA,stimuli/objects/065a.jpg,object,1,stimuli/objects/023a.jpg,stimuli/objects/023a.jpg,stimuli/objects/023b.jpg,stimuli/scenes/069a.jpg,stimuli/scenes/069b.jpg,target,lure,dist1,dist2,0,1,1,1,0,12,12,4,,,,,,,428.69919399544597,429.7638957668096,429.7638957668096,429.7638957668096,429.7638957668096,429.7638957668096,429.7638957668096,429.7638957668096,429.7638957668096,429.7638957668096,429.7638957668096,429.7638957668096,429.7638957668096,,d,2.866257555782795,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
