CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,cityname_text.started,cityname_text.stopped,city_image.started,city_image.stopped,plate.started,plate.stopped,city_text.started,city_text.stopped,street_text.started,street_text.stopped,learning_image.started,learning_image.stopped,fx_cross.started,fx_cross.stopped,test_text.started,test_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,plate_test.started,plate_test.stopped,city_text_test.started,city_text_test.stopped,street_text_test.started,street_text_test.stopped,test_question.started,test_question.stopped,test_key_resp.keys,test_key_resp.rt,test_key_resp.started,test_key_resp.stopped,button_image.started,button_image.stopped,plate_verbal.started,plate_verbal.stopped,street_text_verbal.started,street_text_verbal.stopped,city_text_verbal.started,city_text_verbal.stopped,question_verbal.started,question_verbal.stopped,verbal_test_key_resp.keys,verbal_test_key_resp.started,verbal_test_key_resp.stopped,verbal_test_key_resp.rt,break_text.started,break_text.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.started,break_key_resp.stopped,participant,date,expName,psychopyVersion,frameRate
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MARTINI,stimuli/objects/067a.jpg,object,0,stimuli/objects/067a.jpg,stimuli/objects/067b.jpg,stimuli/scenes/009b.jpg,stimuli/objects/067a.jpg,stimuli/scenes/009a.jpg,lure,dist2,target,dist1,0,0,0,0,,,,,0,33,33,23,,,,,,,,,,,,,539.6033745,None,,,,,,,537.6824001,None,537.6824001,None,537.6824001,None,537.6824001,None,right,1.890813363,537.6824001,None,537.6824001,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,BÖGRE,stimuli/scenes/002a.jpg,scene,1,stimuli/scenes/075a.jpg,stimuli/scenes/023a.jpg,stimuli/scenes/075a.jpg,stimuli/scenes/023b.jpg,stimuli/scenes/075b.jpg,dist1,target,dist2,lure,0,0,0,0,,,,,0,34,34,7,,,,,,,,,,,,,542.6736583,None,,,,,,,540.6336747,None,540.6336747,None,540.6336747,None,540.6336747,None,right,1.995393993,540.6336747,None,540.6336747,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KALAPÁCS,stimuli/objects/049a.jpg,object,1,stimuli/objects/048a.jpg,stimuli/objects/022a.jpg,stimuli/objects/048b.jpg,stimuli/objects/048a.jpg,stimuli/objects/022b.jpg,dist1,lure,target,dist2,0,0,0,0,,,,,0,35,35,32,,,,,,,,,,,,,546.107575,None,,,,,,,543.7017189,None,543.7017189,None,543.7017189,None,543.7017189,None,left,2.3676922,543.7017189,None,543.7017189,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,CSAVARHÚZÓ,stimuli/scenes/037a.jpg,scene,0,stimuli/scenes/037a.jpg,stimuli/objects/072a.jpg,stimuli/objects/072b.jpg,stimuli/scenes/037b.jpg,stimuli/scenes/037a.jpg,dist1,dist2,lure,target,0,0,0,0,,,,,0,36,36,57,,,,,,,,,,,,,549.8418684,None,,,,,,,547.1394893,None,547.1394893,None,547.1394893,None,547.1394893,None,right,2.641549671,547.1394893,None,547.1394893,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MENTA,stimuli/scenes/042a.jpg,scene,0,stimuli/scenes/042a.jpg,stimuli/objects/028a.jpg,stimuli/objects/028b.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/042b.jpg,dist1,dist2,target,lure,0,0,0,0,,,,,0,37,37,54,,,,,,,,,,,,,552.8991549,None,,,,,,,550.8644014,None,550.8644014,None,550.8644014,None,550.8644014,None,right,1.988718547,550.8644014,None,550.8644014,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KANÁL,stimuli/objects/028a.jpg,object,0,stimuli/objects/028a.jpg,stimuli/objects/028b.jpg,stimuli/objects/050b.jpg,stimuli/objects/028a.jpg,stimuli/objects/050a.jpg,lure,dist2,target,dist1,0,0,0,0,,,,,0,38,38,26,,,,,,,,,,,,,561.8709627,None,,,,,,,553.9256868,None,553.9256868,None,553.9256868,None,553.9256868,None,right,3.087362372,553.9256868,None,553.9256868,None,557.0499567,None,557.0499567,None,557.0499567,None,557.0499567,None,space,557.0499567,None,4.778975706,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MAJORÁNNA,stimuli/scenes/031a.jpg,scene,0,stimuli/scenes/031a.jpg,stimuli/objects/044b.jpg,stimuli/objects/044a.jpg,stimuli/scenes/031b.jpg,stimuli/scenes/031a.jpg,dist2,dist1,lure,target,0,0,0,0,,,,,0,39,39,3,,,,,,,,,,,,,564.528495,None,,,,,,,562.888975,None,562.888975,None,562.888975,None,562.888975,None,right,1.596091704,562.888975,None,562.888975,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HENTES,stimuli/objects/033a.jpg,object,1,stimuli/objects/015a.jpg,stimuli/objects/015b.jpg,stimuli/objects/091b.jpg,stimuli/objects/091a.jpg,stimuli/objects/015a.jpg,lure,dist2,dist1,target,0,0,0,0,,,,,0,40,40,42,,,,,,,,,,,,,567.8137693,None,,,,,,,565.5503258,None,565.5503258,None,565.5503258,None,565.5503258,None,right,2.214591745,565.5503258,None,565.5503258,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,BONBON,stimuli/objects/091a.jpg,object,0,stimuli/objects/091a.jpg,stimuli/objects/091a.jpg,stimuli/objects/091b.jpg,stimuli/scenes/069a.jpg,stimuli/scenes/069b.jpg,target,lure,dist1,dist2,0,0,0,0,,,,,0,41,41,24,,,,,,,,,,,,,570.0691965,None,,,,,,,568.8304358,None,568.8304358,None,568.8304358,None,568.8304358,None,left,1.206470741,568.8304358,None,568.8304358,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KIRAKÓ,stimuli/scenes/032a.jpg,scene,0,stimuli/scenes/032a.jpg,stimuli/scenes/032a.jpg,stimuli/scenes/064a.jpg,stimuli/scenes/032b.jpg,stimuli/scenes/064b.jpg,target,dist1,lure,dist2,0,0,0,0,,,,,0,42,42,46,,,,,,,,,,,,,573.7360714,None,,,,,,,571.1001186,None,571.1001186,None,571.1001186,None,571.1001186,None,right,2.58476018,571.1001186,None,571.1001186,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TENGER,stimuli/objects/061a.jpg,object,0,stimuli/objects/061a.jpg,stimuli/objects/016a.jpg,stimuli/objects/061a.jpg,stimuli/objects/016b.jpg,stimuli/objects/061b.jpg,dist1,target,dist2,lure,0,0,0,0,,,,,0,43,43,18,,,,,,,,,,,,,581.3817226,None,,,,,,,574.7707008,None,574.7707008,None,574.7707008,None,574.7707008,None,right,1.714110929,574.7707008,None,574.7707008,None,576.5296915,None,576.5296915,None,576.5296915,None,576.5296915,None,space,576.5296915,None,4.819098044,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,BICIKLI,stimuli/scenes/010a.jpg,scene,0,stimuli/scenes/010a.jpg,stimuli/objects/052a.jpg,stimuli/objects/052b.jpg,stimuli/scenes/010a.jpg,stimuli/scenes/010b.jpg,dist1,dist2,target,lure,0,0,0,0,,,,,0,44,44,58,,,,,,,,,,,,,584.2276699,None,,,,,,,582.4146312,None,582.4146312,None,582.4146312,None,582.4146312,None,right,1.782111274,582.4146312,None,582.4146312,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÖTÉNY,stimuli/scenes/009a.jpg,scene,0,stimuli/scenes/009a.jpg,stimuli/scenes/009a.jpg,stimuli/scenes/009b.jpg,stimuli/objects/083a.jpg,stimuli/objects/083b.jpg,target,lure,dist1,dist2,0,0,0,0,,,,,0,45,45,20,,,,,,,,,,,,,587.8811193,None,,,,,,,585.246655,None,585.246655,None,585.246655,None,585.246655,None,left,2.581911359,585.246655,None,585.246655,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ZEBRA,stimuli/scenes/052a.jpg,scene,0,stimuli/scenes/052a.jpg,stimuli/scenes/004b.jpg,stimuli/scenes/052b.jpg,stimuli/scenes/004a.jpg,stimuli/scenes/052a.jpg,dist2,lure,dist1,target,0,0,0,0,,,,,0,46,46,4,,,,,,,,,,,,,590.8864804,None,,,,,,,588.8985042,None,588.8985042,None,588.8985042,None,588.8985042,None,right,1.938339835,588.8985042,None,588.8985042,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PIZSAMA,stimuli/objects/071a.jpg,object,0,stimuli/objects/071a.jpg,stimuli/scenes/036b.jpg,stimuli/objects/071a.jpg,stimuli/scenes/036a.jpg,stimuli/objects/071b.jpg,dist2,target,dist1,lure,0,0,0,0,,,,,0,47,47,9,,,,,,,,,,,,,593.95263,None,,,,,,,591.9209695,None,591.9209695,None,591.9209695,None,591.9209695,None,right,1.987759403,591.9209695,None,591.9209695,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LÁMPA,stimuli/scenes/008a.jpg,scene,1,stimuli/scenes/076a.jpg,stimuli/scenes/076b.jpg,stimuli/scenes/076a.jpg,stimuli/scenes/032b.jpg,stimuli/scenes/032a.jpg,lure,target,dist2,dist1,0,0,0,0,,,,,0,48,48,55,,,,,,,,,,,,,597.5232051,None,,,,,,,594.9876751,None,594.9876751,None,594.9876751,None,594.9876751,None,right,2.488946826,594.9876751,None,594.9876751,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HEGESZTŐ,stimuli/scenes/082a.jpg,scene,2,stimuli/objects/094a.jpg,stimuli/objects/048b.jpg,stimuli/objects/094b.jpg,stimuli/objects/094a.jpg,stimuli/objects/048a.jpg,dist2,lure,target,dist1,0,0,0,0,,,,,0,49,49,59,,,,,,,,,,,,,600.8954586,None,,,,,,,598.5444049,None,598.5444049,None,598.5444049,None,598.5444049,None,right,2.2920526,598.5444049,None,598.5444049,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KENYÉR,stimuli/objects/089a.jpg,object,0,stimuli/objects/089a.jpg,stimuli/objects/089b.jpg,stimuli/objects/045b.jpg,stimuli/objects/089a.jpg,stimuli/objects/045a.jpg,lure,dist2,target,dist1,0,0,0,0,,,,,0,50,50,17,,,,,,,,,,,,,610.9664527,None,,,,,,,601.9247162,None,601.9247162,None,601.9247162,None,601.9247162,None,right,1.727793974,601.9247162,None,601.9247162,None,603.6929989,None,603.6929989,None,603.6929989,None,603.6929989,None,space,603.6929989,None,7.239498396,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,RIBIZLI,stimuli/scenes/029a.jpg,scene,0,stimuli/scenes/029a.jpg,stimuli/scenes/029b.jpg,stimuli/objects/094a.jpg,stimuli/objects/094b.jpg,stimuli/scenes/029a.jpg,lure,dist1,dist2,target,0,0,0,0,,,,,0,51,51,48,,,,,,,,,,,,,619.1013182,None,,,,,,,611.9975717,None,611.9975717,None,611.9975717,None,611.9975717,None,right,1.158948313,611.9975717,None,611.9975717,None,613.1961615,None,613.1961615,None,613.1961615,None,613.1961615,None,space,613.1961615,None,5.864032586,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KAKAS,stimuli/scenes/083a.jpg,scene,0,stimuli/scenes/083a.jpg,stimuli/scenes/083b.jpg,stimuli/scenes/052a.jpg,stimuli/scenes/052b.jpg,stimuli/scenes/083a.jpg,lure,dist1,dist2,target,0,0,0,0,,,,,0,52,52,22,,,,,,,,,,,,,621.2042368,None,,,,,,,620.1239672,None,620.1239672,None,620.1239672,None,620.1239672,None,left,1.032492102,620.1239672,None,620.1239672,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LIMONÁDÉ,stimuli/scenes/049a.jpg,scene,0,stimuli/scenes/049a.jpg,stimuli/objects/067a.jpg,stimuli/objects/067b.jpg,stimuli/scenes/049a.jpg,stimuli/scenes/049b.jpg,dist1,dist2,target,lure,0,0,0,0,,,,,0,53,53,34,,,,,,,,,,,,,626.2281977,None,,,,,,,622.237674,None,622.237674,None,622.237674,None,622.237674,None,None,,622.237674,None,622.237674,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LÁNDZSA,stimuli/scenes/047a.jpg,scene,0,stimuli/scenes/047a.jpg,stimuli/scenes/047b.jpg,stimuli/scenes/007a.jpg,stimuli/scenes/007b.jpg,stimuli/scenes/047a.jpg,lure,dist1,dist2,target,0,0,0,0,,,,,0,54,54,47,,,,,,,,,,,,,628.9458186,None,,,,,,,627.2454791,None,627.2454791,None,627.2454791,None,627.2454791,None,right,1.65460324,627.2454791,None,627.2454791,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TISZTÁS,stimuli/objects/053a.jpg,object,1,stimuli/objects/025a.jpg,stimuli/scenes/025b.jpg,stimuli/objects/025b.jpg,stimuli/scenes/025a.jpg,stimuli/objects/025a.jpg,dist2,lure,dist1,target,0,0,0,0,,,,,0,55,55,11,,,,,,,,,,,,,635.0808695,None,,,,,,,629.963067,None,629.963067,None,629.963067,None,629.963067,None,right,1.465056544,629.963067,None,629.963067,None,631.4881933,None,631.4881933,None,631.4881933,None,631.4881933,None,space,631.4881933,None,3.55633169,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ZSÁLYA,stimuli/scenes/069a.jpg,scene,0,stimuli/scenes/069a.jpg,stimuli/scenes/069a.jpg,stimuli/scenes/069b.jpg,stimuli/scenes/047a.jpg,stimuli/scenes/047b.jpg,target,lure,dist1,dist2,0,0,0,0,,,,,0,56,56,41,,,,,,,,,,,,,639.5771573,None,,,,,,,636.1141015,None,636.1141015,None,636.1141015,None,636.1141015,None,left,3.409875579,636.1141015,None,636.1141015,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ANANÁSZ,stimuli/scenes/088a.jpg,scene,1,stimuli/scenes/048a.jpg,stimuli/scenes/078a.jpg,stimuli/scenes/048a.jpg,stimuli/scenes/078b.jpg,stimuli/scenes/048b.jpg,dist1,target,dist2,lure,0,0,0,0,,,,,0,57,57,36,,,,,,,,,,,,,651.295446,None,,,,,,,640.5959452,None,640.5959452,None,640.5959452,None,640.5959452,None,right,2.240163018,640.5959452,None,640.5959452,None,642.8842981,None,642.8842981,None,642.8842981,None,642.8842981,None,space,642.8842981,None,8.38370313,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TIGRIS,stimuli/scenes/003a.jpg,scene,2,stimuli/objects/084a.jpg,stimuli/objects/084b.jpg,stimuli/scenes/076b.jpg,stimuli/objects/084a.jpg,stimuli/scenes/076a.jpg,lure,dist2,target,dist1,0,0,0,0,,,,,0,58,58,45,,,,,,,,,,,,,661.5564999,None,,,,,,,652.314154,None,652.314154,None,652.314154,None,652.314154,None,right,1.60983042,652.314154,None,652.314154,None,653.9734413,None,653.9734413,None,653.9734413,None,653.9734413,None,space,653.9734413,None,7.550417277,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TÁNYÉR,stimuli/scenes/039a.jpg,scene,0,stimuli/scenes/039a.jpg,stimuli/scenes/041a.jpg,stimuli/scenes/041b.jpg,stimuli/scenes/039b.jpg,stimuli/scenes/039a.jpg,dist1,dist2,lure,target,0,0,0,0,,,,,0,59,59,15,,,,,,,,,,,,,664.2750757,None,,,,,,,662.5819496,None,662.5819496,None,662.5819496,None,662.5819496,None,right,1.645756035,662.5819496,None,662.5819496,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TÖLCSÉR,stimuli/scenes/027a.jpg,scene,0,stimuli/scenes/027a.jpg,stimuli/objects/098b.jpg,stimuli/objects/098a.jpg,stimuli/scenes/027a.jpg,stimuli/scenes/027b.jpg,dist2,dist1,target,lure,0,1,1,1,0,0,0,5,,,,,686.5210744,None,686.5210744,None,689.5408551,None,689.5408551,None,689.5408551,None,689.5408551,None,692.462037,None,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,665.2869714,None,space,21.13264275,665.2869714,None,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ÁRNYÉK,stimuli/scenes/013a.jpg,scene,0,stimuli/scenes/013a.jpg,stimuli/scenes/067a.jpg,stimuli/scenes/013b.jpg,stimuli/scenes/067b.jpg,stimuli/scenes/013a.jpg,dist1,lure,dist2,target,0,1,1,1,0,1,1,17,,,,,,,,,693.5112553,None,693.5112553,None,693.5112553,None,693.5112553,None,696.4619928,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,VÁSÁR,stimuli/objects/013a.jpg,object,1,stimuli/objects/069a.jpg,stimuli/objects/069b.jpg,stimuli/scenes/043a.jpg,stimuli/scenes/043b.jpg,stimuli/objects/069a.jpg,lure,dist1,dist2,target,0,1,1,1,0,2,2,22,,,,,,,,,697.4998059,None,697.4998059,None,697.4998059,None,697.4998059,None,700.462641,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HARMONIKA,stimuli/scenes/001a.jpg,scene,2,stimuli/objects/097a.jpg,stimuli/scenes/028b.jpg,stimuli/objects/097a.jpg,stimuli/objects/097b.jpg,stimuli/scenes/028a.jpg,dist2,target,lure,dist1,0,1,1,1,0,3,3,20,,,,,,,,,701.5046698,None,701.5046698,None,701.5046698,None,701.5046698,None,704.4699826,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ÁLLOMÁS,stimuli/scenes/090a.jpg,scene,1,stimuli/scenes/086a.jpg,stimuli/scenes/086b.jpg,stimuli/scenes/056b.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/086a.jpg,lure,dist2,dist1,target,0,1,1,1,0,4,4,34,,,,,,,,,705.5090801,None,705.5090801,None,705.5090801,None,705.5090801,None,708.4619707,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KULACS,stimuli/scenes/035a.jpg,scene,2,stimuli/objects/009a.jpg,stimuli/objects/003a.jpg,stimuli/objects/009b.jpg,stimuli/objects/003b.jpg,stimuli/objects/009a.jpg,dist1,lure,dist2,target,0,1,1,1,0,5,5,24,,,,,,,,,709.4878076,None,709.4878076,None,709.4878076,None,709.4878076,None,712.4645468,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KESELYŰ,stimuli/scenes/070a.jpg,scene,1,stimuli/scenes/072a.jpg,stimuli/objects/092b.jpg,stimuli/scenes/072a.jpg,stimuli/scenes/072b.jpg,stimuli/objects/092a.jpg,dist2,target,lure,dist1,0,1,1,1,0,6,6,46,,,,,,,,,713.4996517,None,713.4996517,None,713.4996517,None,713.4996517,None,716.4523488,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SIRÁLY,stimuli/objects/042a.jpg,object,2,stimuli/scenes/028a.jpg,stimuli/objects/073a.jpg,stimuli/scenes/028a.jpg,stimuli/scenes/028b.jpg,stimuli/objects/073b.jpg,dist1,target,lure,dist2,0,1,1,1,0,7,7,30,,,,,,,,,717.5122372,None,717.5122372,None,717.5122372,None,717.5122372,None,720.4560734,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MUNKA,stimuli/scenes/077a.jpg,scene,0,stimuli/scenes/077a.jpg,stimuli/scenes/077b.jpg,stimuli/objects/096b.jpg,stimuli/objects/096a.jpg,stimuli/scenes/077a.jpg,lure,dist2,dist1,target,0,1,1,1,0,8,8,23,,,,,,,,,721.4973869,None,721.4973869,None,721.4973869,None,721.4973869,None,724.4673484,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SALÁTA,stimuli/scenes/068a.jpg,scene,1,stimuli/scenes/065a.jpg,stimuli/scenes/089b.jpg,stimuli/scenes/089a.jpg,stimuli/scenes/065a.jpg,stimuli/scenes/065b.jpg,dist2,dist1,target,lure,0,1,1,1,0,9,9,1,,,,,,,,,725.501421,None,725.501421,None,725.501421,None,725.501421,None,728.4481767,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LEPKE,stimuli/scenes/071a.jpg,scene,2,stimuli/objects/017a.jpg,stimuli/objects/017a.jpg,stimuli/scenes/027b.jpg,stimuli/objects/017b.jpg,stimuli/scenes/027a.jpg,target,dist2,lure,dist1,0,1,1,1,0,10,10,10,,,,,,,,,729.5066002,None,729.5066002,None,729.5066002,None,729.5066002,None,732.4616121,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
